BOTTLE,20181001PRINUNIVRMK
# processed by CCHDO on 2021-02-24, no changes
# 04/20/2018 Initialized README file   
# Data source: J.Jackson 8/29/17   
# SHIP: R/V Knorr  
# Cruise:   
# Region: Davis Strait  
# EXPOCODE:316N20130914  
# DATES: 20130914 - 201309YY  
# Chief Scientist: Craig Lee  
# 82 stations with 24 place Rosette  
# CTD: Who - B. Petrie; Status - final  
# 	Includes: CTDSAL, CTDOXY  
# 	Temperature data are IPTS-68   
# 	CTDSAL are pSS-78    
# Nutrients: Who - K.Azetsu-Scott; Status - final    
#  	Notes: includes ammonium  
# OXYGEN: Who - K.Azetsu-Scott; Status - final  
# 	Notes:  includes some very strange results (relative to CTDOXY) 
# TCARBN: Who - K.Azetsu-Scott; Status - final  
# 	Notes: 	  
# ALKALI: Who - K.Azetsu-Scott; Status - final  
# 	Notes:   
# O-18: Who - K.Azetsu-Scott; Status - final  
# 	Notes:   
# These data should be cited as:  
# References that have used data from this cruise:  
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELO18,DELO18_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,/MILLE,,,
  316N20130914, Davis,    50,  1, 391856,      3,2,20130923,1939, 68.9262, -53.2695,  601,    203.9,   2.2491,  33.8556,2,    262.5,2,    280.2,2,     7.19,2,    11.39,2,     0.14,2,     0.89,2,     0.48,2,   2133.9,2,   2255.1,2,    -0.33,2, 20130923,     1939
  316N20130914, Davis,    50,  1, 391857,      4,2,20130923,1939, 68.9262, -53.2695,  601,     97.7,   3.6508,  33.5342,2,    277.9,2,   -999.0,9,     3.22,2,     4.31,2,     0.21,2,     0.58,2,     2.02,2,   2092.2,2,   2238.5,2,    -0.46,2, 20130923,     1939
  316N20130914, Davis,    50,  1, 391858,      5,2,20130923,1939, 68.9262, -53.2695,  601,     50.9,   4.3877,  33.2756,2,    283.4,2,   -999.0,9,     1.80,2,     1.89,2,     0.16,2,     0.42,2,     1.66,2,   2066.4,2,   2227.0,2,    -0.62,2, 20130923,     1939
  316N20130914, Davis,    50,  1, 391859,      6,2,20130923,1939, 68.9262, -53.2695,  601,     24.9,   4.1289,  33.0826,2,    296.3,2,   -999.0,9,     1.80,2,     1.36,2,     0.12,2,     0.33,2,     1.01,2,   2053.0,2,   2213.5,2,    -0.78,2, 20130923,     1939
  316N20130914, Davis,    50,  1, 391860,      7,2,20130923,1939, 68.9262, -53.2695,  601,      2.8,   4.2537,  32.7439,2,    294.4,2,    314.8,2,     2.60,2,     2.19,2,     0.17,2,     0.42,2,      1.3,2,   2033.8,2,   2189.1,2,    -1.09,2, 20130923,     1939
  316N20130914, Davis,    51,  1, 391861,      1,2,20130923,2153, 68.7480, -53.7382,  881,    871.1,   3.8041,  34.4791,2,    159.3,2,    260.1,3,    11.92,2,    15.21,2,     0.06,2,     1.06,2,     0.46,2,   2168.3,2,   2279.1,2,    -0.01,2, 20130923,     2153
  316N20130914, Davis,    51,  1, 391862,      2,2,20130923,2153, 68.7480, -53.7382,  881,    608.5,   3.7118,  34.4836,2,    173.4,2,   -999.0,9,    10.95,2,    14.18,2,     0.00,2,     1.02,2,     0.39,2,   2163.7,2,   2281.4,2,    -0.05,2, 20130923,     2153
  316N20130914, Davis,    51,  1, 391863,      3,2,20130923,2153, 68.7480, -53.7382,  881,    406.0,   3.5108,  34.4041,2,    252.3,2,   -999.0,9,     9.22,2,    12.81,2,     0.00,2,     1.06,2,     0.35,2,   2155.5,2,   2275.4,2,    -0.03,2, 20130923,     2153
  316N20130914, Davis,    51,  1, 391864,      4,2,20130923,2153, 68.7480, -53.7382,  881,    203.2,   2.8158,  33.8714,2,    274.6,2,    297.8,2,     3.22,2,     3.26,2,     0.20,2,     0.55,2,     2.11,2,   2078.9,2,   2226.9,2,    -0.51,2, 20130923,     2153
  316N20130914, Davis,    51,  1, 391865,      5,2,20130923,2153, 68.7480, -53.7382,  881,    101.1,   4.1308,  33.4429,2,    280.7,2,   -999.0,9,     2.79,2,     2.74,2,     0.16,2,     0.51,2,      1.9,2,   2078.1,2,   2231.6,2,    -0.48,2, 20130923,     2153
  316N20130914, Davis,    51,  1, 391866,      6,2,20130923,2153, 68.7480, -53.7382,  881,     50.1,   4.6020,  33.1616,2,    284.4,2,   -999.0,9,     1.92,2,     1.46,2,     0.12,2,     0.40,2,     1.74,2,   2057.9,2,   2214.7,2,    -0.62,2, 20130923,     2153
  316N20130914, Davis,    51,  1, 391867,      7,2,20130923,2153, 68.7480, -53.7382,  881,     25.2,   4.5744,  32.9873,2,    289.9,2,   -999.0,9,     1.91,2,     1.02,2,     0.11,2,     0.37,2,      1.5,2,   2044.6,2,   2204.4,2,    -0.84,2, 20130923,     2153
  316N20130914, Davis,    51,  1, 391868,      8,2,20130923,2153, 68.7480, -53.7382,  881,      2.0,   4.3590,  32.8479,2,    295.6,2,    313.3,2,     2.23,2,     1.72,2,     0.12,2,     0.40,2,     1.13,2,   2040.2,2,   2184.8,2,    -0.95,2, 20130923,     2153
  316N20130914, Davis,    53,  1, 391869,      1,2,20130924,0250, 68.5005, -54.6338,  296,    286.3,   3.5989,  34.4759,2,    263.8,2,    277.8,2,     8.08,2,    12.48,2,     0.04,2,     0.97,2,     0.36,2,   2151.6,2,   2265.6,2,     0.04,2, 20130924,      250
  316N20130914, Davis,    53,  1, 391870,      2,2,20130924,0250, 68.5005, -54.6338,  296,    203.7,   2.9258,  34.2800,2,    281.8,2,   -999.0,9,     6.56,2,    12.85,2,     0.04,2,     0.90,2,     0.78,2,   2141.2,2,   2269.4,2,    -0.04,2, 20130924,      250
  316N20130914, Davis,    53,  1, 391871,      3,2,20130924,0250, 68.5005, -54.6338,  296,    102.7,   1.2674,  33.8040,2,    289.0,2,   -999.0,9,     5.88,2,     9.35,2,     0.09,2,     0.77,2,     0.62,2,   2127.9,2,   2251.1,2,    -0.41,2, 20130924,      250
  316N20130914, Davis,    53,  1, 391872,      4,2,20130924,0250, 68.5005, -54.6338,  296,     51.5,   1.8634,  33.5931,2,    299.7,2,   -999.0,9,     3.25,2,     5.03,2,     0.21,2,     0.59,2,     1.42,2,   2104.4,2,   2250.6,2,    -0.45,2, 20130924,      250
  316N20130914, Davis,    53,  1, 391873,      5,2,20130924,0250, 68.5005, -54.6338,  296,     25.0,   3.9326,  33.0882,2,    303.5,2,   -999.0,9,     1.72,2,     0.68,2,     0.08,2,     0.31,2,     0.53,2,   2051.8,2,   2220.8,2,    -0.70,2, 20130924,      250
  316N20130914, Davis,    53,  1, 391874,      6,2,20130924,0250, 68.5005, -54.6338,  296,      2.4,   3.9981,  33.0154,2,    304.9,2,    319.0,2,     1.58,2,     0.34,2,     0.06,2,     0.25,2,      0.9,2,   2046.4,2,   2210.2,2,    -0.74,2, 20130924,      250
  316N20130914, Davis,    55,  1, 391875,      1,2,20130924,0655, 68.3815, -55.4953,  522,    511.7,   4.1767,  34.6737,2,    236.4,2,    252.2,2,     8.94,2,    10.90,2,     0.05,2,     0.87,2,      0.4,2,   2173.1,2,   2289.3,2,     0.13,2, 20130924,      655
  316N20130914, Davis,    55,  1, 391876,      2,2,20130924,0655, 68.3815, -55.4953,  522,    406.3,   4.1118,  34.6317,2,    247.8,2,   -999.0,9,    10.37,2,    14.13,2,     0.04,2,     1.02,2,     0.45,2,   2164.9,2,   2285.4,2,     0.09,2, 20130924,      655
  316N20130914, Davis,    55,  1, 391877,      3,2,20130924,0655, 68.3815, -55.4953,  522,    203.3,   2.9091,  34.2861,2,    275.2,2,    292.9,2,     6.18,2,    11.23,2,     0.00,2,     0.86,2,     0.46,2,   2142.5,2,   2273.8,2,    -0.05,2, 20130924,      655
  316N20130914, Davis,    55,  1, 391878,      4,2,20130924,0655, 68.3815, -55.4953,  522,    101.9,   2.0491,  33.9118,2,    278.4,2,   -999.0,9,     5.50,2,    10.52,2,     0.05,2,     0.80,2,     0.38,2,   2127.4,2,   2253.0,2,    -0.28,2, 20130924,      655
  316N20130914, Davis,    55,  1, 391879,      5,2,20130924,0655, 68.3815, -55.4953,  522,     50.9,   1.8159,  33.4770,2,    303.7,2,   -999.0,9,     3.13,2,     4.73,2,     0.36,2,     0.58,2,     1.12,2,   2091.5,2,   2237.9,2,    -0.57,2, 20130924,      655
  316N20130914, Davis,    55,  1, 391880,      6,2,20130924,0655, 68.3815, -55.4953,  522,     26.0,   3.8816,  33.1387,2,    300.9,2,   -999.0,9,     1.28,2,     1.06,2,     0.06,2,     0.25,2,     0.39,2,   2055.2,2,   2218.5,2,    -0.79,2, 20130924,      655
  316N20130914, Davis,    55,  1, 391881,      7,2,20130924,0655, 68.3815, -55.4953,  522,      2.9,   3.6645,  32.9932,2,    303.7,2,    323.9,2,     1.53,2,     0.00,2,     0.05,2,     0.26,2,     0.42,2,   2046.8,2,   2213.2,2,    -0.83,2, 20130924,      655
  316N20130914, Davis,    56,  1, 391882,      1,2,20130924,2255, 66.2503, -54.6642,   82,     71.0,   3.9918,  32.9195,2,    288.0,2,    309.7,2,     1.70,2,     1.85,2,     0.17,2,     0.42,2,     2.17,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130924,     2255
  316N20130914, Davis,    56,  1, 391883,      2,2,20130924,2255, 66.2503, -54.6642,   82,     50.8,   3.9717,  32.6618,2,    291.9,2,   -999.0,9,     1.43,2,     1.35,2,     0.15,2,     0.42,2,     2.08,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130924,     2255
  316N20130914, Davis,    56,  1, 391884,      3,2,20130924,2255, 66.2503, -54.6642,   82,     20.2,   4.0621,  32.0535,2,    296.9,2,   -999.0,9,     1.32,2,     1.00,2,     0.12,2,     0.40,2,     1.51,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130924,     2255
  316N20130914, Davis,    56,  1, 391885,      4,2,20130924,2255, 66.2503, -54.6642,   82,      3.0,   4.2065,  32.0247,2,    298.1,2,   -999.0,9,     1.61,2,     1.36,2,     0.16,2,     0.39,2,     1.54,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130924,     2255
  316N20130914, Davis,    58,  1, 391886,      1,2,20130925,0246, 66.2493, -55.9940,  152,    141.7,   2.3294,  33.9974,2,    271.6,2,    292.1,2,     5.42,2,     9.72,2,     0.05,2,     0.81,2,     0.39,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      246
  316N20130914, Davis,    58,  1, 391887,      2,2,20130925,0246, 66.2493, -55.9940,  152,    101.3,   2.2152,  33.9069,2,    275.2,2,   -999.0,9,     4.92,2,     9.26,2,     0.08,2,     0.81,2,     0.52,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      246
  316N20130914, Davis,    58,  1, 391888,      3,2,20130925,0246, 66.2493, -55.9940,  152,     50.3,   2.8140,  33.6360,2,    288.7,2,   -999.0,9,     2.96,2,     5.74,2,     0.25,2,     0.63,2,     1.89,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      246
  316N20130914, Davis,    58,  1, 391889,      4,2,20130925,0246, 66.2493, -55.9940,  152,     20.0,   3.7608,  33.3550,2,    295.8,2,   -999.0,9,     2.55,2,     2.38,2,     0.19,2,     0.41,2,     1.46,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      246
  316N20130914, Davis,    58,  1, 391890,      5,2,20130925,0246, 66.2493, -55.9940,  152,      3.6,   3.8164,  33.3075,2,    297.7,2,    320.7,2,     1.69,2,     2.23,2,     0.18,2,     0.42,2,     1.26,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      246
  316N20130914, Davis,    60,  1, 391891,      1,2,20130925,0507, 66.2508, -56.6565,  589,    578.6,   4.5116,  34.9252,2,    232.3,2,    277.8,2,     7.01,2,    11.00,2,     0.00,2,     0.86,2,     0.41,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      507
  316N20130914, Davis,    60,  1, 391892,      2,2,20130925,0507, 66.2508, -56.6565,  589,    503.4,   4.5435,  34.9225,2,    258.3,2,    280.8,2,     9.31,2,    15.26,2,     0.00,2,     1.07,2,     0.43,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      507
  316N20130914, Davis,    60,  1, 391893,      3,2,20130925,0507, 66.2508, -56.6565,  589,    404.4,   4.7140,  34.8568,2,    268.3,2,   -999.0,9,     6.29,2,    13.16,2,     0.00,2,     0.94,2,     0.42,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      507
  316N20130914, Davis,    60,  1, 391894,      4,2,20130925,0507, 66.2508, -56.6565,  589,    303.5,   4.5691,  34.7566,2,    271.5,2,   -999.0,9,     5.80,2,    12.63,2,     0.00,2,     0.90,2,     0.42,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      507
  316N20130914, Davis,    60,  1, 391895,      5,2,20130925,0507, 66.2508, -56.6565,  589,    203.4,   3.8354,  34.4724,2,    278.6,2,    300.0,2,     4.91,2,    10.68,2,     0.00,2,     0.80,2,     0.49,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      507
  316N20130914, Davis,    60,  1, 391896,      6,2,20130925,0507, 66.2508, -56.6565,  589,    102.2,   3.1500,  33.9892,2,    287.1,2,   -999.0,9,     3.79,2,     9.32,2,     0.22,2,     0.74,2,     0.56,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      507
  316N20130914, Davis,    60,  1, 391897,      7,2,20130925,0507, 66.2508, -56.6565,  589,     51.2,   3.4374,  33.5573,2,    292.1,2,   -999.0,9,     2.48,2,     4.58,2,     0.21,2,     0.60,2,     2.12,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      507
  316N20130914, Davis,    60,  1, 391898,      8,2,20130925,0507, 66.2508, -56.6565,  589,     20.2,   3.6644,  33.0878,2,    298.6,2,   -999.0,9,     1.82,2,     2.57,2,     0.21,2,     0.49,2,     2.13,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      507
  316N20130914, Davis,    60,  1, 391899,      9,2,20130925,0507, 66.2508, -56.6565,  589,      3.4,   3.7065,  33.0530,2,    299.5,2,    248.7,3,     1.65,2,     2.26,2,     0.18,2,     0.45,2,     1.68,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      507
  316N20130914, Davis,    61,  1, 391900,      1,2,20130925,0643, 66.2508, -56.9848,  654,    643.5,   3.7877,  34.8415,2,    185.9,2,    251.2,2,    13.92,2,    14.16,2,     0.00,2,     1.10,2,      0.4,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      643
  316N20130914, Davis,    61,  1, 391901,      2,2,20130925,0643, 66.2508, -56.9848,  654,    604.9,   3.8235,  34.7886,2,    174.5,2,    253.2,2,    15.39,2,    15.21,2,     0.05,2,     1.13,2,     0.46,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      643
  316N20130914, Davis,    61,  1, 391902,      3,2,20130925,0643, 66.2508, -56.9848,  654,    504.5,   4.3290,  34.8463,2,    244.0,2,   -999.0,9,     9.45,2,    13.06,2,     0.04,2,     0.99,2,     0.42,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      643
  316N20130914, Davis,    61,  1, 391903,      4,2,20130925,0643, 66.2508, -56.9848,  654,    404.1,   4.2842,  34.7790,2,    257.3,2,   -999.0,9,     8.73,2,    13.74,2,     0.00,2,     0.97,2,     0.34,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      643
  316N20130914, Davis,    61,  1, 391904,      5,2,20130925,0643, 66.2508, -56.9848,  654,    203.4,   3.2711,  34.4714,2,    262.8,2,    283.9,2,     8.28,2,    13.23,2,     0.00,2,     1.08,2,     0.31,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      643
  316N20130914, Davis,    61,  1, 391905,      6,2,20130925,0643, 66.2508, -56.9848,  654,    101.1,   2.1333,  33.9894,2,    281.6,2,   -999.0,9,     4.69,2,     9.76,2,     0.00,2,     0.81,2,     0.39,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      643
  316N20130914, Davis,    61,  1, 391906,      7,2,20130925,0643, 66.2508, -56.9848,  654,     50.8,   3.3634,  33.6484,2,    289.6,2,   -999.0,9,     2.83,2,     5.39,2,     0.30,2,     0.64,2,     2.56,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      643
  316N20130914, Davis,    61,  1, 391907,      8,2,20130925,0643, 66.2508, -56.9848,  654,     20.1,   3.9475,  33.2839,2,    293.6,2,   -999.0,9,     1.85,2,     2.72,2,     0.20,2,     0.46,2,     1.96,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      643
  316N20130914, Davis,    61,  1, 391908,      9,2,20130925,0643, 66.2508, -56.9848,  654,      3.3,   4.0071,  33.2506,2,    295.5,2,    319.9,2,     1.74,2,     2.45,2,     0.16,2,     0.42,2,     1.59,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      643
  316N20130914, Davis,    62,  1, 391909,      1,2,20130925,0820, 66.2495, -57.3192,  705,    640.3,   2.3588,  34.5863,2,    166.5,2,    227.8,2,    19.74,2,    16.01,2,     0.04,2,     1.16,2,      0.6,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      820
  316N20130914, Davis,    62,  1, 391910,      2,2,20130925,0820, 66.2495, -57.3192,  705,    603.8,   2.4202,  34.5601,2,    155.5,2,    229.1,2,    19.73,2,    14.76,2,     0.04,2,     1.18,2,      0.3,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      820
  316N20130914, Davis,    62,  1, 391911,      3,2,20130925,0820, 66.2495, -57.3192,  705,    403.6,   2.5034,  34.5063,2,    221.7,2,   -999.0,9,    11.19,2,    10.37,2,     0.04,2,     0.98,2,     0.31,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      820
  316N20130914, Davis,    62,  1, 391912,      4,2,20130925,0820, 66.2495, -57.3192,  705,    202.7,   0.7526,  34.0053,2,    234.4,2,    255.1,2,    13.72,2,    13.33,2,     0.04,2,     1.11,2,     0.23,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      820
  316N20130914, Davis,    62,  1, 391913,      5,2,20130925,0820, 66.2495, -57.3192,  705,    103.0,  -1.5788,  33.3254,2,    303.5,2,   -999.0,9,     6.61,2,     6.56,2,     0.05,2,     0.81,2,     0.36,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      820
  316N20130914, Davis,    62,  1, 391914,      6,2,20130925,0820, 66.2495, -57.3192,  705,     52.8,   0.3452,  33.1398,2,    298.1,2,   -999.0,9,     6.61,2,     5.78,2,     0.18,2,     0.73,2,     0.73,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      820
  316N20130914, Davis,    62,  1, 391915,      7,2,20130925,0820, 66.2495, -57.3192,  705,     23.2,   2.2578,  32.9978,2,    301.0,2,   -999.0,9,     4.13,2,     2.58,2,     0.15,2,     0.54,2,     0.73,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      820
  316N20130914, Davis,    62,  1, 391916,      8,2,20130925,0820, 66.2495, -57.3192,  705,      3.4,   1.9505,  32.7533,2,    309.8,2,    336.2,2,     4.54,2,     2.30,2,     0.15,2,     0.55,2,     0.39,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,      820
  316N20130914, Davis,    64,  1, 391917,      1,2,20130925,1134, 66.2488, -57.9847,  708,    580.5,   1.9960,  34.5441,2,    199.8,2,    220.9,2,    21.99,2,    15.20,2,     0.04,2,     1.18,2,     0.37,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1134
  316N20130914, Davis,    64,  1, 391918,      2,2,20130925,1134, 66.2488, -57.9847,  708,    502.7,   2.1273,  34.5532,2,    203.8,2,    224.8,2,    19.15,2,    13.81,2,     0.00,2,     1.14,2,     0.38,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1134
  316N20130914, Davis,    64,  1, 391919,      3,2,20130925,1134, 66.2488, -57.9847,  708,    402.6,   1.9477,  34.4743,2,    208.6,2,   -999.0,9,    19.49,2,    16.22,2,     0.00,2,     1.21,2,      0.6,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1134
  316N20130914, Davis,    64,  1, 391920,      4,2,20130925,1134, 66.2488, -57.9847,  708,    202.2,   0.5376,  33.9496,2,    235.6,2,    258.3,2,    13.08,2,    12.76,2,     0.00,2,     1.07,2,     0.38,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1134
  316N20130914, Davis,    64,  1, 391921,      5,2,20130925,1134, 66.2488, -57.9847,  708,    102.2,  -1.4864,  33.3247,2,    294.1,2,   -999.0,9,     7.60,2,     7.46,2,     0.00,2,     0.82,2,     0.31,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1134
  316N20130914, Davis,    64,  1, 391922,      6,2,20130925,1134, 66.2488, -57.9847,  708,     52.1,  -1.4743,  33.0460,2,    294.3,2,   -999.0,9,     8.63,2,     6.91,2,     0.08,2,     0.84,2,     0.39,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1134
  316N20130914, Davis,    64,  1, 391923,      7,2,20130925,1134, 66.2488, -57.9847,  708,     22.2,   0.5863,  32.5902,2,    306.9,2,   -999.0,9,     6.83,2,     3.55,2,     0.16,2,     0.70,2,     0.37,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1134
  316N20130914, Davis,    64,  1, 391924,      8,2,20130925,1134, 66.2488, -57.9847,  708,      2.3,   0.9223,  32.2215,2,    312.8,2,    346.3,2,     5.52,2,     1.62,2,     0.09,2,     0.61,2,      0.3,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1134
  316N20130914, Davis,    66,  1, 391925,      1,2,20130925,1427, 66.2513, -58.6473,  883,    558.0,   1.7084,  34.4839,2,    198.5,2,    220.3,2,    21.51,2,    15.06,2,     0.07,2,     1.18,2,     0.43,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1427
  316N20130914, Davis,    66,  1, 391926,      2,2,20130925,1427, 66.2513, -58.6473,  883,    500.1,   1.7178,  34.4812,2,    199.4,2,    220.7,2,    23.37,2,    16.24,2,     0.04,2,     1.23,2,     0.27,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1427
  316N20130914, Davis,    66,  1, 391927,      3,2,20130925,1427, 66.2513, -58.6473,  883,    399.9,   1.8320,  34.4285,2,    209.3,2,   -999.0,9,    15.70,2,    13.01,2,     0.04,2,     1.07,2,     0.27,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1427
  316N20130914, Davis,    66,  1, 391928,      4,2,20130925,1427, 66.2513, -58.6473,  883,    201.9,   0.3999,  33.9320,2,    235.0,2,    259.3,2,    12.19,2,    11.72,2,     0.05,2,     0.99,2,     0.32,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1427
  316N20130914, Davis,    66,  1, 391929,      5,2,20130925,1427, 66.2513, -58.6473,  883,    103.1,  -1.6639,  33.2664,2,    302.1,2,   -999.0,9,     5.58,2,     5.41,2,     0.06,2,     0.73,2,     0.43,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1427
  316N20130914, Davis,    66,  1, 391930,      6,2,20130925,1427, 66.2513, -58.6473,  883,     53.2,  -1.4584,  32.9463,2,    289.2,2,   -999.0,9,     8.68,2,     6.76,2,     0.05,2,     0.87,2,     0.34,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1427
  316N20130914, Davis,    66,  1, 391931,      7,2,20130925,1427, 66.2513, -58.6473,  883,     23.1,   0.5479,  32.1723,2,    309.1,2,   -999.0,9,     9.06,2,     5.07,2,     0.13,2,     0.86,2,     0.25,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1427
  316N20130914, Davis,    66,  1, 391932,      8,2,20130925,1427, 66.2513, -58.6473,  883,      2.5,   1.2825,  31.5840,2,    316.4,2,    349.5,2,     4.85,2,     0.61,2,     0.10,2,     0.58,2,     0.38,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1427
  316N20130914, Davis,    68,  1, 391933,      9,2,20130925,1740, 66.2497, -59.4328,  945,    684.6,   1.6200,  34.5045,2,    158.1,2,    216.7,2,    19.56,2,    12.75,2,     0.00,2,     1.06,2,     0.23,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1740
  316N20130914, Davis,    68,  1, 391934,      1,2,20130925,1740, 66.2497, -59.4328,  945,    602.7,   1.6374,  34.4860,2,    151.3,2,    218.6,2,    19.12,2,    13.02,2,     0.09,2,     1.14,2,     0.49,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1740
  316N20130914, Davis,    68,  1, 391935,      2,2,20130925,1740, 66.2497, -59.4328,  945,    401.6,   1.6034,  34.4048,2,    207.9,2,   -999.0,9,    16.78,2,    13.13,2,     0.05,2,     1.08,2,     0.34,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1740
  316N20130914, Davis,    68,  1, 391936,      3,2,20130925,1740, 66.2497, -59.4328,  945,    202.2,   0.3287,  33.9278,2,    234.1,2,    258.5,2,    11.52,2,    11.56,2,     0.04,2,     1.01,2,     0.32,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1740
  316N20130914, Davis,    68,  1, 391937,      4,2,20130925,1740, 66.2497, -59.4328,  945,    102.6,  -1.6026,  33.3089,2,    299.9,2,   -999.0,9,     6.81,2,     6.44,2,     0.00,2,     0.77,2,     0.32,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1740
  316N20130914, Davis,    68,  1, 391938,      5,2,20130925,1740, 66.2497, -59.4328,  945,     52.7,  -1.4726,  32.9854,2,    296.8,2,   -999.0,9,     9.78,2,     7.38,2,     0.16,2,     0.91,2,      0.5,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1740
  316N20130914, Davis,    68,  1, 391939,      6,2,20130925,1740, 66.2497, -59.4328,  945,     22.7,   1.3381,  31.6823,2,    316.2,2,   -999.0,9,     4.59,2,     0.41,2,     0.05,2,     0.57,2,     0.29,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1740
  316N20130914, Davis,    68,  1, 391940,      7,2,20130925,1740, 66.2497, -59.4328,  945,      2.8,   1.3901,  31.6185,2,    317.4,2,    349.6,2,     4.65,2,     0.75,2,     0.14,2,     0.56,2,     0.76,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     1740
  316N20130914, Davis,    70,  1, 391941,      1,2,20130925,2115, 66.2495, -60.3108,  600,    438.5,   1.5382,  34.3696,2,    206.0,2,    228.2,2,    21.13,2,    15.63,2,     0.05,2,     1.21,2,     0.28,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     2115
  316N20130914, Davis,    70,  1, 391942,      2,2,20130925,2115, 66.2495, -60.3108,  600,    355.5,   0.9681,  34.1504,2,    217.7,2,   -999.0,9,    17.69,2,    15.10,2,     0.04,2,     1.17,2,     0.31,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130925,     2115
