EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
18SN19970924, A97, 9, 1, 31, 31, 3, 19970926, 1500, 71.8585, -142.0088, 2888,     83.0,  -1.2145,  32.2615, 2,  33.2498, 3,    326.9, 2,    294.9, 3,    12.67, 3,    13.29, 3,     0.01, 3,     1.06, 3,    2.580, 4,    0.380, 4,    0.000, 4,    3.110, 4,   2156.1, 2,   2293.1, 3,  -1.2162
18SN19970924, A97, 9, 1, 30, 30, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    101.3,  -1.3396,  32.5138, 2,  32.4851, 2,    298.1, 2,    296.8, 2,    26.86, 2,    12.70, 2,     0.02, 2,     1.72, 2,    4.480, 2,    2.220, 2,    0.210, 2,    8.320, 2,   2162.5, 2,   2231.8, 2,  -1.3417
18SN19970924, A97, 9, 1, 29, 29, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    121.5,  -1.4214,  32.6978, 2,  32.6788, 2,    289.9, 2,    288.1, 2,    31.12, 2,    13.96, 2,     0.01, 2,     1.81, 2,    4.430, 2,    2.050, 2,    0.110, 2,    8.470, 2,   2186.2, 2,   2244.4, 2,  -1.4239
18SN19970924, A97, 9, 1, 28, 28, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    140.9,  -1.4681,  32.8635, 2,  32.8500, 2,    281.3, 2,    283.7, 2,    32.99, 2,    14.78, 2,     0.01, 2,     1.86, 2,    4.010, 2,    2.060, 2,    0.170, 2,    7.720, 2,   2195.9, 2,   2251.3, 2,  -1.4710
18SN19970924, A97, 9, 1, 27, 27, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    161.1,  -1.4715,  33.0656, 2,  33.0459, 2,    278.5, 2,    285.4, 2,    34.13, 2,    15.59, 2,     0.01, 2,     1.88, 2,    3.850, 2,    1.810, 2,    0.080, 2,    7.800, 2,   2211.5, 2,   2259.7, 2,  -1.4749
18SN19970924, A97, 9, 1, 26, 26, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    179.3,  -1.4063,  33.3037, 2,  33.2943, 2,    273.7, 2,    271.9, 2,    34.95, 2,    16.17, 2,     0.01, 2,     1.88, 2,    3.510, 2,    1.770, 2,    0.120, 2,    8.200, 2,   2220.2, 2,   2270.9, 2,  -1.4102
18SN19970924, A97, 9, 1, 25, 25, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    198.2,  -1.2477,  33.5681, 2,  33.5530, 2,    273.4, 2,    269.9, 2,    32.23, 2,    15.63, 2,     0.01, 2,     1.74, 2,    4.040, 2,    1.850, 2,    0.090, 2,    9.910, 3,   2219.9, 2,   2277.1, 2,  -1.2525
18SN19970924, A97, 9, 1, 24, 24, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    216.7,  -0.9091,  33.9891, 2,  33.9696, 2,    261.4, 2,    263.4, 2,    27.00, 2,    15.10, 2,     0.00, 2,     1.52, 2,    3.460, 2,    1.710, 2,    0.120, 2,    8.350, 2,   2205.0, 2,   2279.1, 2,  -0.9152
18SN19970924, A97, 9, 1, 23, 23, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    240.1,  -0.5860,  34.3521, 2,  34.3364, 2,    259.2, 2,    263.9, 2,    19.91, 2,    14.04, 2,     0.00, 2,     1.26, 2,    3.420, 2,    1.540, 2,    0.080, 2,    7.180, 2,   2187.8, 2,   2273.7, 2,  -0.5937
18SN19970924, A97, 9, 1, 22, 22, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    263.2,  -0.3638,  34.5137, 2,  34.5099, 2,    263.5, 2,    268.6, 2,    15.53, 2,    13.26, 2,     0.01, 2,     1.11, 2,    3.640, 2,    1.600, 2,    0.110, 2,    6.160, 2,   2174.7, 2,   2277.5, 2,  -0.3728
18SN19970924, A97, 9, 1, 21, 21, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    290.4,  -0.1247,  34.6076, 2,  34.6030, 2,    272.8, 2,    273.9, 2,    13.23, 2,    12.92, 2,     0.01, 2,     1.04, 2,    3.630, 2,    1.660, 2,    0.100, 2,    6.280, 2,   2169.5, 2,   2275.3, 2,  -0.1353
18SN19970924, A97, 9, 1, 20, 20, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    328.2,   0.2083,  34.7090, 2,  34.7103, 2,    280.5, 2,    282.5, 2,    10.62, 2,    12.78, 2,     0.00, 2,     0.97, 2,    3.750, 2,    1.880, 2,    0.130, 2,    6.340, 2,   2160.9, 2,   2284.7, 2,   0.1952
18SN19970924, A97, 9, 1, 19, 19, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    363.8,   0.3425,  34.7554, 2,  34.7563, 2,    286.6, 2,    285.7, 2,     9.47, 2,    12.72, 2,     0.01, 2,     0.95, 2,    3.850, 2,    1.810, 2,    0.090, 2,    6.530, 2,   2157.7, 2,   2278.9, 2,   0.3274
18SN19970924, A97, 9, 1, 18, 18, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    402.4,   0.4027,  34.7842, 2,  34.7850, 2,    290.4, 2,    291.5, 2,     8.42, 2,    12.67, 2,     0.01, 2,     0.92, 2,    3.750, 2,    1.830, 2,    0.100, 2,    5.880, 2,   2150.6, 2,   2308.7, 3,   0.3857
18SN19970924, A97, 9, 1, 17, 17, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    448.3,   0.4328,  34.8076, 2,  34.8084, 2,    294.4, 2,    293.0, 2,     7.80, 2,    12.62, 2,     0.01, 2,     0.90, 2,    3.330, 2,    1.540, 2,    0.070, 2,    5.500, 2,   1595.3, 4,   2270.2, 3,   0.4135
18SN19970924, A97, 9, 1, 16, 16, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    495.7,   0.4404,  34.8213, 2,  34.8198, 2,    294.7, 2,    293.6, 2,     7.58, 2,    12.72, 2,     0.01, 2,     0.90, 2,    3.950, 4,    1.470, 2,    0.090, 2,    5.300, 2,   2151.9, 2,   2279.4, 3,   0.4188
18SN19970924, A97, 9, 1, 15, 15, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    558.3,   0.4197,  34.8375, 2,  34.8377, 2,    294.9, 2,    294.8, 2,     7.47, 2,    12.67, 2,     0.01, 2,     0.90, 2,    3.140, 2,    1.400, 2,    0.040, 2,    5.440, 2,   2144.4, 2,   2292.9, 2,   0.3951
18SN19970924, A97, 9, 1, 14, 14, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    643.3,   0.3864,  34.8527, 2,  34.8538, 2,    292.6, 2,    295.0, 2,     7.57, 2,    12.71, 2,     0.01, 2,     0.91, 2,    2.400, 2,    1.180, 2,    0.000, 3,    4.430, 2,   2150.7, 2,   2298.5, 2,   0.3578
18SN19970924, A97, 9, 1, 13, 13, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    748.7,   0.3027,  34.8645, 2,  34.8623, 2,    293.2, 2,    296.7, 2,     7.36, 2,    12.71, 2,     0.01, 2,     0.91, 2,    2.330, 2,    1.010, 2,    0.010, 2,    4.090, 2,   2146.5, 2,   2320.5, 3,   0.2691
18SN19970924, A97, 9, 1, 12, 12, 2, 19970926, 1500, 71.8585, -142.0088, 2888,    874.7,   0.1699,  34.8751, 2,  34.8764, 2,    293.7, 2,    297.8, 2,     7.46, 2,    12.76, 2,     0.01, 2,     0.91, 2,    1.740, 2,    0.850, 2,    0.000, 3,    3.510, 2,   2143.8, 3,   2305.5, 3,   0.1306
18SN19970924, A97, 9, 1, 11, 11, 2, 19970926, 1500, 71.8585, -142.0088, 2888,   1003.5,   0.0365,  34.8832, 2,  34.8847, 2,    293.7, 2,    299.7, 2,     7.66, 2,    12.80, 2,     0.01, 2,     0.92, 2,    1.750, 2,    0.830, 2,    0.010, 2,    3.740, 2,   2149.2, 2,   2301.3, 2,  -0.0086
18SN19970924, A97, 9, 1, 10, 10, 2, 19970926, 1500, 71.8585, -142.0088, 2888,   1130.9,  -0.0737,  34.8913, 2,  34.8920, 2,    294.8, 2,    299.6, 2,     7.97, 2,    12.85, 2,     0.01, 2,     0.92, 2,    1.540, 2,    0.650, 2,    0.000, 2,    3.240, 2,   2145.1, 3,   2290.2, 2,  -0.1248
18SN19970924, A97, 9, 1, 9, 9, 2, 19970926, 1500, 71.8585, -142.0088, 2888,   1284.0,  -0.1831,  34.9008, 2,  34.9010, 2,    295.8, 2,    304.0, 3,     8.17, 2,    13.09, 2,     0.01, 2,     0.94, 2,    1.370, 2,    0.410, 2,    0.000, 2,    3.410, 2,   2151.2, 2,   2300.3, 2,  -0.2417
18SN19970924, A97, 9, 1, 8, 8, 2, 19970926, 1500, 71.8585, -142.0088, 2888,   1490.1,  -0.2985,  34.9139, 2,  34.9138, 2,    298.5, 2,    299.2, 2,     9.11, 2,    13.37, 2,     0.01, 2,     0.96, 2,    1.170, 2,    0.260, 2,    0.000, 2,    3.100, 2,   2148.5, 2,   2290.9, 2,  -0.3678
18SN19970924, A97, 9, 1, 7, 7, 2, 19970926, 1500, 71.8585, -142.0088, 2888,   1748.1,  -0.3901,  34.9303, 2,  34.9292, 2,    295.7, 2,    295.4, 2,    10.77, 2,    13.95, 2,     0.01, 2,     1.00, 2,    0.550, 2,    0.200, 2,    0.000, 2,    2.390, 2,   2149.6, 2,   2299.6, 2,  -0.4742
18SN19970924, A97, 9, 1, 6, 6, 2, 19970926, 1500, 71.8585, -142.0088, 2888,   2005.6,  -0.4110,  34.9423, 2,  34.9423, 2,    293.0, 2,    290.1, 2,    12.11, 2,    14.29, 2,     0.01, 2,     1.02, 2,    0.160, 2,    0.050, 2,    0.000, 2,    1.890, 2,   2149.2, 2,   2317.7, 3,  -0.5116
18SN19970924, A97, 9, 1, 5, 5, 2, 19970926, 1500, 71.8585, -142.0088, 2888,   2262.1,  -0.4011,  34.9482, 2,  34.9490, 2,    290.0, 2,    288.5, 2,    12.73, 2,    14.53, 2,     0.01, 2,     1.03, 2,    0.290, 2,    0.000, 2,    0.000, 2,    1.940, 2,   2149.8, 2,   2297.4, 2,  -0.5197
18SN19970924, A97, 9, 1, 4, 4, 2, 19970926, 1500, 71.8585, -142.0088, 2888,   2416.4,  -0.3900,  34.9515, 2,  34.9508, 2,    289.2, 2,    286.8, 2,    13.14, 2,    14.58, 2,     0.01, 2,     1.04, 2,    0.070, 2,    0.000, 2,    0.000, 2,    1.730, 2,   2152.7, 2,   2297.2, 2,  -0.5201
18SN19970924, A97, 9, 1, 3, 3, 2, 19970926, 1500, 71.8585, -142.0088, 2888,   2569.8,  -0.3771,  34.9540, 2,  34.9545, 2,    288.0, 2,    285.6, 2,    13.66, 2,    14.63, 2,     0.00, 2,     1.04, 2,    0.270, 3,    0.110, 3,    0.000, 2,    1.990, 2,   2156.4, 2,   2299.3, 2,  -0.5190
18SN19970924, A97, 9, 1, 2, 2, 2, 19970926, 1500, 71.8585, -142.0088, 2888,   2800.1,  -0.3522,  34.9564, 2,  34.9557, 2,    278.9, 2,    284.1, 2,    14.59, 2,    14.77, 2,     0.01, 2,     1.06, 2,    0.050, 2,    0.040, 2,    0.000, 2,    1.640, 2,   2155.2, 2,   2293.2, 3,  -0.5127
18SN19970924, A97, 9, 1, 1, 1, 2, 19970926, 1500, 71.8585, -142.0088, 2888,   2912.7,  -0.3424,  34.9555, 2,  34.9553, 2,    282.1, 2,    282.8, 2,    14.69, 2,    14.77, 2,     0.01, 2,     1.05, 2,    0.100, 2,    0.020, 2,    0.000, 2,    2.060, 3,   2166.8, 3,   2302.0, 2,  -0.5122
18SN19970924, A97, 10, 1, 36, 36, 2, 19970926, 1957, 72.4557, -142.0080, 3225,     10.1,   2.4554,  24.6358, 2,  24.6001, 2,    356.6, 2,    350.9, 2,     6.18, 2,     0.05, 2,     0.00, 2,     0.44, 2,    6.550, 2,    3.200, 2,    0.270, 2,    6.500, 3,   1863.2, 2,   1976.0, 2,   2.4550
18SN19970924, A97, 10, 1, 35, 35, 2, 19970926, 1957, 72.4557, -142.0080, 3225,     25.8,   1.9682,  26.4906, 2,  26.3387, 2,    352.7, 2,    357.2, 2,     4.92, 2,     0.05, 2,     0.00, 2,     0.55, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.9673
18SN19970924, A97, 10, 1, 34, 34, 2, 19970926, 1957, 72.4557, -142.0080, 3225,     46.8,  -0.7131,  30.7986, 2,  30.6248, 2,    387.4, 2,    410.0, 2,     4.08, 2,     0.05, 2,     0.00, 2,     0.80, 2,    6.570, 2,    3.240, 2,    0.330, 2,   11.260, 2,   2013.4, 2,   2155.7, 2,  -0.7141
18SN19970924, A97, 10, 1, 33, 33, 2, 19970926, 1957, 72.4557, -142.0080, 3225,     64.7,  -0.9987,  31.8949, 2,  31.8370, 2,    383.2, 2,    358.9, 2,    12.28, 2,     4.59, 2,     0.15, 2,     1.20, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.0001
18SN19970924, A97, 10, 1, 32, 32, 2, 19970926, 1957, 72.4557, -142.0080, 3225,     86.6,  -1.1997,  32.2459, 2,  32.2293, 2,    324.0, 2,    316.4, 2,    20.68, 2,    10.01, 2,     0.05, 2,     1.53, 2,    5.760, 2,    2.450, 2,    0.130, 2,    9.830, 2,   2136.7, 2,   2229.0, 2,  -1.2015
18SN19970924, A97, 10, 1, 31, 31, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    106.8,  -1.3419,  32.5101, 2,  32.5099, 2,    293.2, 2,    292.8, 2,    27.22, 2,    12.75, 2,     0.01, 2,     1.71, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.3441
18SN19970924, A97, 10, 1, 30, 30, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    125.9,  -1.4208,  32.6920, 2,  32.6922, 2,    282.8, 2,    288.6, 2,    30.95, 2,    13.96, 2,     0.01, 2,     1.78, 2,    5.090, 2,    2.260, 2,    0.120, 2,    8.250, 2,   2178.1, 2,   2242.9, 2,  -1.4234
18SN19970924, A97, 10, 1, 29, 29, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    146.0,  -1.4760,  32.8775, 2,  32.8882, 2,    279.6, 2,    283.6, 2,    32.91, 2,    14.83, 2,     0.01, 2,     1.84, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.4790
18SN19970924, A97, 10, 1, 28, 28, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    166.7,  -1.4788,  33.0661, 2,  33.0807, 2,    280.7, 2,    280.2, 2,    33.74, 2,    15.31, 2,     0.01, 2,     1.85, 2,    4.380, 2,    1.960, 2,    0.090, 2,    8.400, 2,   2206.6, 2,   2270.5, 2,  -1.4823
18SN19970924, A97, 10, 1, 27, 27, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    185.7,  -1.4109,  33.2966, 2,  33.2957, 2,    273.2, 2,    274.5, 2,    34.14, 2,    15.89, 2,     0.01, 2,     1.83, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.4150
18SN19970924, A97, 10, 1, 26, 26, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    207.0,  -1.1803,  33.6790, 2,  33.6966, 2,    260.9, 2,    263.0, 2,    31.75, 2,    15.89, 2,     0.01, 2,     1.70, 2,    3.520, 2,    1.670, 2,    0.060, 2,    7.590, 2,   2218.1, 2,   2276.7, 2,  -1.1855
18SN19970924, A97, 10, 1, 25, 25, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    228.0,  -0.8623,  34.0906, 2,  34.0833, 2,    257.5, 2,    259.7, 2,    25.73, 2,    15.11, 2,     0.01, 2,     1.47, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.8688
18SN19970924, A97, 10, 1, 24, 24, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    251.9,  -0.5537,  34.4080, 2,  34.4203, 2,    258.1, 2,    264.5, 2,    18.06, 2,    13.70, 2,     0.01, 2,     1.18, 2,    3.400, 2,    1.510, 2,    0.050, 2,    6.260, 2,   2179.6, 2,   2279.2, 2,  -0.5619
18SN19970924, A97, 10, 1, 23, 23, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    278.0,  -0.2641,  34.5618, 2,  34.5624, 2,    266.0, 2,    270.6, 2,    14.12, 2,    13.12, 2,     0.01, 2,     1.04, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.2739
18SN19970924, A97, 10, 1, 22, 22, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    307.8,  -0.0123,  34.6534, 2,  34.6565, 2,    275.7, 2,    276.7, 2,    11.74, 2,    12.83, 2,     0.01, 2,     0.98, 2,    3.690, 2,    1.590, 2,    0.060, 2,    5.510, 2,   2157.2, 2,   2282.8, 2,  -0.0240
18SN19970924, A97, 10, 1, 21, 21, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    348.5,   0.2333,  34.7282, 2,  34.7291, 2,    283.3, 2,    283.2, 2,     9.98, 2,    12.74, 2,     0.01, 2,     0.94, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   0.2192
18SN19970924, A97, 10, 1, 20, 20, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    388.3,   0.3402,  34.7674, 2,  34.7680, 2,    286.6, 2,    288.2, 2,     8.74, 2,    12.69, 2,     0.01, 2,     0.91, 2,    3.680, 2,    1.740, 2,    0.070, 2,    5.610, 2,   2150.2, 2,   2284.6, 2,   0.3240
18SN19970924, A97, 10, 1, 19, 19, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    429.5,   0.4105,  34.7933, 2,  34.7945, 2,    294.0, 2,    294.7, 2,     8.02, 2,    12.64, 2,     0.01, 2,     0.90, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   0.3922
18SN19970924, A97, 10, 1, 18, 18, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    479.2,   0.4354,  34.8134, 2,  34.8140, 2,    294.4, 2,    291.7, 2,     7.81, 2,    12.69, 2,     0.01, 2,     0.90, 2,    3.730, 2,    1.710, 2,    0.070, 2,    5.190, 2,   2145.0, 2,   2289.5, 2,   0.4146
18SN19970924, A97, 10, 1, 17, 17, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    528.8,   0.4334,  34.8281, 2,  34.8272, 2,    291.8, 2,    293.1, 2,     7.40, 2,    12.64, 2,     0.01, 2,     0.89, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   0.4102
18SN19970924, A97, 10, 1, 16, 16, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    594.0,   0.4099,  34.8422, 2,  34.8404, 2,    291.1, 2,    293.9, 2,     7.30, 2,    12.69, 2,     0.01, 2,     0.89, 2,    3.770, 3,    1.360, 2,    0.050, 2,    4.570, 2,   2145.6, 2,   2288.0, 2,   0.3836
18SN19970924, A97, 10, 1, 15, 15, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    680.5,   0.3724,  34.8567, 2,  34.8573, 2,    292.8, 2,    294.7, 2,     7.30, 2,    12.69, 2,     0.01, 2,     0.89, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   0.3420
18SN19970924, A97, 10, 1, 14, 14, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    786.5,   0.2720,  34.8672, 2,  34.8675, 2,    294.1, 2,    296.4, 2,     7.40, 2,    12.74, 2,     0.01, 2,     0.90, 2,    2.930, 2,    1.060, 2,    0.020, 2,    4.440, 2,   2144.8, 2,   2286.0, 2,   0.2367
18SN19970924, A97, 10, 1, 13, 13, 2, 19970926, 1957, 72.4557, -142.0080, 3225,    912.2,   0.1353,  34.8775, 2,  34.8779, 2,    295.6, 2,    297.7, 2,     7.41, 2,    12.74, 2,     0.01, 2,     0.90, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   0.0943
18SN19970924, A97, 10, 1, 12, 12, 2, 19970926, 1957, 72.4557, -142.0080, 3225,   1039.1,   0.0229,  34.8862, 2,  34.8864, 2,    295.1, 2,    298.6, 2,     7.61, 2,    12.79, 2,     0.01, 2,     0.91, 2,    2.130, 2,    0.670, 2,    0.010, 2,    3.120, 2,   2146.7, 2,   2290.0, 2,  -0.0240
18SN19970924, A97, 10, 1, 11, 11, 2, 19970926, 1957, 72.4557, -142.0080, 3225,   1165.2,  -0.0830,  34.8943, 2,  34.8943, 2,    297.9, 2,    299.2, 2,     7.82, 2,    12.89, 2,     0.01, 2,     0.92, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.1359
18SN19970924, A97, 10, 1, 10, 10, 2, 19970926, 1957, 72.4557, -142.0080, 3225,   1317.5,  -0.1884,  34.9040, 2,  34.9012, 2,    297.3, 2,    299.1, 2,     8.24, 2,    13.13, 2,     0.01, 2,     0.93, 2,    1.800, 2,    0.490, 2,    0.000, 2,    2.910, 2,   2147.2, 2,   2288.1, 2,  -0.2489
18SN19970924, A97, 10, 1, 9, 9, 2, 19970926, 1957, 72.4557, -142.0080, 3225,   1519.8,  -0.2866,  34.9149, 2,  34.9149, 2,    299.4, 2,    298.8, 2,     8.86, 2,    13.32, 2,     0.01, 2,     0.95, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.3579
18SN19970924, A97, 10, 1, 8, 8, 2, 19970926, 1957, 72.4557, -142.0080, 3225,   1775.3,  -0.3765,  34.9291, 2,  34.9262, 2,    297.5, 2,    295.8, 2,     9.99, 2,    13.81, 2,     0.01, 2,     0.98, 2,    1.050, 2,    0.270, 2,    0.000, 2,    2.220, 2,   2144.1, 2,   2297.3, 2,  -0.4625
18SN19970924, A97, 10, 1, 7, 7, 2, 19970926, 1957, 72.4557, -142.0080, 3225,   2079.8,  -0.4088,  34.9419, 2,  34.9386, 2,    293.9, 2,    291.4, 2,    11.54, 2,    14.29, 2,     0.01, 2,     1.01, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.5145
18SN19970924, A97, 10, 1, 6, 6, 2, 19970926, 1957, 72.4557, -142.0080, 3225,   2334.6,  -0.3989,  34.9488, 2,  34.9480, 2,    290.4, 2,    288.5, 2,    12.37, 2,    14.58, 2,     0.01, 2,     1.03, 2,    1.040, 2,    0.350, 2,    0.000, 2,    2.120, 2,   2146.6, 2,   2293.4, 3,  -0.5228
18SN19970924, A97, 10, 1, 5, 5, 2, 19970926, 1957, 72.4557, -142.0080, 3225,   2538.0,  -0.3851,  34.9514, 2,  34.9494, 2,    289.1, 2,    286.8, 2,    12.99, 2,    14.63, 2,     0.01, 2,     1.03, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.5244
18SN19970924, A97, 10, 1, 4, 4, 2, 19970926, 1957, 72.4557, -142.0080, 3225,   2793.5,  -0.3534,  34.9554, 2,  34.9539, 2,    281.3, 2,    282.6, 2,    14.34, 2,    14.77, 2,     0.01, 2,     1.04, 2,    0.590, 2,    0.200, 2,    0.010, 3,    2.100, 2,   2149.3, 2,   2302.9, 2,  -0.5133
18SN19970924, A97, 10, 1, 3, 3, 2, 19970926, 1957, 72.4557, -142.0080, 3225,   3049.7,  -0.3322,  34.9558, 2,  34.9532, 2,    282.8, 2,    283.0, 2,    14.03, 2,    14.78, 2,     0.01, 2,     1.04, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.5137
18SN19970924, A97, 10, 1, 2, 2, 2, 19970926, 1957, 72.4557, -142.0080, 3225,   3176.1,  -0.3212,  34.9557, 2,  34.9557, 2,    283.0, 2,    283.0, 2,    14.03, 2,    14.78, 2,     0.01, 2,     1.04, 2,    0.373, 3,    0.105, 2,    0.000, 2,    1.697, 3,   2150.0, 2,   2301.6, 2,  -0.5137
18SN19970924, A97, 10, 1, 1, 1, 2, 19970926, 1957, 72.4557, -142.0080, 3225,   3278.9,  -0.3116,  34.9553, 2,  34.9553, 2,    280.9, 2,    283.0, 2,    14.03, 2,    14.73, 2,     0.01, 2,     1.04, 2,    0.350, 2,    0.120, 2,    0.000, 2,    1.590, 2,   2151.1, 2,   2296.4, 2,  -0.5133
18SN19970924, A97, 11, 1, 36, 36, 2, 19970927, 0115, 73.0652, -142.0305, 3464,     10.8,   1.8774,  24.2628, 2,  24.1914, 2,    422.5, 2,    352.3, 2,     7.09, 2,     0.09, 2,     0.00, 2,     0.43, 2,    6.350, 2,    3.480, 2,    0.380, 2,    8.200, 3,   1861.1, 2,   1961.2, 2,   1.8770
18SN19970924, A97, 11, 1, 35, 35, 2, 19970927, 0115, 73.0652, -142.0305, 3464,     26.9,  -0.3119,  27.3421, 2,  26.8104, 2,    406.1, 2,    383.3, 2,     3.94, 2,     0.09, 2,     0.00, 2,     0.64, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   1867.9, 2,   1973.5, 2,  -0.3124
18SN19970924, A97, 11, 1, 34, 34, 2, 19970927, 0115, 73.0652, -142.0305, 3464,     48.1,  -1.0010,  30.2174, 2,  29.9348, 2,    469.5, 2,    409.3, 2,     3.83, 2,     0.08, 2,     0.00, 2,     0.75, 2,    7.580, 2,    3.630, 2,    0.370, 2,   12.260, 2,   1985.8, 2,   2129.2, 2,  -1.0019
18SN19970924, A97, 11, 1, 33, 33, 2, 19970927, 0115, 73.0652, -142.0305, 3464,     68.0,  -0.9658,  31.7380, 2,  31.6885, 2,    425.3, 2,    373.7, 2,     9.95, 2,     2.50, 2,     0.15, 2,     1.08, 2, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2085.0, 2,   2210.7, 2,  -0.9673
18SN19970924, A97, 11, 1, 32, 32, 2, 19970927, 0115, 73.0652, -142.0305, 3464,     85.5,  -1.1822,  32.1548, 2,  32.1636, 2,    323.7, 2,    323.7, 2,    18.98, 2,     9.23, 2,     0.04, 2,     1.45, 2,    5.330, 2,    2.530, 2,    0.170, 2,    9.830, 2,   2132.3, 2,   2233.2, 2,  -1.1840
