EXPOCODE,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,THETA
,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PMOL/KG,,PMOL/KG,,FMOL/KG,,DEGC
  06MT20030626,   427,  1,      5,20030717, 65.3328, -30.9953,  988,    885.2,   3.7405,  34.9170,2, -999.000,9,    2.071,2,    1.269,2,  3.6754472
  06MT20030626,   427,  1,      4,20030717, 65.3328, -30.9953,  988,    934.6,   3.6540,  34.9267,2,    4.203,2,    2.059,2,     -999,9, 3.58557684
  06MT20030626,   427,  1,      3,20030717, 65.3328, -30.9953,  988,    934.1,   3.6958,  34.9258,2, -999.000,9, -999.000,9,     -999,9, 3.62711595
  06MT20030626,   427,  1,      2,20030717, 65.3328, -30.9953,  988,    977.6,   3.5220,  34.9279,2,    3.965,2,    1.961,2,     -999,9,   3.451106
  06MT20030626,   427,  1,      1,20030717, 65.3328, -30.9953,  988,    977.7,   3.5275,  34.9275,2, -999.000,9, -999.000,9,    1.341,2, 3.45655699
  06MT20030626,   428,  1,     14,20030717, 65.2538, -30.9145, 1243,     11.8,  10.5221,  35.0399,2,    3.965,2,    2.065,2,     -999,9, 10.5206977
  06MT20030626,   428,  1,     13,20030717, 65.2538, -30.9145, 1243,     11.9,  10.5211,  35.0400,2, -999.000,9, -999.000,9,     -999,9, 10.5196859
  06MT20030626,   428,  1,     12,20030717, 65.2538, -30.9145, 1243,    102.5,   7.4664,  35.1439,2,    4.168,2,    2.143,2,    1.422,2, 7.45647422
  06MT20030626,   428,  1,     11,20030717, 65.2538, -30.9145, 1243,    203.1,   6.9228,  35.1028,2,    4.012,2,    2.053,2,     -999,9, 6.90384626
  06MT20030626,   428,  1,     10,20030717, 65.2538, -30.9145, 1243,    202.9,   6.9223,  35.1027,2, -999.000,9, -999.000,9,    1.404,2, 6.90336601
  06MT20030626,   428,  1,      9,20030717, 65.2538, -30.9145, 1243,    601.4,   4.7639,  34.9846,2,    3.542,2,    1.703,2,     -999,9, 4.71614877
  06MT20030626,   428,  1,      8,20030717, 65.2538, -30.9145, 1243,    802.4,   4.2717,  34.9761,2,    3.468,2,    1.648,2,     -999,9, 4.20985528
  06MT20030626,   428,  1,      7,20030717, 65.2538, -30.9145, 1243,    802.6,   4.2717,  34.9760,2,    3.425,2,    1.637,2,    0.972,2,  4.2098388
  06MT20030626,   428,  1,      6,20030717, 65.2538, -30.9145, 1243,    902.8,   4.1519,  34.9746,2,    3.401,2,    1.621,2,     -999,9,  4.0824767
  06MT20030626,   428,  1,      5,20030717, 65.2538, -30.9145, 1243,   1106.4,   3.7302,  34.9546,2, -999.000,9, -999.000,9,      0.9,2, 3.64705681
  06MT20030626,   428,  1,      4,20030717, 65.2538, -30.9145, 1243,   1106.3,   3.6583,  34.9542,2, -999.000,9, -999.000,9,     -999,9, 3.57577744
  06MT20030626,   428,  1,      3,20030717, 65.2538, -30.9145, 1243,   1208.0,   1.6833,  34.8914,2,    4.142,2,    2.027,2,    1.323,2,  1.6109405
  06MT20030626,   428,  1,      2,20030717, 65.2538, -30.9145, 1243,   1233.0,   1.6823,  34.8912,2,    4.223,2,    2.031,2,     -999,9, 1.60820144
  06MT20030626,   428,  1,      1,20030717, 65.2538, -30.9145, 1243,   1232.7,   1.6792,  34.8910,2, -999.000,9, -999.000,9,    1.278,2, 1.60515303
  06MT20030626,   429,  1,     14,20030717, 65.1692, -30.8308, 1514,     13.2,  10.6233,  35.0606,2, -999.000,9, -999.000,9,    1.386,2,  10.621721
  06MT20030626,   429,  1,     13,20030717, 65.1692, -30.8308, 1514,    103.4,   7.5285,  35.1280,2, -999.000,9, -999.000,9,     -999,9, 7.51844038
  06MT20030626,   429,  1,     12,20030717, 65.1692, -30.8308, 1514,    404.1,   5.8743,  35.0219,2,    4.131,2,    1.990,2,     -999,9, 5.83931243
  06MT20030626,   429,  1,     11,20030717, 65.1692, -30.8308, 1514,    600.8,   5.0132,  34.9933,2, -999.000,9, -999.000,9,     -999,9, 4.96433517
  06MT20030626,   429,  1,     10,20030717, 65.1692, -30.8308, 1514,    600.6,   5.0210,  34.9934,2, -999.000,9, -999.000,9,    0.972,2, 4.97211615
  06MT20030626,   429,  1,      9,20030717, 65.1692, -30.8308, 1514,    802.3,   4.1336,  34.9568,2,    3.517,2,    1.713,2,     -999,9, 4.07264561
  06MT20030626,   429,  1,      8,20030717, 65.1692, -30.8308, 1514,   1008.7,   3.8477,  34.9570,2,    3.277,2,    1.549,2,    0.873,2, 3.77172514
  06MT20030626,   429,  1,      7,20030717, 65.1692, -30.8308, 1514,   1209.4,   3.6210,  34.9425,2, -999.000,9, -999.000,9,     -999,9, 3.53021586
  06MT20030626,   429,  1,      6,20030717, 65.1692, -30.8308, 1514,   1306.1,   3.4819,  34.9337,2, -999.000,9, -999.000,9,     -999,9, 3.38431461
  06MT20030626,   429,  1,      5,20030717, 65.1692, -30.8308, 1514,   1305.5,   3.4816,  34.9336,2,    3.202,2,    1.482,2,    0.846,2, 3.38406857
  06MT20030626,   429,  1,      4,20030717, 65.1692, -30.8308, 1514,   1451.5,   1.3767,  34.8773,2,    4.402,2,    2.133,2,     -999,9, 1.29040117
  06MT20030626,   429,  1,      3,20030717, 65.1692, -30.8308, 1514,   1451.2,   1.3768,  34.8766,2, -999.000,9, -999.000,9,    1.449,2, 1.29052321
  06MT20030626,   429,  1,      2,20030717, 65.1692, -30.8308, 1514,   1503.5,   1.3463,  34.8773,2, -999.000,9, -999.000,9,     -999,9,  1.2566281
  06MT20030626,   429,  1,      1,20030717, 65.1692, -30.8308, 1514,   1503.0,   1.3468,  34.8774,2,    4.359,2,    2.132,2,    1.512,2, 1.25715792
  06MT20030626,   430,  1,     13,20030717, 65.0848, -30.7478, 1764,    103.8,   6.7640,  35.0831,2,    4.248,2,    2.119,2,     -999,9, 6.75451281
  06MT20030626,   430,  1,     12,20030717, 65.0848, -30.7478, 1764,    204.6,   6.2448,  35.0400,2,    4.144,2,    2.058,2,    1.386,2, 6.22678541
  06MT20030626,   430,  1,     11,20030717, 65.0848, -30.7478, 1764,    606.8,   4.6075,  34.9624,2, -999.000,9, -999.000,9,     -999,9,  4.5600523
  06MT20030626,   430,  1,     10,20030717, 65.0848, -30.7478, 1764,    606.8,   4.6094,  34.9625,2,    3.716,2,    1.757,2,     -999,9, 4.56194327
  06MT20030626,   430,  1,      9,20030717, 65.0848, -30.7478, 1764,   1010.9,   3.8542,  34.9526,2,    3.401,2,    1.573,2,     -999,9, 3.77799953
  06MT20030626,   430,  1,      8,20030717, 65.0848, -30.7478, 1764,   1513.0,   3.2372,  34.9224,2,    3.123,2,    1.382,2,    0.729,2, 3.12464466
  06MT20030626,   430,  1,      7,20030717, 65.0848, -30.7478, 1764,   1612.2,   2.2825,  34.9116,2, -999.000,9, -999.000,9,     -999,9, 2.17313683
  06MT20030626,   430,  1,      6,20030717, 65.0848, -30.7478, 1764,   1611.7,   2.2634,  34.9122,2, -999.000,9, -999.000,9,     0.99,2, 2.15431208
  06MT20030626,   430,  1,      5,20030717, 65.0848, -30.7478, 1764,   1711.3,   1.2603,  34.8756,2,    4.546,2,    2.141,2,     -999,9, 1.15648802
  06MT20030626,   430,  1,      4,20030717, 65.0848, -30.7478, 1764,   1711.3,   1.2602,  34.8744,2, -999.000,9, -999.000,9,    1.368,2, 1.15639291
  06MT20030626,   430,  1,      3,20030717, 65.0848, -30.7478, 1764,   1753.5,   1.2764,  34.8783,2, -999.000,9, -999.000,9,     -999,9,  1.1691997
  06MT20030626,   430,  1,      2,20030717, 65.0848, -30.7478, 1764,   1753.6,   1.2767,  34.8784,2,    4.269,2,    2.121,2,     -999,9, 1.16948778
  06MT20030626,   430,  1,      1,20030717, 65.0848, -30.7478, 1764,   1753.5,   1.2759,  34.8781,2, -999.000,9, -999.000,9,    1.341,2, 1.16870711
  06MT20030626,   431,  1,     16,20030718, 64.9982, -30.6635, 1908,     13.7,  10.4049,  35.0964,2, -999.000,9, -999.000,9,    1.458,2, 10.4032823
  06MT20030626,   431,  1,     15,20030718, 64.9982, -30.6635, 1908,     13.8,  10.4081,  35.0960,2, -999.000,9, -999.000,9,     -999,9, 10.4064702
  06MT20030626,   431,  1,     14,20030718, 64.9982, -30.6635, 1908,    104.6,   7.0473,  35.0762,2,    4.242,2,    2.204,2,     -999,9, 7.03751384
  06MT20030626,   431,  1,     13,20030718, 64.9982, -30.6635, 1908,    406.6,   5.1253,  34.9677,2,    3.724,2,    1.892,2,    1.242,2, 5.09247161
  06MT20030626,   431,  1,     12,20030718, 64.9982, -30.6635, 1908,    807.2,   4.0711,  34.9469,2,    3.552,2,    1.738,2,     -999,9,  4.0101474
  06MT20030626,   431,  1,     11,20030718, 64.9982, -30.6635, 1908,   1008.4,   3.9921,  34.9674,2,    3.295,2,    1.540,2,     -999,9, 3.91501219
  06MT20030626,   431,  1,     10,20030718, 64.9982, -30.6635, 1908,   1008.7,   3.9920,  34.9673,2, -999.000,9, -999.000,9,    0.855,2, 3.91488793
  06MT20030626,   431,  1,      9,20030718, 64.9982, -30.6635, 1908,   1517.3,   3.2472,  34.8991,2,    3.376,2,    1.534,2,    0.684,2,   3.134219
  06MT20030626,   431,  1,      8,20030718, 64.9982, -30.6635, 1908,   1700.7,   3.1468,  34.9113,2,    3.035,2,    1.381,2,     -999,9, 3.01907104
  06MT20030626,   431,  1,      7,20030718, 64.9982, -30.6635, 1908,   1781.1,   3.0114,  34.9244,2,    3.235,2,    1.479,2,     -999,9, 2.87833744
  06MT20030626,   431,  1,      6,20030718, 64.9982, -30.6635, 1908,   1781.0,   3.0129,  34.9245,2, -999.000,9, -999.000,9,    0.774,2, 2.87982578
  06MT20030626,   431,  1,      5,20030718, 64.9982, -30.6635, 1908,   1849.5,   1.9416,  34.9109,2,    3.686,2,    1.696,2,    1.152,2, 1.81753317
  06MT20030626,   431,  1,      4,20030718, 64.9982, -30.6635, 1908,   1849.8,   1.9739,  34.9080,2, -999.000,9, -999.000,9,     -999,9, 1.84936091
  06MT20030626,   431,  1,      3,20030718, 64.9982, -30.6635, 1908,   1897.7,   1.3355,  34.8998,2, -999.000,9, -999.000,9,     -999,9, 1.21633705
  06MT20030626,   431,  1,      2,20030718, 64.9982, -30.6635, 1908,   1897.8,   1.3364,  34.8998,2,    4.092,2,    1.910,2,     -999,9, 1.21721609
  06MT20030626,   431,  1,      1,20030718, 64.9982, -30.6635, 1908,   1898.1,   1.3366,  34.8997,2, -999.000,9, -999.000,9,    1.377,2, 1.21739008
  06MT20030626,   432,  1,     20,20030718, 64.9147, -30.5788, 2052,     13.0,   9.5900,  35.0950,2, -999.000,9, -999.000,9,    1.287,2, 9.58854292
  06MT20030626,   432,  1,     19,20030718, 64.9147, -30.5788, 2052,     13.2,   9.5605,  35.0933,2,    3.946,2,    2.068,2,     -999,9,  9.5590234
  06MT20030626,   432,  1,     18,20030718, 64.9147, -30.5788, 2052,    103.2,   6.8082,  35.0895,2, -999.000,9, -999.000,9,     1.35,2,  6.7987321
  06MT20030626,   432,  1,     17,20030718, 64.9147, -30.5788, 2052,    103.4,   6.8115,  35.0896,2,    3.968,2,    2.061,2,     -999,9, 6.80201099
  06MT20030626,   432,  1,     16,20030718, 64.9147, -30.5788, 2052,    204.4,   6.2172,  35.0407,2, -999.000,9, -999.000,9,     -999,9, 6.19924643
  06MT20030626,   432,  1,     15,20030718, 64.9147, -30.5788, 2052,    204.5,   6.2187,  35.0408,2,    3.972,2,    2.022,2,     -999,9, 6.20073511
  06MT20030626,   432,  1,     14,20030718, 64.9147, -30.5788, 2052,    606.2,   4.9157,  34.9975,2, -999.000,9, -999.000,9,    0.927,2, 4.86682318
  06MT20030626,   432,  1,     13,20030718, 64.9147, -30.5788, 2052,    606.2,   4.9157,  34.9971,2, -999.000,9, -999.000,9,     -999,9, 4.86682358
  06MT20030626,   432,  1,     12,20030718, 64.9147, -30.5788, 2052,   1002.7,   3.7665,  34.9196,2, -999.000,9,    1.674,2,    0.864,2, 3.69171286
  06MT20030626,   432,  1,     11,20030718, 64.9147, -30.5788, 2052,   1002.4,   3.7666,  34.9195,2, -999.000,9, -999.000,9,     -999,9,  3.6918369
  06MT20030626,   432,  1,     10,20030718, 64.9147, -30.5788, 2052,   1514.4,   3.4076,  34.9218,2, -999.000,9, -999.000,9,    0.747,2, 3.29296431
  06MT20030626,   432,  1,      9,20030718, 64.9147, -30.5788, 2052,   1514.4,   3.4011,  34.9211,2, -999.000,9, -999.000,9,     -999,9, 3.28654081
  06MT20030626,   432,  1,      8,20030718, 64.9147, -30.5788, 2052,   1768.4,   3.1723,  34.9177,2, -999.000,9, -999.000,9,    0.594,2, 3.03822782
  06MT20030626,   432,  1,      7,20030718, 64.9147, -30.5788, 2052,   1768.5,   3.1726,  34.9177,2, -999.000,9, -999.000,9,     -999,9, 3.03851491
  06MT20030626,   432,  1,      6,20030718, 64.9147, -30.5788, 2052,   1968.1,   3.0045,  34.9212,2, -999.000,9, -999.000,9,    0.639,2, 2.85481443
  06MT20030626,   432,  1,      5,20030718, 64.9147, -30.5788, 2052,   1968.2,   3.0042,  34.9212,2,    2.536,2,    1.194,2,     -999,9, 2.85450978
  06MT20030626,   432,  1,      4,20030718, 64.9147, -30.5788, 2052,   2016.5,   2.9172,  34.9191,2, -999.000,9, -999.000,9,    0.648,2, 2.76442826
  06MT20030626,   432,  1,      3,20030718, 64.9147, -30.5788, 2052,   2016.5,   2.9291,  34.9190,2,    2.561,2,    1.220,2,     -999,9, 2.77614889
  06MT20030626,   432,  1,      2,20030718, 64.9147, -30.5788, 2052,   2042.1,   2.4995,  34.9228,2, -999.000,9, -999.000,9,     -999,9, 2.35078518
  06MT20030626,   432,  1,      1,20030718, 64.9147, -30.5788, 2052,   2042.1,   2.4915,  34.9232,2, -999.000,9, -999.000,9,    0.846,2, 2.34290678
  06MT20030626,   433,  1,     20,20030718, 64.8300, -30.4985, 2161,     13.7,  10.3492,  35.0872,2, -999.000,9, -999.000,9,    1.386,2, 10.3475881
  06MT20030626,   433,  1,     19,20030718, 64.8300, -30.4985, 2161,     13.7,   9.8391,  35.0546,2, -999.000,9, -999.000,9,     -999,9, 9.83754005
  06MT20030626,   433,  1,     18,20030718, 64.8300, -30.4985, 2161,    104.0,   7.5390,  35.1586,2, -999.000,9, -999.000,9,    1.314,2, 7.52886833
  06MT20030626,   433,  1,     17,20030718, 64.8300, -30.4985, 2161,    103.9,   7.5370,  35.1581,2,    3.896,2,    2.070,2,     -999,9,  7.5268798
  06MT20030626,   433,  1,     16,20030718, 64.8300, -30.4985, 2161,    407.1,   6.0665,  35.0350,2, -999.000,9, -999.000,9,     -999,9, 6.03063667
  06MT20030626,   433,  1,     15,20030718, 64.8300, -30.4985, 2161,    406.6,   6.0664,  35.0349,2,    3.938,2,    2.040,2,     -999,9, 6.03058252
  06MT20030626,   433,  1,     14,20030718, 64.8300, -30.4985, 2161,    556.8,   5.5183,  35.0188,2, -999.000,9, -999.000,9,     -999,9, 5.47100813
  06MT20030626,   433,  1,     13,20030718, 64.8300, -30.4985, 2161,    808.8,   4.2442,  34.9254,2,    3.854,2,    1.922,2,     -999,9, 4.18206348
  06MT20030626,   433,  1,     12,20030718, 64.8300, -30.4985, 2161,    809.6,   4.2440,  34.9252,2, -999.000,9, -999.000,9,     -999,9,  4.1817987
  06MT20030626,   433,  1,     11,20030718, 64.8300, -30.4985, 2161,   1010.9,   3.8078,  34.9124,2,    3.694,2,    1.838,2,    0.981,2, 3.73202892
  06MT20030626,   433,  1,     10,20030718, 64.8300, -30.4985, 2161,   1517.5,   3.5257,  34.9309,2, -999.000,9, -999.000,9,    0.783,2, 3.40941207
  06MT20030626,   433,  1,      9,20030718, 64.8300, -30.4985, 2161,   1516.7,   3.5336,  34.9340,2,    3.108,2,    1.493,2,     -999,9, 3.41728384
  06MT20030626,   433,  1,      8,20030718, 64.8300, -30.4985, 2161,   1974.8,   3.0881,  34.9182,2, -999.000,9, -999.000,9,    0.648,2, 2.93657934
  06MT20030626,   433,  1,      7,20030718, 64.8300, -30.4985, 2161,   1974.7,   3.0871,  34.9181,2,    2.786,2,    1.311,2,     -999,9, 2.93560359
  06MT20030626,   433,  1,      6,20030718, 64.8300, -30.4985, 2161,   2075.8,   3.0217,  34.9197,2, -999.000,9, -999.000,9,     -999,9, 2.86189273
  06MT20030626,   433,  1,      5,20030718, 64.8300, -30.4985, 2161,   2075.7,   3.0210,  34.9194,2,    2.488,2,    1.193,2,     -999,9, 2.86121384
  06MT20030626,   433,  1,      4,20030718, 64.8300, -30.4985, 2161,   2126.5,   2.9482,  34.9182,2, -999.000,9, -999.000,9,    0.675,2, 2.78485729
  06MT20030626,   433,  1,      3,20030718, 64.8300, -30.4985, 2161,   2126.3,   2.9054,  34.9185,2,    2.599,2,    1.222,2,     -999,9, 2.74275317
  06MT20030626,   433,  1,      2,20030718, 64.8300, -30.4985, 2161,   2150.9,   2.3640,  34.9191,2,    2.933,2,    1.429,2,     -999,9, 2.20778269
  06MT20030626,   433,  1,      1,20030718, 64.8300, -30.4985, 2161,   2150.7,   2.3642,  34.9198,2, -999.000,9, -999.000,9,    0.891,2, 2.20799476
  06MT20030626,   434,  1,     21,20030718, 64.7490, -30.4145, 2250,     13.0,  10.3996,  35.0571,2,    3.716,2,    2.006,2,    1.719,2, 10.3980663
  06MT20030626,   434,  1,     20,20030718, 64.7490, -30.4145, 2250,    102.6,   7.6094,  35.1638,2,    3.848,2,    2.038,2,    1.755,2, 7.59935018
  06MT20030626,   434,  1,     19,20030718, 64.7490, -30.4145, 2250,    201.4,   7.2622,  35.1311,2,    3.955,2,    2.068,2,    1.017,2, 7.24287941
  06MT20030626,   434,  1,     18,20030718, 64.7490, -30.4145, 2250,    405.6,   6.3349,  35.0557,2, -999.000,9, -999.000,9,    1.413,2, 6.29832929
  06MT20030626,   434,  1,     17,20030718, 64.7490, -30.4145, 2250,    607.6,   5.6011,  35.0198,2,    3.510,2,    1.759,2,     -999,9,  5.5488881
  06MT20030626,   434,  1,     16,20030718, 64.7490, -30.4145, 2250,    809.2,   4.6498,  34.9690,2, -999.000,9, -999.000,9,     1.17,2, 4.58504505
  06MT20030626,   434,  1,     15,20030718, 64.7490, -30.4145, 2250,   1009.9,   3.9205,  34.9085,2,    3.823,2,    1.850,2,     -999,9, 3.84394152
  06MT20030626,   434,  1,     14,20030718, 64.7490, -30.4145, 2250,   1212.8,   3.7923,  34.9241,2, -999.000,9, -999.000,9,    0.873,2, 3.69967664
  06MT20030626,   434,  1,     13,20030718, 64.7490, -30.4145, 2250,   1213.1,   3.7913,  34.9238,2, -999.000,9, -999.000,9,     -999,9, 3.69866089
  06MT20030626,   434,  1,     12,20030718, 64.7490, -30.4145, 2250,   1516.8,   3.7003,  34.9455,2,    3.143,2,    1.499,2,     -999,9, 3.58203254
  06MT20030626,   434,  1,     11,20030718, 64.7490, -30.4145, 2250,   1516.9,   3.7004,  34.9454,2, -999.000,9, -999.000,9,    0.828,2, 3.58212273
  06MT20030626,   434,  1,     10,20030718, 64.7490, -30.4145, 2250,   1516.8,   3.6966,  34.9458,2,    3.155,2,    1.517,2,     -999,9, 3.57837422
  06MT20030626,   434,  1,      9,20030718, 64.7490, -30.4145, 2250,   1770.7,   3.3370,  34.9155,2, -999.000,9, -999.000,9,    0.693,2, 3.20053352
  06MT20030626,   434,  1,      8,20030718, 64.7490, -30.4145, 2250,   1923.4,   3.2109,  34.9118,2, -999.000,9, -999.000,9,     -999,9, 3.06231149
  06MT20030626,   434,  1,      7,20030718, 64.7490, -30.4145, 2250,   1923.1,   3.2084,  34.9118,2,    2.935,2,    1.384,2,    0.675,2, 3.05987495
  06MT20030626,   434,  1,      6,20030718, 64.7490, -30.4145, 2250,   2024.6,   3.1650,  34.9174,2, -999.000,9, -999.000,9,    0.603,2, 3.00774787
  06MT20030626,   434,  1,      5,20030718, 64.7490, -30.4145, 2250,   2126.4,   3.1124,  34.9171,2,    2.780,2,    1.284,2,     -999,9, 2.94647146
  06MT20030626,   434,  1,      4,20030718, 64.7490, -30.4145, 2250,   2126.5,   3.1079,  34.9169,2, -999.000,9, -999.000,9,    0.666,2, 2.94203392
  06MT20030626,   434,  1,      3,20030718, 64.7490, -30.4145, 2250,   2177.6,   3.0731,  34.9179,2,    2.701,2,    1.260,2,    0.693,2, 2.90298435
  06MT20030626,   434,  1,      2,20030718, 64.7490, -30.4145, 2250,   2239.7,   2.6989,  34.9221,2,    2.929,2,    1.415,2,     -999,9, 2.52911243
  06MT20030626,   434,  1,      1,20030718, 64.7490, -30.4145, 2250,   2239.4,   2.6983,  34.9220,2, -999.000,9, -999.000,9,    0.882,2, 2.52855057
  06MT20030626,   435,  1,     16,20030718, 64.7517, -30.2073, 2227,     13.6,  10.8255,  35.0716,2, -999.000,9, -999.000,9,     -999,9, 10.8238529
  06MT20030626,   435,  1,     15,20030718, 64.7517, -30.2073, 2227,    104.2,   7.6273,  35.1642,2,    3.792,2,    2.042,2,     -999,9, 7.61707819
  06MT20030626,   435,  1,     14,20030718, 64.7517, -30.2073, 2227,    404.3,   6.4237,  35.0629,2,    3.863,2,    2.010,2,     -999,9, 6.38697237
  06MT20030626,   435,  1,     13,20030718, 64.7517, -30.2073, 2227,    404.0,   6.4261,  35.0630,2, -999.000,9, -999.000,9,     -999,9, 6.38939303
  06MT20030626,   435,  1,     12,20030718, 64.7517, -30.2073, 2227,    809.3,   4.7736,  34.9708,2,    3.540,2,    1.774,2,     -999,9, 4.70806578
  06MT20030626,   435,  1,     11,20030718, 64.7517, -30.2073, 2227,   1010.8,   4.0399,  34.9209,2,    3.702,2,    1.872,2,     -999,9, 3.96231768
  06MT20030626,   435,  1,     10,20030718, 64.7517, -30.2073, 2227,   1010.9,   4.0183,  34.9195,2, -999.000,9, -999.000,9,     -999,9, 3.94087936
  06MT20030626,   435,  1,      9,20030718, 64.7517, -30.2073, 2227,   1314.9,   3.9043,  34.9610,2, -999.000,9, -999.000,9,     -999,9, 3.80167629
  06MT20030626,   435,  1,      8,20030718, 64.7517, -30.2073, 2227,   1517.8,   3.5389,  34.9237,2,    3.210,2,    1.554,2,     -999,9, 3.42245197
  06MT20030626,   435,  1,      7,20030718, 64.7517, -30.2073, 2227,   1924.2,   3.1891,  34.9114,2, -999.000,9, -999.000,9,    0.621,2, 3.04075361
  06MT20030626,   435,  1,      6,20030718, 64.7517, -30.2073, 2227,   2025.6,   3.1288,  34.9162,2,    2.701,2,    1.267,2,     -999,9, 2.97200635
  06MT20030626,   435,  1,      5,20030718, 64.7517, -30.2073, 2227,   2126.1,   3.0592,  34.9184,2,    2.571,2,    1.194,2,     -999,9, 2.89413632
  06MT20030626,   435,  1,      4,20030718, 64.7517, -30.2073, 2227,   2125.8,   3.0566,  34.9187,2, -999.000,9, -999.000,9,     -999,9, 2.89160442
  06MT20030626,   435,  1,      3,20030718, 64.7517, -30.2073, 2227,   2177.0,   2.9983,  34.9196,2,    2.509,2,    1.188,2,    0.603,2, 2.82944429
  06MT20030626,   435,  1,      2,20030718, 64.7517, -30.2073, 2227,   2217.4,   2.5837,  34.9188,2,    2.915,2,    1.413,2,     -999,9, 2.41789031
  06MT20030626,   435,  1,      1,20030718, 64.7517, -30.2073, 2227,   2217.3,   2.5827,  34.9191,2, -999.000,9, -999.000,9,    0.891,2,  2.4169149
  06MT20030626,   436,  1,     16,20030718, 64.7488, -29.9998, 2212,     14.7,  10.5875,  35.0417,2, -999.000,9, -999.000,9,     -999,9, 10.5857457
  06MT20030626,   436,  1,     15,20030718, 64.7488, -29.9998, 2212,     14.7,  10.5814,  35.0380,2, -999.000,9, -999.000,9,     -999,9, 10.5796465
  06MT20030626,   436,  1,     14,20030718, 64.7488, -29.9998, 2212,    104.0,   7.6090,  35.1651,2,    3.700,2,    1.979,2,     -999,9, 7.59881219
  06MT20030626,   436,  1,     13,20030718, 64.7488, -29.9998, 2212,    205.0,   7.3533,  35.1425,2, -999.000,9, -999.000,9,     -999,9, 7.33348415
  06MT20030626,   436,  1,     12,20030718, 64.7488, -29.9998, 2212,    608.1,   5.6087,  34.9997,2,    3.610,2,    1.861,2,     -999,9, 5.55642755
  06MT20030626,   436,  1,     11,20030718, 64.7488, -29.9998, 2212,   1008.4,   4.0819,  34.9226,2,    3.615,2,    1.853,2,     -999,9, 4.00419186
  06MT20030626,   436,  1,     10,20030718, 64.7488, -29.9998, 2212,   1008.4,   4.0804,  34.9223,2, -999.000,9, -999.000,9,    1.089,2, 4.00270397
  06MT20030626,   436,  1,      9,20030718, 64.7488, -29.9998, 2212,   1518.7,   3.6026,  34.9238,2,    3.126,2,    1.550,2,    0.738,2, 3.48533982
  06MT20030626,   436,  1,      8,20030718, 64.7488, -29.9998, 2212,   1922.8,   3.2336,  34.9016,2,    3.128,2,    1.478,2,    0.666,2, 3.08477197
  06MT20030626,   436,  1,      7,20030718, 64.7488, -29.9998, 2212,   2122.5,   3.1732,  34.9139,2,    2.830,2,    1.325,2,     -999,9, 3.00668897
  06MT20030626,   436,  1,      6,20030718, 64.7488, -29.9998, 2212,   2122.4,   3.1724,  34.9139,2, -999.000,9, -999.000,9,     -999,9, 3.00591099
  06MT20030626,   436,  1,      5,20030718, 64.7488, -29.9998, 2212,   2172.6,   3.1112,  34.9156,2,    2.801,2,    1.349,2,     -999,9, 2.94094905
  06MT20030626,   436,  1,      4,20030718, 64.7488, -29.9998, 2212,   2172.7,   3.1119,  34.9155,2, -999.000,9, -999.000,9,     -999,9, 2.94162868
  06MT20030626,   436,  1,      3,20030718, 64.7488, -29.9998, 2212,   2201.7,   2.7346,  34.9256,2, -999.000,9, -999.000,9,     -999,9, 2.56772169
  06MT20030626,   436,  1,      2,20030718, 64.7488, -29.9998, 2212,   2201.8,   2.7324,  34.9256,2,    3.002,2,    1.458,2,     -999,9, 2.56554856
  06MT20030626,   436,  1,      1,20030718, 64.7488, -29.9998, 2212,   2201.6,   2.7312,  34.9256,2, -999.000,9, -999.000,9,    0.909,2,  2.5643867
  06MT20030626,   437,  1,     18,20030718, 64.7487, -29.7487, 2146,     14.4,  10.3687,  35.0988,2, -999.000,9, -999.000,9,     -999,9, 10.3670034
  06MT20030626,   437,  1,     17,20030718, 64.7487, -29.7487, 2146,     14.3,  10.3697,  35.0985,2, -999.000,9, -999.000,9,    1.422,2, 10.3680151
  06MT20030626,   437,  1,     16,20030718, 64.7487, -29.7487, 2146,    104.5,   7.5308,  35.1520,2, -999.000,9, -999.000,9,     -999,9, 7.52062684
  06MT20030626,   437,  1,     15,20030718, 64.7487, -29.7487, 2146,    205.5,   7.1657,  35.1214,2,    4.057,2,    2.094,2,     -999,9, 7.14613381
  06MT20030626,   437,  1,     14,20030718, 64.7487, -29.7487, 2146,    406.3,   6.3867,  35.0598,2, -999.000,9, -999.000,9,    1.269,2,  6.3499014
  06MT20030626,   437,  1,     13,20030718, 64.7487, -29.7487, 2146,    406.2,   6.3863,  35.0596,2, -999.000,9, -999.000,9,     -999,9, 6.34951211
  06MT20030626,   437,  1,     12,20030718, 64.7487, -29.7487, 2146,    607.3,   5.7622,  35.0295,2,    3.487,2,    1.784,2,    1.233,2, 5.70925992
  06MT20030626,   437,  1,     11,20030718, 64.7487, -29.7487, 2146,    807.7,   4.7625,  34.9566,2,    3.654,2,    1.873,2,     -999,9, 4.69719237
  06MT20030626,   437,  1,     10,20030718, 64.7487, -29.7487, 2146,   1009.3,   4.4467,  34.9796,2,    3.336,2,    1.641,2,    0.963,2, 4.36600171
