BOTTLE,20180319PRINUNIVRMK
# Processed by CCHDO on 2021-05-17, no changes
# 03/09/2018 Initialized README file  
# Data source: J.Jackson 8/29/17  
# SHIP: R/V Knorr 
# Cruise:  
# Region: Davis Strait 
# EXPOCODE:316N20091006 
# DATES: 20091006 - 2009XXYY 
# Chief Scientist: Craig Lee 
# 99 stations with 24 place Rosette 
# CTD: Who - B. Petrie; Status - final 
# 	Includes: CTDSAL, CTDOXY 
# 	Temperature data are IPTS-68  
# 	CTDSAL are pSS-78   
# SALNTY: Who - ; Status -  
# 	Notes: 	no data in file 
# Nutrients: Who - K.Azetsu-Scott; Status - final   
#  	Includes: ammonium 
# 	Data are noisy. QC difficult 
# OXYGEN: Who - ; Status - 
# 	Notes: no data in file 
# TCARBN: Who - K.Azetsu-Scott; Status - final 
# 	Notes: 	Data are noisy. QC difficult 
# ALKALI: Who - K.Azetsu-Scott; Status - final 
# 	Notes: Data are noisy. QC difficult 
# O-18: Who - K.Azetsu-Scott; Status - final 
# 	Notes:  
# These data should be cited as: 
# References that have used data from this cruise: 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELO18,DELO18_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,/MILLE,,,
  316N20091006, Davis,    60,  1, 359142,      5,2,20091016,0440, 66.2561, -59.4269,  686,    103.7,  -1.5719,  33.5134,2,     8.73,2,     8.74,2,     0.09,2,     0.92,2,     0.33,2,   2183.1,2,   2197.2,2,    -1.11,2, 20091016,      440
  316N20091006, Davis,    60,  1, 359143,      6,2,20091016,0440, 66.2561, -59.4269,  686,     53.8,  -1.2448,  32.9882,2,     7.88,2,     5.04,2,     0.18,2,     0.80,2,     0.38,2,   2134.1,2,   2213.0,2,    -1.62,2, 20091016,      440
  316N20091006, Davis,    60,  1, 359144,      7,2,20091016,0440, 66.2561, -59.4269,  686,     24.2,   0.9945,  31.9854,2,     2.75,2,     0.61,2,     0.11,2,     0.39,2,     0.33,2,   2043.6,2,   2152.7,2,    -1.68,2, 20091016,      440
  316N20091006, Davis,    60,  1, 359145,      8,2,20091016,0440, 66.2561, -59.4269,  686,      6.0,   0.9945,  31.9825,2,     3.75,2,     0.69,2,     0.12,2,     0.39,2,     0.34,2,   2058.9,2,   2148.5,2,    -1.67,2, 20091016,      440
  316N20091006, Davis,    61,  1, 359146,      1,2,20091016,0706, 66.2608, -59.8736,  609,    600.9,   1.6263,  34.4822,2,    22.78,2,    13.91,3,     0.08,2,     1.20,2,     0.16,2,   2203.2,2,   2277.9,2,  -999.00,9, 20091016,      706
  316N20091006, Davis,    61,  1, 359147,      2,2,20091016,0706, 66.2608, -59.8736,  609,    401.4,   2.2434,  34.4492,2,    17.53,2,    17.02,2,     0.09,2,     1.22,2,     0.35,2,   2196.2,2,   2251.8,2,  -999.00,9, 20091016,      706
  316N20091006, Davis,    61,  1, 359148,      3,2,20091016,0706, 66.2608, -59.8736,  609,    203.3,  -0.4184,  33.8154,2,    10.96,2,    11.89,2,     0.09,2,     1.06,2,     0.36,2,   2164.9,2,   2244.6,2,    -0.75,2, 20091016,      706
  316N20091006, Davis,    61,  1, 359149,      4,2,20091016,0706, 66.2608, -59.8736,  609,    102.2,  -1.5360,  33.3685,2,     7.83,2,     7.79,2,     0.19,2,     0.85,2,     0.25,2,   2134.9,2,   2227.1,2,    -1.10,2, 20091016,      706
  316N20091006, Davis,    61,  1, 359150,      5,2,20091016,0706, 66.2608, -59.8736,  609,     53.7,  -1.5258,  32.8584,2,    14.44,3,     9.39,3,     0.10,2,     1.15,3,     0.24,2,   2158.5,2,   2227.7,2,    -1.70,2, 20091016,      706
  316N20091006, Davis,    61,  1, 359151,      6,2,20091016,0706, 66.2608, -59.8736,  609,     23.7,   0.6135,  32.1103,2,     4.85,2,     1.54,2,     0.13,2,     0.53,2,     0.36,2,   2062.3,2,   2185.3,2,    -1.65,2, 20091016,      706
  316N20091006, Davis,    61,  1, 359152,      7,2,20091016,0706, 66.2608, -59.8736,  609,      5.9,   0.6406,  32.0925,2,     4.03,2,     1.22,2,     0.12,2,     0.48,2,     0.51,2,   2080.7,2,   2147.1,2,    -1.67,2, 20091016,      706
  316N20091006, Davis,    62,  1, 359153,      1,2,20091016,0908, 66.2506, -60.3108,  447,    437.2,   1.6390,  34.4181,2,    23.66,2,    17.58,2,     0.10,2,     1.39,2,     0.25,2,   2244.5,2,   2238.7,2,    -0.16,2, 20091016,      908
  316N20091006, Davis,    62,  1, 359154,      2,2,20091016,0908, 66.2506, -60.3108,  447,    398.3,   1.4704,  34.3445,2,    20.25,2,    15.49,2,     0.10,2,     1.34,2,     0.24,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091016,      908
  316N20091006, Davis,    62,  1, 359155,      3,2,20091016,0908, 66.2506, -60.3108,  447,    298.5,   0.5781,  34.0517,2,    15.62,2,    15.50,2,     0.09,2,     1.21,2,     0.22,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091016,      908
  316N20091006, Davis,    62,  1, 359156,      4,2,20091016,0908, 66.2506, -60.3108,  447,    199.2,  -1.1795,  33.6238,2,    11.69,2,    10.93,2,     0.09,2,     1.02,2,     0.31,2,   2166.7,2,   2296.0,3,    -1.00,2, 20091016,      908
  316N20091006, Davis,    62,  1, 359157,      5,2,20091016,0908, 66.2506, -60.3108,  447,    103.4,  -1.4833,  32.9283,2,    14.27,2,     9.86,2,     0.11,2,     1.15,2,     0.25,2,   2165.0,2,   2228.0,2,    -1.55,2, 20091016,      908
  316N20091006, Davis,    62,  1, 359158,      6,2,20091016,0908, 66.2506, -60.3108,  447,     53.8,   0.2476,  32.2282,2,     5.91,2,     2.38,2,     0.13,2,     0.71,2,     0.45,2,   2084.7,2,   2181.0,2,    -1.66,2, 20091016,      908
  316N20091006, Davis,    62,  1, 359159,      7,2,20091016,0908, 66.2506, -60.3108,  447,     23.5,   0.7616,  32.1442,2,     4.40,2,     1.45,2,     0.12,2,     0.67,2,     0.42,2,   2067.6,2,   2164.5,2,    -1.58,2, 20091016,      908
  316N20091006, Davis,    63,  1, 359161,      1,2,20091016,1050, 66.2500, -60.7542,  405,    395.7,   1.0658,  34.1874,2,    17.63,2,    16.20,2,     0.11,2,     1.33,2,     0.24,2,   2198.9,2,   2260.8,2,  -999.00,9, 20091016,     1050
  316N20091006, Davis,    63,  1, 359162,      2,2,20091016,1050, 66.2500, -60.7542,  405,    300.4,  -0.4216,  33.8316,2,    10.99,2,    10.12,3,     0.09,2,     1.10,2,     0.25,2,   2183.2,2,   -999.0,9,  -999.00,9, 20091016,     1050
  316N20091006, Davis,    63,  1, 359163,      3,2,20091016,1050, 66.2500, -60.7542,  405,    201.8,  -1.2754,  33.3639,2,    12.39,2,    10.26,2,     0.09,2,     1.08,2,     0.19,2,   2149.2,2,   2240.8,2,    -1.24,2, 20091016,     1050
  316N20091006, Davis,    63,  1, 359164,      4,2,20091016,1050, 66.2500, -60.7542,  405,    103.0,  -1.6162,  32.7080,2,    12.35,2,     8.17,2,     0.10,2,     1.08,2,      0.3,2,   2149.2,2,   2245.3,2,    -1.89,2, 20091016,     1050
  316N20091006, Davis,    63,  1, 359165,      5,2,20091016,1050, 66.2500, -60.7542,  405,     53.5,   0.1601,  32.0755,2,     5.66,2,     2.42,2,     0.13,2,     0.65,2,     0.71,2,   2071.6,2,   2187.9,2,    -1.88,2, 20091016,     1050
  316N20091006, Davis,    63,  1, 359166,      6,2,20091016,1050, 66.2500, -60.7542,  405,     23.7,   0.1690,  32.0663,2,     4.75,2,     1.96,2,     0.13,2,     0.62,2,     0.38,2,   2073.7,2,   2181.7,2,    -1.87,2, 20091016,     1050
  316N20091006, Davis,    63,  1, 359167,      7,2,20091016,1050, 66.2500, -60.7542,  405,      4.1,   0.1700,  32.0666,2,     4.83,2,     1.98,2,     0.13,2,     0.62,2,     0.57,2,   2069.1,2,   2186.7,2,    -1.86,2, 20091016,     1050
  316N20091006, Davis,    63,  1, 359168,      1,2,20091016,1050, 66.2500, -60.7542,  405,    178.2,  -1.3779,  32.7813,2,    10.44,2,     6.89,2,     0.10,2,     0.99,2,     0.62,2,   2136.3,2,   2234.9,2,    -1.80,2, 20091016,     1050
  316N20091006, Davis,    64,  1, 359169,      2,2,20091016,1229, 66.2511, -61.2042,  184,    153.2,  -1.2804,  32.6318,2,     9.76,2,     6.45,2,     0.12,2,     0.99,2,      0.5,2,   2127.1,2,   2221.7,2,    -1.84,2, 20091016,     1229
  316N20091006, Davis,    64,  1, 359170,      3,2,20091016,1229, 66.2511, -61.2042,  184,    103.5,   0.2794,  31.7869,2,     3.39,2,     1.33,2,     0.10,2,     0.63,2,     0.45,2,   2060.0,2,   2181.1,2,    -2.22,2, 20091016,     1229
  316N20091006, Davis,    64,  1, 359171,      4,2,20091016,1229, 66.2511, -61.2042,  184,     53.7,   0.5864,  31.4028,2,     2.88,2,     0.88,2,     0.10,2,     0.60,2,     0.99,2,   2038.6,2,   2148.6,2,    -2.40,2, 20091016,     1229
  316N20091006, Davis,    64,  1, 359172,      5,2,20091016,1229, 66.2511, -61.2042,  184,     24.0,   0.7769,  31.0551,2,     2.66,2,     0.72,2,     0.09,2,     0.52,2,     0.53,2,   2029.9,2,   2093.2,2,    -2.49,2, 20091016,     1229
  316N20091006, Davis,    64,  1, 359173,      6,2,20091016,1229, 66.2511, -61.2042,  184,      4.0,   0.9079,  30.7057,2,     2.39,2,     0.57,2,     0.09,2,     0.49,2,     0.68,2,   1991.5,2,   2112.6,2,    -2.55,2, 20091016,     1229
  316N20091006, Davis,    68,  1, 359174,      1,2,20091021,2004, 65.8797, -55.0011,  116,    107.9,   1.9741,  33.8879,2,     6.06,2,     9.86,2,     0.26,2,     0.82,2,     1.96,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091021,     2004
  316N20091006, Davis,    68,  1, 359175,      2,2,20091021,2004, 65.8797, -55.0011,  116,     53.2,   2.2494,  33.5774,2,     2.64,2,     4.84,2,     0.28,2,     0.60,2,     2.52,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091021,     2004
  316N20091006, Davis,    68,  1, 359176,      3,2,20091021,2004, 65.8797, -55.0011,  116,     23.3,   1.7900,  33.0019,2,     0.52,2,     1.92,2,     0.24,2,     0.33,2,      0.8,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091021,     2004
  316N20091006, Davis,    68,  1, 359177,      4,2,20091021,2004, 65.8797, -55.0011,  116,      3.6,   1.7907,  33.0017,2,     0.49,2,     2.07,2,     0.24,2,     0.33,2,      0.8,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091021,     2004
  316N20091006, Davis,    70,  1, 359178,      1,2,20091021,2340, 65.8825, -56.0039,  480,    477.2,   5.2810,  34.8630,2,     7.03,2,    15.28,2,     0.10,2,     0.98,2,     0.26,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091021,     2340
  316N20091006, Davis,    70,  1, 359179,      2,2,20091021,2340, 65.8825, -56.0039,  480,    203.3,   4.6064,  34.4096,2,     5.00,2,    11.06,2,     0.17,2,     0.79,2,     0.12,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091021,     2340
  316N20091006, Davis,    70,  1, 359180,      3,2,20091021,2340, 65.8825, -56.0039,  480,    103.9,   3.9204,  34.0164,2,     4.13,2,     8.78,2,     0.35,2,     0.72,2,     0.31,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091021,     2340
  316N20091006, Davis,    70,  1, 359181,      4,2,20091021,2340, 65.8825, -56.0039,  480,     54.1,   3.4043,  33.2612,2,     2.82,2,     6.04,2,     0.31,2,     0.60,2,     0.91,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091021,     2340
  316N20091006, Davis,    70,  1, 359182,      5,2,20091021,2340, 65.8825, -56.0039,  480,     24.5,   2.0980,  32.4356,2,     0.58,2,     1.16,2,     0.15,2,     0.27,2,     0.52,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091021,     2340
  316N20091006, Davis,    70,  1, 359183,      6,2,20091021,2340, 65.8825, -56.0039,  480,      4.7,   1.9003,  32.2623,2,     0.55,2,     0.61,2,     0.12,2,     0.22,2,     0.56,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091021,     2340
  316N20091006, Davis,    72,  1, 359184,      1,2,20091022,0333, 65.8817, -57.0003,  658,    632.2,   3.7267,  34.8359,2,    15.71,2,    17.43,2,     0.09,2,     1.21,2,     0.18,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,      333
  316N20091006, Davis,    72,  1, 359185,      2,2,20091022,0333, 65.8817, -57.0003,  658,    403.1,   3.1779,  34.6524,2,    15.16,2,    17.33,2,     0.09,2,     1.19,2,     0.24,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,      333
  316N20091006, Davis,    72,  1, 359186,      3,2,20091022,0333, 65.8817, -57.0003,  658,    203.6,   2.9786,  34.3923,2,    10.10,2,    14.40,2,     0.10,2,     1.04,2,     0.46,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,      333
  316N20091006, Davis,    72,  1, 359187,      4,2,20091022,0333, 65.8817, -57.0003,  658,    103.9,   0.8316,  33.9240,2,     7.33,2,     9.56,2,     0.11,2,     0.91,2,     0.25,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,      333
  316N20091006, Davis,    72,  1, 359188,      5,2,20091022,0333, 65.8817, -57.0003,  658,     54.1,   2.4169,  33.7998,2,     4.21,2,     7.33,2,     0.35,2,     0.74,2,     1.65,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,      333
  316N20091006, Davis,    72,  1, 359189,      6,2,20091022,0333, 65.8817, -57.0003,  658,     24.4,   2.2229,  33.1040,2,     0.89,2,     1.50,2,     0.19,2,     0.34,2,     0.92,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,      333
  316N20091006, Davis,    72,  1, 359190,      7,2,20091022,0333, 65.8817, -57.0003,  658,      4.1,   2.2164,  33.1014,2,     0.92,2,     1.47,2,     0.19,2,     0.34,2,     0.96,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,      333
  316N20091006, Davis,    79,  1, 359191,      1,2,20091022,1359, 65.5000, -58.0094,  554,    548.0,   2.7256,  34.6568,2,    21.14,2,    18.21,2,     0.10,2,     1.27,2,     0.19,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     1359
  316N20091006, Davis,    79,  1, 359192,      2,2,20091022,1359, 65.5000, -58.0094,  554,    403.7,   3.5171,  34.6903,2,    12.80,2,    16.61,2,     0.09,2,     1.15,2,     0.35,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     1359
  316N20091006, Davis,    79,  1, 359193,      3,2,20091022,1359, 65.5000, -58.0094,  554,    204.0,   3.3848,  34.4429,2,     8.06,2,    13.79,2,     0.10,2,     0.97,2,     0.55,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     1359
  316N20091006, Davis,    79,  1, 359194,      4,2,20091022,1359, 65.5000, -58.0094,  554,    104.7,   2.7378,  34.0580,2,     4.92,2,    10.43,2,     0.15,2,     0.81,2,     0.53,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     1359
  316N20091006, Davis,    79,  1, 359195,      5,2,20091022,1359, 65.5000, -58.0094,  554,     54.9,   1.8913,  33.1238,2,     2.84,2,     2.88,2,     0.22,2,     0.49,2,     1.25,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     1359
  316N20091006, Davis,    79,  1, 359196,      6,2,20091022,1359, 65.5000, -58.0094,  554,     25.0,   1.9756,  33.0838,2,     2.47,2,     2.70,2,     0.23,2,     0.47,2,     1.28,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     1359
  316N20091006, Davis,    79,  1, 359197,      7,2,20091022,1359, 65.5000, -58.0094,  554,      4.5,   1.9759,  33.0838,2,     2.39,2,     2.62,2,     0.23,2,     0.46,2,     1.31,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     1359
  316N20091006, Davis,    81,  1, 359198,      1,2,20091022,1759, 65.5100, -57.0092,  640,    641.1,   4.1459,  34.9014,2,     9.81,2,    12.58,2,     0.09,2,     1.18,2,     0.15,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     1759
  316N20091006, Davis,    81,  1, 359199,      2,2,20091022,1759, 65.5100, -57.0092,  640,    402.1,   4.6818,  34.8688,2,     8.47,2,    14.27,2,     0.09,2,     1.14,2,     0.25,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     1759
  316N20091006, Davis,    81,  1, 359200,      3,2,20091022,1759, 65.5100, -57.0092,  640,    202.8,   3.2621,  34.4636,2,     9.53,2,    13.97,2,     0.10,2,     1.12,2,     0.22,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     1759
  316N20091006, Davis,    81,  1, 359201,      4,2,20091022,1759, 65.5100, -57.0092,  640,    103.3,   3.4361,  34.1744,2,     4.98,2,    10.08,2,     0.11,2,     0.88,2,     0.27,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     1759
  316N20091006, Davis,    81,  1, 359202,      5,2,20091022,1759, 65.5100, -57.0092,  640,     53.5,   3.6856,  33.9822,2,     3.28,2,     6.34,2,     0.33,2,     0.74,2,     0.72,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     1759
  316N20091006, Davis,    81,  1, 359203,      6,2,20091022,1759, 65.5100, -57.0092,  640,     23.4,   2.1894,  32.9978,2,     0.85,2,     0.97,2,     0.15,2,     0.33,2,     0.77,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     1759
  316N20091006, Davis,    81,  1, 359204,      7,2,20091022,1759, 65.5100, -57.0092,  640,      3.9,   2.0711,  32.8902,2,     0.59,2,     0.70,2,     0.13,2,     0.30,2,     0.65,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     1759
  316N20091006, Davis,    83,  1, 359205,      1,2,20091022,2207, 65.5022, -57.0022,  719,    718.2,   4.2551,  34.9259,2,    10.56,2,    16.19,2,     0.10,2,     1.22,2,     0.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     2207
  316N20091006, Davis,    83,  1, 359206,      2,2,20091022,2207, 65.5022, -57.0022,  719,    403.3,   4.6876,  34.8829,2,     8.52,2,    13.81,2,     0.10,2,     1.14,2,     0.64,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     2207
  316N20091006, Davis,    83,  1, 359207,      3,2,20091022,2207, 65.5022, -57.0022,  719,    203.6,   4.5413,  34.6932,2,     5.91,2,    11.29,2,     0.09,2,     0.97,2,     0.14,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     2207
  316N20091006, Davis,    83,  1, 359208,      4,2,20091022,2207, 65.5022, -57.0022,  719,    104.0,   5.3460,  34.5274,2,     4.16,2,     9.37,2,     0.11,2,     0.81,2,     0.12,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     2207
  316N20091006, Davis,    83,  1, 359209,      5,2,20091022,2207, 65.5022, -57.0022,  719,     54.4,   4.1490,  33.9464,2,     3.36,2,     6.98,2,     0.38,2,     0.72,2,     0.96,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     2207
  316N20091006, Davis,    83,  1, 359210,      6,2,20091022,2207, 65.5022, -57.0022,  719,     24.5,   2.0223,  32.8741,2,     0.77,2,     1.04,2,     0.17,2,     0.33,2,     0.71,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     2207
  316N20091006, Davis,    83,  1, 359211,      7,2,20091022,2207, 65.5022, -57.0022,  719,      4.4,   1.9713,  32.8289,2,     0.61,2,     0.69,2,     0.15,2,     0.27,2,     0.61,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091022,     2207
  316N20091006, Davis,    85,  1, 359212,      1,2,20091023,0212, 65.5022, -55.0000,  281,    128.8,   3.7408,  34.0850,2,     3.86,2,     7.19,2,     0.30,2,     0.76,2,     0.18,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,      212
  316N20091006, Davis,    85,  1, 359213,      2,2,20091023,0212, 65.5022, -55.0000,  281,    103.7,   3.6060,  33.9622,2,     3.92,2,     7.50,2,     0.33,2,     0.74,2,     0.51,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,      212
  316N20091006, Davis,    85,  1, 359214,      3,2,20091023,0212, 65.5022, -55.0000,  281,     53.8,   3.0868,  33.5030,2,     3.31,2,     5.86,2,     0.32,2,     0.68,2,     1.19,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,      212
  316N20091006, Davis,    85,  1, 359215,      4,2,20091023,0212, 65.5022, -55.0000,  281,     23.3,   2.3262,  32.7154,2,     1.23,2,     1.97,2,     0.20,2,     0.36,2,     0.71,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,      212
  316N20091006, Davis,    85,  1, 359216,      5,2,20091023,0212, 65.5022, -55.0000,  281,      3.6,   2.0456,  32.4661,2,     0.54,2,     0.64,2,     0.13,2,     0.23,2,     0.35,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,      212
  316N20091006, Davis,    86,  1, 359217,      1,2,20091023,0819, 65.0369, -53.5533,   82,     71.7,   2.7815,  33.1939,2,     3.09,2,     4.72,2,     0.29,2,     0.65,2,     1.56,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,      819
  316N20091006, Davis,    86,  1, 359218,      2,2,20091023,0819, 65.0369, -53.5533,   82,     53.6,   2.7979,  33.1629,2,     2.56,2,     3.91,2,     0.27,2,     0.62,2,     1.72,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,      819
  316N20091006, Davis,    86,  1, 359219,      3,2,20091023,0819, 65.0369, -53.5533,   82,     23.8,   2.1649,  32.3216,2,     1.13,2,     1.23,2,     0.15,2,     0.33,2,     0.89,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,      819
  316N20091006, Davis,    86,  1, 359220,      4,2,20091023,0819, 65.0369, -53.5533,   82,      3.8,   1.9243,  32.1835,2,     0.67,2,     0.51,2,     0.10,2,     0.22,2,     0.58,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,      819
  316N20091006, Davis,    88,  1, 359221,      1,2,20091023,1124, 65.0336, -54.4122,  144,    134.0,   3.4112,  34.0620,2,     4.33,2,     6.99,2,     0.21,2,     0.76,2,     0.11,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1124
  316N20091006, Davis,    88,  1, 359222,      2,2,20091023,1124, 65.0336, -54.4122,  144,    104.0,   3.3231,  34.0241,2,     3.55,2,     6.79,2,     0.25,2,     0.75,2,     0.22,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1124
  316N20091006, Davis,    88,  1, 359223,      3,2,20091023,1124, 65.0336, -54.4122,  144,     54.7,   2.7002,  33.5400,2,     3.04,2,     5.08,2,     0.28,2,     0.69,2,      1.9,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1124
  316N20091006, Davis,    88,  1, 359224,      4,2,20091023,1124, 65.0336, -54.4122,  144,     24.7,   2.7106,  32.9401,2,     2.03,2,     3.01,2,     0.28,2,     0.54,2,     1.93,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1124
  316N20091006, Davis,    88,  1, 359225,      5,2,20091023,1124, 65.0336, -54.4122,  144,      4.6,   2.1841,  32.5116,2,     0.70,2,     0.93,2,     0.14,2,     0.32,2,     1.22,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1124
  316N20091006, Davis,    90,  1, 359226,      1,2,20091023,1407, 65.0356, -55.0492,  648,    652.5,   4.7524,  34.9384,2,     6.12,2,    12.03,2,     0.10,2,     1.03,2,        1,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1407
  316N20091006, Davis,    90,  1, 359227,      2,2,20091023,1407, 65.0356, -55.0492,  648,    602.5,   5.2321,  34.9406,2,     6.40,2,    12.92,2,     0.10,2,     1.02,2,     0.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1407
  316N20091006, Davis,    90,  1, 359228,      3,2,20091023,1407, 65.0356, -55.0492,  648,    403.1,   5.5626,  34.7927,2,     5.48,2,    11.64,2,     0.10,2,     0.92,2,     0.18,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1407
  316N20091006, Davis,    90,  1, 359229,      4,2,20091023,1407, 65.0356, -55.0492,  648,    203.8,   5.2691,  34.4976,2,     4.28,2,     9.21,2,     0.11,2,     0.78,2,     0.24,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1407
  316N20091006, Davis,    90,  1, 359230,      5,2,20091023,1407, 65.0356, -55.0492,  648,    104.1,   3.9883,  34.0659,2,     2.89,2,     5.93,2,     0.28,2,     0.67,2,      0.3,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1407
  316N20091006, Davis,    90,  1, 359231,      6,2,20091023,1407, 65.0356, -55.0492,  648,     54.3,   3.0600,  33.6176,2,     2.77,2,     5.23,2,     0.28,2,     0.63,2,     1.09,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1407
  316N20091006, Davis,    90,  1, 359232,      7,2,20091023,1407, 65.0356, -55.0492,  648,     24.3,   2.3525,  32.7966,2,     1.18,2,     2.24,2,     0.22,2,     0.41,2,     1.54,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1407
  316N20091006, Davis,    90,  1, 359233,      8,2,20091023,1407, 65.0356, -55.0492,  648,      4.7,   2.1797,  32.5589,2,     0.81,2,     1.26,2,     0.17,2,     0.30,2,     0.71,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1407
  316N20091006, Davis,    92,  1, 359234,      1,2,20091023,1738, 65.0336, -54.7842,  824,    831.6,   4.0529,  34.9180,2,    10.23,2,    13.76,2,     0.11,2,     1.15,2,     0.35,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1738
  316N20091006, Davis,    92,  1, 359235,      2,2,20091023,1738, 65.0336, -54.7842,  824,    602.4,   4.5904,  34.9258,2,     7.14,2,    12.90,2,     0.09,2,     1.05,2,     0.19,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1738
  316N20091006, Davis,    92,  1, 359236,      3,2,20091023,1738, 65.0336, -54.7842,  824,    403.2,   4.8777,  34.9096,2,     8.08,2,    14.52,2,     0.10,2,     1.06,2,      0.3,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1738
  316N20091006, Davis,    92,  1, 359237,      4,2,20091023,1738, 65.0336, -54.7842,  824,    203.5,   4.5080,  34.6944,2,     5.81,2,    11.02,2,     0.09,2,     0.93,2,     0.36,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1738
  316N20091006, Davis,    92,  1, 359238,      5,2,20091023,1738, 65.0336, -54.7842,  824,    103.7,   3.8391,  34.3053,2,     4.34,2,     9.69,2,     0.10,2,     0.80,2,     0.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20091023,     1738
