BOTTLE,20081215PRINUNIVRMK
# DATE this file initialized 3/9/07 
# Data from Pierre Clement 3/9/07 
# Ship: Louis S. St. Laurent 
# Cruise: 18SNA097, JOIS97 
# Ddates: 8/3 - 8/18/1997 
# EXPOCODE: 18SN19970803 
# Region: Arctic 
# Chief Scientist: F. McLaughlin, K. Falkner 
# 24 stations with 24 place Rosette 
# Hydro: Who - ?; Status - final 
# 	Notes: bottle number fabricated 
# 	bottom depth estimated by global topography 
# Nuts/O2: Who - ?; Status - final 
# 	Notes:converted to umol/kg with assumed T of 22C 
# TCO2: Who - ; Status - final 
# 	Notes:  
# TA: Who - Who - ; Status - final 
# 	Notes:  
# CFC: Who - ; Status - final 
# 	Notes: Includes CFC-113 and CCl4 
# References: 
# McLaughlin, F.A., E.C. Carmack, R.W. Macdonald, H. Melling, J.H. Swift, P.A. Wheeler, B.F. Sherr and E.B. Sherr, The joint roles of Pacific and Atlantic-origin waters in the Canada Basin, 1997-1998, Deep-Sea Res. I, 51(1), 107-128, 2004. 
# Jutterstrom, S. and L.G. Anderson, The saturation of calcite and aragonite in thhe Arctic Ocean, Mar. Chem., 94, 101-110, 2005. 
EXPOCODE,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,INDEX,THETA
,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,DEGC
  18SN19970803,   101,  1,     15,19970803, 61.8236, -65.9987,  324,      8.7,  -0.4510,  32.6650,2,    348.6,2,     8.02,2,     5.48,2,     0.09,2,     0.89,2,    6.560,2,    3.100,2,    0.360,2,    9.290,2,   2084.0,2,   2235.8,2,      175,  -0.451239786
  18SN19970803,   101,  1,     14,19970803, 61.8236, -65.9987,  324,     13.9,  -0.4620,  32.6770,2,    348.2,2,     8.12,2,     5.87,2,     0.11,2,     0.89,2,    6.490,2,    3.170,2,    0.310,3,    9.170,2,   2084.6,2,   2247.7,2,      176,  -0.462382787
  18SN19970803,   101,  1,     13,19970803, 61.8236, -65.9987,  324,     28.5,  -0.4660,  32.6850,2,    347.8,2,     8.22,2,     6.36,2,     0.09,2,     0.90,2,    6.490,2,    3.150,2,    0.330,2,    9.410,2,   2089.8,2,   2239.5,2,      177,  -0.466788264
  18SN19970803,   101,  1,     12,19970803, 61.8236, -65.9987,  324,     49.6,  -0.4720,  32.7010,2,    346.2,2,     8.31,2,     5.77,2,     0.06,2,     0.90,2,    6.500,2,    3.080,2,    0.350,2,    8.940,2,   2090.5,2,   2228.2,2,      178,  -0.473380762
  18SN19970803,   101,  1,     11,19970803, 61.8236, -65.9987,  324,     74.7,  -0.4830,  32.7160,2,    345.2,2,     8.41,2,     5.97,2,     0.09,2,     0.92,2,    6.310,2,    3.010,2,    0.250,2,   10.070,2,   2089.9,2,   2236.9,2,      179,  -0.485092364
  18SN19970803,   101,  1,     10,19970803, 61.8236, -65.9987,  324,     99.2,  -0.4840,  32.7170,2,    346.4,2,     8.51,2,     5.67,2,     0.06,2,     0.91,2,    6.430,2,    3.120,2,    0.260,2,    9.820,2,   2093.7,2,   2251.4,2,      180,  -0.486801063
  18SN19970803,   101,  1,      9,19970803, 61.8236, -65.9987,  324,    120.1,  -0.4730,  32.6980,2,    346.6,2,     8.31,2,     5.48,2,     0.06,2,     0.90,2,    6.530,2,    3.360,3,    0.300,2,    9.010,2,   2088.0,3,   2232.0,2,      181,  -0.476422127
  18SN19970803,   101,  1,      8,19970803, 61.8236, -65.9987,  324,    150.1,  -0.4820,  32.7180,2,    345.8,2,     8.51,2,     5.67,2,     0.07,2,     0.96,2,    6.410,2,    3.120,3,    0.270,2,    9.660,2,   2092.1,3,   2239.7,2,      182,  -0.486313729
  18SN19970803,   101,  1,      7,19970803, 61.8236, -65.9987,  324,    202.9,  -0.4920,  32.7190,2,    345.7,2,     8.51,2,     5.57,2,     0.08,2,     0.92,2,    6.530,3,    3.110,3,    0.300,3,    9.800,3,   2091.5,4,   2232.7,3,      183,  -0.497915553
  18SN19970803,   101,  1,      6,19970803, 61.8236, -65.9987,  324,    243.4,  -0.4940,  32.7450,2,    343.7,2,     8.61,2,     5.87,2,     0.07,2,     0.98,2,    6.400,3,    3.030,3,    0.230,2,    9.270,3,   2096.6,4,   2231.8,3,      184,  -0.501197392
  18SN19970803,   101,  1,      5,19970803, 61.8236, -65.9987,  324,    269.2,  -0.5020,  32.7410,2,    343.4,2,     8.61,2,     5.77,2,     0.07,2,     0.95,2,    6.460,3,    3.240,3,    0.230,2,    9.930,3,   2092.9,4,   2223.3,3,      185,  -0.510005353
  18SN19970803,   101,  1,      4,19970803, 61.8236, -65.9987,  324,    276.7,  -0.5100,  32.7460,2,    343.5,2,     8.70,2,     5.87,2,     0.07,2,     0.95,2,    6.310,3,    3.180,3,    0.260,3,    9.620,3,   2094.6,4,   2224.7,3,      186,  -0.518231592
  18SN19970803,   101,  1,      3,19970803, 61.8236, -65.9987,  324,    288.7,  -0.5140,  32.7500,2,    343.8,2,     8.61,2,     5.97,2,     0.07,2,     0.98,2,    6.270,3,    3.120,3,    0.250,3,   10.060,3,   2092.5,4,   2222.6,3,      187,  -0.522613558
  18SN19970803,   101,  1,      2,19970803, 61.8236, -65.9987,  324,    300.4,  -0.5210,  32.7580,2,    342.8,2,     8.70,2,     6.06,2,     0.07,2,     0.99,2, -999.000,9,    3.160,3, -999.000,9,    9.690,3,   2093.2,4,   2231.8,3,      188,  -0.529982312
  18SN19970803,   101,  1,      1,19970803, 61.8236, -65.9987,  324,    313.8,  -0.5190,  32.7560,2,    345.7,2,     8.70,2,     5.97,2,     0.07,2,     1.00,2,    6.150,3,    3.170,3,    0.230,2,    9.850,3,   2096.9,4,   2258.6,2,      189,  -0.528426838
  18SN19970803,   102,  2,     14,19970803, 61.7104, -65.5972,  242,      7.9,   0.1030,  32.5020,2,    356.4,2,     7.92,2,     3.81,2,     0.06,2,     0.80,2,    6.220,2,    3.040,2,    0.380,2,    8.130,3,   2073.9,2,   2211.9,3,      190,   0.102746916
  18SN19970803,   102,  2,     13,19970803, 61.7104, -65.5972,  242,     12.4,  -0.0070,  32.5040,2,    355.0,2,     7.83,2,     3.91,2,     0.06,2,     0.83,2,    6.230,2,    3.040,2,    0.350,2,    7.580,3,   2071.5,2,   2226.9,2,      191,-0.00738605462
  18SN19970803,   102,  2,     12,19970803, 61.7104, -65.5972,  242,     27.9,  -0.1190,  32.5110,2,    355.2,2,     6.36,2,     3.91,2,     0.06,2,     0.83,2,    6.400,2,    3.130,2,    0.340,2,    9.220,2,   2073.1,2,   2272.5,3,      192,   -0.11984608
  18SN19970803,   102,  2,     11,19970803, 61.7104, -65.5972,  242,     51.0,  -0.1980,  32.5140,2,    354.4,2,     6.46,2,     4.01,2,     0.05,2,     0.80,2,    6.580,2,    3.140,2,    0.350,2,    9.090,2,   2072.2,2,   2215.8,2,      193,  -0.199523185
  18SN19970803,   102,  2,     10,19970803, 61.7104, -65.5972,  242,     70.5,  -0.3750,  32.6050,2,    350.6,2,     6.94,2,     4.79,2,     0.00,2,     0.86,2,    6.250,2,    2.990,2,    0.340,2,    8.920,2,   2082.9,2,   2216.5,2,      194,  -0.377022897
  18SN19970803,   102,  2,      9,19970803, 61.7104, -65.5972,  242,     82.7,  -0.3860,  32.6860,2,    345.8,2,     7.63,2,     5.38,2,     0.01,2,     0.87,2,    6.670,3,    3.240,2,    0.330,2,    9.410,2,   2071.4,3,   2212.4,2,      195,  -0.388387414
  18SN19970803,   102,  2,      8,19970803, 61.7104, -65.5972,  242,     92.0,  -0.3860,  32.7130,2,    344.6,2,     7.63,2,     5.57,2,     0.01,2,     0.93,2,    6.330,2,    3.390,3,    0.320,2,    9.250,2,   2087.4,2,   2204.4,2,      196,  -0.388668726
  18SN19970803,   102,  2,      7,19970803, 61.7104, -65.5972,  242,    101.8,  -0.3800,  32.7300,2,    344.6,2,     7.63,2,     7.63,2,     0.04,2,     0.91,2,    6.280,2,    3.050,2,    0.320,2,    9.030,2,   2090.8,2,   2222.2,2,      197,   -0.38297102
  18SN19970803,   102,  2,      6,19970803, 61.7104, -65.5972,  242,    126.3,  -0.3830,  32.7390,2,    343.0,2,     7.82,2,     5.77,2,     0.04,2,     0.97,2,    6.250,2,    3.350,3,    0.350,3,    8.850,2,   2089.1,3,   2229.1,2,      198,  -0.386714215
  18SN19970803,   102,  2,      5,19970803, 61.7104, -65.5972,  242,    152.2,  -0.3420,  32.8330,2,    339.3,2,     8.21,2,     6.16,2,     0.07,2,     0.94,2,    6.440,3,    3.140,3,    0.320,3,    9.190,2,   2094.4,3,   2215.2,3,      199,  -0.346594035
  18SN19970803,   102,  2,      4,19970803, 61.7104, -65.5972,  242,    176.8,  -0.3030,  32.8890,2,    336.9,2,     8.61,2,     6.55,2,     0.07,2,     0.98,2,    6.170,2,    3.300,3,    0.320,3,    8.590,2,   2094.3,3,   2218.7,3,      200,  -0.308455551
  18SN19970803,   102,  2,      3,19970803, 61.7104, -65.5972,  242,    192.2,  -0.2770,  32.9290,2,    334.9,2,     8.70,2,     6.84,2,     0.07,2,     1.03,2,    6.080,2,    2.880,2,    0.270,2,    9.180,3,   2101.3,3,   2226.4,2,      201,  -0.283015988
  18SN19970803,   102,  2,      2,19970803, 61.7104, -65.5972,  242,    202.5,  -0.2400,  32.9750,2,    332.6,2,     9.00,2,     7.72,2,     0.08,2,     1.26,3,    6.200,2,    2.990,2,    0.290,2,    9.210,3,   2104.4,3,   2229.5,2,      202,  -0.246439775
  18SN19970803,   102,  2,      1,19970803, 61.7104, -65.5972,  242,    232.3,  -0.2360,  33.0330,2,    331.5,2,     9.19,2,     7.43,2,     0.08,2,     1.16,2, -999.000,9,    3.070,3,    0.240,2,    8.940,3,   2107.4,3,   2234.1,2,      203,  -0.243485566
  18SN19970803,   103,  3,     11,19970803, 61.2918, -64.6058,  288,      5.8,   0.8420,  32.8880,2,    339.3,2,     8.12,2,     5.48,2,     0.07,2,     0.83,2,    6.790,2,    3.110,2,    0.350,2,    8.550,2,   2092.5,3,   2237.1,2,      204,   0.841773434
  18SN19970803,   103,  3,     10,19970803, 61.2918, -64.6058,  288,     10.7,   0.7690,  32.9060,2,    338.7,2,     8.12,2,     5.38,2,     0.07,2,     0.84,2,    6.120,2,    3.000,2,    0.370,2,    8.510,2,   2094.5,3,   2240.4,2,      205,   0.768587835
  18SN19970803,   103,  3,      9,19970803, 61.2918, -64.6058,  288,     52.0,   0.5890,  33.0970,2,    331.1,2,     8.90,2,     6.75,2,     0.07,2,     0.89,2,    5.770,3,    2.900,2,    0.300,2,    7.880,2,   2106.0,3,   2242.6,2,      206,   0.587038582
  18SN19970803,   103,  3,      8,19970803, 61.2918, -64.6058,  288,     83.0,   0.5800,  33.3060,2,    323.2,2,     9.48,2,     8.02,2,     0.07,2,     0.94,2,    5.900,2,    2.830,2,    0.290,2,    8.370,2,   2114.9,2,   2082.2,4,      207,   0.576819901
  18SN19970803,   103,  3,      7,19970803, 61.2918, -64.6058,  288,    101.9,   0.4440,  33.3920,2,    320.3,2,     9.78,2,     8.60,2,     0.08,2,     0.96,2,    5.800,2,    2.910,2,    0.290,2,    8.200,2,   2119.8,2,   2251.3,2,      208,   0.440179578
  18SN19970803,   103,  3,      6,19970803, 61.2918, -64.6058,  288,    152.1,   0.7370,  33.5300,2,    315.6,2,     9.68,2,     9.38,2,     0.08,2,     0.97,2,    5.870,3,    2.820,2,    0.210,2,    7.720,2,   2120.5,2,   2252.4,2,      209,   0.730812157
  18SN19970803,   103,  3,      5,19970803, 61.2918, -64.6058,  288,    177.1,   1.2100,  33.8490,2,    304.4,2,    10.46,2,    11.14,2,     0.07,2,     1.02,2,    5.180,3,    2.740,2,    0.210,2,    7.210,2,   2136.6,2,   2267.5,2,      210,    1.20194889
  18SN19970803,   103,  3,      4,19970803, 61.2918, -64.6058,  288,    202.3,   1.4890,  34.0430,2,    296.7,2,    10.75,2,    12.41,2,     0.06,2,     1.06,2,    5.450,2,    2.720,2,    0.190,2,    6.800,2,   2141.7,2,   2271.3,2,      211,    1.47921757
  18SN19970803,   103,  3,      3,19970803, 61.2918, -64.6058,  288,    227.1,   1.6650,  34.1330,2,    294.2,2,    10.84,2,    12.80,2,     0.06,2,     1.06,2,    5.250,2,    2.500,2,    0.190,2,    7.110,2,   2144.8,2,   2271.4,2,      212,     1.6536019
  18SN19970803,   103,  3,      2,19970803, 61.2918, -64.6058,  288,    253.0,   2.1270,  34.2770,2,    288.7,2,    11.23,2,    13.68,2,     0.05,2,     1.07,2,    4.870,2,    2.390,2,    0.170,2,    6.120,2,   2147.6,2,   2269.8,2,      213,    2.11321971
  18SN19970803,   103,  3,      1,19970803, 61.2918, -64.6058,  288,    277.8,   2.1710,  34.2960,2,    287.8,2,    11.33,2,    13.68,2,     0.05,2,     1.07,2,    4.790,2,    2.460,2,    0.160,2,    5.910,2,   2150.2,2,   2332.4,3,      214,    2.15570175
  18SN19970803,   104,  4,     14,19970804, 61.1655, -64.5847,  331,     11.2,   3.8490,  32.5620,2,    341.6,2,     3.72,2,     0.39,2,     0.01,2,     0.41,2,    6.030,2,    3.030,2,    0.320,2,    5.850,3,   2026.4,2,   2198.7,2,      215,    3.84828863
  18SN19970803,   104,  4,     13,19970804, 61.1655, -64.5847,  331,     25.6,   3.5280,  32.8030,2,    344.1,2,     3.33,2,     0.68,2,     0.01,2,     0.39,2,    6.140,2,    2.950,2,    0.320,2,    6.090,3,   2031.6,2,   2214.9,2,      216,    3.52642723
  18SN19970803,   104,  4,     12,19970804, 61.1655, -64.5847,  331,     36.0,   2.7110,  33.0260,2,    345.5,2,     3.42,2,     1.47,2,     0.02,2,     0.42,2,    5.930,2,    2.960,2,    0.300,2,    6.110,3,   2047.1,2,   2225.1,2,      217,    2.70901216
  18SN19970803,   104,  4,     11,19970804, 61.1655, -64.5847,  331,     51.4,   1.5320,  33.2470,2,    345.1,2,     4.20,2,     3.03,2,     0.05,2,     0.51,2,    6.260,2,    3.060,2,    0.280,2,    6.200,3,   2063.5,2,   2231.3,2,      218,    1.52963809
  18SN19970803,   104,  4,     10,19970804, 61.1655, -64.5847,  331,     76.0,   1.3820,  33.3170,2,    346.1,2,     4.20,2,     3.23,2,     0.05,2,     0.51,2,    6.240,2,    3.120,2,    0.290,2,    6.690,3,   2065.1,2,   2250.3,2,      219,     1.3785771
  18SN19970803,   104,  4,      9,19970804, 61.1655, -64.5847,  331,    101.6,   0.9160,  33.4140,2,    343.9,2,     4.79,2,     4.11,2,     0.06,2,     0.56,2,    6.130,2,    3.090,2,    0.280,2,    6.660,2,   2075.9,2,   2239.8,2,      220,   0.911781052
  18SN19970803,   104,  4,      8,19970804, 61.1655, -64.5847,  331,    135.8,   0.1960,  33.6550,2,    330.7,2,     6.84,2,     7.04,2,     0.10,2,     0.75,2, -999.000,9,    3.060,2,    0.230,2,    6.880,2,   2103.4,2,   2243.7,2,      221,   0.191085931
  18SN19970803,   104,  4,      7,19970804, 61.1655, -64.5847,  331,    152.1,   0.3840,  33.7760,2,    316.5,2,     8.70,2,     8.99,2,     0.11,2,     0.86,2,    5.810,2,    2.770,2,    0.200,2,    6.730,2,   2119.3,2,   2252.1,2,      222,   0.378196309
  18SN19970803,   104,  4,      6,19970804, 61.1655, -64.5847,  331,    178.1,   1.0330,  34.0620,2,    292.6,2,    11.33,3,    12.31,2,     0.12,3,     1.04,2,    5.090,2,    2.410,2,    0.210,2,    7.010,2,   2143.1,2,   2263.1,2,      223,    1.02509565
  18SN19970803,   104,  4,      5,19970804, 61.1655, -64.5847,  331,    202.3,   1.6930,  34.2020,2,    291.6,2,    10.94,2,    13.09,2,     0.12,3,     1.04,2,    4.940,2,    2.490,2,    0.240,2,    6.000,2,   2145.6,2,   2267.1,2,      224,    1.68281759
  18SN19970803,   104,  4,      4,19970804, 61.1655, -64.5847,  331,    217.0,   1.7160,  34.2100,2,    289.0,2,    11.33,2,    13.29,2,     0.13,3,     1.06,2,    5.000,2,    2.420,2,    0.250,2,    6.170,2,   2148.1,2,   2269.9,2,      225,    1.70500601
  18SN19970803,   104,  4,      3,19970804, 61.1655, -64.5847,  331,    252.8,   2.7280,  34.4510,2,    281.6,2,    11.82,2,    14.46,2,     0.08,2,     1.08,2,    4.890,2,    2.290,2,    0.220,2,    6.170,2,   2152.5,2,   2278.1,2,      226,    2.71291547
  18SN19970803,   104,  4,      2,19970804, 61.1655, -64.5847,  331,    278.3,   2.8750,  34.4880,2,    280.5,2,    11.92,2,    14.75,2,     0.07,2,     1.08,2,    4.480,2,    2.220,2,    0.170,2,    5.810,2,   2154.4,2,   2280.0,2,      227,    2.85798698
  18SN19970803,   104,  4,      1,19970804, 61.1655, -64.5847,  331,    321.2,   3.1700,  34.5700,2,    279.2,2,    12.01,2,    15.04,2,     0.05,2,     1.09,2,    4.870,2,    2.320,2,    0.220,2,    5.600,2,   2157.8,2,   2349.0,3,      228,    3.14944469
  18SN19970803,   105, 10,     16,19970804, 61.0100, -64.5440,  554,     11.1,   0.9180,  32.8080,2,    369.3,2,     4.40,2,     2.84,2,     0.07,2,     0.58,2,    6.310,2,    3.150,2,    0.350,2,    7.460,2,   2065.6,2,   2227.5,2,      229,   0.917560351
  18SN19970803,   105, 10,     15,19970804, 61.0100, -64.5440,  554,     20.9,   0.7220,  32.8460,2,   -999.0,9,     4.89,2,     3.52,2,     0.08,2,     0.65,2,    6.040,2,    3.110,2,    0.360,2,    7.680,2,   2072.0,2,   2229.3,2,      230,   0.721203688
  18SN19970803,   105, 10,     14,19970804, 61.0100, -64.5440,  554,     41.9,   0.6540,  32.8750,2,    357.1,2,     5.38,2,     3.91,2,     0.08,2,     0.66,2,    6.400,2,    3.220,2,    0.320,2,    7.180,2,   2078.2,2,   2221.6,2,      231,   0.652417561
  18SN19970803,   105, 10,     13,19970804, 61.0100, -64.5440,  554,     70.4,   0.5840,  32.8880,2,    353.6,2,     5.57,2,     4.20,2,     0.08,2,     0.71,2,    6.030,2,    3.030,2,    0.280,2,    7.800,2,   2080.9,2,   2222.7,2,      232,   0.581363178
  18SN19970803,   105, 10,     12,19970804, 61.0100, -64.5440,  554,     92.6,   0.4720,  32.9500,2,    350.1,2,     6.06,2,     4.99,2,     0.09,2,     0.74,2,    6.150,2,    3.070,2,    0.300,2,    7.370,2,   2087.8,2,   2217.3,2,      233,   0.468590499
  18SN19970803,   105, 10,     11,19970804, 61.0100, -64.5440,  554,    102.6,   0.3960,  32.9930,2,    347.6,2,     6.36,2,     5.38,2,     0.09,2,     0.76,2,    5.980,2,    2.980,2,    0.280,2,    7.430,2,   2090.5,2,   2224.5,2,      234,   0.392271084
  18SN19970803,   105, 10,     10,19970804, 61.0100, -64.5440,  554,    127.8,   0.2230,  33.0950,2,    339.5,2,     7.53,2,     6.45,2,     0.10,2,     0.85,2,    6.080,2,    2.980,2,    0.300,2,    7.620,2,   2096.2,2,   2226.3,2,      235,   0.218489683
  18SN19970803,   105, 10,      9,19970804, 61.0100, -64.5440,  554,    150.1,   0.0590,  33.2390,2,    331.6,2,     8.90,2,     7.82,2,     0.11,2,     0.91,2,    5.800,2,    2.910,2,    0.270,2,    7.640,2,   2100.2,2,   2230.4,2,      236,  0.0538412263
  18SN19970803,   105, 10,      8,19970804, 61.0100, -64.5440,  554,    202.4,   0.3060,  33.6680,2,    312.1,2,    11.14,2,    10.75,2,     0.10,3,     1.02,2,    5.580,2,    2.770,2,    0.280,2,    7.240,2,   2128.6,2,   2244.6,2,      237,   0.298358858
  18SN19970803,   105, 10,      7,19970804, 61.0100, -64.5440,  554,    252.3,   0.9680,  33.9820,2,    299.0,2,    12.12,2,    12.51,2,     0.03,2,     1.07,2,    5.500,2,    2.610,2,    0.260,2,    7.020,2,   2142.7,2,   2251.2,2,      238,   0.956811372
  18SN19970803,   105, 10,      6,19970804, 61.0100, -64.5440,  554,    300.8,   1.3100,  34.0970,2,    295.0,2,    12.31,2,    13.09,2,     0.03,2,     1.07,2,    5.240,2,    2.530,2,    0.240,2,    6.550,2,   2146.1,3,   2258.8,2,      239,    1.29561437
  18SN19970803,   105, 10,      5,19970804, 61.0100, -64.5440,  554,    355.9,   2.1820,  34.3040,2,    284.4,2,    12.21,2,    13.87,2,     0.05,2,     1.08,2,    4.820,2,    2.310,2,    0.180,2,    5.980,2,   2145.7,2,   2264.5,2,      240,    2.16213152
  18SN19970803,   105, 10,      4,19970804, 61.0100, -64.5440,  554,    404.4,   2.6080,  34.4030,2,    287.4,2,    11.92,2,    14.16,2,     0.06,2,     1.07,2,    5.110,2,    2.500,2,    0.210,2,    5.410,2,   2149.5,2,   2285.1,2,      241,    2.58379482
  18SN19970803,   105, 10,      3,19970804, 61.0100, -64.5440,  554,    454.0,   2.6360,  34.4100,2,    286.6,2,    11.92,2,    14.26,2,     0.06,2,     1.07,2,    4.740,2,    2.330,2,    0.170,2,    5.520,2,   2147.2,2,   2217.0,4,      242,     2.6085343
  18SN19970803,   105, 10,      2,19970804, 61.0100, -64.5440,  554,    503.4,   2.6950,  34.4210,2,    286.1,2,    12.01,2,    14.36,2,     0.06,2,     1.08,2,    4.730,2,    2.340,2,    0.230,2,    5.810,2,   2152.5,2,   2275.7,2,      243,    2.66409528
  18SN19970803,   105, 10,      1,19970804, 61.0100, -64.5440,  554,    544.1,   2.7280,  34.4220,2,    286.4,2,    11.92,2,    14.36,2,     0.05,2,     1.09,2,    4.810,2,    2.450,2,    0.220,2,    5.810,2,   2149.2,2,   2272.3,2,      244,    2.69427252
  18SN19970803,   106, 11,     10,19970804, 60.8547, -64.5310,  340,     19.9,   1.1040,  32.1850,2,    380.9,2,     1.96,2,     1.17,2,     0.02,2,     0.47,2,    6.810,2,    3.220,2,    0.310,2,    8.850,3,   2022.6,2,   2205.8,2,      245,    1.10320173
  18SN19970803,   106, 11,      9,19970804, 60.8547, -64.5310,  340,     50.0,   0.0730,  32.5200,2,    356.2,2,     5.58,2,     4.60,2,     0.05,2,     0.77,2,    6.440,2,    3.240,2,    0.270,2,   10.250,2,   2070.9,2,   2219.0,2,      246,  0.0713897739
  18SN19970803,   106, 11,      8,19970804, 60.8547, -64.5310,  340,     74.4,  -0.3980,  32.7900,2,    343.4,2,     7.43,2,     6.16,2,     0.07,2,     0.90,2,    6.330,2,    3.140,2,    0.270,2,    9.890,2,   2093.8,2,   2223.9,2,      247,  -0.400148972
  18SN19970803,   106, 11,      7,19970804, 60.8547, -64.5310,  340,    127.1,  -0.3640,  33.0150,2,    333.3,2,     9.88,2,     7.82,2,     0.08,2,     0.98,2,    6.360,2,    3.190,2,    0.270,2,    9.580,2,   2112.3,2,   2227.3,2,      248,  -0.367826195
  18SN19970803,   106, 11,      6,19970804, 60.8547, -64.5310,  340,    162.4,   0.2380,  33.5090,2,    317.4,2,    10.36,2,    10.07,2,     0.07,2,     1.00,2,    6.090,2,    3.160,2,    0.250,2,    9.010,2,   2124.5,3,   2244.1,2,      249,   0.232070242
  18SN19970803,   106, 11,      5,19970804, 60.8547, -64.5310,  340,    184.6,   0.3740,  33.6480,2,    311.0,2,    11.14,2,    11.04,2,     0.07,2,     1.03,2,    5.750,2,    2.830,2,    0.260,2,    8.210,2,   2130.7,2,   2246.6,2,      250,    0.36696139
  18SN19970803,   106, 11,      4,19970804, 60.8547, -64.5310,  340,    204.1,   1.0210,  34.0090,2,    298.4,2,    11.92,2,    12.80,2,     0.03,2,     1.07,2,    5.690,2,    2.810,2,    0.240,2,    7.880,2,   2140.5,2,   2252.5,2,      251,    1.01193524
  18SN19970803,   106, 11,      3,19970804, 60.8547, -64.5310,  340,    242.4,   1.3420,  34.0930,2,    293.8,2,    12.31,2,    13.39,2,     0.02,2,     1.08,2,    5.520,2,    2.590,2,    0.270,2,    7.370,2,   2141.6,2,   2251.5,2,      252,    1.33046774
  18SN19970803,   106, 11,      2,19970804, 60.8547, -64.5310,  340,    300.1,   1.6120,  34.1730,2,    292.4,2,    12.31,2,    13.68,2,     0.03,2,     1.08,2,    5.700,2,    2.610,2,    0.260,2,    7.230,2,   2145.9,2,   2265.2,2,      253,    1.59685972
  18SN19970803,   106, 11,      1,19970804, 60.8547, -64.5310,  340,    330.0,   1.6140,  34.1710,2,    293.5,2,    12.21,2,    13.58,2,     0.03,2,     1.08,2,    5.100,2,    2.600,2,    0.220,2,    7.170,2,   2146.9,2,   2298.4,3,      254,    1.59726251
  18SN19970803,   107, 12,     17,19970804, 60.7307, -64.4932,  372,     10.0,  -0.0420,  31.8030,2,    355.4,2,     6.95,2,     4.70,2,     0.04,2,     0.81,2,    6.740,2,    3.490,2,    0.330,2,    9.950,2,   2042.8,2,   2178.9,2,      255, -0.0422948091
  18SN19970803,   107, 12,     16,19970804, 60.7307, -64.4932,  372,     29.3,  -0.0440,  31.8230,2,    355.8,2,     6.95,2,     4.70,2,     0.04,2,     0.81,2,    6.900,2,    3.300,2,    0.320,2,    9.880,2,   2043.5,2,   2181.8,2,      256,  -0.044869726
  18SN19970803,   107, 12,     15,19970804, 60.7307, -64.4932,  372,     49.0,  -0.1000,  31.9110,2,    355.1,2,     7.05,2,     4.80,2,     0.04,2,     0.82,2,    6.640,2,    3.570,2,    0.290,2,    9.880,2,   2045.1,2,   2185.0,2,      257,  -0.101448014
  18SN19970803,   107, 12,     14,19970804, 60.7307, -64.4932,  372,     64.0,  -0.1660,  31.9520,2,    354.1,2,     7.34,2,     4.99,2,     0.04,2,     0.83,2,    6.760,2,    3.250,2,    0.290,2,   10.130,2,   2052.1,2,   2189.7,2,      258,  -0.167868772
  18SN19970803,   107, 12,     13,19970804, 60.7307, -64.4932,  372,    102.8,  -0.2410,  32.2450,2,    346.3,2,     8.12,2,     6.07,2,     0.05,2,     0.88,2,    6.510,2,    3.190,2,    0.310,2,    9.760,2,   2071.7,3,   2203.1,2,      259,  -0.244029863
  18SN19970803,   107, 12,     12,19970804, 60.7307, -64.4932,  372,    105.0,  -0.2400,  32.2440,2,    357.7,3,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,    3.190,2,    0.310,2,    9.700,2,   2053.8,3,   2191.8,2,      260,  -0.243097593
  18SN19970803,   107, 12,     11,19970804, 60.7307, -64.4932,  372,    105.9,  -0.2370,  32.2460,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      261,  -0.240128189
  18SN19970803,   107, 12,     10,19970804, 60.7307, -64.4932,  372,    106.9,  -0.2400,  32.2430,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      262,   -0.24315536
  18SN19970803,   107, 12,      9,19970804, 60.7307, -64.4932,  372,    181.0,  -0.1960,  32.6880,2,    333.5,2,     9.58,2,     7.63,2,     0.06,2,     0.97,2,    6.720,3,    3.270,2,    0.330,3,    8.810,2,   2096.5,2,   2224.5,2,      263,   -0.20168973
