EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,DELO18,DELO18_FLAG_W
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UG/KG,,UG/KG,,/MILLE,
  58HJ20120807,Arctic,   596,  1,      7,2,20120812,0255, 80.7900,  16.1635, 1098,    200.5,   3.8853,  35.1143,2,    285.4,2,     4.91,2,    11.89,2,     0.09,2,     0.85,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   596,  1,      8,2,20120812,0255, 80.7900,  16.1635, 1098,    150.0,   4.1387,  35.1164,2,    269.8,3,     4.85,2,    11.67,2,     0.03,2,     0.84,2,   -999.0,9,   -999.0,9,     0.11,2,     0.08,2,  -999.00,9
  58HJ20120807,Arctic,   596,  1,      9,2,20120812,0255, 80.7900,  16.1635, 1098,     99.5,   4.2324,  35.1177,2,    280.7,2,     4.84,2,    11.51,2,     0.05,2,     0.83,2,   -999.0,9,   -999.0,9,     0.08,2,     0.09,2,  -999.00,9
  58HJ20120807,Arctic,   596,  1,     10,2,20120812,0255, 80.7900,  16.1635, 1098,     48.7,   5.2960,  35.0802,2,    289.0,2,     4.26,2,     7.98,2,     0.15,2,     0.66,2,   -999.0,9,   -999.0,9,     0.32,2,     0.23,2,  -999.00,9
  58HJ20120807,Arctic,   596,  1,     11,2,20120812,0255, 80.7900,  16.1635, 1098,     28.8,   5.7400,  34.8809,2,    297.3,2,     2.59,2,     1.43,2,     0.09,2,     0.27,2,   -999.0,9,   -999.0,9,     2.02,2,     0.93,2,  -999.00,9
  58HJ20120807,Arctic,   596,  1,     12,2,20120812,0255, 80.7900,  16.1635, 1098,      9.5,   4.1988,  33.7267,2,    319.7,2,     1.69,2,     0.03,2,     0.02,2,     0.13,2,   -999.0,9,   -999.0,9,     1.03,2,     0.48,2,  -999.00,9
  58HJ20120807,Arctic,   597,  1,      1,2,20120812,1041, 81.1440,  13.1710, 2147,   2180.6,  -0.6868,  34.9230,2,    297.1,2,    11.15,2,    14.31,2,     0.02,2,     1.03,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   597,  1,      2,2,20120812,1041, 81.1440,  13.1710, 2147,   1825.8,  -0.6743,  34.9139,2,    295.8,2,    11.34,2,    14.36,2,     0.02,2,     1.04,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   597,  1,      3,2,20120812,1041, 81.1440,  13.1710, 2147,   1519.9,  -0.5820,  34.9098,2,    297.1,2,    10.56,2,    14.12,2,     0.01,2,     1.01,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   597,  1,      4,2,20120812,1041, 81.1440,  13.1710, 2147,   1011.7,  -0.1743,  34.9040,2,    304.5,2,     7.54,2,    12.93,2,     0.01,2,     0.94,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   597,  1,      5,2,20120812,1041, 81.1440,  13.1710, 2147,    808.4,   0.2599,  34.9043,2,    301.5,2,     7.07,2,    12.73,2,     0.01,2,     0.92,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   597,  1,      6,2,20120812,1041, 81.1440,  13.1710, 2147,    504.2,   2.0059,  34.9815,2,    301.9,2,     5.59,2,    12.06,2,     0.01,2,     0.87,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   597,  1,      7,2,20120812,1041, 81.1440,  13.1710, 2147,    402.6,   2.5796,  35.0092,2,    302.0,2,     5.23,2,    11.76,2,     0.01,2,     0.85,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   597,  1,      8,2,20120812,1041, 81.1440,  13.1710, 2147,    200.5,   3.4690,  35.0474,2,    312.4,3,     4.68,2,    11.19,2,     0.03,2,     0.80,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   597,  1,      9,2,20120812,1041, 81.1440,  13.1710, 2147,     99.3,   2.8836,  34.9187,2,    299.8,2,     4.52,2,    10.72,2,     0.06,2,     0.79,2,   -999.0,9,   -999.0,9,     0.05,2,     0.14,2,  -999.00,9
  58HJ20120807,Arctic,   597,  1,     10,2,20120812,1041, 81.1440,  13.1710, 2147,     48.8,  -0.1304,  34.3810,2,    318.6,2,     3.47,2,     8.01,2,     0.14,2,     0.64,2,   -999.0,9,   -999.0,9,     0.17,2,     0.32,2,  -999.00,9
  58HJ20120807,Arctic,   597,  1,     11,2,20120812,1041, 81.1440,  13.1710, 2147,     28.9,  -1.4736,  34.1089,2,    370.4,2,     2.36,2,     3.39,2,     0.14,2,     0.42,2,   -999.0,9,   -999.0,9,     1.73,2,     0.44,2,  -999.00,9
  58HJ20120807,Arctic,   597,  1,     12,2,20120812,1041, 81.1440,  13.1710, 2147,      9.1,  -0.8211,  33.0460,2,    415.9,2,     1.47,2,     0.07,2,     0.01,2,     0.16,2,   -999.0,9,   -999.0,9,     0.17,2,     0.03,2,  -999.00,9
  58HJ20120807,Arctic,   598,  1,      1,2,20120812,2137, 80.3203,  11.5462,  193,    194.8,   3.6771,  35.0490,2,    298.9,2,     4.47,2,    10.92,2,     0.05,2,     0.87,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.30,2
  58HJ20120807,Arctic,   598,  1,      2,2,20120812,2137, 80.3203,  11.5462,  193,    150.3,   3.6636,  35.0440,2,    299.8,2,     4.39,2,    10.85,2,     0.04,2,     0.78,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.35,2
  58HJ20120807,Arctic,   598,  1,      3,2,20120812,2137, 80.3203,  11.5462,  193,    124.9,   3.7782,  35.0385,2,    300.2,2,     4.12,2,    10.67,2,     0.07,2,     0.78,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.48,2
  58HJ20120807,Arctic,   598,  1,      4,2,20120812,2137, 80.3203,  11.5462,  193,     99.7,   3.9155,  35.0281,2,    299.8,2,     3.90,2,    10.54,2,     0.08,2,     0.75,2,   -999.0,9,   -999.0,9,     0.03,2,     0.12,2,     0.51,2
  58HJ20120807,Arctic,   598,  1,      5,2,20120812,2137, 80.3203,  11.5462,  193,     74.3,   5.1487,  35.1005,2,    300.7,2,     3.72,2,     9.89,2,     0.08,2,     0.74,2,   -999.0,9,   -999.0,9,     0.08,2,     0.11,2,     0.49,2
  58HJ20120807,Arctic,   598,  1,      6,2,20120812,2137, 80.3203,  11.5462,  193,     49.0,   5.6999,  35.0547,2,    297.3,2,     3.79,2,     8.20,2,     0.18,2,     0.63,2,   -999.0,9,   -999.0,9,     0.19,2,     0.20,2,     0.40,2
  58HJ20120807,Arctic,   598,  1,      7,2,20120812,2137, 80.3203,  11.5462,  193,     29.1,   6.0800,  34.9061,2,    308.6,2,     3.11,2,     5.02,2,     0.16,2,     0.48,2,   -999.0,9,   -999.0,9,     0.40,2,     0.36,2,     0.48,2
  58HJ20120807,Arctic,   598,  1,      8,2,20120812,2137, 80.3203,  11.5462,  193,     19.0,   6.2567,  34.8637,2,    314.3,2,     1.98,2,     0.97,2,     0.06,2,     0.22,2,   -999.0,9,   -999.0,9,     1.13,2,     0.50,2,     0.30,2
  58HJ20120807,Arctic,   598,  1,      9,2,20120812,2137, 80.3203,  11.5462,  193,     10.1,   6.2782,  34.8672,2,    319.9,2,     1.63,2,     0.05,2,     0.02,2,     0.16,2,   -999.0,9,   -999.0,9,     2.10,2,     0.87,2,     0.36,2
  58HJ20120807,Arctic,   598,  1,     10,2,20120812,2137, 80.3203,  11.5462,  193,      4.0,   6.2987,  34.8667,2,    320.8,2,     1.87,2,     0.06,2,     0.02,2,     0.17,2,   -999.0,9,   -999.0,9,     2.00,2,     0.81,2,     0.34,2
  58HJ20120807,Arctic,   599,  1,      1,2,20120812,2346, 80.4322,  11.0950,  595,    602.3,   0.9234,  34.9680,2,    300.6,2,     7.11,2,    12.99,2,     0.03,2,     0.97,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.36,2
  58HJ20120807,Arctic,   599,  1,      2,2,20120812,2346, 80.4322,  11.0950,  595,    504.5,   1.9779,  35.0154,2,    307.6,2,     5.83,2,    12.40,2,     0.03,2,     0.90,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.35,2
  58HJ20120807,Arctic,   599,  1,      3,2,20120812,2346, 80.4322,  11.0950,  595,    402.8,   3.0329,  35.0812,2,    304.1,2,     5.13,2,    11.98,2,     0.03,2,     0.86,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.78,2
  58HJ20120807,Arctic,   599,  1,      4,2,20120812,2346, 80.4322,  11.0950,  595,    301.6,   3.6139,  35.1188,2,    304.1,2,     4.82,2,    11.56,2,     0.02,2,     0.82,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.87,2
  58HJ20120807,Arctic,   599,  1,      5,2,20120812,2346, 80.4322,  11.0950,  595,    200.3,   3.8484,  35.1192,2,    302.8,2,     4.78,2,    11.51,2,     0.02,2,     0.82,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.41,2
  58HJ20120807,Arctic,   599,  1,      6,2,20120812,2346, 80.4322,  11.0950,  595,    149.7,   3.9488,  35.1170,2,    299.8,2,     4.79,2,    11.63,2,     0.02,2,     0.82,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.41,2
  58HJ20120807,Arctic,   599,  1,      7,2,20120812,2346, 80.4322,  11.0950,  595,     98.9,   4.2998,  35.1094,2,    294.2,2,     4.57,2,    11.64,2,     0.03,2,     0.82,2,   -999.0,9,   -999.0,9,     0.04,2,     0.06,2,     1.41,2
  58HJ20120807,Arctic,   599,  1,      8,2,20120812,2346, 80.4322,  11.0950,  595,     74.1,   4.8662,  35.1079,2,    291.1,2,     4.48,2,    10.18,2,     0.18,2,     0.77,2,   -999.0,9,   -999.0,9,     0.12,2,     0.17,2,     0.48,2
  58HJ20120807,Arctic,   599,  1,      9,2,20120812,2346, 80.4322,  11.0950,  595,     48.4,   5.7868,  34.9997,2,    300.8,2,     2.79,2,     2.66,2,     0.13,2,     0.39,2,   -999.0,9,   -999.0,9,     1.49,2,     0.57,2,     0.37,2
  58HJ20120807,Arctic,   599,  1,     10,2,20120812,2346, 80.4322,  11.0950,  595,     28.6,   5.9701,  34.9716,2,    313.4,2,     2.46,2,     0.22,2,     0.03,2,     0.20,2,   -999.0,9,   -999.0,9,     2.08,2,     0.92,2,     0.46,2
  58HJ20120807,Arctic,   599,  1,     11,2,20120812,2346, 80.4322,  11.0950,  595,      9.9,   5.6978,  34.6490,2,    330.4,2,     1.38,2,     0.03,2,     0.01,2,     0.14,2,   -999.0,9,   -999.0,9,     0.56,2,     0.38,2,     0.36,2
  58HJ20120807,Arctic,   599,  1,     12,2,20120812,2346, 80.4322,  11.0950,  595,      3.6,   4.8975,  33.9864,2,    327.9,2,     1.27,2,     0.02,2,     0.02,2,     0.12,2,   -999.0,9,   -999.0,9,     0.44,2,     0.20,2,     0.69,2
  58HJ20120807,Arctic,   600,  1,      1,2,20120813,0339, 80.5965,   9.9498, 1057,   1070.7,  -0.4573,  34.9160,2,    298.4,2,    10.44,2,    14.14,2,     0.01,2,     1.02,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.33,2
  58HJ20120807,Arctic,   600,  1,      2,2,20120813,0339, 80.5965,   9.9498, 1057,    808.3,  -0.2020,  34.9190,2,    301.0,2,     9.40,2,    13.63,2,     0.01,2,     1.00,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.34,2
  58HJ20120807,Arctic,   600,  1,      3,2,20120813,0339, 80.5965,   9.9498, 1057,    504.0,   1.7296,  35.0030,2,    305.8,2,     6.10,2,    12.49,2,     0.02,2,     0.90,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.65,2
  58HJ20120807,Arctic,   600,  1,      4,2,20120813,0339, 80.5965,   9.9498, 1057,    402.6,   2.8754,  35.0705,2,    305.0,2,     5.17,2,    11.93,2,     0.03,2,     0.85,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.68,2
  58HJ20120807,Arctic,   600,  1,      5,2,20120813,0339, 80.5965,   9.9498, 1057,    301.7,   3.5537,  35.1165,2,    306.3,2,     4.80,2,    10.95,2,     0.02,2,     0.82,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.75,2
  58HJ20120807,Arctic,   600,  1,      6,2,20120813,0339, 80.5965,   9.9498, 1057,    200.5,   3.7584,  35.1026,2,    302.0,2,     4.79,2,    11.44,2,     0.02,2,     0.81,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.00,2
  58HJ20120807,Arctic,   600,  1,      7,2,20120813,0339, 80.5965,   9.9498, 1057,    149.8,   3.8461,  35.0997,2,    300.7,2,     4.80,2,    11.48,2,     0.02,2,     0.82,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.56,2
  58HJ20120807,Arctic,   600,  1,      8,2,20120813,0339, 80.5965,   9.9498, 1057,     99.1,   3.2232,  34.9520,2,    295.9,2,     4.25,2,    10.83,2,     0.10,2,     0.77,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.35,2
  58HJ20120807,Arctic,   600,  1,      9,2,20120813,0339, 80.5965,   9.9498, 1057,     74.2,   1.9534,  34.6968,2,    307.7,2,     3.91,2,     8.63,2,     0.16,2,     0.68,2,   -999.0,9,   -999.0,9,     0.09,2,     0.15,2,     0.58,2
  58HJ20120807,Arctic,   600,  1,     10,2,20120813,0339, 80.5965,   9.9498, 1057,     48.9,   3.1986,  34.7199,2,    317.3,2,     2.87,2,     4.24,2,     0.18,2,     0.47,2,   -999.0,9,   -999.0,9,     0.25,2,     0.28,2,     0.32,2
  58HJ20120807,Arctic,   600,  1,     11,2,20120813,0339, 80.5965,   9.9498, 1057,     28.6,   4.8454,  34.7507,2,    326.0,2,     1.78,2,     1.37,2,     0.08,2,     0.30,2,   -999.0,9,   -999.0,9,     1.16,2,     0.59,2,     0.38,2
  58HJ20120807,Arctic,   600,  1,     12,2,20120813,0339, 80.5965,   9.9498, 1057,      9.1,  -0.9451,  32.4265,2,    414.8,2,     1.04,2,     0.09,2,     0.01,2,     0.13,2,   -999.0,9,   -999.0,9,     0.43,2,     0.13,2,     0.08,2
  58HJ20120807,Arctic,   601,  1,      1,2,20120813,0813, 80.7500,   8.5430, 1051,   1064.2,  -0.3082,  34.9170,2,    278.0,2,     9.96,2,    14.00,2,     0.02,2,     1.01,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.66,2
  58HJ20120807,Arctic,   601,  1,      2,2,20120813,0813, 80.7500,   8.5430, 1051,    808.2,   0.1766,  34.9318,2,    281.1,2,     8.61,2,    13.48,2,     0.01,2,     0.98,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.37,2
  58HJ20120807,Arctic,   601,  1,      3,2,20120813,0813, 80.7500,   8.5430, 1051,    504.3,   1.2625,  34.9678,2,    282.0,2,     6.57,2,    12.62,2,     0.01,2,     0.91,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.31,2
  58HJ20120807,Arctic,   601,  1,      4,2,20120813,0813, 80.7500,   8.5430, 1051,    402.9,   1.8206,  34.9917,2,    281.5,2,     5.85,2,    12.32,2,     0.02,2,     0.89,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.38,2
  58HJ20120807,Arctic,   601,  1,      5,2,20120813,0813, 80.7500,   8.5430, 1051,    301.7,   2.3008,  35.0009,2,    280.7,2,     5.44,2,    12.06,2,     0.02,2,     0.87,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.37,2
  58HJ20120807,Arctic,   601,  1,      6,2,20120813,0813, 80.7500,   8.5430, 1051,    200.5,   2.6273,  34.9820,2,    278.9,2,     5.08,2,    11.68,2,     0.02,2,     0.84,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.67,2
  58HJ20120807,Arctic,   601,  1,      7,2,20120813,0813, 80.7500,   8.5430, 1051,    149.9,   2.4066,  34.8882,2,    279.8,2,     4.81,2,    11.13,2,     0.02,2,     0.81,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.28,2
  58HJ20120807,Arctic,   601,  1,      8,2,20120813,0813, 80.7500,   8.5430, 1051,     99.3,   1.6697,  34.7222,2,    283.7,2,     4.52,2,    10.32,2,     0.03,2,     0.76,2,   -999.0,9,   -999.0,9,     0.04,2,     0.22,2,     0.35,2
  58HJ20120807,Arctic,   601,  1,      9,2,20120813,0813, 80.7500,   8.5430, 1051,     73.9,   1.0409,  34.5437,2,    289.4,2,     3.96,2,     9.01,2,     0.09,2,     0.69,2,   -999.0,9,   -999.0,9,     0.12,2,     0.22,2,     0.47,2
  58HJ20120807,Arctic,   601,  1,     10,2,20120813,0813, 80.7500,   8.5430, 1051,     48.9,  -0.0761,  34.3356,2,    311.2,2,     2.38,2,     4.60,2,     0.16,2,     0.46,2,   -999.0,9,   -999.0,9,     0.48,2,     0.43,2,     0.33,2
  58HJ20120807,Arctic,   601,  1,     11,2,20120813,0813, 80.7500,   8.5430, 1051,     29.0,  -1.2662,  34.0950,2,    359.9,2,     1.69,2,     1.03,2,     0.06,2,     0.29,2,   -999.0,9,   -999.0,9,     1.05,2,     0.13,2,     0.29,2
  58HJ20120807,Arctic,   601,  1,     12,2,20120813,0813, 80.7500,   8.5430, 1051,     10.0,  -1.1538,  32.2124,2,    367.8,2,     1.11,2,     0.17,2,     0.01,2,     0.12,2,   -999.0,9,   -999.0,9,     0.23,2,     0.05,2,     0.14,2
  58HJ20120807,Arctic,   602,  1,      1,2,20120813,1430, 80.9305,   6.5312,  872,    883.0,  -0.1638,  34.9180,2,    279.3,2,     9.55,2,    13.89,2,     0.04,2,     1.01,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.50,2
  58HJ20120807,Arctic,   602,  1,      2,2,20120813,1430, 80.9305,   6.5312,  872,    808.2,   0.0065,  34.9221,2,    280.6,2,     8.89,2,    13.59,2,     0.01,2,     0.99,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.36,2
  58HJ20120807,Arctic,   602,  1,      3,2,20120813,1430, 80.9305,   6.5312,  872,    504.1,   1.2726,  34.9632,2,    281.5,2,     6.45,2,    12.57,2,     0.01,2,     0.91,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.59,2
  58HJ20120807,Arctic,   602,  1,      4,2,20120813,1430, 80.9305,   6.5312,  872,    402.8,   2.0350,  34.9915,2,    281.1,2,     5.68,2,    12.15,2,     0.02,2,     0.88,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     1.97,2
  58HJ20120807,Arctic,   602,  1,      5,2,20120813,1430, 80.9305,   6.5312,  872,    301.5,   3.1801,  35.0798,2,    283.3,2,     4.92,2,    11.59,2,     0.02,2,     0.83,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.63,2
  58HJ20120807,Arctic,   602,  1,      6,2,20120813,1430, 80.9305,   6.5312,  872,    200.4,   3.6296,  35.1053,2,    282.8,2,     4.64,2,    11.33,2,     0.02,2,     0.81,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.37,2
  58HJ20120807,Arctic,   602,  1,      7,2,20120813,1430, 80.9305,   6.5312,  872,    149.8,   3.7147,  35.0993,2,    279.8,2,     4.64,2,    11.42,2,     0.02,2,     0.82,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.32,2
  58HJ20120807,Arctic,   602,  1,      8,2,20120813,1430, 80.9305,   6.5312,  872,     99.3,   3.4829,  35.0331,2,    278.9,2,     4.50,2,    11.24,2,     0.02,2,     0.80,2,   -999.0,9,   -999.0,9,     0.05,2,     0.10,2,     0.31,2
  58HJ20120807,Arctic,   602,  1,      9,2,20120813,1430, 80.9305,   6.5312,  872,     73.8,   3.3606,  34.9797,2,    277.7,2,     4.01,2,    10.73,2,     0.16,2,     0.76,2,   -999.0,9,   -999.0,9,     0.06,2,     0.09,2,     0.32,2
  58HJ20120807,Arctic,   602,  1,     10,2,20120813,1430, 80.9305,   6.5312,  872,     48.7,   2.2380,  34.7744,2,    280.7,2,     3.98,2,     9.35,2,     0.23,2,     0.73,2,   -999.0,9,   -999.0,9,     0.09,2,     0.13,2,     0.30,2
  58HJ20120807,Arctic,   602,  1,     11,2,20120813,1430, 80.9305,   6.5312,  872,     28.8,   3.1150,  34.6439,2,    305.5,2,     2.16,2,     2.25,2,     0.15,2,     0.37,2,   -999.0,9,   -999.0,9,     1.81,2,     0.43,2,     0.58,2
  58HJ20120807,Arctic,   602,  1,     12,2,20120813,1430, 80.9305,   6.5312,  872,      9.0,   1.3385,  32.4003,2,    333.9,2,     1.61,2,     0.07,2,     0.04,2,     0.12,2,   -999.0,9,   -999.0,9,     0.26,2,     0.13,2,     0.59,2
  58HJ20120807,Arctic,   603,  1,      1,2,20120813,2019, 81.0577,   5.4405,  645,    652.8,  -0.4112,  34.9130,2,    298.9,2,    10.46,2,    14.27,2,     0.04,2,     1.03,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.28,2
  58HJ20120807,Arctic,   603,  1,      2,2,20120813,2019, 81.0577,   5.4405,  645,    504.5,   0.4301,  34.9375,2,    304.5,2,     8.30,2,    13.55,2,     0.04,2,     0.98,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.32,2
  58HJ20120807,Arctic,   603,  1,      3,2,20120813,2019, 81.0577,   5.4405,  645,    403.2,   1.7211,  35.0007,2,    306.3,2,     5.97,2,    12.42,2,     0.02,2,     0.89,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.56,2
  58HJ20120807,Arctic,   603,  1,      4,2,20120813,2019, 81.0577,   5.4405,  645,    301.9,   2.8092,  35.0668,2,    305.8,2,     5.13,2,    11.83,2,     0.02,2,     0.84,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.64,2
  58HJ20120807,Arctic,   603,  1,      5,2,20120813,2019, 81.0577,   5.4405,  645,    200.7,   3.3580,  35.0883,2,    305.4,2,     4.89,2,    11.58,2,     0.02,2,     0.82,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.69,2
  58HJ20120807,Arctic,   603,  1,      6,2,20120813,2019, 81.0577,   5.4405,  645,    150.1,   3.4539,  35.0800,2,    305.0,2,     4.63,2,    11.27,2,     0.02,2,     0.79,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     1.16,2
  58HJ20120807,Arctic,   603,  1,      7,2,20120813,2019, 81.0577,   5.4405,  645,     99.5,   3.5978,  35.0627,2,    306.3,2,     4.37,2,    11.21,2,     0.02,2,     0.79,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.35,2
  58HJ20120807,Arctic,   603,  1,      8,2,20120813,2019, 81.0577,   5.4405,  645,     74.2,   3.2418,  34.9663,2,    298.5,2,     4.01,2,    11.03,2,     0.18,2,     0.79,2,   -999.0,9,   -999.0,9,     0.05,2,     0.11,2,     0.47,2
  58HJ20120807,Arctic,   603,  1,      9,2,20120813,2019, 81.0577,   5.4405,  645,     49.0,   1.3751,  34.4767,2,    310.7,2,     2.24,2,     5.23,2,     0.26,2,     0.62,2,   -999.0,9,   -999.0,9,     0.19,2,     0.26,2,     0.27,2
  58HJ20120807,Arctic,   603,  1,     10,2,20120813,2019, 81.0577,   5.4405,  645,     28.8,   0.0211,  33.8677,2,    378.7,2,     1.43,2,     0.87,2,     0.06,2,     0.29,2,   -999.0,9,   -999.0,9,     0.61,2,     0.44,2,     0.26,2
  58HJ20120807,Arctic,   603,  1,     11,2,20120813,2019, 81.0577,   5.4405,  645,      9.9,  -1.3673,  32.2910,2,    424.0,2,     0.63,2,     0.01,2,     0.01,2,     0.11,2,   -999.0,9,   -999.0,9,     0.07,2,     0.06,2,     0.44,2
  58HJ20120807,Arctic,   603,  1,     12,2,20120813,2019, 81.0577,   5.4405,  645,      3.6,  -1.4534,  31.7807,2,    410.2,2,     0.72,2,     0.01,2,     0.03,2,     0.11,2,   -999.0,9,   -999.0,9,     0.09,2,     0.05,2,     0.18,2
  58HJ20120807,Arctic,   604,  1,      1,2,20120814,0840, 80.0095,  11.2048,  200,    202.1,   3.5419,  35.0051,2,    299.4,2,     4.12,2,    10.50,2,     0.10,2,     0.76,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   604,  1,      2,2,20120814,0840, 80.0095,  11.2048,  200,    150.1,   4.0234,  35.0197,2,    298.1,2,     3.85,2,    10.42,2,     0.16,2,     0.75,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   604,  1,      3,2,20120814,0840, 80.0095,  11.2048,  200,    124.8,   3.9949,  34.9771,2,    299.4,2,     3.49,2,     9.12,2,     0.20,2,     0.69,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   604,  1,      4,2,20120814,0840, 80.0095,  11.2048,  200,     99.5,   4.1012,  34.9628,2,    299.4,2,     3.40,2,     8.58,2,     0.20,2,     0.67,2,   -999.0,9,   -999.0,9,     0.10,2,     0.15,2,  -999.00,9
  58HJ20120807,Arctic,   604,  1,      5,2,20120814,0840, 80.0095,  11.2048,  200,     74.2,   4.2825,  34.9324,2,    302.5,2,     3.34,2,     8.01,2,     0.20,2,     0.65,2,   -999.0,9,   -999.0,9,     0.12,2,     0.19,2,  -999.00,9
  58HJ20120807,Arctic,   604,  1,      6,2,20120814,0840, 80.0095,  11.2048,  200,     48.9,   4.5939,  34.8021,2,    303.8,2,     3.01,2,     5.53,2,     0.23,2,     0.54,2,   -999.0,9,   -999.0,9,     0.24,2,     0.25,2,  -999.00,9
  58HJ20120807,Arctic,   604,  1,      7,2,20120814,0840, 80.0095,  11.2048,  200,     28.9,   4.7710,  34.6500,2,    310.4,2,     2.31,2,     3.21,2,     0.20,2,     0.41,2,   -999.0,9,   -999.0,9,     0.45,2,     0.43,2,  -999.00,9
  58HJ20120807,Arctic,   604,  1,      8,2,20120814,0840, 80.0095,  11.2048,  200,     18.6,   4.9993,  34.6451,2,    316.4,2,     1.92,2,     2.10,2,     0.14,2,     0.35,2,   -999.0,9,   -999.0,9,     0.96,2,     0.59,2,  -999.00,9
