EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,/MILLE,,/MILLE,/MILLE,,DEG C
58JH1092_1, AR18, 948, 1, 9, 9, 2, 19920719, 0245, 63.5053, -32.4953, 2754,   1485.9,   3.2560,  34.8717, 2,  34.8740, 2,    292.0, 2,     9.01, 2,    17.42, 2,     0.01, 2,     1.12, 2,   2153.4, 2,    367.2, 2,     3.15,     23.7, 2,      4.3,     1.00, 2,   3.1457
58JH1092_1, AR18, 948, 1, 8, 8, 2, 19920719, 0245, 63.5053, -32.4953, 2754,   1781.5,   3.1960,  34.8704, 2,  34.8700, 2,    291.8, 2,     9.15, 2,    17.56, 2,     0.01, 2,     1.11, 2,   2157.4, 2,    365.3, 2,     3.06,     37.2, 2,      4.6,     1.02, 2,   3.0606
58JH1092_1, AR18, 948, 1, 7, 7, 2, 19920719, 0245, 63.5053, -32.4953, 2754,   1981.2,   3.2960,  34.9011, 2,  34.9030, 2,    283.0, 2,     9.74, 2,    17.27, 2,     0.01, 2,     1.12, 2,   2152.9, 2,    365.2, 2,     3.14,   -999.0, 9,   -999.0,     1.03, 2,   3.1409
58JH1092_1, AR18, 948, 1, 6, 6, 2, 19920719, 0245, 63.5053, -32.4953, 2754,   2080.0,   3.3560,  34.9214, 2,  34.9230, 2,    279.3, 2,    10.17, 2,    17.14, 2,     0.00, 2,     1.12, 2,   2163.5, 2,    365.8, 2,     3.19,     26.8, 2,      4.1,     1.01, 2,   3.1906
58JH1092_1, AR18, 948, 1, 5, 5, 2, 19920719, 0245, 63.5053, -32.4953, 2754,   2278.6,   3.2860,  34.9368, 2,  34.9360, 2,    276.7, 2,    10.82, 2,    17.23, 2,     0.01, 2,     1.09, 2,   2166.6, 2,    363.3, 2,     3.10,   -999.0, 9,   -999.0,     0.96, 2,   3.1026
58JH1092_1, AR18, 948, 1, 4, 4, 2, 19920719, 0245, 63.5053, -32.4953, 2754,   2429.2,   3.1660,  34.9381, 2,  34.9370, 2,    277.4, 2,    11.24, 2,    17.24, 2,     0.02, 2,     1.07, 2,   2157.4, 2,    361.2, 2,     2.97,    -21.6, 2,      4.3,     0.99, 2,   2.9700
58JH1092_1, AR18, 948, 1, 3, 3, 2, 19920719, 0245, 63.5053, -32.4953, 2754,   2577.6,   2.8560,  34.9092, 2,  34.9220, 2,    282.4, 2,    10.70, 2,    16.73, 2,     0.01, 2,     1.07, 2,   2163.3, 2,    355.3, 2,     2.65,   -999.0, 9,   -999.0,     1.04, 2,   2.6512
58JH1092_1, AR18, 948, 1, 2, 2, 2, 19920719, 0245, 63.5053, -32.4953, 2754,   2661.7,   2.2360,  34.8787, 2,  34.8810, 2,    294.6, 2,     8.37, 2,    15.52, 2,     0.02, 2,     0.97, 2,   2152.5, 2,    346.8, 2,     2.04,   -999.0, 9,   -999.0,     1.04, 2,   2.0351
58JH1092_1, AR18, 948, 1, 1, 1, 2, 19920719, 0245, 63.5053, -32.4953, 2754,   2708.1,   1.8560,  34.8807, 2,  34.8850, 2,    294.9, 2,     8.11, 2,    15.15, 2,     0.02, 2,     0.96, 2,   2152.5, 2,    342.2, 2,     1.66,     13.1, 2,     14.6,     0.99, 2,   1.6582
58JH1092_1, AR18, 948, 2, 24, 12, 2, 19920719, 0457, 63.5100, -32.4872, 704,      6.4,   8.2460,  34.8893, 2, -999.0000, 9,    297.4, 2,     0.98, 2,     6.28, 2,     0.09, 2,     0.53, 2,   2088.7, 2,    296.7, 2,     8.25,     -4.4, 2,      4.7,     1.69, 2,   8.2453
58JH1092_1, AR18, 948, 2, 23, 11, 2, 19920719, 0457, 63.5100, -32.4872, 704,     25.0,   8.2060,  34.9060, 2,  34.9250, 2,    300.7, 2,     0.98, 2,     6.34, 2,     0.09, 2,     0.57, 2,   2097.6, 2,    296.0, 2,     8.20,   -999.0, 9,   -999.0,  -999.00, 9,   8.2035
58JH1092_1, AR18, 948, 2, 22, 10, 2, 19920719, 0457, 63.5100, -32.4872, 704,     50.1,   6.2060,  34.9198, 2,  34.9290, 2,    305.6, 2,     3.24, 2,     9.73, 2,     0.12, 2,     0.83, 2,   2122.5, 2,    318.9, 2,     6.20,   -999.0, 9,   -999.0,  -999.00, 9,   6.2017
58JH1092_1, AR18, 948, 2, 21, 9, 2, 19920719, 0457, 63.5100, -32.4872, 704,    100.3,   5.1660,  34.9553, 2,  34.9670, 2,    287.3, 2,     7.79, 2,    16.69, 2,     0.18, 2,     1.09, 2,   2150.5, 2,    380.4, 2,     5.16,   -999.0, 9,   -999.0,     0.93, 2,   5.1581
58JH1092_1, AR18, 948, 2, 20, 8, 2, 19920719, 0457, 63.5100, -32.4872, 704,    200.3,   4.5060,  34.9369, 2,  34.9360, 2,    291.8, 2,     8.26, 2,    17.24, 2,     0.04, 2,     1.12, 2,   2152.9, 2,    375.9, 2,     4.49,    -25.5, 2,      3.9,     0.93, 2,   4.4911
58JH1092_1, AR18, 948, 2, 19, 7, 2, 19920719, 0457, 63.5100, -32.4872, 704,    299.7,   4.1960,  34.9256, 2, -999.0000, 9,    292.7, 2,     8.47, 2,    17.37, 2,     0.02, 2,     1.11, 2,   2151.5, 2,    374.2, 2,     4.17,   -999.0, 9,   -999.0,     0.98, 2,   4.1742
58JH1092_1, AR18, 948, 2, 18, 6, 2, 19920719, 0457, 63.5100, -32.4872, 704,    400.2,   3.9860,  34.9134, 2,  34.9110, 2,    292.5, 2,     8.61, 2,    17.42, 2,     0.02, 2,     1.12, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,     0.95, 2,   3.9573
58JH1092_1, AR18, 948, 2, 16, 4, 2, 19920719, 0457, 63.5100, -32.4872, 704,    499.3,   3.8360,  34.9096, 2,  34.9060, 2,    294.9, 2,     8.67, 2,    17.55, 2,     0.02, 2,     1.10, 2,   2150.3, 2,    372.2, 2,     3.80,   -999.0, 9,   -999.0,  -999.00, 9,   3.8004
58JH1092_1, AR18, 948, 2, 17, 5, 2, 19920719, 0457, 63.5100, -32.4872, 704,    502.0,   3.8300,  34.9091, 2,  34.9050, 2,    294.3, 2,     8.65, 2,    17.51, 2,     0.01, 2,     1.14, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.7942
58JH1092_1, AR18, 948, 2, 15, 3, 2, 19920719, 0457, 63.5100, -32.4872, 704,    597.7,   3.7260,  34.9021, 2,  34.9040, 2,    293.7, 2,     8.69, 2,    17.62, 2,     0.02, 2,     1.15, 2,   -999.0, 9,   -999.0, 9,  -999.00,      4.6, 2,      4.0,     0.97, 2,   3.6835
58JH1092_1, AR18, 948, 2, 14, 2, 2, 19920719, 0457, 63.5100, -32.4872, 704,    695.0,   3.6460,  34.8972, 2,  34.9000, 2,    293.0, 2,     8.69, 2,    17.51, 2,     0.01, 2,     1.12, 2,   2152.4, 2,    371.8, 2,     3.60,   -999.0, 9,   -999.0,  -999.00, 9,   3.5965
58JH1092_1, AR18, 948, 2, 13, 1, 2, 19920719, 0457, 63.5100, -32.4872, 704,    695.6,   3.6560,  34.8964, 2,  34.8990, 2,    293.7, 2,     8.67, 2,    17.58, 2,     0.02, 2,     1.12, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.6064
58JH1092_1, AR18, 949, 1, 12, 12, 2, 19920719, 1019, 64.0040, -33.0257, 2392,      7.4,   8.4960,  35.0252, 2,  35.0280, 2,    299.6, 2,     1.13, 2,     6.80, 2,     0.11, 2,     0.56, 2,   2092.8, 2,    295.6, 2,     8.50,   -999.0, 9,   -999.0,  -999.00, 9,   8.4952
58JH1092_1, AR18, 949, 1, 11, 11, 2, 19920719, 1019, 64.0040, -33.0257, 2392,     26.6,   8.4460,  34.9519, 2,  35.0030, 2,    306.9, 2,     1.20, 2,     7.08, 2,     0.12, 2,     0.58, 2,   2099.4, 2,    301.7, 2,     8.44,   -999.0, 9,   -999.0,  -999.00, 9,   8.4432
58JH1092_1, AR18, 949, 1, 10, 10, 2, 19920719, 1019, 64.0040, -33.0257, 2392,    151.6,   5.6760,  35.0328, 2, -999.0000, 9,    285.6, 2,     7.53, 2,    16.59, 2,     0.03, 2,     1.04, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   5.6634
58JH1092_1, AR18, 949, 1, 9, 9, 2, 19920719, 1019, 64.0040, -33.0257, 2392,    299.6,   5.1460,  34.9912, 2,  34.9840, 2,    285.6, 2,     7.94, 2,    17.07, 2,     0.03, 2,     1.04, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   5.1220
58JH1092_1, AR18, 949, 1, 8, 8, 2, 19920719, 1019, 64.0040, -33.0257, 2392,    599.8,   4.4260,  34.9509, 2,  34.9500, 2,    289.9, 2,     8.19, 2,    17.46, 2,     0.02, 2,     1.04, 2,   2152.3, 2,    371.3, 2,     4.38,   -999.0, 9,   -999.0,  -999.00, 9,   4.3800
58JH1092_1, AR18, 949, 1, 7, 7, 2, 19920719, 1019, 64.0040, -33.0257, 2392,    892.4,   3.8260,  34.9084, 2,  34.9130, 2,    288.7, 2,     8.96, 2,    17.62, 2,     0.02, 2,     1.12, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.7598
58JH1092_1, AR18, 949, 1, 6, 6, 2, 19920719, 1019, 64.0040, -33.0257, 2392,   1275.9,   3.4460,  34.8853, 2,  34.8880, 2,    289.4, 2,     8.78, 2,    17.73, 2,     0.01, 2,     1.10, 2,   2157.2, 2,    371.3, 2,     3.35,   -999.0, 9,   -999.0,  -999.00, 9,   3.3514
58JH1092_1, AR18, 949, 1, 5, 5, 2, 19920719, 1019, 64.0040, -33.0257, 2392,   1683.9,   3.2160,  34.8690, 2,  34.8720, 2,    290.5, 2,     9.14, 2,    17.40, 2,     0.01, 2,     1.07, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.0890
58JH1092_1, AR18, 949, 1, 4, 4, 2, 19920719, 1019, 64.0040, -33.0257, 2392,   1980.4,   3.3360,  34.9155, 2,  34.9160, 2,    280.3, 2,    10.01, 2,    17.28, 2,     0.01, 2,     1.08, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.1803
58JH1092_1, AR18, 949, 1, 3, 3, 2, 19920719, 1019, 64.0040, -33.0257, 2392,   2180.1,   3.2560,  34.9377, 3,  34.9040, 2,    276.2, 2,    10.92, 2,    17.31, 2,     0.01, 2,     1.10, 2,   2157.8, 2,    363.8, 2,     3.08,   -999.0, 9,   -999.0,  -999.00, 9,   3.0827
58JH1092_1, AR18, 949, 1, 2, 2, 2, 19920719, 1019, 64.0040, -33.0257, 2392,   2280.0,   3.1360,  34.9368, 2,  34.9360, 2,    276.9, 2,    11.19, 2,    17.26, 2,     0.01, 2,     1.08, 2,   2154.6, 2,    361.8, 2,     2.96,   -999.0, 9,   -999.0,  -999.00, 9,   2.9550
58JH1092_1, AR18, 949, 1, 1, 1, 2, 19920719, 1019, 64.0040, -33.0257, 2392,   2349.7,   2.4060,  34.9000, 2,  34.9080, 2,    290.4, 2,     9.12, 2,    15.82, 2,     0.02, 2,     1.02, 2,   2151.7, 2,    350.0, 2,     2.23,   -999.0, 9,   -999.0,  -999.00, 9,   2.2311
58JH1092_1, AR18, 950, 1, 12, 12, 2, 19920719, 1454, 64.5042, -33.5063, 1695,      6.9,   8.1960,  34.9927, 2,  35.0000, 2,    301.5, 2,     0.80, 2,     7.03, 2,     0.13, 2,     0.57, 2,   2094.9, 2,    296.2, 2,     8.20,   -999.0, 9,   -999.0,  -999.00, 9,   8.1953
58JH1092_1, AR18, 950, 1, 11, 11, 2, 19920719, 1454, 64.5042, -33.5063, 1695,     26.6,   8.1360,  34.9966, 2,  35.0000, 2,    301.5, 2,     0.80, 2,     7.01, 2,     0.12, 2,     0.59, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   8.1333
58JH1092_1, AR18, 950, 1, 10, 10, 2, 19920719, 1454, 64.5042, -33.5063, 1695,    149.5,   5.6160,  35.0341, 2,  35.0300, 2,    286.3, 2,     7.55, 2,    16.89, 2,     0.04, 2,     1.03, 2,   2148.5, 2,    377.7, 2,     5.60,   -999.0, 9,   -999.0,  -999.00, 9,   5.6036
58JH1092_1, AR18, 950, 1, 9, 9, 2, 19920719, 1454, 64.5042, -33.5063, 1695,    300.5,   5.0260,  34.9742, 2,  34.9840, 2,    287.5, 2,     7.93, 2,    17.00, 2,     0.03, 2,     1.05, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   5.0022
58JH1092_1, AR18, 950, 1, 8, 8, 2, 19920719, 1454, 64.5042, -33.5063, 1695,    501.3,   4.4260,  34.9462, 2,  34.9470, 2,    290.3, 2,     8.23, 2,    17.38, 2,     0.03, 2,     1.08, 2,   2164.1, 2,    372.2, 2,     4.39,   -999.0, 9,   -999.0,  -999.00, 9,   4.3879
58JH1092_1, AR18, 950, 1, 7, 7, 2, 19920719, 1454, 64.5042, -33.5063, 1695,    697.1,   4.0260,  34.9316, 2,  34.9330, 2,    281.7, 2,     8.92, 2,    17.84, 2,     0.02, 2,     1.11, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.9742
58JH1092_1, AR18, 950, 1, 6, 6, 2, 19920719, 1454, 64.5042, -33.5063, 1695,    891.7,   3.7660,  34.9155, 2,  34.9170, 2,    284.4, 2,     8.99, 2,    17.75, 2,     0.02, 2,     1.10, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.7002
58JH1092_1, AR18, 950, 1, 5, 5, 2, 19920719, 1454, 64.5042, -33.5063, 1695,   1090.2,   3.5460,  34.9100, 2,  34.9090, 2,    285.3, 2,     9.15, 2,    17.72, 2,     0.01, 2,     1.11, 2,   2153.8, 2,    374.4, 2,     3.47,   -999.0, 9,   -999.0,  -999.00, 9,   3.4658
58JH1092_1, AR18, 950, 1, 4, 4, 2, 19920719, 1454, 64.5042, -33.5063, 1695,   1288.0,   3.3860,  34.8918, 2,  34.8950, 2,    287.0, 2,     9.27, 2,    17.55, 2,     0.01, 2,     1.09, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.2910
58JH1092_1, AR18, 950, 1, 3, 3, 2, 19920719, 1454, 64.5042, -33.5063, 1695,   1486.3,   3.2860,  34.8972, 2,  34.9000, 2,    284.1, 2,     9.65, 2,    17.55, 2,     0.01, 2,     1.10, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.1752
58JH1092_1, AR18, 950, 1, 2, 2, 2, 19920719, 1454, 64.5042, -33.5063, 1695,   1584.9,   3.2360,  34.9261, 2,  34.9250, 2,    278.8, 2,    10.43, 2,    17.22, 2,     0.02, 2,     1.09, 2,   2155.1, 2,    364.1, 2,     3.12,   -999.0, 9,   -999.0,  -999.00, 9,   3.1172
58JH1092_1, AR18, 950, 1, 1, 1, 2, 19920719, 1454, 64.5042, -33.5063, 1695,   1663.0,   2.3660,  34.8893, 2,  34.9000, 2,    291.6, 2,     8.85, 2,    15.97, 2,     0.04, 2,     0.99, 2,   2153.0, 2,    351.3, 2,     2.25,   -999.0, 9,   -999.0,  -999.00, 9,   2.2515
58JH1092_1, AR18, 951, 1, 12, 12, 2, 19920719, 0651, 64.6638, -32.5272, 2120,      5.9,   8.2160,  34.9964, 2,  35.0000, 2,    298.8, 2,     0.97, 2,     6.90, 2,     0.12, 2,     0.54, 2,   2091.1, 2,    294.5, 2,     8.22,   -999.0, 9,   -999.0,  -999.00, 9,   8.2154
58JH1092_1, AR18, 951, 1, 11, 11, 2, 19920719, 0651, 64.6638, -32.5272, 2120,     25.4,   8.2060,  34.9967, 2,  35.0000, 2,    301.5, 2,     0.96, 2,     6.89, 2,     0.11, 2,     0.55, 2,   2092.5, 2,    294.2, 2,     8.20,   -999.0, 9,   -999.0,  -999.00, 9,   8.2034
58JH1092_1, AR18, 951, 1, 10, 10, 2, 19920719, 0651, 64.6638, -32.5272, 2120,     49.3,   6.6860,  34.9379, 2,  34.9880, 2,    307.2, 2,     1.55, 2,     8.62, 2,     0.14, 2,     0.84, 2,   2108.5, 2,    304.0, 2,     6.68,   -999.0, 9,   -999.0,  -999.00, 9,   6.6815
58JH1092_1, AR18, 951, 1, 9, 9, 2, 19920719, 0651, 64.6638, -32.5272, 2120,    100.2,   5.8360,  34.9811, 2,  35.0160, 2,    281.8, 2,     7.19, 2,    16.58, 2,     0.19, 2,     1.02, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   5.8276
58JH1092_1, AR18, 951, 1, 8, 8, 2, 19920719, 0651, 64.6638, -32.5272, 2120,    300.5,   5.1860,  34.9799, 2,  34.9900, 2,    288.1, 2,     7.87, 2,    17.06, 2,     0.03, 2,     0.99, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   5.1618
58JH1092_1, AR18, 951, 1, 7, 7, 2, 19920719, 0651, 64.6638, -32.5272, 2120,    596.8,   4.3860,  34.9418, 2,  34.9460, 2,    287.5, 2,     8.43, 2,    17.60, 2,     0.02, 2,     1.02, 2,   2152.7, 2,    374.2, 2,     4.34,   -999.0, 9,   -999.0,  -999.00, 9,   4.3404
58JH1092_1, AR18, 951, 1, 6, 6, 2, 19920719, 0651, 64.6638, -32.5272, 2120,    793.5,   3.8560,  34.9120, 2,  34.9120, 2,    291.9, 2,     8.73, 2,    17.84, 2,     0.02, 2,     1.05, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.7975
58JH1092_1, AR18, 951, 1, 5, 5, 2, 19920719, 0651, 64.6638, -32.5272, 2120,   1188.8,   3.5160,  34.9003, 2,  34.9000, 2,    287.0, 2,     9.17, 2,    17.74, 2,     0.02, 2,     1.13, 2,   2155.0, 2,    372.4, 2,     3.43,   -999.0, 9,   -999.0,  -999.00, 9,   3.4280
58JH1092_1, AR18, 951, 1, 4, 4, 3, 19920719, 0651, 64.6638, -32.5272, 2120,   1586.6,   3.2960,  34.8841, 2,  34.8910, 2,    287.1, 2,     9.54, 2,    17.47, 2,     0.01, 2,     1.05, 2,   2155.2, 2,    366.9, 2,     3.18,   -999.0, 9,   -999.0,  -999.00, 9,   3.1765
58JH1092_1, AR18, 951, 1, 3, 3, 2, 19920719, 0651, 64.6638, -32.5272, 2120,   1783.2,   3.3260,  34.9049, 2,  34.9030, 2,    283.2, 2,     9.85, 2,    17.48, 2,     0.00, 2,     1.08, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.1886
58JH1092_1, AR18, 951, 1, 2, 2, 3, 19920719, 0651, 64.6638, -32.5272, 2120,   1979.7,   3.1960,  34.9371, 2,  34.9350, 2,    276.7, 2,    11.09, 2,    17.40, 2,     0.01, 2,     1.10, 2,   2156.5, 2,    362.3, 2,     3.04,   -999.0, 9,   -999.0,  -999.00, 9,   3.0424
58JH1092_1, AR18, 951, 1, 1, 1, 3, 19920719, 0651, 64.6638, -32.5272, 2120,   2081.5,   2.2260,  34.9002, 2,  34.8980, 2,    291.6, 2,     8.96, 2,    15.74, 2,     0.02, 2,     1.00, 2,   2151.8, 2,    347.9, 2,     2.08,   -999.0, 9,   -999.0,  -999.00, 9,   2.0782
58JH1092_1, AR18, 952, 1, 12, 12, 3, 19920719, 2324, 64.8352, -31.4222, 2139,      6.5,   8.1860,  35.0197, 2,  35.0310, 2,    300.1, 2,     1.44, 2,     7.08, 2,     0.12, 2,     0.56, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   8.1853
58JH1092_1, AR18, 952, 1, 11, 11, 2, 19920719, 2324, 64.8352, -31.4222, 2139,     27.6,   8.1860,  35.0231, 2,  35.0320, 2,    301.1, 2,     1.45, 2,     7.22, 2,     0.12, 2,     0.57, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   8.1832
58JH1092_1, AR18, 952, 1, 10, 10, 2, 19920719, 2324, 64.8352, -31.4222, 2139,    100.5,   6.1660,  35.0260, 2,  35.0300, 2,    291.5, 2,     4.91, 2,    14.12, 2,     0.15, 2,     0.96, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   6.1573
58JH1092_1, AR18, 952, 1, 9, 9, 2, 19920719, 2324, 64.8352, -31.4222, 2139,    199.8,   5.7260,  35.0401, 2,  35.0380, 2,    285.0, 2,     7.50, 2,    16.84, 2,     0.01, 2,     1.02, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   5.7092
58JH1092_1, AR18, 952, 1, 8, 8, 2, 19920719, 2324, 64.8352, -31.4222, 2139,    501.2,   4.9560,  34.9690, 2,  34.9770, 2,    288.0, 2,     8.03, 2,    17.20, 2,     0.01, 2,     1.06, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   4.9158
58JH1092_1, AR18, 952, 1, 7, 7, 2, 19920719, 2324, 64.8352, -31.4222, 2139,    793.2,   4.2060,  34.9377, 2,  34.9380, 2,    282.3, 2,     8.76, 2,    17.84, 2,     0.01, 2,     1.09, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   4.1454
58JH1092_1, AR18, 952, 1, 6, 6, 2, 19920719, 2324, 64.8352, -31.4222, 2139,   1090.3,   3.7060,  34.9157, 2,  34.9150, 2,    293.4, 2,     9.03, 2,    17.85, 2,     0.00, 2,     1.09, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.6245
58JH1092_1, AR18, 952, 1, 5, 5, 2, 19920719, 2324, 64.8352, -31.4222, 2139,   1385.6,   3.4560,  34.8948, 2,  34.8950, 2,    287.3, 2,     9.17, 2,    17.70, 2,     0.00, 2,     1.08, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.3520
58JH1092_1, AR18, 952, 1, 4, 4, 3, 19920719, 2324, 64.8352, -31.4222, 2139,   1584.2,   3.3360,  34.8880, 2,  34.8870, 2,    288.5, 2,     9.29, 2,    17.61, 2,     0.00, 2,     1.09, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.2162
58JH1092_1, AR18, 952, 1, 3, 3, 2, 19920719, 2324, 64.8352, -31.4222, 2139,   1781.9,   3.3560,  34.9110, 2,  34.9110, 2,    282.5, 2,    10.01, 2,    17.51, 2,     0.00, 2,     1.09, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.2183
58JH1092_1, AR18, 952, 1, 2, 2, 2, 19920719, 2324, 64.8352, -31.4222, 2139,   1980.5,   3.2860,  34.9331, 2,  34.9330, 2,    276.4, 2,    10.81, 2,    17.47, 2,     0.00, 2,     1.09, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.1310
58JH1092_1, AR18, 952, 1, 1, 1, 3, 19920719, 2324, 64.8352, -31.4222, 2139,   2101.2,   3.1860,  34.9373, 2,  34.9390, 2,    276.4, 2,    11.12, 2,    17.49, 2,     0.00, 2,     1.11, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.0212
58JH1092_1, AR18, 953, 1, 12, 12, 2, 19920720, 0425, 65.0860, -30.2455, 1687,      5.9,   8.2360,  35.0163, 2,  35.0200, 2,    300.4, 2,     2.00, 2,     7.46, 2,     0.13, 2,     0.58, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   8.2354
58JH1092_1, AR18, 953, 1, 11, 11, 2, 19920720, 0425, 65.0860, -30.2455, 1687,     25.4,   8.2260,  35.0179, 2,  35.0210, 2,    299.8, 2,     2.00, 2,     7.49, 2,     0.13, 2,     0.59, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   8.2234
58JH1092_1, AR18, 953, 1, 10, 10, 2, 19920720, 0425, 65.0860, -30.2455, 1687,     50.2,   6.9960,  35.0225, 2,  35.0330, 2,    297.1, 2,     2.19, 2,     8.92, 2,     0.17, 2,     0.76, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   6.9913
58JH1092_1, AR18, 953, 1, 9, 9, 2, 19920720, 0425, 65.0860, -30.2455, 1687,    100.6,   6.1760,  35.0373, 2,  35.0570, 2,    282.5, 2,     6.98, 2,    16.54, 2,     0.06, 2,     1.03, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   6.1673
58JH1092_1, AR18, 953, 1, 8, 8, 2, 19920720, 0425, 65.0860, -30.2455, 1687,    399.8,   5.0060,  34.9736, 2,  34.9750, 2,    286.5, 2,     8.12, 2,    17.23, 2,     0.02, 2,     1.07, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   4.9741
58JH1092_1, AR18, 953, 1, 7, 7, 2, 19920720, 0425, 65.0860, -30.2455, 1687,    596.8,   4.5060,  34.9477, 2,  34.9530, 2,    283.9, 2,     8.63, 2,    17.46, 2,     0.01, 2,     1.08, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   4.4599
58JH1092_1, AR18, 953, 1, 6, 6, 3, 19920720, 0425, 65.0860, -30.2455, 1687,    793.7,   4.0260,  34.9440, 2,  34.9470, 2,    277.9, 2,     9.16, 2,    17.82, 2,     0.01, 2,     1.13, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.9664
58JH1092_1, AR18, 953, 1, 5, 5, 2, 19920720, 0425, 65.0860, -30.2455, 1687,    990.7,   3.8460,  34.9482, 2,  34.9460, 2,    276.7, 2,     9.47, 2,    17.66, 2,     0.01, 2,     1.12, 2,   -999.0, 9,   -999.0, 9,  -999.00,   -999.0, 9,   -999.0,  -999.00, 9,   3.7715
