EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  58AA19940826,   GNS,    13,  1,      6,2,19940830, 65.9220,  -6.2980, 3116,   1508.0,  -0.8477,  34.9114,2,  34.9110,2,    301.7,2,    303.3,2,    11.22,2,    13.46,2,     0.12,2,     1.14,2,   2157.1,2,   2296.0,2, -0.911450001
  58AA19940826,   GNS,    13,  1,      5,2,19940830, 65.9220,  -6.2980, 3116,   1805.6,  -0.8931,  34.9117,2,  34.9110,2,    302.0,2,    304.2,2,    11.68,2,    13.67,2,     0.11,2,     1.13,2,   2157.7,2,   2294.2,2, -0.973539168
  58AA19940826,   GNS,    13,  1,      4,2,19940830, 65.9220,  -6.2980, 3116,   2009.3,  -0.9089,  34.9113,2,-999.0000,9,    302.6,2,    304.2,2,    15.65,2,    13.75,2,     0.09,2,     1.14,2,   2159.1,2,   2288.6,2,  -1.00175753
  58AA19940826,   GNS,    13,  1,      3,2,19940830, 65.9220,  -6.2980, 3116,   2309.7,  -0.9094,  34.9112,2,  34.9100,2,    302.5,2,    304.6,2,    16.18,2,    13.73,2,     0.07,2,     1.13,2,   2159.7,2,   2301.7,2,  -1.02215349
  58AA19940826,   GNS,    13,  1,      2,2,19940830, 65.9220,  -6.2980, 3116,   2711.4,  -0.8909,  34.9114,2,  34.9110,2,    302.6,2,    302.9,2,    15.65,2,    13.65,2,     0.09,2,     1.18,2,   2160.6,2,   2294.2,2,  -1.03296755
  58AA19940826,   GNS,    13,  1,      1,2,19940830, 65.9220,  -6.2980, 3116,   3079.1,  -0.8671,  34.9118,2,  34.9120,2,    303.8,2,    302.0,2,    16.33,2,    13.94,2,     0.12,2,     1.16,2,   2160.5,2,   2300.1,2,  -1.03850056
  58AA19940826,   GNS,    14,  1,      8,2,19940830, 65.9150,  -6.3630, 2800,    101.3,   2.8104,  34.9475,2,  34.9570,2,    316.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.80432276
  58AA19940826,   GNS,    14,  1,      7,2,19940830, 65.9150,  -6.3630, 2800,    396.4,   0.9671,  34.9033,2,  34.9050,2,    311.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  0.948352642
  58AA19940826,   GNS,    14,  1,      6,2,19940830, 65.9150,  -6.3630, 2800,    791.0,  -0.4235,  34.8996,2,  34.8990,2,    306.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.454571164
  58AA19940826,   GNS,    14,  1,      5,2,19940830, 65.9150,  -6.3630, 2800,   1191.7,  -0.7293,  34.9098,2,  34.9090,2,    300.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.777443278
  58AA19940826,   GNS,    14,  1,      4,2,19940830, 65.9150,  -6.3630, 2800,   1594.5,  -0.8638,  34.9107,2,  34.9110,2,    301.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.93222818
  58AA19940826,   GNS,    14,  1,      3,2,19940830, 65.9150,  -6.3630, 2800,   1994.7,  -0.9083,  34.9107,2,  34.9110,2,    301.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.00023642
  58AA19940826,   GNS,    14,  1,      2,2,19940830, 65.9150,  -6.3630, 2800,   2395.9,  -0.9052,  34.9108,2,  34.9120,2,    302.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.02402718
  58AA19940826,   GNS,    14,  1,      1,2,19940830, 65.9150,  -6.3630, 2800,   2763.2,  -0.8895,  34.9109,2,  34.9110,2,    305.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.03552191
  58AA19940826,   GNS,    15,  1,      7,2,19940830, 65.8930,  -6.4900, 2465,    101.2,   3.0517,  34.9781,2,  34.9790,2,    315.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,    3.0454269
  58AA19940826,   GNS,    15,  1,      6,2,19940830, 65.8930,  -6.4900, 2465,    401.6,   1.1059,  34.9096,2,  34.9080,2,    312.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.08642666
  58AA19940826,   GNS,    15,  1,      5,2,19940830, 65.8930,  -6.4900, 2465,    803.0,  -0.4332,  34.9005,2,  34.9010,2,    305.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.464768216
  58AA19940826,   GNS,    15,  1,      4,2,19940830, 65.8930,  -6.4900, 2465,   1203.6,  -0.7376,  34.9101,2,  34.9100,2,    301.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.786273455
  58AA19940826,   GNS,    15,  1,      3,2,19940830, 65.8930,  -6.4900, 2465,   1601.8,  -0.8661,  34.9112,2,  34.9120,2,    302.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.934918676
  58AA19940826,   GNS,    15,  1,      2,2,19940830, 65.8930,  -6.4900, 2465,   2010.3,  -0.9093,  34.9108,2,  34.9110,2,    304.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.00221387
  58AA19940826,   GNS,    15,  1,      1,2,19940830, 65.8930,  -6.4900, 2465,   2467.1,  -0.9009,  34.9110,2,  34.9100,2,    303.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.02483927
  58AA19940826,   GNS,    16,  1,     12,2,19940830, 65.8400,  -6.8950, 2198,     12.8,   8.6088,  34.6493,2,  34.8640,0,    294.1,2,    298.0,2,     1.33,2,     0.50,2,     0.16,2,     0.37,2,   2063.1,2,   2339.2,3,    8.6074675
  58AA19940826,   GNS,    16,  1,     11,2,19940830, 65.8400,  -6.8950, 2198,     51.9,   2.8730,  34.7265,2,  34.7160,2,    319.4,2,    319.1,2,     4.04,2,     9.87,2,     0.20,2,     0.84,2,   2130.4,2,   -999.0,9,   2.86990306
  58AA19940826,   GNS,    16,  1,     10,2,19940830, 65.8400,  -6.8950, 2198,    102.6,   1.2761,  34.7730,2,  34.7730,2,    330.2,2,    326.0,2,     5.80,2,    11.75,2,     0.09,2,     0.95,2,   2147.2,2,   2296.4,2,   1.27127241
  58AA19940826,   GNS,    16,  1,      9,2,19940830, 65.8400,  -6.8950, 2198,    202.1,   1.0710,  34.8676,2,  34.8640,2,    322.2,2,    319.9,2,     6.35,2,    12.36,2,     0.09,2,     0.98,2,   2152.4,2,   2288.4,2,   1.06162609
  58AA19940826,   GNS,    16,  1,      8,2,19940830, 65.8400,  -6.8950, 2198,    403.4,   0.1735,  34.8857,2,  34.8840,2,    312.7,2,    313.3,2,     7.18,2,    12.84,2,     0.10,2,     1.02,2,   2158.0,2,   2292.8,2,  0.157071825
  58AA19940826,   GNS,    16,  1,      7,2,19940830, 65.8400,  -6.8950, 2198,    500.4,  -0.0060,  34.8990,2,  34.8950,2,    307.9,2,    307.7,2,     7.61,2,    12.83,2,     0.09,2,     1.02,2,   2159.3,2,   2264.4,3,-0.0260758698
  58AA19940826,   GNS,    16,  1,      6,2,19940830, 65.8400,  -6.8950, 2198,    698.6,  -0.3931,  34.9035,2,  34.9000,2,    304.7,2,    305.5,2,     8.55,2,    13.32,2,     0.10,2,     1.03,2,   2161.7,2,   2284.7,2, -0.420133707
  58AA19940826,   GNS,    16,  1,      5,2,19940830, 65.8400,  -6.8950, 2198,    904.1,  -0.6160,  34.9082,2,  34.9050,2,    304.2,2,    305.1,2,     9.44,2,    13.38,2,     0.07,2,     1.10,2,   2161.8,2,   2295.1,2, -0.651009187
  58AA19940826,   GNS,    16,  1,      4,2,19940830, 65.8400,  -6.8950, 2198,   1005.6,  -0.6835,  34.9107,2,  34.9070,2,    304.1,2,    306.0,2,     9.83,2,    13.50,2,     0.11,2,     1.10,2,   2161.7,2,   2284.8,2, -0.722808566
  58AA19940826,   GNS,    16,  1,      3,2,19940830, 65.8400,  -6.8950, 2198,   1303.5,  -0.8048,  34.9142,2,  34.9100,2,    302.7,2,    306.0,2,    10.74,2,    13.76,2,     0.09,2,     1.08,2,   2162.8,2,   2286.0,2, -0.857969211
  58AA19940826,   GNS,    16,  1,      2,2,19940830, 65.8400,  -6.8950, 2198,   1804.2,  -0.9127,  34.9141,2,  34.9130,2,    305.2,2,    304.2,2,    11.52,2,    14.42,2,     0.09,2,     1.16,2,   2165.0,2,   2297.5,2, -0.992778283
  58AA19940826,   GNS,    16,  1,      1,2,19940830, 65.8400,  -6.8950, 2198,   2159.1,  -0.9207,  34.9140,2,  34.9100,2,    304.5,2,    303.8,2,    16.14,2,    14.02,2,     0.12,2,     1.11,2,   2165.2,2,   2277.1,3,  -1.02309405
  58AA19940826,   GNS,    17,  1,     12,2,19940830, 65.7520,  -7.1800, 1900,     13.6,   8.7494,  34.5619,2,  34.5670,2,    290.9,2,    293.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   8.74797151
  58AA19940826,   GNS,    17,  1,     11,2,19940830, 65.7520,  -7.1800, 1900,     53.8,   1.7506,  34.7172,2,  34.7220,2,    329.4,2,    328.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.74788425
  58AA19940826,   GNS,    17,  1,     10,2,19940830, 65.7520,  -7.1800, 1900,    104.4,   1.1309,  34.8172,2,  34.8210,2,    327.1,2,    325.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.12610322
  58AA19940826,   GNS,    17,  1,      9,2,19940830, 65.7520,  -7.1800, 1900,    200.7,   0.6078,  34.8692,2,  34.8700,0,    318.4,2,    316.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  0.599267384
  58AA19940826,   GNS,    17,  1,      8,2,19940830, 65.7520,  -7.1800, 1900,    297.7,   0.1346,  34.8759,2,  34.8790,2,    314.5,2,    312.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.12286029
  58AA19940826,   GNS,    17,  1,      7,2,19940830, 65.7520,  -7.1800, 1900,    402.7,   0.0040,  34.8908,2,  34.8940,2,    309.4,2,    313.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.011833312
  58AA19940826,   GNS,    17,  1,      6,2,19940830, 65.7520,  -7.1800, 1900,    604.1,  -0.3846,  34.8955,2,  34.8990,2,    305.7,2,    305.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.407498817
  58AA19940826,   GNS,    17,  1,      5,2,19940830, 65.7520,  -7.1800, 1900,    804.3,  -0.6037,  34.9011,2,  34.9050,2,    305.2,2,    305.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.634196122
  58AA19940826,   GNS,    17,  1,      4,2,19940830, 65.7520,  -7.1800, 1900,   1005.4,  -0.7098,  34.9050,2,  34.9080,2,    304.3,2,    305.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.74888255
  58AA19940826,   GNS,    17,  1,      3,2,19940830, 65.7520,  -7.1800, 1900,   1203.1,  -0.7880,  34.9068,2,  34.9100,2,    302.7,2,    311.9,3,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.836151141
  58AA19940826,   GNS,    17,  1,      2,2,19940830, 65.7520,  -7.1800, 1900,   1502.6,  -0.8745,  34.9071,2,  34.9100,2,    305.5,2,    307.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.937620476
  58AA19940826,   GNS,    17,  1,      1,2,19940830, 65.7520,  -7.1800, 1900,   1880.9,  -0.9286,  34.9066,2,  34.9100,2,    306.6,2,    306.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   -1.0131054
  58AA19940826,   GNS,    18,  1,     12,2,19940830, 65.7480,  -7.5520, 1900,     12.0,   8.5733,  34.5815,2,-999.0000,9,    289.7,2,    295.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2055.0,2,   2299.4,3,   8.57205528
  58AA19940826,   GNS,    18,  1,     11,2,19940830, 65.7480,  -7.5520, 1900,     51.1,   0.7681,  34.7088,2,-999.0000,9,    338.8,2,    333.8,2,  -999.00,9,  -999.00,9,  -999.00,9,     0.99,2,   2145.3,2,   2299.7,3,  0.765942211
  58AA19940826,   GNS,    18,  1,     10,2,19940830, 65.7480,  -7.5520, 1900,    100.3,   0.9391,  34.7906,2,-999.0000,9,    333.5,2,    331.6,2,  -999.00,9,  -999.00,9,     0.10,2,     1.00,2,   2147.1,2,   2269.1,3,  0.934661626
  58AA19940826,   GNS,    18,  1,      9,2,19940830, 65.7480,  -7.5520, 1900,    202.7,   0.0629,  34.8368,2,  34.8430,2,    330.8,2,    328.6,2,  -999.00,9,  -999.00,9,     0.08,2,  -999.00,9,   2152.7,2,   2268.7,3, 0.0552177417
  58AA19940826,   GNS,    18,  1,      8,2,19940830, 65.7480,  -7.5520, 1900,    401.5,  -0.0565,  34.8903,2,-999.0000,9,    307.0,2,    306.0,2,     7.78,2,    13.05,2,     0.07,2,     1.04,2,   2155.5,2,   2290.7,3,-0.0720752949
  58AA19940826,   GNS,    18,  1,      7,2,19940830, 65.7480,  -7.5520, 1900,    499.6,  -0.2399,  34.8953,2,  34.8980,2,    303.5,2,    302.9,2,     8.32,2,    13.07,2,     0.11,2,     1.04,2,   2155.8,2,   2294.8,3, -0.258965754
  58AA19940826,   GNS,    18,  1,      6,2,19940830, 65.7480,  -7.5520, 1900,    606.1,  -0.3988,  34.8984,2,-999.0000,9,    303.2,2,    301.6,2,     8.90,2,    13.26,2,     0.07,2,     1.05,2,   2157.5,2,   2270.1,3, -0.421713062
  58AA19940826,   GNS,    18,  1,      5,2,19940830, 65.7480,  -7.5520, 1900,    703.4,  -0.4975,  34.9004,2,  34.9210,0,    303.9,2,    302.9,2,     9.35,2,    13.25,2,     0.07,2,     1.04,2,   2158.0,2,   2262.1,3,   -0.5241389
  58AA19940826,   GNS,    18,  1,      4,2,19940830, 65.7480,  -7.5520, 1900,    900.5,  -0.6073,  34.9037,2,-999.0000,9,    302.6,2,    302.5,2,     9.90,2,    13.45,2,     0.12,2,     1.05,2,   2156.8,2,   2271.2,3, -0.642203028
  58AA19940826,   GNS,    18,  1,      3,2,19940830, 65.7480,  -7.5520, 1900,    996.2,  -0.6490,  34.9050,2,  34.9070,2,    301.6,2,    302.0,2,    10.33,2,    13.60,2,     0.14,2,     1.08,2,   2156.6,2,   2286.1,3, -0.688139843
  58AA19940826,   GNS,    18,  1,      2,2,19940830, 65.7480,  -7.5520, 1900,   1297.0,  -0.7748,  34.9067,2,-999.0000,9,    301.9,2,    300.3,2,    11.23,2,    13.67,2,     0.08,2,     1.12,2,   2157.2,2,   2286.2,3, -0.827937932
  58AA19940826,   GNS,    18,  1,      1,2,19940830, 65.7480,  -7.5520, 1900,   1563.3,  -0.8635,  34.9068,2,  34.9090,2,    301.7,2,    298.1,2,    16.96,2,    14.09,2,     0.08,2,     1.15,2,   2160.3,2,   2297.6,3, -0.930153135
  58AA19940826,   GNS,    19,  1,     12,2,19940831, 65.6950,  -7.9080, 1304,      2.9,   8.5336,  34.5851,2,-999.0000,9,    288.9,2,    293.3,2,     1.20,2,     0.36,2,     0.04,2,     0.38,2,   2051.6,2,   2288.8,2,   8.53330021
  58AA19940826,   GNS,    19,  1,     11,2,19940831, 65.6950,  -7.9080, 1304,     11.4,   8.5329,  34.5853,2,-999.0000,9,    291.7,2,    293.3,2,     1.29,2,     0.56,2,     0.04,2,     0.75,2,   2051.9,2,   2275.9,2,   8.53172096
  58AA19940826,   GNS,    19,  1,     10,2,19940831, 65.6950,  -7.9080, 1304,     52.2,   1.1849,  34.6812,2,-999.0000,9,    334.6,2,    330.3,2,     5.72,2,    11.85,2,     0.00,2,     1.12,2,   2142.3,2,   2299.8,2,   1.18251541
  58AA19940826,   GNS,    19,  1,      9,2,19940831, 65.6950,  -7.9080, 1304,    100.4,   0.7326,  34.7805,2,  34.7810,2,    331.2,2,    329.0,2,     7.54,2,    13.03,2,     0.03,2,     1.06,2,   2150.7,2,   2297.9,2,  0.728332749
  58AA19940826,   GNS,    19,  1,      8,2,19940831, 65.6950,  -7.9080, 1304,    197.3,   0.0601,  34.8267,2,-999.0000,9,    331.1,2,    327.2,2,     6.78,2,    13.18,2,     0.00,2,     1.04,2,   2153.3,2,   2293.5,2,  0.052642829
  58AA19940826,   GNS,    19,  1,      7,2,19940831, 65.6950,  -7.9080, 1304,    391.9,  -0.0120,  34.8837,2,-999.0000,9,    313.4,2,    313.3,2,     7.61,2,    13.03,2,     0.03,2,     1.06,2,   2153.4,2,   2317.6,2,-0.0273101911
  58AA19940826,   GNS,    19,  1,      6,2,19940831, 65.6950,  -7.9080, 1304,    494.8,  -0.1101,  34.8950,2,  34.8970,2,    307.3,2,    308.6,2,     7.98,2,    12.98,2,     0.07,2,     1.03,2,   2154.8,2,   2303.0,2, -0.129497642
  58AA19940826,   GNS,    19,  1,      5,2,19940831, 65.6950,  -7.9080, 1304,    600.5,  -0.3030,  34.9002,2,-999.0000,9,    302.2,2,    305.0,2,  -999.00,9,  -999.00,9,     0.08,2,  -999.00,9,   2156.0,2,   2307.7,2,  -0.32615337
  58AA19940826,   GNS,    19,  1,      4,2,19940831, 65.6950,  -7.9080, 1304,    698.9,  -0.4198,  34.9028,2,  34.9020,2,    301.8,2,    302.0,2,  -999.00,9,  -999.00,9,     0.09,2,  -999.00,9,   2156.2,2,   2309.5,2,  -0.44669444
  58AA19940826,   GNS,    19,  1,      3,2,19940831, 65.6950,  -7.9080, 1304,    800.0,  -0.5137,  34.9052,2,-999.0000,9,    301.2,2,    302.5,2,  -999.00,9,  -999.00,9,     0.11,2,  -999.00,9,   2156.3,2,   2312.4,2, -0.544600331
  58AA19940826,   GNS,    19,  1,      2,2,19940831, 65.6950,  -7.9080, 1304,   1003.2,  -0.6377,  34.9091,2,-999.0000,9,    300.7,2,    302.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2156.2,2,   2306.2,2, -0.677275876
  58AA19940826,   GNS,    19,  1,      1,2,19940831, 65.6950,  -7.9080, 1304,   1282.9,  -0.7446,  34.9106,2,  34.9100,2,    298.7,2,    298.6,2,  -999.00,9,  -999.00,9,     0.09,2,  -999.00,9,   2160.9,2,   2303.7,2, -0.797321752
  58AA19940826,   GNS,    20,  1,     12,2,19940831, 65.6380,  -8.2820, 1000,      4.8,   8.2689,  34.6014,2,  34.5980,2,    290.8,2,    294.6,2,     1.23,2,     0.91,2,     0.09,2,     0.56,2,   2066.0,2,   2291.9,2,   8.26841322
  58AA19940826,   GNS,    20,  1,     11,2,19940831, 65.6380,  -8.2820, 1000,     12.1,   8.2643,  34.6021,2,  34.6010,2,    293.7,2,    292.0,2,     1.25,2,     0.85,2,     0.10,2,     0.50,2,   2066.0,2,   2286.8,2,   8.26307269
  58AA19940826,   GNS,    20,  1,     10,2,19940831, 65.6380,  -8.2820, 1000,     22.6,   8.0174,  34.6187,2,  34.6260,2,    295.6,2,    326.2,2,     2.01,2,     2.91,2,     0.34,2,     0.58,2,   2081.4,2,   2294.2,2,   8.01514741
  58AA19940826,   GNS,    20,  1,      9,2,19940831, 65.6380,  -8.2820, 1000,     53.7,   1.5727,  34.6835,2,  34.6840,2,    331.4,2,    331.2,2,     5.37,2,    11.77,2,     0.07,2,     1.08,2,   2140.8,2,   2283.7,2,   1.57007232
  58AA19940826,   GNS,    20,  1,      8,2,19940831, 65.6380,  -8.2820, 1000,    103.0,   0.9898,  34.7866,2,  34.7900,2,    332.1,2,    328.6,2,     6.11,2,    12.45,2,     0.00,2,     1.10,2,   2145.4,2,   2293.2,2,  0.985196107
  58AA19940826,   GNS,    20,  1,      7,2,19940831, 65.6380,  -8.2820, 1000,    202.6,  -0.0531,  34.8303,2,  34.8290,2,    332.4,2,    328.6,2,     6.83,2,    12.95,2,     0.00,2,     1.09,2,   2149.1,2,   2290.9,2,-0.0605742003
  58AA19940826,   GNS,    20,  1,      6,2,19940831, 65.6380,  -8.2820, 1000,    401.3,   0.0139,  34.8900,2,  34.8860,2,    312.0,2,    312.5,2,     7.51,2,     0.18,4,     0.00,2,     0.32,3,   2153.6,2,   2297.8,2,-0.0019004788
  58AA19940826,   GNS,    20,  1,      5,2,19940831, 65.6380,  -8.2820, 1000,    501.7,  -0.1207,  34.8994,2,  34.8960,2,    303.9,2,    305.5,2,     8.20,2,    14.03,2,     0.00,2,     1.20,2,   2156.2,2,   2306.2,2, -0.140354123
  58AA19940826,   GNS,    20,  1,      4,2,19940831, 65.6380,  -8.2820, 1000,    602.6,  -0.2502,  34.9046,2,  34.9020,2,    305.7,2,    307.7,2,     8.48,2,    13.77,2,     0.00,2,     1.10,2,   2154.2,2,   -999.0,9, -0.273713386
  58AA19940826,   GNS,    20,  1,      3,2,19940831, 65.6380,  -8.2820, 1000,    703.6,  -0.4024,  34.9075,2,  34.9010,2,    308.9,2,    308.6,2,     9.10,2,    13.91,2,     0.00,2,     1.15,2,   2153.2,2,   2288.8,2, -0.429605997
  58AA19940826,   GNS,    20,  1,      2,2,19940831, 65.6380,  -8.2820, 1000,    804.1,  -0.4984,  34.9108,2,  34.9040,2,    304.4,2,    305.5,2,    10.11,2,    14.08,2,     0.00,2,     1.15,2,   2156.8,2,   2286.3,2, -0.529588995
  58AA19940826,   GNS,    20,  1,      1,2,19940831, 65.6380,  -8.2820, 1000,    979.0,  -0.5979,  34.9132,2,  34.9050,2,    305.1,2,    302.9,2,    11.20,2,    14.03,2,     0.00,2,     1.11,2,   2157.9,2,   2304.5,2, -0.636620746
  58AA19940826,   GNS,    21,  1,      7,2,19940831, 65.2900, -10.5180,  700,    100.7,   0.7283,  34.7699,2,  34.7740,2,    325.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  0.724024674
  58AA19940826,   GNS,    21,  1,      6,2,19940831, 65.2900, -10.5180,  700,    201.9,   0.1176,  34.8459,2,  34.8470,2,    318.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.10985475
  58AA19940826,   GNS,    21,  1,      5,2,19940831, 65.2900, -10.5180,  700,    301.0,  -0.0092,  34.8810,2,  34.8820,2,    309.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-0.0207164649
  58AA19940826,   GNS,    21,  1,      4,2,19940831, 65.2900, -10.5180,  700,    401.7,  -0.1464,  34.8933,2,  34.8930,2,    306.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.161682625
  58AA19940826,   GNS,    21,  1,      3,2,19940831, 65.2900, -10.5180,  700,    501.7,  -0.2994,  34.9004,2,  34.9010,2,    306.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.318308129
  58AA19940826,   GNS,    21,  1,      2,2,19940831, 65.2900, -10.5180,  700,    602.6,  -0.4474,  34.9047,2,  34.9060,2,    302.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.469925113
  58AA19940826,   GNS,    21,  1,      1,2,19940831, 65.2900, -10.5180,  700,    681.5,  -0.4934,  34.9060,2,  34.9050,2,    300.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.519102471
  58AA19940826,   GNS,    22,  1,     10,2,19940831, 65.1300, -11.4350,  398,      1.9,   8.7061,  34.5932,2,-999.0000,9,    296.1,2,    292.8,2,     1.43,2,     0.63,2,     0.03,2,     0.35,2,   2034.8,2,   2286.2,2,   8.70590111
  58AA19940826,   GNS,    22,  1,      9,2,19940831, 65.1300, -11.4350,  398,     11.3,   8.6040,  34.6046,2,-999.0000,9,    296.4,2,    292.8,2,     1.71,2,     1.30,2,     0.05,2,     0.41,2,   2046.1,2,   2290.8,2,   8.60282494
  58AA19940826,   GNS,    22,  1,      8,2,19940831, 65.1300, -11.4350,  398,     21.2,   8.1124,  34.6404,2,-999.0000,9,    292.1,2,    292.4,2,     2.72,2,     4.08,2,     0.13,2,     0.62,2,   2076.3,2,   2296.3,2,   8.11027144
  58AA19940826,   GNS,    22,  1,      7,2,19940831, 65.1300, -11.4350,  398,     30.6,   5.6165,  34.7802,2,-999.0000,9,    290.0,2,    294.0,2,     3.78,2,     7.04,2,     0.23,2,     0.75,2,   2110.8,2,   2300.4,2,   5.61400585
  58AA19940826,   GNS,    22,  1,      6,2,19940831, 65.1300, -11.4350,  398,     50.4,   4.2883,  34.8667,2,-999.0000,9,    284.9,2,    290.0,2,     5.68,2,    11.96,2,     0.18,2,     1.02,2,   2135.6,2,   2301.0,2,   4.28470548
  58AA19940826,   GNS,    22,  1,      5,2,19940831, 65.1300, -11.4350,  398,     79.0,   3.3963,  34.8750,2,-999.0000,9,    290.5,2,    293.0,2,     7.30,2,    14.10,2,     0.03,2,     1.16,2,   2152.6,2,   2297.4,2,   3.39121159
  58AA19940826,   GNS,    22,  1,      4,2,19940831, 65.1300, -11.4350,  398,     99.3,   2.9163,  34.8640,2,  34.8700,2,    294.4,2,    296.9,2,     7.64,2,    14.76,2,     0.02,2,     1.19,2,   2155.0,2,   2297.8,2,   2.91027423
  58AA19940826,   GNS,    22,  1,      3,2,19940831, 65.1300, -11.4350,  398,    199.8,   1.9724,  34.8723,2,  34.8790,2,    302.7,2,    304.3,2,     9.31,2,    14.74,2,     0.02,2,     1.22,2,   2160.8,2,   2285.0,2,   1.96164429
  58AA19940826,   GNS,    22,  1,      2,2,19940831, 65.1300, -11.4350,  398,    299.2,   0.2117,  34.8662,2,  34.8700,2,    309.6,2,    308.1,2,     8.82,2,    13.34,2,     0.02,2,     1.14,2,   2158.5,2,   2275.8,3,   0.19970839
