EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19921105,   GNS,   136,  1,      1,2,19921119, 70.0000, -10.0000, 1910,   1900.0,  -0.8770,  34.9070,2,    303.0,2,    12.30,2,    14.70,2,     0.01,2,     0.97,2,       -999,9,    0.592,2,    0.275,2,    0.039,2,    1.347,2,     2.69,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9635
  58JH19921105,   GNS,   137,  2,      1,2,19921119, 70.4670, -10.0000, 1052,      0.0,   3.6000,  34.8600,2,    313.0,2,     3.52,2,     7.36,2,     0.20,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.6000
  58JH19921105,   GNS,   137,  1,     12,2,19921119, 70.4670, -10.0000, 1052,     10.0,   3.5990,  34.8600,2,    315.2,2,     3.51,2,     7.25,2,     0.10,2,     0.44,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5983
  58JH19921105,   GNS,   137,  1,     11,2,19921119, 70.4670, -10.0000, 1052,     30.0,   3.6090,  34.8620,2,    313.9,2,     3.52,2,     7.42,2,     0.19,2,     0.46,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.6070
  58JH19921105,   GNS,   137,  1,     10,2,19921119, 70.4670, -10.0000, 1052,     50.0,   3.6120,  34.8630,2,    314.3,2,     3.51,2,     7.39,2,     0.18,2,     0.57,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.6087
  58JH19921105,   GNS,   137,  1,      9,2,19921119, 70.4670, -10.0000, 1052,     75.0,   3.6450,  34.9140,2,    315.6,2,     3.84,2,     8.16,2,     0.14,2,     0.58,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.6400
  58JH19921105,   GNS,   137,  1,      8,2,19921119, 70.4670, -10.0000, 1052,    100.0,   3.0410,  34.9680,2,    309.9,2,     4.80,2,    10.41,2,     0.07,2,     0.69,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.0348
  58JH19921105,   GNS,   137,  1,      7,2,19921119, 70.4670, -10.0000, 1052,    150.0,   2.2810,  34.9460,2,    312.5,2,     5.90,2,    12.70,2,     0.01,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.2726
  58JH19921105,   GNS,   137,  1,      6,2,19921119, 70.4670, -10.0000, 1052,    200.0,   1.7350,  34.9210,2,    314.3,2,     6.00,2,    12.85,2,     0.01,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.7246
  58JH19921105,   GNS,   137,  1,      5,2,19921119, 70.4670, -10.0000, 1052,    300.0,   0.8450,  34.8890,2,    313.0,2,     6.35,2,    13.05,2,     0.01,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.8314
  58JH19921105,   GNS,   137,  1,      4,2,19921119, 70.4670, -10.0000, 1052,    400.0,   0.2840,  34.8810,2,    308.2,2,     6.66,2,    13.23,2,     0.01,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2674
  58JH19921105,   GNS,   137,  1,      3,2,19921119, 70.4670, -10.0000, 1052,    500.0,   0.0450,  34.8900,2,    306.9,2,     7.14,2,    13.45,2,     0.01,2,     0.96,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.0247
  58JH19921105,   GNS,   137,  1,      2,2,19921119, 70.4670, -10.0000, 1052,    800.0,  -0.4210,  34.8980,2,    305.6,2,     8.34,2,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4525
  58JH19921105,   GNS,   137,  1,      1,2,19921119, 70.4670, -10.0000, 1052,   1000.0,  -0.4810,  34.9000,2,    305.6,2,     8.78,2,    13.75,2,     0.01,2,     0.95,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5217
  58JH19921105,   GNS,   138,  2,      1,2,19921119, 71.0000, -10.0000, 1320,      0.0,   2.0200,  34.5780,2,    326.1,2,     3.38,2,     6.91,2,     0.21,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.0200
  58JH19921105,   GNS,   138,  1,     12,2,19921119, 71.0000, -10.0000, 1320,     10.0,   1.9920,  34.5910,2,    327.9,2,     3.37,2,     6.76,2,     0.20,2,     0.55,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.9915
  58JH19921105,   GNS,   138,  1,     11,2,19921119, 71.0000, -10.0000, 1320,     30.0,   2.1370,  34.6310,2,    327.4,2,     3.38,2,     6.84,2,     0.20,2,     0.58,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1354
  58JH19921105,   GNS,   138,  1,     10,2,19921119, 71.0000, -10.0000, 1320,     50.0,   2.0930,  34.6670,2,    324.4,2,     3.48,2,     7.32,2,     0.11,2,     0.58,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.0903
  58JH19921105,   GNS,   138,  1,      9,2,19921119, 71.0000, -10.0000, 1320,     75.0,   2.1970,  34.7760,2,    320.0,2,     4.13,2,     8.84,2,     0.04,2,     0.65,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1929
  58JH19921105,   GNS,   138,  1,      8,2,19921119, 71.0000, -10.0000, 1320,    100.0,   1.5080,  34.8670,2,    320.0,2,     5.72,2,    12.01,2,     0.06,2,     0.82,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.5031
  58JH19921105,   GNS,   138,  1,      7,2,19921119, 71.0000, -10.0000, 1320,    150.0,   1.3920,  34.9000,2,    318.2,2,     5.91,2,    12.54,2,     0.01,2,     0.86,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.3847
  58JH19921105,   GNS,   138,  1,      6,2,19921119, 71.0000, -10.0000, 1320,    200.0,   1.1100,  34.8970,2,    319.1,2,     6.01,2,    12.55,2,     0.01,2,     0.87,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.1007
  58JH19921105,   GNS,   138,  1,      5,2,19921119, 71.0000, -10.0000, 1320,    300.0,   0.5310,  34.8810,2,    315.2,2,     6.37,2,    12.71,2,     0.01,2,     0.89,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.5182
  58JH19921105,   GNS,   138,  1,      4,2,19921119, 71.0000, -10.0000, 1320,    400.0,   0.2350,  34.8900,2,    310.8,2,     6.94,2,    13.03,2,     0.01,2,     0.88,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2185
  58JH19921105,   GNS,   138,  1,      3,2,19921119, 71.0000, -10.0000, 1320,    500.0,   0.0200,  34.8920,2,    312.5,2,     7.21,2,    13.00,2,     0.01,2,     0.90,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.0002
  58JH19921105,   GNS,   138,  1,      2,2,19921119, 71.0000, -10.0000, 1320,    800.0,  -0.4440,  34.9000,2,    306.4,2,     8.50,2,    13.45,2,     0.01,2,     0.91,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4754
  58JH19921105,   GNS,   138,  1,      1,2,19921119, 71.0000, -10.0000, 1320,   1000.0,  -0.5900,  34.9030,2,    307.3,2,     9.28,2,    13.76,2,     0.02,2,     0.92,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6298
  58JH19921105,   GNS,   139,  2,      1,2,19921119, 71.4170, -10.0000, 2293,      0.0,   0.1310,  33.9660,2,    344.6,2,     3.33,2,     4.13,2,     0.25,2,     0.42,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1310
  58JH19921105,   GNS,   139,  1,     12,2,19921119, 71.4170, -10.0000, 2293,     10.0,   0.1270,  33.9670,2,    345.0,2,     3.30,2,     4.13,2,     0.25,2,     0.45,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1266
  58JH19921105,   GNS,   139,  1,     11,2,19921119, 71.4170, -10.0000, 2293,     30.0,   0.1240,  33.9680,2,    344.6,2,     3.35,2,     4.37,2,     0.25,2,     0.49,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1229
  58JH19921105,   GNS,   139,  1,     10,2,19921119, 71.4170, -10.0000, 2293,     50.0,   0.7480,  34.6210,2,    320.9,2,     5.78,2,     9.71,2,     0.04,2,     0.85,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7459
  58JH19921105,   GNS,   139,  1,      9,2,19921119, 71.4170, -10.0000, 2293,    100.0,   1.5180,  34.8800,2,    313.0,2,     6.19,2,    11.48,2,     0.02,2,     0.80,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.5131
  58JH19921105,   GNS,   139,  1,      8,2,19921119, 71.4170, -10.0000, 2293,    150.0,   1.1250,  34.8680,2,    315.6,2,     6.32,2,    11.45,2,     0.01,2,     0.81,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.1180
  58JH19921105,   GNS,   139,  1,      7,2,19921119, 71.4170, -10.0000, 2293,    200.0,   0.9790,  34.8900,2,    314.7,2,     6.44,2,    11.69,2,     0.01,2,     0.81,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.9699
  58JH19921105,   GNS,   139,  1,      6,2,19921119, 71.4170, -10.0000, 2293,    300.0,   0.7720,  34.8990,2,    310.8,2,     6.65,2,    11.90,2,     0.02,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7586
  58JH19921105,   GNS,   139,  1,      5,2,19921119, 71.4170, -10.0000, 2293,    400.0,   0.4160,  34.8970,2,    315.2,2,     6.71,2,    11.97,2,     0.01,2,     0.80,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3989
  58JH19921105,   GNS,   139,  1,      4,2,19921119, 71.4170, -10.0000, 2293,    500.0,   0.1820,  34.8970,2,    316.5,2,     6.74,2,    12.02,2,     0.01,2,     0.80,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1612
  58JH19921105,   GNS,   139,  1,      3,2,19921119, 71.4170, -10.0000, 2293,   1000.0,  -0.5870,  34.8990,2,    309.1,2,     8.54,2,    12.97,2,     0.01,2,     0.91,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6268
  58JH19921105,   GNS,   139,  1,      2,2,19921119, 71.4170, -10.0000, 2293,   1500.0,  -0.8320,  34.9060,2,    309.9,2,    10.55,2,    13.54,2,     0.02,2,     0.92,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8955
  58JH19921105,   GNS,   139,  1,      1,2,19921119, 71.4170, -10.0000, 2293,   1800.0,  -0.9360,  34.9050,2,    308.2,2,    10.97,2,    13.80,2,     0.01,2,     0.97,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0155
  58JH19921105,   GNS,   140,  2,      1,2,19921120, 71.7500, -10.0000, 2260,      0.0,  -0.2570,  33.7390,2,    347.7,2,     3.21,2,     3.37,2,     0.28,2,     0.19,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.2570
  58JH19921105,   GNS,   140,  1,     12,2,19921120, 71.7500, -10.0000, 2260,     10.0,  -0.2620,  33.7380,2,    350.3,2,     3.22,2,     3.54,2,     0.26,2,     0.45,2,       -999,9,    7.392,2,    3.165,2,    0.589,2, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.2623
  58JH19921105,   GNS,   140,  1,     11,2,19921120, 71.7500, -10.0000, 2260,     30.0,  -0.2620,  33.7400,2,    348.2,2,     3.24,2,     3.52,2,     0.27,2,     0.46,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.2629
  58JH19921105,   GNS,   140,  1,     10,2,19921120, 71.7500, -10.0000, 2260,     50.0,   0.4980,  34.6150,2,    327.0,2,     5.18,2,     8.72,2,     0.10,2,     0.65,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.4960
  58JH19921105,   GNS,   140,  1,      9,2,19921120, 71.7500, -10.0000, 2260,    100.0,   1.5620,  34.8890,2,    311.2,2,     6.19,2,    11.53,2,     0.02,2,     0.80,2,       -999,9,    5.563,2,    2.387,2,    0.385,2,    5.341,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.5570
  58JH19921105,   GNS,   140,  1,      8,2,19921120, 71.7500, -10.0000, 2260,    150.0,   1.3280,  34.8980,2,    313.4,2,     6.36,2,    11.79,2,     0.01,2,     0.81,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.3208
  58JH19921105,   GNS,   140,  1,      7,2,19921120, 71.7500, -10.0000, 2260,    200.0,   0.9790,  34.8900,2,    313.0,2,     6.45,2,    11.73,2,     0.01,2,  -999.00,9,       -999,9,    5.065,2,    2.248,2,    0.286,2,    4.993,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.9699
  58JH19921105,   GNS,   140,  1,      6,2,19921120, 71.7500, -10.0000, 2260,    300.0,   0.6740,  34.8920,2,    314.3,2,     6.63,2,    11.91,2,     0.01,2,     0.85,2,       -999,9,    4.326,2,    1.813,2,    0.274,2,    4.435,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.6608
  58JH19921105,   GNS,   140,  1,      5,2,19921120, 71.7500, -10.0000, 2260,    500.0,   0.1550,  34.8980,2,    319.1,2,     6.57,2,    11.66,2,     0.01,2,     0.76,2,       -999,9,    4.494,2,    1.878,2,    0.288,2,    4.707,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1343
  58JH19921105,   GNS,   140,  1,      4,2,19921120, 71.7500, -10.0000, 2260,   1000.0,  -0.5550,  34.8980,2,    309.9,2,     8.35,2,    12.73,2,     0.01,2,     0.85,2,       -999,9,    2.295,2,    0.946,2, -999.000,9,    2.900,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5951
  58JH19921105,   GNS,   140,  1,      3,2,19921120, 71.7500, -10.0000, 2260,   1500.0,  -0.8070,  34.9050,2,    305.1,2,    10.15,2,    13.48,2,     0.02,2,     0.95,2,       -999,9,    1.179,2,    0.457,2,    0.044,2,    1.771,2,    7.937,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8708
  58JH19921105,   GNS,   140,  1,      2,2,19921120, 71.7500, -10.0000, 2260,   2000.0,  -0.9320,  34.9050,2,    307.3,2,    10.95,2,    13.71,2,     0.01,2,  -999.00,9,       -999,9,    0.814,2,    0.360,2,    0.045,2,    1.531,2,    5.607,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0239
  58JH19921105,   GNS,   140,  1,      1,2,19921120, 71.7500, -10.0000, 2260,   2250.0,  -0.9920,  34.9010,2,    310.4,2,    11.04,2,    13.68,2,     0.00,2,     0.95,2,       -999,9,    0.853,2,    0.218,2,    0.030,2,    1.697,2,    5.621,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0992
  58JH19921105,   GNS,   141,  2,      1,2,19921120, 71.1670,  -7.5000, 2358,      0.0,   0.5840,  34.0080,2,    341.5,2,     3.29,2,     4.53,2,     0.30,2,     0.56,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.5840
  58JH19921105,   GNS,   141,  1,     12,2,19921120, 71.1670,  -7.5000, 2358,     10.0,   0.5410,  33.9890,2,    339.8,2,     3.26,2,     4.35,2,     0.30,2,     0.38,2,       -999,9,    6.976,2,    2.914,2,    0.533,2, -999.000,9,     -999,9,    2.400,2,   1.8259,2,     0.51,2,   0.5406
  58JH19921105,   GNS,   141,  1,     11,2,19921120, 71.1670,  -7.5000, 2358,     30.0,   0.9090,  34.1780,2,    335.8,2,     3.48,2,     5.41,2,     0.28,2,  -999.00,9,       -999,9,    6.808,2,    2.823,2,    0.518,2, -999.000,9,     -999,9,    2.630,2,   1.8125,2,    -1.44,2,   0.9077
  58JH19921105,   GNS,   141,  1,     10,2,19921120, 71.1670,  -7.5000, 2358,     50.0,   1.3230,  34.3710,2,    327.1,2,     4.53,2,     7.95,2,     0.12,2,  -999.00,9,       -999,9,    6.292,2,    2.682,2,    0.435,2,    6.682,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.3207
  58JH19921105,   GNS,   141,  1,      9,2,19921120, 71.1670,  -7.5000, 2358,    100.0,   1.6210,  34.8860,2,    311.2,2,     4.57,2,     7.94,2,     0.14,2,     0.68,2,       -999,9,    5.469,2,    2.251,2,    0.342,2,    5.400,2,     -999,9,    2.300,2,   1.8170,2,     1.34,2,   1.6160
  58JH19921105,   GNS,   141,  1,      8,2,19921120, 71.1670,  -7.5000, 2358,    150.0,   1.1910,  34.8780,2,    315.2,2,     6.32,2,    11.76,2,     0.04,2,     0.80,2,       -999,9,    5.372,2,    2.195,2,    0.330,2,    5.480,2,     -999,9,    2.340,2,   1.6071,2,     1.85,2,   1.1840
  58JH19921105,   GNS,   141,  1,      7,2,19921120, 71.1670,  -7.5000, 2358,    200.0,   0.9860,  34.8850,2,    315.2,2,     6.24,2,    11.74,2,     0.02,2,  -999.00,9,       -999,9,    5.201,2,    2.146,2,    0.328,2,    5.306,2,     -999,9,    2.200,2,   1.8214,2,     2.14,2,   0.9769
  58JH19921105,   GNS,   141,  1,      6,2,19921120, 71.1670,  -7.5000, 2358,    300.0,   0.8170,  34.8970,2,    312.1,2,     6.60,2,    11.91,2,     0.02,2,     0.79,2,       -999,9,    4.390,2,    1.767,2,    0.242,2,    4.632,2,     -999,9,    1.910,2,   1.8214,2,     3.28,2,   0.8034
  58JH19921105,   GNS,   141,  1,      5,2,19921120, 71.1670,  -7.5000, 2358,    400.0,   0.3400,  34.8860,2,    314.7,2,     6.66,2,    12.00,2,     0.02,2,     0.81,2,       -999,9,    4.161,2,    1.685,2,    0.214,2,    4.513,2,     -999,9,    1.800,2,   1.8214,2,     3.78,2,   0.3232
  58JH19921105,   GNS,   141,  1,      4,2,19921120, 71.1670,  -7.5000, 2358,    500.0,   0.1080,  34.8890,2,    313.4,2,     6.92,2,    12.18,2,     0.02,2,     0.82,2,       -999,9,    4.078,2,    1.622,2,    0.215,2,    4.464,2,     -999,9,    1.830,2,   1.9196,2,     8.80,2,   0.0875
  58JH19921105,   GNS,   141,  1,      3,2,19921120, 71.1670,  -7.5000, 2358,   1000.0,  -0.5730,  34.8930,2,    308.2,2,     8.49,2,    12.43,2,     0.02,2,  -999.00,9,       -999,9,    2.120,2,    0.848,2,    0.092,2,    2.781,2,     -999,9,    1.050,2,   1.8571,2,     5.93,2,  -0.6129
  58JH19921105,   GNS,   141,  1,      2,2,19921120, 71.1670,  -7.5000, 2358,   1500.0,  -0.7720,  34.9050,2,    306.0,2,    10.21,2,    13.45,2,     0.01,2,     0.89,2,       -999,9,    1.125,2,    0.444,2,    0.030,2,    1.842,2,    6.967,2, -999.000,9,   1.8393,2,     5.46,2,  -0.8362
  58JH19921105,   GNS,   141,  1,      1,2,19921120, 71.1670,  -7.5000, 2358,   2100.0,  -0.8920,  34.9040,2,   -999.0,9,    11.14,2,    13.82,2,     0.01,2,     0.89,2,       -999,9,    0.798,2,    0.285,2,    0.005,2,    1.562,2,    4.384,2, -999.000,9,   1.8304,2,     4.98,2,  -0.9910
  58JH19921105,   GNS,   142,  2,      1,2,19921120, 72.0000,  -5.5000, 2610,      0.0,   0.7660,  34.0010,2,   -999.0,9,     2.90,2,     3.47,2,     0.31,2,     0.49,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7660
  58JH19921105,   GNS,   142,  1,     12,2,19921120, 72.0000,  -5.5000, 2610,     10.0,   0.7650,  33.9990,2,   -999.0,9,     2.91,2,     3.60,2,     0.31,2,     0.43,2,       -999,9,    5.040,2,    2.887,2, -999.000,9,    6.651,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7646
  58JH19921105,   GNS,   142,  1,     11,2,19921120, 72.0000,  -5.5000, 2610,     30.0,   0.8760,  34.2000,2,   -999.0,9,     2.83,2,     3.59,2,     0.32,2,     0.44,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.8747
  58JH19921105,   GNS,   142,  1,     10,2,19921120, 72.0000,  -5.5000, 2610,     50.0,   1.6210,  34.4800,2,   -999.0,9,     4.45,2,     8.12,2,     0.15,2,     0.62,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.6186
  58JH19921105,   GNS,   142,  1,      9,2,19921120, 72.0000,  -5.5000, 2610,    100.0,   1.2980,  34.8570,2,   -999.0,9,     6.13,2,    11.75,2,     0.02,2,     0.82,2,       -999,9,    5.591,2,    2.360,2,    0.382,2,    5.625,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.2933
  58JH19921105,   GNS,   142,  1,      8,2,19921120, 72.0000,  -5.5000, 2610,    150.0,   1.0150,  34.8640,2,   -999.0,9,     6.09,2,    11.93,2,     0.01,2,     0.76,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.0082
  58JH19921105,   GNS,   142,  1,      7,2,19921120, 72.0000,  -5.5000, 2610,    200.0,   0.7830,  34.8700,2,   -999.0,9,     6.36,2,    12.00,2,     0.01,2,     0.83,2,       -999,9,    4.336,2,    1.873,2, -999.000,9,    4.467,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7742
  58JH19921105,   GNS,   142,  1,      6,2,19921120, 72.0000,  -5.5000, 2610,    300.0,   0.5010,  34.8860,2,   -999.0,9,     6.60,2,    11.93,2,     0.02,2,  -999.00,9,       -999,9,    4.231,2,    1.737,2,    0.268,2,    4.432,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.4882
  58JH19921105,   GNS,   142,  1,      5,2,19921120, 72.0000,  -5.5000, 2610,    500.0,  -0.0410,  34.8870,2,   -999.0,9,     6.63,2,    12.02,2,     0.02,2,     0.77,2,       -999,9,    3.881,2,    1.745,2, -999.000,9,    4.502,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.0609
  58JH19921105,   GNS,   142,  1,      4,2,19921120, 72.0000,  -5.5000, 2610,   1000.0,  -0.5850,  34.9000,2,   -999.0,9,     8.86,2,    13.01,2,     0.01,2,     0.82,2,       -999,9,    1.614,2,    0.687,2, -999.000,9,    2.443,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6248
  58JH19921105,   GNS,   142,  1,      3,2,19921120, 72.0000,  -5.5000, 2610,   1500.0,  -0.8160,  34.9050,2,   -999.0,9,    10.17,2,    13.50,2,     0.01,2,     0.84,2,       -999,9,    0.986,2,    0.380,2, -999.000,9,    1.796,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8797
  58JH19921105,   GNS,   142,  1,      2,2,19921120, 72.0000,  -5.5000, 2610,   2000.0,  -0.9300,  34.9050,2,   -999.0,9,    10.84,2,    13.24,2,     0.01,2,  -999.00,9,       -999,9,    0.794,2,    0.292,2, -999.000,9,    1.660,2,    6.401,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0219
  58JH19921105,   GNS,   142,  1,      1,2,19921120, 72.0000,  -5.5000, 2610,   2600.0,  -0.9830,  34.9010,2,   -999.0,9,    11.08,2,    13.39,2,     0.02,2,  -999.00,9,       -999,9,    0.794,2,    0.331,2,    0.018,2,    1.773,2,    4.667,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.1149
