BOTTLE,20180220PRINUNIVRMK
# # processed by CCHDO on 2021-05-04, no changes
# # 2/20/18 Initialized README file   
# # Data source: J.Jackson 8/29/17  
# # Cruise: KN
# # Region: Davis Strait   
# # EXPOCODE: 316N20061001  
# # DATES:20061001 - 2006XXYY  
# # Chief Scientist: Craig Lee  
# # 73 stations with 24 place Rosette  
# # CTD: Who - B. Petrie; Status - final  
# # 	Includes: CTDSAL only 
# #	Temperature data are IPTS-68 
# #	CTDSAL are pSS-78  
# # SALNTY: Who - ; Status -   
# # 	Notes: 	no data in file  
# # Nutrients: Who - K.Azetsu-Scott; Status - final  
# # 	Includes: ammonium  
# # OXYGEN: Who - ; Status -  
# # 	Notes: no data in file  
# # TCARBN: Who - K.Azetsu-Scott; Status - final  
# # 	Notes:   
# # ALKALI: Who - K.Azetsu-Scott; Status - final  
# # 	Notes:   
# # O18: Who - K.Azetsu-Scott; Status - final  
# # 	Notes:  
# # These data should be cited as:  
# # References that have used data from this cruise:  
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELO18,DELO18_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,/MILLE,,,
  316N20061001, Davis,    87,  1, 302853,      4,2,20061003,0519, 68.9183, -56.2900,  168,     52.5,   4.3995,  33.2754,2,     2.21,2,     2.62,2,     0.24,2,     0.43,2,     2.31,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      519
  316N20061001, Davis,    87,  1, 302854,      5,2,20061003,0519, 68.9183, -56.2900,  168,     22.7,   3.9761,  32.9106,2,     0.63,2,     0.42,2,     0.09,2,     0.23,2,     0.55,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      519
  316N20061001, Davis,    87,  1, 302855,      6,2,20061003,0519, 68.9183, -56.2900,  168,      3.4,   3.6273,  32.6953,2,     1.03,2,     0.46,2,     0.09,2,     0.23,2,     0.65,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      519
  316N20061001, Davis,    89,  1, 302856,      1,2,20061003,0519, 68.7443, -59.7000,  295,    287.5,   3.4937,  34.5305,2,     8.93,2,    15.09,2,     0.07,2,     0.97,2,     0.28,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      603
  316N20061001, Davis,    89,  1, 302857,      2,2,20061003,0519, 68.7443, -59.7000,  295,    202.3,   2.5052,  34.2906,2,     7.71,2,    13.86,2,     0.06,2,     0.91,2,     0.22,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      603
  316N20061001, Davis,    89,  1, 302858,      3,2,20061003,0519, 68.7443, -59.7000,  295,    102.7,   1.7276,  33.9378,2,     5.39,2,    10.69,2,     0.06,2,     0.75,2,     0.19,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      603
  316N20061001, Davis,    89,  1, 302859,      4,2,20061003,0519, 68.7443, -59.7000,  295,     52.6,   0.1104,  33.5456,2,     5.03,2,     6.00,2,     0.22,2,     0.71,2,     0.79,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      603
  316N20061001, Davis,    89,  1, 302860,      5,2,20061003,0519, 68.7443, -59.7000,  295,     22.4,   2.5150,  32.6378,2,     2.82,2,     1.39,2,     0.15,2,     0.40,2,      0.7,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      603
  316N20061001, Davis,    89,  1, 302861,      6,2,20061003,0519, 68.7443, -59.7000,  295,      3.7,   2.3558,  32.4964,2,     2.52,2,     0.75,2,     0.09,2,     0.36,2,     0.35,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      603
  316N20061001, Davis,    91,  1, 302862,      1,2,20061003,0519, 68.5715, -59.0800,  299,    295.7,   3.3715,  34.5499,2,     9.78,2,    14.92,2,     0.08,2,     0.96,2,     0.28,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      714
  316N20061001, Davis,    91,  1, 302863,      2,2,20061003,0519, 68.5715, -59.0800,  299,    200.1,   2.4004,  34.3509,2,    11.34,2,    14.63,2,     0.06,2,     0.98,2,     0.41,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      714
  316N20061001, Davis,    91,  1, 302864,      3,2,20061003,0519, 68.5715, -59.0800,  299,    100.1,  -1.5406,  33.5674,2,     8.44,2,     8.31,2,     0.06,2,     0.90,2,     0.28,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      714
  316N20061001, Davis,    91,  1, 302865,      4,2,20061003,0519, 68.5715, -59.0800,  299,     50.2,  -1.5247,  33.4119,2,     8.78,2,     7.51,2,     0.11,2,     0.88,2,     0.36,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      714
  316N20061001, Davis,    91,  1, 302866,      5,2,20061003,0519, 68.5715, -59.0800,  299,     19.7,   1.3616,  32.3510,2,     6.13,2,     2.78,2,     0.16,2,     0.63,2,     0.48,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      714
  316N20061001, Davis,    91,  1, 302867,      6,2,20061003,0519, 68.5715, -59.0800,  299,      3.0,   1.7615,  32.1495,2,     3.39,2,     0.48,2,     0.08,2,     0.47,2,     0.43,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      714
  316N20061001, Davis,    92,  1, 302868,      1,2,20061003,0519, 68.5400, -59.3400,  508,    512.5,   4.0002,  34.7423,2,     9.71,2,    15.32,2,     0.07,2,     0.96,2,     0.32,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      819
  316N20061001, Davis,    92,  1, 302869,      2,2,20061003,0519, 68.5400, -59.3400,  508,    400.2,   3.7350,  34.6123,2,     9.00,2,    14.69,2,     0.07,2,     0.95,2,     0.34,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      819
  316N20061001, Davis,    92,  1, 302870,      3,2,20061003,0519, 68.5400, -59.3400,  508,    300.2,   3.5599,  34.5605,2,     8.94,2,    14.37,2,     0.08,2,     0.93,2,     0.48,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      819
  316N20061001, Davis,    92,  1, 302871,      4,2,20061003,0519, 68.5400, -59.3400,  508,    199.5,   1.2313,  34.0937,2,     8.60,2,    10.35,2,     0.06,2,     0.96,2,      0.4,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      819
  316N20061001, Davis,    92,  1, 302872,      5,2,20061003,0519, 68.5400, -59.3400,  508,    100.5,  -1.4546,  33.5611,2,     9.51,2,     9.01,2,     0.07,2,     0.92,2,     0.18,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      819
  316N20061001, Davis,    92,  1, 302873,      6,2,20061003,0519, 68.5400, -59.3400,  508,     50.2,  -1.5729,  33.2572,2,    11.21,2,     8.19,2,     0.10,2,     0.96,2,     0.24,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      819
  316N20061001, Davis,    92,  1, 302874,      7,2,20061003,0519, 68.5400, -59.3400,  508,     20.6,   1.5508,  32.0831,2,     4.73,2,     1.88,2,     0.13,2,     0.62,2,     0.51,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      819
  316N20061001, Davis,    92,  1, 302875,      8,2,20061003,0519, 68.5400, -59.3400,  508,      3.3,   1.7713,  31.9802,2,     2.97,2,     0.24,2,     0.07,2,     0.47,2,      0.4,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061007,      819
  316N20061001, Davis,    95,  1, 302876,      1,2,20061003,0519, 64.2003, -63.2000,  220,    210.5,  -0.6238,  33.6808,2,    13.51,2,    11.44,2,     0.08,2,     1.02,2,     0.27,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      657
  316N20061001, Davis,    95,  1, 302877,      2,2,20061003,0519, 64.2003, -63.2000,  220,    100.8,  -1.3140,  33.3195,2,    11.00,2,     8.79,2,     0.07,2,     0.95,2,     0.41,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      657
  316N20061001, Davis,    95,  1, 302878,      3,2,20061003,0519, 64.2003, -63.2000,  220,     51.7,  -1.2182,  32.8003,2,     9.51,2,     6.50,2,     0.16,2,     0.96,2,     0.64,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      657
  316N20061001, Davis,    95,  1, 302879,      4,2,20061003,0519, 64.2003, -63.2000,  220,     21.4,   1.5488,  31.8496,2,     1.67,2,     0.56,2,     0.07,2,     0.60,2,     0.51,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      657
  316N20061001, Davis,    95,  1, 302880,      5,2,20061003,0519, 64.2003, -63.2000,  220,      2.7,   1.9192,  31.6496,2,     1.28,2,     0.23,2,     0.06,2,     0.55,2,      0.3,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      657
  316N20061001, Davis,    96,  1, 302881,      1,2,20061003,0519, 64.0795, -62.8800,  149,    137.6,  -1.2176,  33.3310,2,    11.44,2,     8.90,2,     0.08,2,     0.97,2,      0.2,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      824
  316N20061001, Davis,    96,  1, 302882,      2,2,20061003,0519, 64.0795, -62.8800,  149,    102.1,  -1.2377,  33.3125,2,    11.54,2,     8.92,2,     0.08,2,     0.98,2,     0.45,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      824
  316N20061001, Davis,    96,  1, 302883,      3,2,20061003,0519, 64.0795, -62.8800,  149,     52.3,  -1.4868,  32.9366,2,    10.47,2,     7.19,2,     0.13,2,     0.99,2,     0.53,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      824
  316N20061001, Davis,    96,  1, 302884,      4,2,20061003,0519, 64.0795, -62.8800,  149,     23.0,   1.5283,  31.8975,2,     2.31,2,     0.60,2,     0.07,2,     0.58,2,     0.65,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      824
  316N20061001, Davis,    96,  1, 302885,      5,2,20061003,0519, 64.0795, -62.8800,  149,      3.2,   1.8563,  31.7654,2,     1.69,2,     0.25,2,     0.07,2,     0.50,2,     0.52,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      824
  316N20061001, Davis,    97,  1, 302886,      1,2,20061003,0519, 63.9602, -62.5600,  159,    150.6,  -1.1557,  33.5409,2,    11.71,2,     9.88,2,     0.09,2,     0.99,2,     0.33,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      953
  316N20061001, Davis,    97,  1, 302887,      2,2,20061003,0519, 63.9602, -62.5600,  159,    101.7,  -1.3779,  33.4376,2,     9.15,2,     7.56,2,     0.07,2,     0.93,2,     0.23,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      953
  316N20061001, Davis,    97,  1, 302888,      3,2,20061003,0519, 63.9602, -62.5600,  159,     51.4,  -1.5739,  33.1196,2,    10.73,2,     7.58,2,     0.08,2,     0.98,2,     0.24,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      953
  316N20061001, Davis,    97,  1, 302889,      4,2,20061003,0519, 63.9602, -62.5600,  159,     21.4,   0.6022,  32.2687,2,     4.06,2,     2.00,2,     0.09,2,     0.68,2,     0.58,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      953
  316N20061001, Davis,    97,  1, 302890,      5,2,20061003,0519, 63.9602, -62.5600,  159,      2.7,   1.4871,  31.9997,2,     3.07,2,     0.73,2,     0.07,2,     0.56,2,     0.56,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,      953
  316N20061001, Davis,    98,  1, 302891,      1,2,20061003,0519, 63.8405, -62.2400,  188,    179.6,  -0.6025,  33.7124,2,    12.30,2,    10.37,2,     0.06,2,     0.99,2,     0.37,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1110
  316N20061001, Davis,    98,  1, 302892,      2,2,20061003,0519, 63.8405, -62.2400,  188,    103.3,  -1.4672,  33.3509,2,     8.23,2,     6.55,2,     0.06,2,     0.87,2,      0.5,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1110
  316N20061001, Davis,    98,  1, 302893,      3,2,20061003,0519, 63.8405, -62.2400,  188,     52.3,  -1.6043,  33.0606,2,    10.08,2,     6.99,2,     0.06,2,     0.95,2,     0.41,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1110
  316N20061001, Davis,    98,  1, 302894,      4,2,20061003,0519, 63.8405, -62.2400,  188,     23.0,   1.5940,  32.1435,2,     3.08,2,     0.76,2,     0.07,2,     0.53,2,     0.35,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1110
  316N20061001, Davis,    98,  1, 302895,      5,2,20061003,0519, 63.8405, -62.2400,  188,      4.1,   1.6187,  32.0715,2,     3.54,2,     0.78,2,     0.08,2,     0.56,2,     0.41,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1110
  316N20061001, Davis,    99,  1, 302896,      1,2,20061003,0659, 63.7535, -61.9200,  202,    191.9,  -0.3621,  33.7903,2,    12.48,2,    11.31,2,     0.06,2,     1.03,2,     0.24,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1228
  316N20061001, Davis,    99,  1, 302897,      2,2,20061003,0659, 63.7535, -61.9200,  202,    101.3,  -1.5041,  33.3536,2,    10.40,2,     8.40,2,     0.05,2,     0.95,2,     0.43,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1228
  316N20061001, Davis,    99,  1, 302898,      3,2,20061003,0659, 63.7535, -61.9200,  202,     52.8,  -1.5888,  33.0134,2,    10.10,2,     6.75,2,     0.08,2,     0.97,2,     0.46,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1228
  316N20061001, Davis,    99,  1, 302899,      4,2,20061003,0659, 63.7535, -61.9200,  202,     22.1,   2.1366,  32.4496,2,     2.91,2,     0.46,2,     0.08,2,     0.44,2,     0.47,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1228
  316N20061001, Davis,    99,  1, 302900,      5,2,20061003,0659, 63.7535, -61.9200,  202,      3.2,   1.7949,  32.2459,2,     2.72,2,     0.53,2,     0.07,2,     0.49,2,     0.72,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1228
  316N20061001, Davis,   100,  1, 302901,      1,2,20061003,0659, 63.6002, -61.6000,  218,    208.6,   0.7039,  34.0696,2,    16.52,2,    14.63,2,     0.07,2,     1.11,2,     0.38,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1400
  316N20061001, Davis,   100,  1, 302902,      2,2,20061003,0659, 63.6002, -61.6000,  218,    153.3,  -0.4148,  33.7816,2,    11.53,2,    10.94,2,     0.05,2,     0.96,2,     0.18,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1400
  316N20061001, Davis,   100,  1, 302903,      3,2,20061003,0659, 63.6002, -61.6000,  218,    102.4,  -1.5193,  33.5340,2,     9.24,2,     8.88,2,     0.06,2,     0.90,2,     0.26,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1400
  316N20061001, Davis,   100,  1, 302904,      4,2,20061003,0659, 63.6002, -61.6000,  218,     52.7,  -1.1813,  33.3161,2,     8.31,2,     6.54,2,     0.23,2,     0.86,2,     0.49,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1400
  316N20061001, Davis,   100,  1, 302905,      5,2,20061003,0659, 63.6002, -61.6000,  218,     23.0,   2.0441,  32.1394,2,     4.60,2,     1.15,2,     0.10,2,     0.55,2,     0.55,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1400
  316N20061001, Davis,   100,  1, 302906,      6,2,20061003,0659, 63.6002, -61.6000,  218,      3.9,   2.0887,  32.1166,2,     3.60,2,     0.41,2,     0.07,2,     0.48,2,     0.67,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1400
  316N20061001, Davis,   101,  1, 302907,      1,2,20061003,0659, 63.4803, -61.2800,  301,    290.8,   1.5517,  34.3012,2,    15.80,2,    13.89,2,     0.07,2,     1.07,2,     0.52,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1545
  316N20061001, Davis,   101,  1, 302908,      2,2,20061003,0659, 63.4803, -61.2800,  301,    203.1,   0.5206,  34.0080,2,     5.53,2,     4.17,4,     0.04,2,     0.83,2,     0.28,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1545
  316N20061001, Davis,   101,  1, 302909,      3,2,20061003,0659, 63.4803, -61.2800,  301,    102.6,  -1.5440,  33.5176,2,     9.02,2,     8.82,2,     0.05,2,     0.88,2,     0.24,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1545
  316N20061001, Davis,   101,  1, 302910,      4,2,20061003,0659, 63.4803, -61.2800,  301,     52.5,  -1.5147,  33.2657,2,    10.34,2,     8.08,2,     0.06,2,     0.93,2,     0.37,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1545
  316N20061001, Davis,   101,  1, 302911,      5,2,20061003,0659, 63.4803, -61.2800,  301,     22.2,   1.6573,  32.2841,2,     4.36,2,     1.21,2,     0.10,2,     0.53,2,     0.55,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1545
  316N20061001, Davis,   101,  1, 302912,      6,2,20061003,0659, 63.4803, -61.2800,  301,      3.2,   1.9854,  32.1682,2,     3.96,2,     0.61,2,     0.08,2,     0.47,2,     0.52,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1545
  316N20061001, Davis,   102,  1, 302913,      1,2,20061003,0659, 63.3597, -60.9600,  374,    369.3,   1.9038,  34.4281,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1743
  316N20061001, Davis,   102,  1, 302914,      2,2,20061003,0659, 63.3597, -60.9600,  374,    201.1,   1.1373,  34.1016,2,    11.80,2,    12.55,2,     0.06,2,     0.99,2,     0.35,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1743
  316N20061001, Davis,   102,  1, 302915,      3,2,20061003,0659, 63.3597, -60.9600,  374,    100.3,  -0.8438,  33.6203,2,     7.64,2,     7.91,2,     0.09,2,     0.83,2,     0.38,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1743
  316N20061001, Davis,   102,  1, 302916,      4,2,20061003,0659, 63.3597, -60.9600,  374,     49.8,  -0.8050,  33.3920,2,     6.85,2,     5.92,2,     0.10,2,     0.80,2,     0.63,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1743
  316N20061001, Davis,   102,  1, 302917,      5,2,20061003,0659, 63.3597, -60.9600,  374,     19.6,   3.5098,  32.9975,2,     1.28,2,     0.74,2,     0.09,2,     0.29,2,      0.7,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1743
  316N20061001, Davis,   102,  1, 302918,      6,2,20061003,0659, 63.3597, -60.9600,  374,      3.2,   3.1412,  32.8438,2,     1.57,2,     0.67,2,     0.09,2,     0.33,2,     0.79,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1743
  316N20061001, Davis,   103,  1, 302919,      1,2,20061003,0659, 63.2392, -60.9400,  379,    376.4,   2.0062,  34.5075,2,    17.95,2,    16.17,2,     0.07,2,     1.13,2,     0.22,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1938
  316N20061001, Davis,   103,  1, 302920,      2,2,20061003,0659, 63.2392, -60.9400,  379,    300.4,   1.9396,  34.4943,2,    18.58,2,    16.68,2,     0.07,2,     1.16,2,     0.24,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1938
  316N20061001, Davis,   103,  1, 302921,      3,2,20061003,0659, 63.2392, -60.9400,  379,    201.7,   2.8362,  34.4981,2,     9.92,2,    14.10,2,     0.06,2,     0.96,2,     0.26,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1938
  316N20061001, Davis,   103,  1, 302922,      4,2,20061003,0659, 63.2392, -60.9400,  379,    101.4,   1.8200,  34.1138,2,     5.67,2,    10.00,2,     0.06,2,     0.78,2,     0.25,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1938
  316N20061001, Davis,   103,  1, 302923,      5,2,20061003,0659, 63.2392, -60.9400,  379,     50.5,   2.8462,  33.8075,2,     2.79,2,     6.27,2,     0.24,2,     0.58,2,      1.3,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1938
  316N20061001, Davis,   103,  1, 302924,      6,2,20061003,0659, 63.2392, -60.9400,  379,     20.8,   4.8165,  33.3964,2,     0.95,2,     0.63,2,     0.10,2,     0.23,2,     0.78,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1938
  316N20061001, Davis,   103,  1, 302925,      7,2,20061003,0659, 63.2392, -60.9400,  379,      2.6,   4.4479,  33.2813,2,     0.95,2,     0.57,2,     0.09,2,     0.25,2,     0.64,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     1938
  316N20061001, Davis,   104,  1, 302926,      1,2,20061003,0659, 63.1192, -60.3200,  715,    721.3,   3.3838,  34.7715,2,    16.57,2,    16.70,2,     0.06,2,     1.11,2,     0.32,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2136
  316N20061001, Davis,   104,  1, 302927,      2,2,20061003,0659, 63.1192, -60.3200,  715,    602.0,   3.7823,  34.8242,2,     9.46,2,    14.26,2,     0.05,2,     1.02,2,     0.39,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2136
  316N20061001, Davis,   104,  1, 302928,      3,2,20061003,0659, 63.1192, -60.3200,  715,    400.9,   4.3235,  34.8377,2,     8.27,2,    15.12,2,     0.06,2,     0.96,2,     0.17,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2136
  316N20061001, Davis,   104,  1, 302929,      4,2,20061003,0659, 63.1192, -60.3200,  715,    200.3,   3.9341,  34.7160,2,     7.53,2,    14.36,2,     0.05,2,     0.93,2,     0.36,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2136
  316N20061001, Davis,   104,  1, 302930,      5,2,20061003,0659, 63.1192, -60.3200,  715,    101.3,   2.6219,  34.3215,2,     5.37,2,    12.43,2,     0.07,2,     0.83,2,     0.26,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2136
  316N20061001, Davis,   104,  1, 302931,      6,2,20061003,0659, 63.1192, -60.3200,  715,     49.6,   2.3206,  33.9319,2,     3.16,2,     8.31,2,     0.24,2,     0.66,2,     0.65,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2136
  316N20061001, Davis,   104,  1, 302932,      7,2,20061003,0659, 63.1192, -60.3200,  715,     20.1,   5.1413,  33.6090,2,     1.06,2,     1.26,2,     0.15,2,     0.27,2,     1.07,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2136
  316N20061001, Davis,   104,  1, 302933,      8,2,20061003,0659, 63.1192, -60.3200,  715,      3.4,   5.0371,  33.5643,2,     1.14,2,     1.22,2,     0.14,2,     0.28,2,     1.05,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2136
  316N20061001, Davis,   105,  1, 302934,      1,2,20061003,0659, 62.9975, -60.0000, 1136,   1151.1,   3.8114,  34.8914,2,     9.61,2,    16.15,2,     0.06,2,     1.02,2,     0.44,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2326
  316N20061001, Davis,   105,  1, 302935,      2,2,20061003,0659, 62.9975, -60.0000, 1136,    798.5,   4.2294,  34.9088,2,     8.47,2,    15.71,2,     0.06,2,     1.02,2,     0.44,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2326
  316N20061001, Davis,   105,  1, 302936,      3,2,20061003,0659, 62.9975, -60.0000, 1136,    602.3,   4.4600,  34.9201,2,     7.69,2,    14.63,2,     0.06,2,     1.00,2,     0.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2326
  316N20061001, Davis,   105,  1, 302937,      4,2,20061003,0659, 62.9975, -60.0000, 1136,    401.1,   4.7699,  34.9368,2,     7.79,2,    15.39,2,     0.05,2,     1.02,2,     0.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2326
  316N20061001, Davis,   105,  1, 302938,      5,2,20061003,0659, 62.9975, -60.0000, 1136,    201.3,   4.7195,  34.8645,2,     5.02,2,    10.45,2,     0.05,2,     0.91,2,     0.33,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2326
  316N20061001, Davis,   105,  1, 302939,      6,2,20061003,0659, 62.9975, -60.0000, 1136,    100.7,   4.1580,  34.6073,2,     4.36,2,    11.19,2,     0.06,2,     0.80,2,     0.23,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2326
  316N20061001, Davis,   105,  1, 302940,      7,2,20061003,0659, 62.9975, -60.0000, 1136,     50.3,   5.3066,  33.7906,2,     1.74,2,     3.72,2,     0.22,2,     0.43,2,     0.55,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2326
  316N20061001, Davis,   105,  1, 302941,      8,2,20061003,0659, 62.9975, -60.0000, 1136,     21.3,   5.2894,  33.7713,2,     1.58,2,     2.61,2,     0.21,2,     0.37,2,     0.67,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2326
  316N20061001, Davis,   105,  1, 302942,      9,2,20061003,0659, 62.9975, -60.0000, 1136,      3.3,   5.2973,  33.7717,2,     1.47,2,     2.60,2,     0.21,2,     0.35,2,     0.78,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061008,     2326
  316N20061001, Davis,   106,  1, 302943,      1,2,20061003,0659, 62.7153, -59.2400, 1001,   1013.2,   3.8874,  34.9007,2,    10.18,2,    15.02,2,     0.06,2,     1.10,2,     0.37,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061009,      121
  316N20061001, Davis,   106,  1, 302944,      2,2,20061003,0659, 62.7153, -59.2400, 1001,   1005.8,   3.8868,  34.9006,2,    11.14,2,    16.53,2,     0.06,2,     1.10,2,     0.31,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061009,      121
  316N20061001, Davis,   106,  1, 302945,      3,2,20061003,0659, 62.7153, -59.2400, 1001,    899.6,   4.1122,  34.9032,2,     8.41,2,    15.37,2,     0.06,2,     1.04,2,     0.43,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061009,      121
  316N20061001, Davis,   106,  1, 302946,      4,2,20061003,0659, 62.7153, -59.2400, 1001,    799.3,   4.2796,  34.9099,2,     8.23,2,    15.63,2,     0.06,2,     1.02,2,     0.35,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061009,      121
  316N20061001, Davis,   106,  1, 302947,      5,2,20061003,0659, 62.7153, -59.2400, 1001,    599.4,   4.5912,  34.9274,2,     7.44,2,    14.60,2,     0.06,2,     1.00,2,     0.26,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061009,      121
  316N20061001, Davis,   106,  1, 302948,      6,2,20061003,0659, 62.7153, -59.2400, 1001,    399.6,   4.6803,  34.9146,2,     7.38,2,    14.47,2,     0.05,2,     1.02,2,     0.27,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061009,      121
  316N20061001, Davis,   106,  1, 302949,      7,2,20061003,0659, 62.7153, -59.2400, 1001,    199.3,   4.8403,  34.8463,2,     6.19,2,    13.62,2,     0.06,2,     0.95,2,      0.3,2,   -999.0,9,   -999.0,9,  -999.00,9, 20061009,      121
