EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,PMOL/KG,,PMOL/KG,,DEG C
  06MT20010620,  AR25,   213,  1,     12,2,20010704,0000, 62.5000, -39.9353, 2160,   1299.5,   3.2486,  34.8890,2,    299.1,2,    3.329,2,    1.680,2,   3.1540
  06MT20010620,  AR25,   213,  1,     11,2,20010704,0000, 62.5000, -39.9353, 2160,   1438.3,   3.0599,  34.8816,2,    302.6,2,    3.278,2,    1.701,2,   2.9558
  06MT20010620,  AR25,   213,  1,      9,2,20010704,0000, 62.5000, -39.9353, 2160,   1600.8,   2.9466,  34.8879,2,    301.1,2,    2.826,2,    1.470,2,   2.8301
  06MT20010620,  AR25,   213,  1,      8,2,20010704,0000, 62.5000, -39.9353, 2160,   1765.1,   2.7008,  34.9006,2,    298.9,2,    2.490,2,    1.310,2,   2.5734
  06MT20010620,  AR25,   213,  1,      7,2,20010704,0000, 62.5000, -39.9353, 2160,   1906.2,   2.1964,  34.8697,2,    311.5,2,    3.679,2,    1.923,2,   2.0642
  06MT20010620,  AR25,   213,  1,      5,2,20010704,0000, 62.5000, -39.9353, 2160,   2009.6,   1.9350,  34.8742,2,    313.2,2,    3.646,2,    1.901,2,   1.7979
  06MT20010620,  AR25,   213,  1,      3,2,20010704,0000, 62.5000, -39.9353, 2160,   2099.8,   1.6883,  34.8695,2,    316.0,2,    3.946,2,    1.966,2,   1.5475
  06MT20010620,  AR25,   213,  1,      1,2,20010704,0000, 62.5000, -39.9353, 2160,   2149.8,   1.6121,  34.8708,2,    316.2,2,    3.985,2,    1.958,2,   1.4684
  06MT20010620,  AR25,   215,  1,     18,2,20010704,0000, 62.2983, -38.3422, 2373,      9.7,-999.0000,-999.0000,9,   -999.0,9,    3.833,3,    2.221,2,-999.0000
  06MT20010620,  AR25,   215,  1,     17,2,20010704,0000, 62.2983, -38.3422, 2373,    250.5,   4.9817,  34.9708,2,    301.8,2,    3.768,2,    2.141,2,   4.9620
  06MT20010620,  AR25,   215,  1,     16,2,20010704,0000, 62.2983, -38.3422, 2373,    500.7,   4.1003,  34.9061,2,    303.7,2,    3.735,2,    2.158,2,   4.0636
  06MT20010620,  AR25,   215,  1,     15,2,20010704,0000, 62.2983, -38.3422, 2373,    700.0,   3.7565,  34.8865,2,    304.0,2,    3.905,4,    2.130,2,   3.7060
  06MT20010620,  AR25,   215,  1,     14,2,20010704,0000, 62.2983, -38.3422, 2373,    900.3,   3.5974,  34.8863,2,    295.8,2,    3.167,2,    1.747,2,   3.5321
  06MT20010620,  AR25,   215,  1,     13,2,20010704,0000, 62.2983, -38.3422, 2373,   1001.4,   3.5155,  34.8915,2,    294.2,2,    2.998,2,    1.657,2,   3.4428
  06MT20010620,  AR25,   215,  1,     12,2,20010704,0000, 62.2983, -38.3422, 2373,   1099.2,   3.4699,  34.8947,2,    294.3,2,    3.014,2,    1.624,2,   3.3897
  06MT20010620,  AR25,   215,  1,     11,2,20010704,0000, 62.2983, -38.3422, 2373,   1251.2,   3.3233,  34.8887,2,    297.5,2,    2.790,4,    1.633,2,   3.2320
  06MT20010620,  AR25,   215,  1,     10,2,20010704,0000, 62.2983, -38.3422, 2373,   1400.0,   3.2139,  34.8830,2,    300.4,2,    2.978,2,    1.641,2,   3.1113
  06MT20010620,  AR25,   215,  1,      9,2,20010704,0000, 62.2983, -38.3422, 2373,   1550.1,   3.1070,  34.8768,2,    303.4,2,    3.113,2,    1.648,2,   2.9929
  06MT20010620,  AR25,   215,  1,      8,2,20010704,0000, 62.2983, -38.3422, 2373,   1699.5,   3.0829,  34.8833,2,    302.1,2,    2.984,2,    1.556,2,   2.9562
  06MT20010620,  AR25,   215,  1,      7,2,20010704,0000, 62.2983, -38.3422, 2373,   1849.4,   3.0260,  34.8937,2,    300.3,2,    2.707,2,    1.439,2,   2.8868
  06MT20010620,  AR25,   215,  1,      6,2,20010704,0000, 62.2983, -38.3422, 2373,   2000.3,   2.7436,  34.8870,2,    303.2,2,    2.998,2,    1.621,2,   2.5950
  06MT20010620,  AR25,   215,  1,      5,2,20010704,0000, 62.2983, -38.3422, 2373,   2148.1,   2.2229,  34.8738,2,    310.0,2,    3.223,2,    1.811,2,   2.0693
  06MT20010620,  AR25,   215,  1,      4,2,20010704,0000, 62.2983, -38.3422, 2373,   2270.7,   1.4047,  34.8724,2,    318.7,2,    3.620,2,    2.002,2,   1.2543
  06MT20010620,  AR25,   215,  1,      3,2,20010704,0000, 62.2983, -38.3422, 2373,   2319.4,   1.1552,  34.8750,2,    320.7,2,    3.682,2,    1.971,2,   1.0050
  06MT20010620,  AR25,   215,  1,      2,2,20010704,0000, 62.2983, -38.3422, 2373,   2362.6,   1.0165,  34.8786,2,    321.6,2,    3.850,2,    2.021,2,   0.8652
  06MT20010620,  AR25,   216,  1,     23,2,20010704,0000, 62.2013, -38.0507, 2499,     13.4,   8.0927,  34.9020,2,    323.1,2,    3.991,3,    2.244,2,   8.0914
  06MT20010620,  AR25,   216,  1,     20,2,20010704,0000, 62.2013, -38.0507, 2499,   1200.1,   3.4657,  34.9000,2,    295.9,2,    3.180,2,    1.680,2,   3.3772
  06MT20010620,  AR25,   216,  1,     17,2,20010704,0000, 62.2013, -38.0507, 2499,   1501.2,   3.1831,  34.8827,2,    301.4,2,    3.188,2,    1.630,2,   3.0723
  06MT20010620,  AR25,   216,  1,     15,2,20010704,0000, 62.2013, -38.0507, 2499,   1801.3,   3.0841,  34.8917,2,    300.4,2,    2.719,2,    1.454,2,   2.9483
  06MT20010620,  AR25,   216,  1,     12,2,20010704,0000, 62.2013, -38.0507, 2499,   1899.4,   3.0092,  34.8944,2,    300.1,2,    2.845,2,    1.472,2,   2.8657
  06MT20010620,  AR25,   216,  1,     11,2,20010704,0000, 62.2013, -38.0507, 2499,   2149.8,   2.6649,  34.8979,2,    300.0,2,    2.848,2,    1.446,2,   2.5040
  06MT20010620,  AR25,   216,  1,      7,2,20010704,0000, 62.2013, -38.0507, 2499,   2299.3,   2.0623,  34.8700,2,    312.7,2,    3.496,2,    1.856,2,   1.8981
  06MT20010620,  AR25,   216,  1,      6,2,20010704,0000, 62.2013, -38.0507, 2499,   2380.3,   1.7029,  34.8725,2,    316.1,2,    3.438,2,    1.853,2,   1.5378
  06MT20010620,  AR25,   216,  1,      3,2,20010704,0000, 62.2013, -38.0507, 2499,   2434.7,   1.2513,  34.8734,2,    319.8,2,    3.556,2,    1.930,2,   1.0897
  06MT20010620,  AR25,   216,  1,      2,2,20010704,0000, 62.2013, -38.0507, 2499,   2489.3,   1.2320,  34.8743,2,    319.6,2,    3.563,2,    1.930,2,   1.0660
  06MT20010620,  AR25,   218,  1,      9,2,20010705,0000, 63.7668, -36.8525,  581,     11.6,   6.7501,  34.7665,2,    324.7,2,    4.303,2,    2.350,2,   6.7490
  06MT20010620,  AR25,   218,  1,      7,2,20010705,0000, 63.7668, -36.8525,  581,    199.9,   6.2855,  35.0525,2,    291.2,2,    3.827,2,    2.080,2,   6.2679
  06MT20010620,  AR25,   218,  1,      5,2,20010705,0000, 63.7668, -36.8525,  581,    350.1,   5.2542,  34.9911,2,    295.8,2,    3.868,2,    2.077,2,   5.2257
  06MT20010620,  AR25,   218,  1,      3,2,20010705,0000, 63.7668, -36.8525,  581,    491.3,   4.9684,  34.9643,2,    297.3,2,    4.065,2,    2.110,2,   4.9291
  06MT20010620,  AR25,   218,  1,      1,2,20010705,0000, 63.7668, -36.8525,  581,    570.7,   4.8985,  34.9531,2,    298.6,2,    4.089,2,    2.120,2,   4.8528
  06MT20010620,  AR25,   219,  1,     13,2,20010705,0000, 63.7005, -36.7188, 1708,      9.3,   6.0939,  34.6661,2,    331.2,2,    4.386,2,    2.388,2,   6.0931
  06MT20010620,  AR25,   219,  1,     12,2,20010705,0000, 63.7005, -36.7188, 1708,    300.3,   5.3064,  34.9468,2,    299.2,2,    3.571,3,    2.129,2,   5.2820
  06MT20010620,  AR25,   219,  1,     11,2,20010705,0000, 63.7005, -36.7188, 1708,    500.6,   4.6745,  34.9369,2,    298.1,2,    3.786,2,    2.073,2,   4.6355
  06MT20010620,  AR25,   219,  1,     10,2,20010705,0000, 63.7005, -36.7188, 1708,    800.6,   4.0216,  34.9106,2,    298.8,2,    3.903,2,    2.014,2,   3.9615
  06MT20010620,  AR25,   219,  1,      9,2,20010705,0000, 63.7005, -36.7188, 1708,    902.2,   3.8835,  34.9019,2,    299.7,2,    3.905,2,    1.993,2,   3.8161
  06MT20010620,  AR25,   219,  1,      8,2,20010705,0000, 63.7005, -36.7188, 1708,   1001.0,   3.7047,  34.9067,2,    297.4,2,    3.583,2,    1.865,2,   3.6306
  06MT20010620,  AR25,   219,  1,      7,2,20010705,0000, 63.7005, -36.7188, 1708,   1099.8,   3.5862,  34.9147,2,    294.9,2,    3.339,2,    1.746,2,   3.5049
  06MT20010620,  AR25,   219,  1,      6,2,20010705,0000, 63.7005, -36.7188, 1708,   1200.3,   3.3419,  34.8989,2,    299.3,2,    3.355,2,    1.706,2,   3.2546
  06MT20010620,  AR25,   219,  1,      5,2,20010705,0000, 63.7005, -36.7188, 1708,   1400.3,   3.0368,  34.8918,2,    302.2,2,    3.446,2,    1.754,2,   2.9360
  06MT20010620,  AR25,   219,  1,      4,2,20010705,0000, 63.7005, -36.7188, 1708,   1596.1,   2.9418,  34.8923,2,    302.9,2,    3.280,2,    1.721,2,   2.8257
  06MT20010620,  AR25,   219,  1,      3,2,20010705,0000, 63.7005, -36.7188, 1708,   1647.2,   2.9385,  34.8928,2,    302.7,2,    3.324,2,    1.696,2,   2.8181
  06MT20010620,  AR25,   219,  1,      2,2,20010705,0000, 63.7005, -36.7188, 1708,   1697.6,   2.9055,  34.8930,2,    302.7,2,    3.457,2,    1.681,2,   2.7812
  06MT20010620,  AR25,   222,  1,     19,2,20010705,0000, 63.4997, -36.3333, 1940,      9.8,   8.3596,  34.9563,2,    314.4,2,    4.054,2,    2.220,6,   8.3586
  06MT20010620,  AR25,   222,  1,     18,2,20010705,0000, 63.4997, -36.3333, 1940,    199.3,   5.9675,  35.0035,2,    290.7,2,    3.783,2,    2.092,2,   5.9504
  06MT20010620,  AR25,   222,  1,     17,2,20010705,0000, 63.4997, -36.3333, 1940,    400.1,   4.9770,  34.9605,2,    299.2,2,    3.480,2,    2.131,2,   4.9451
  06MT20010620,  AR25,   222,  1,     16,2,20010705,0000, 63.4997, -36.3333, 1940,    599.6,   4.2117,  34.9166,2,    298.6,2,    3.707,2,    2.083,2,   4.1668
  06MT20010620,  AR25,   222,  1,     15,2,20010705,0000, 63.4997, -36.3333, 1940,    800.5,   3.7724,  34.8908,2,    302.1,2,    4.108,4,    2.099,2,   3.7139
  06MT20010620,  AR25,   222,  1,     13,2,20010705,0000, 63.4997, -36.3333, 1940,    899.9,   3.7401,  34.8936,2,    298.5,2,    3.711,6,    1.975,6,   3.6739
  06MT20010620,  AR25,   222,  1,     14,2,20010705,0000, 63.4997, -36.3333, 1940,    900.5,   3.7390,  34.8937,2,    298.4,2,    3.677,6,    1.973,6,   3.6728
  06MT20010620,  AR25,   222,  1,     12,2,20010705,0000, 63.4997, -36.3333, 1940,    999.7,   3.6109,  34.8979,2,    292.9,2,    3.341,2,    1.745,2,   3.5376
  06MT20010620,  AR25,   222,  1,     11,2,20010705,0000, 63.4997, -36.3333, 1940,   1099.8,   3.5640,  34.9054,2,    292.7,2,    3.204,2,    1.623,2,   3.4829
  06MT20010620,  AR25,   222,  1,     10,2,20010705,0000, 63.4997, -36.3333, 1940,   1199.1,   3.4963,  34.9079,2,    293.5,2,    2.961,4,    1.627,2,   3.4076
  06MT20010620,  AR25,   222,  1,      9,2,20010705,0000, 63.4997, -36.3333, 1940,   1299.9,   3.3157,  34.8943,2,    297.3,2,    3.197,2,    1.611,2,   3.2204
  06MT20010620,  AR25,   222,  1,      8,2,20010705,0000, 63.4997, -36.3333, 1940,   1398.5,   3.1757,  34.8825,2,    301.0,2,    3.205,2,    1.654,6,   3.0736
  06MT20010620,  AR25,   222,  1,      7,2,20010705,0000, 63.4997, -36.3333, 1940,   1498.8,   3.1082,  34.8787,2,    302.4,2,    3.259,2,    1.634,2,   2.9984
  06MT20010620,  AR25,   222,  1,      6,2,20010705,0000, 63.4997, -36.3333, 1940,   1599.1,   3.0882,  34.8866,2,    301.0,2,    3.162,2,    1.533,2,   2.9701
  06MT20010620,  AR25,   222,  1,      5,2,20010705,0000, 63.4997, -36.3333, 1940,   1750.4,   2.8822,  34.8992,2,    298.9,2,    2.913,2,    1.475,2,   2.7536
  06MT20010620,  AR25,   222,  1,      4,2,20010705,0000, 63.4997, -36.3333, 1940,   1830.0,   2.3751,  34.8821,2,    307.1,2,    3.073,4,    1.731,2,   2.2467
  06MT20010620,  AR25,   222,  1,      3,2,20010705,0000, 63.4997, -36.3333, 1940,   1879.5,   2.2790,  34.8837,2,    308.7,2,    3.195,4,    1.774,2,   2.1478
  06MT20010620,  AR25,   222,  1,      2,2,20010705,0000, 63.4997, -36.3333, 1940,   1930.1,   2.2271,  34.8839,2,    309.7,2,    3.135,4,    1.812,6,   2.0923
  06MT20010620,  AR25,   228,  1,     18,2,20010705,0000, 63.4332, -36.2185, 2106,      9.8,   8.4348,  34.9698,2,    315.5,2,    4.194,2,    2.232,2,   8.4338
  06MT20010620,  AR25,   228,  1,     17,2,20010705,0000, 63.4332, -36.2185, 2106,    150.1,   6.0036,  35.0194,2,    293.4,2,    3.986,2,    2.121,2,   5.9907
  06MT20010620,  AR25,   228,  1,     16,2,20010705,0000, 63.4332, -36.2185, 2106,    399.8,   4.7819,  34.9469,2,    298.8,2,    4.178,2,    2.127,2,   4.7507
  06MT20010620,  AR25,   228,  1,     15,2,20010705,0000, 63.4332, -36.2185, 2106,    697.2,   3.8990,  34.8999,2,    300.8,2,    1.532,4,    0.805,4,   3.8480
  06MT20010620,  AR25,   228,  1,     14,2,20010705,0000, 63.4332, -36.2185, 2106,    899.8,   3.6915,  34.8932,2,    296.6,2,    3.384,2,    1.851,2,   3.6257
  06MT20010620,  AR25,   228,  1,     13,2,20010705,0000, 63.4332, -36.2185, 2106,   1000.1,   3.6443,  34.9029,2,    292.5,2,    3.380,2,    1.697,2,   3.5707
  06MT20010620,  AR25,   228,  1,     12,2,20010705,0000, 63.4332, -36.2185, 2106,   1098.9,   3.5822,  34.9058,2,    292.1,2,    3.224,2,    1.620,2,   3.5010
  06MT20010620,  AR25,   228,  1,     11,2,20010705,0000, 63.4332, -36.2185, 2106,   1199.1,   3.5162,  34.9108,2,    292.8,2,    3.103,2,    1.571,2,   3.4273
  06MT20010620,  AR25,   228,  1,     10,2,20010705,0000, 63.4332, -36.2185, 2106,   1300.2,   3.4212,  34.9051,2,    294.7,2,    3.230,2,    1.543,2,   3.3248
  06MT20010620,  AR25,   228,  1,      9,2,20010705,0000, 63.4332, -36.2185, 2106,   1450.1,   3.2923,  34.8937,2,    297.9,2,    3.288,2,    1.611,2,   3.1846
  06MT20010620,  AR25,   228,  1,      8,2,20010705,0000, 63.4332, -36.2185, 2106,   1499.8,   3.2271,  34.8884,2,    299.6,2,    3.143,2,    1.622,2,   3.1159
  06MT20010620,  AR25,   228,  1,      7,2,20010705,0000, 63.4332, -36.2185, 2106,   1600.2,   3.1184,  34.8847,2,    301.2,2,    3.045,2,    1.570,2,   2.9998
  06MT20010620,  AR25,   228,  1,      6,2,20010705,0000, 63.4332, -36.2185, 2106,   1750.1,   2.9905,  34.8955,2,    299.8,2,    3.033,2,    1.472,2,   2.8605
  06MT20010620,  AR25,   228,  1,      5,2,20010705,0000, 63.4332, -36.2185, 2106,   1899.3,   2.6334,  34.8909,2,    304.4,2,    3.390,2,    1.715,2,   2.4953
  06MT20010620,  AR25,   228,  1,      4,2,20010705,0000, 63.4332, -36.2185, 2106,   1999.9,   2.2926,  34.8868,2,    308.4,2,    3.377,2,    1.793,2,   2.1508
  06MT20010620,  AR25,   228,  1,      3,2,20010705,0000, 63.4332, -36.2185, 2106,   2048.8,   2.1746,  34.8864,2,    309.5,2,    3.816,2,    1.800,2,   2.0305
  06MT20010620,  AR25,   228,  1,      1,2,20010705,0000, 63.4332, -36.2185, 2106,   2096.4,   2.1356,  34.8865,2,    310.3,2,    3.668,2,    1.824,2,   1.9880
  06MT20010620,  AR25,   231,  1,     20,2,20010706,0000, 63.2338, -35.8275, 2423,      9.1,   8.6784,  34.9644,2,    306.5,2,    3.981,2,    2.190,2,   8.6774
  06MT20010620,  AR25,   231,  1,     19,2,20010706,0000, 63.2338, -35.8275, 2423,    301.0,   5.2871,  34.9826,2,    295.0,2,    3.948,2,    2.135,2,   5.2626
  06MT20010620,  AR25,   231,  1,     18,2,20010706,0000, 63.2338, -35.8275, 2423,    600.7,   4.2402,  34.9148,2,    305.0,2,    3.995,2,    2.128,2,   4.1950
  06MT20010620,  AR25,   231,  1,     17,2,20010706,0000, 63.2338, -35.8275, 2423,    800.4,   3.8947,  34.8965,2,    301.1,2,    4.065,2,    2.108,2,   3.8355
  06MT20010620,  AR25,   231,  1,     16,2,20010706,0000, 63.2338, -35.8275, 2423,    899.4,   3.7472,  34.8857,2,    303.2,2,    4.154,2,    2.127,2,   3.6810
  06MT20010620,  AR25,   231,  1,     15,2,20010706,0000, 63.2338, -35.8275, 2423,    998.6,   3.6943,  34.8871,2,    299.1,2,    4.207,4,    1.990,2,   3.6204
  06MT20010620,  AR25,   231,  1,     14,2,20010706,0000, 63.2338, -35.8275, 2423,   1149.9,   3.6462,  34.9005,2,    293.0,2,    4.126,4,    1.728,2,   3.5603
  06MT20010620,  AR25,   231,  1,     13,2,20010706,0000, 63.2338, -35.8275, 2423,   1300.1,   3.5298,  34.9028,2,    293.0,2,    4.499,4,    1.631,2,   3.4323
  06MT20010620,  AR25,   231,  1,     12,2,20010706,0000, 63.2338, -35.8275, 2423,   1450.3,   3.5041,  34.9113,2,    293.4,2,    4.513,4,    1.593,2,   3.3940
  06MT20010620,  AR25,   231,  1,     10,2,20010706,0000, 63.2338, -35.8275, 2423,   1699.4,   3.2554,  34.8881,2,    299.5,2,    4.794,4,    1.652,2,   3.1265
  06MT20010620,  AR25,   231,  1,      9,2,20010706,0000, 63.2338, -35.8275, 2423,   1849.7,   3.1090,  34.8803,2,    302.8,2,    3.790,4,    1.608,2,   2.9686
  06MT20010620,  AR25,   231,  1,      8,2,20010706,0000, 63.2338, -35.8275, 2423,   1999.6,   3.0903,  34.8982,2,    299.4,2,    3.858,4,    1.458,2,   2.9366
  06MT20010620,  AR25,   231,  1,      7,2,20010706,0000, 63.2338, -35.8275, 2423,   2099.8,   2.9414,  34.8969,2,    299.6,2,    3.029,4,    1.431,2,   2.7807
  06MT20010620,  AR25,   231,  1,      6,2,20010706,0000, 63.2338, -35.8275, 2423,   2200.1,   2.5584,  34.8852,2,    305.2,2,    3.314,4,    1.685,2,   2.3947
  06MT20010620,  AR25,   231,  1,      5,2,20010706,0000, 63.2338, -35.8275, 2423,   2299.5,   1.8566,  34.8761,2,    313.8,2,    3.618,4,    1.853,2,   1.6959
  06MT20010620,  AR25,   231,  1,      3,2,20010706,0000, 63.2338, -35.8275, 2423,   2359.7,   1.3574,  34.8833,2,    316.5,2, -999.000,4,    1.848,6,   1.2002
  06MT20010620,  AR25,   231,  1,      1,2,20010706,0000, 63.2338, -35.8275, 2423,   2412.8,   1.3579,  34.8832,2,    316.2,2,    3.972,2,    1.835,2,   1.1962
  06MT20010620,  AR25,   232,  1,      4,2,20010706,0000, 63.1662, -35.7148, 2520,   2168.9,   2.9002,  34.8904,2,    301.8,2,    3.240,2,    1.610,2,   2.7338
  06MT20010620,  AR25,   232,  1,      3,2,20010706,0000, 63.1662, -35.7148, 2520,   2393.9,   1.6522,  34.8687,2,    317.6,2,    3.869,2,    1.955,2,   1.4869
  06MT20010620,  AR25,   232,  1,      2,2,20010706,0000, 63.1662, -35.7148, 2520,   2453.5,   1.3310,  34.8846,2,    318.1,2,    3.765,2,    1.893,2,   1.1663
  06MT20010620,  AR25,   232,  1,      1,2,20010706,0000, 63.1662, -35.7148, 2520,   2510.3,   1.3243,  34.8848,2,    317.4,2,    3.631,2,    1.856,2,   1.1547
  06MT20010620,  AR25,   233,  1,     19,2,20010706,0000, 63.0335, -35.4663, 2669,      9.6,   8.6383,  34.9153,2,    313.4,2,    3.942,2,    2.219,2,   8.6373
  06MT20010620,  AR25,   233,  1,     18,2,20010706,0000, 63.0335, -35.4663, 2669,    249.6,   5.1491,  34.9821,2,    299.8,2,    3.848,2,    2.179,2,   5.1292
  06MT20010620,  AR25,   233,  1,     17,2,20010706,0000, 63.0335, -35.4663, 2669,    495.7,   4.3366,  34.9240,2,    301.7,2,    3.786,2,    2.123,2,   4.2994
  06MT20010620,  AR25,   233,  1,     16,2,20010706,0000, 63.0335, -35.4663, 2669,    799.5,   3.7446,  34.8865,2,    302.7,2,    3.838,2,    2.094,2,   3.6863
  06MT20010620,  AR25,   233,  1,     15,2,20010706,0000, 63.0335, -35.4663, 2669,    999.3,   3.5827,  34.8883,2,    294.0,2,    3.399,2,    1.815,2,   3.5096
  06MT20010620,  AR25,   233,  1,     14,2,20010706,0000, 63.0335, -35.4663, 2669,   1100.4,   3.5393,  34.8927,2,    293.2,2,    3.286,2,    1.721,2,   3.4584
  06MT20010620,  AR25,   233,  1,     13,2,20010706,0000, 63.0335, -35.4663, 2669,   1249.6,   3.4595,  34.8956,2,    294.1,2,    3.162,2,    1.646,2,   3.3669
  06MT20010620,  AR25,   233,  1,     12,2,20010706,0000, 63.0335, -35.4663, 2669,   1399.3,   3.3791,  34.8969,2,    295.9,2,    3.038,2,    1.566,2,   3.2748
  06MT20010620,  AR25,   233,  1,     11,2,20010706,0000, 63.0335, -35.4663, 2669,   1550.3,   3.2072,  34.8808,2,    300.6,2,    3.156,2,    1.621,2,   3.0919
  06MT20010620,  AR25,   233,  1,     10,2,20010706,0000, 63.0335, -35.4663, 2669,   1699.6,   3.1282,  34.8754,2,    302.8,2,    3.189,2,    1.643,2,   3.0009
  06MT20010620,  AR25,   233,  1,      9,2,20010706,0000, 63.0335, -35.4663, 2669,   1850.3,   3.0949,  34.8815,2,    302.4,2,    3.041,2,    1.577,2,   2.9546
  06MT20010620,  AR25,   233,  1,      8,2,20010706,0000, 63.0335, -35.4663, 2669,   1999.7,   3.0952,  34.8939,2,    299.7,2,    2.808,2,    1.434,2,   2.9414
  06MT20010620,  AR25,   233,  1,      7,2,20010706,0000, 63.0335, -35.4663, 2669,   2149.9,   2.9990,  34.8972,2,    299.2,2,    2.729,2,    1.413,2,   2.8327
  06MT20010620,  AR25,   233,  1,      6,2,20010706,0000, 63.0335, -35.4663, 2669,   2298.0,   2.8224,  34.9005,2,    299.6,2,    2.605,2,    1.346,2,   2.6452
  06MT20010620,  AR25,   233,  1,      5,2,20010706,0000, 63.0335, -35.4663, 2669,   2449.1,   2.4036,  34.8909,2,    304.0,2,    4.435,4,    1.524,2,   2.2196
  06MT20010620,  AR25,   233,  1,      4,2,20010706,0000, 63.0335, -35.4663, 2669,   2560.8,   1.3083,  34.8702,2,    319.9,2,    5.670,4,    1.900,2,   1.1347
  06MT20010620,  AR25,   233,  1,      3,2,20010706,0000, 63.0335, -35.4663, 2669,   2609.5,   1.1926,  34.8821,2,    318.8,2,    5.701,4,    1.882,2,   1.0169
  06MT20010620,  AR25,   233,  1,      2,2,20010706,0000, 63.0335, -35.4663, 2669,   2659.2,   1.0849,  34.8818,2,    320.0,2,    5.229,4,    1.873,2,   0.9070
  06MT20010620,  AR25,   235,  1,     20,2,20010706,0000, 62.7663, -34.9678, 2784,     10.2,   8.6851,  34.9283,2,    312.0,2,    3.941,2,    2.212,2,   8.6841
  06MT20010620,  AR25,   235,  1,     19,2,20010706,0000, 62.7663, -34.9678, 2784,    199.2,   4.9801,  34.9531,2,    300.1,2,    3.843,2,    2.124,2,   4.9645
  06MT20010620,  AR25,   235,  1,     18,2,20010706,0000, 62.7663, -34.9678, 2784,    399.7,   4.2931,  34.9169,2,    301.1,2,    3.768,2,    2.083,2,   4.2635
  06MT20010620,  AR25,   235,  1,     17,2,20010706,0000, 62.7663, -34.9678, 2784,    700.2,   3.7616,  34.8851,2,    302.6,2,    3.930,2,    2.151,2,   3.7110
  06MT20010620,  AR25,   235,  1,     16,2,20010706,0000, 62.7663, -34.9678, 2784,    899.7,   3.5958,  34.8841,2,    295.4,2,    3.360,2,    1.796,2,   3.5306
  06MT20010620,  AR25,   235,  1,     15,2,20010706,0000, 62.7663, -34.9678, 2784,   1000.5,   3.5162,  34.8873,2,    293.9,2,    3.241,2,    1.715,2,   3.4436
  06MT20010620,  AR25,   235,  1,     14,2,20010706,0000, 62.7663, -34.9678, 2784,   1100.3,   3.4853,  34.8929,2,    293.7,2,    3.184,2,    1.659,2,   3.4048
  06MT20010620,  AR25,   235,  1,     13,2,20010706,0000, 62.7663, -34.9678, 2784,   1194.4,   3.4468,  34.8972,2,    294.3,2,    3.077,2,    1.605,2,   3.3589
  06MT20010620,  AR25,   235,  1,     12,2,20010706,0000, 62.7663, -34.9678, 2784,   1344.4,   3.3254,  34.8918,2,    297.0,2,    3.159,2,    1.615,2,   3.2263
  06MT20010620,  AR25,   235,  1,     11,2,20010706,0000, 62.7663, -34.9678, 2784,   1499.6,   3.1819,  34.8798,2,    301.0,2,    3.248,2,    1.662,2,   3.0713
  06MT20010620,  AR25,   235,  1,     10,2,20010706,0000, 62.7663, -34.9678, 2784,   1751.2,   3.0752,  34.8768,2,    303.2,2,    3.166,2,    1.605,2,   2.9441
  06MT20010620,  AR25,   235,  1,      9,2,20010706,0000, 62.7663, -34.9678, 2784,   1899.6,   3.0936,  34.8909,2,    300.1,2,    2.834,2,    1.450,2,   2.9489
  06MT20010620,  AR25,   235,  1,      8,2,20010706,0000, 62.7663, -34.9678, 2784,   2050.2,   3.0841,  34.9064,2,    296.5,2,    2.475,2,    1.271,2,   2.9258
  06MT20010620,  AR25,   235,  1,      7,2,20010706,0000, 62.7663, -34.9678, 2784,   2199.5,   3.0329,  34.9142,2,    294.7,2,    2.249,2,    1.147,2,   2.8614
  06MT20010620,  AR25,   235,  1,      5,2,20010706,0000, 62.7663, -34.9678, 2784,   2498.3,   2.6915,  34.9062,2,    297.6,2,    2.382,2,    1.235,2,   2.4975
  06MT20010620,  AR25,   235,  1,      4,2,20010706,0000, 62.7663, -34.9678, 2784,   2674.5,   1.7522,  34.8736,2,    315.0,2,    3.588,2,    1.923,2,   1.5597
  06MT20010620,  AR25,   235,  1,      3,2,20010706,0000, 62.7663, -34.9678, 2784,   2725.2,   1.3844,  34.8709,2,    319.8,2,    3.694,2,    1.962,2,   1.1947
  06MT20010620,  AR25,   235,  1,      2,2,20010706,0000, 62.7663, -34.9678, 2784,   2774.0,   1.1273,  34.8788,2,    320.8,2,    3.621,2,    1.923,2,   0.9383
  06MT20010620,  AR25,   236,  1,      7,2,20010706,0000, 62.6322, -34.7158, 2823,   2613.3,   2.5487,  34.8938,2,    302.2,2,    2.788,2,    1.431,2,   2.3463
  06MT20010620,  AR25,   236,  1,      5,2,20010706,0000, 62.6322, -34.7158, 2823,   2712.7,   2.0214,  34.8797,2,    311.6,2,    3.321,2,    1.750,2,   1.8199
