EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELO18,DELO18_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,/MILLE,,,
  316N20100804, Davis,    23,  1, 361438,      5,2,20100911,0834, 67.7220, -62.4770,  941,    306.2,   0.4615,  34.0658,2,    242.3,2,    15.00,2,    12.07,2,     0.09,2,     1.17,2,     0.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,      834
  316N20100804, Davis,    23,  1, 361439,      6,2,20100911,0834, 67.7220, -62.4770,  941,    202.3,  -1.0729,  33.4060,2,    285.4,2,    12.69,2,     9.83,2,     0.10,2,     1.09,2,     0.21,2,   2179.0,2,   2224.5,2,    -0.89,2, 20100911,      834
  316N20100804, Davis,    23,  1, 361440,      7,2,20100911,0834, 67.7220, -62.4770,  941,     77.9,  -1.6555,  32.6348,2,    321.8,2,    11.98,2,     7.71,2,     0.10,2,     1.13,2,     0.23,2,   2169.7,2,   2211.0,2,    -2.17,2, 20100911,      834
  316N20100804, Davis,    23,  1, 361441,      8,2,20100911,0834, 67.7220, -62.4770,  941,     52.8,  -1.6407,  32.4865,2,    331.2,2,    11.02,2,     6.45,2,     0.14,2,     1.12,2,     0.26,2,   2145.3,2,   2220.2,2,    -1.94,2, 20100911,      834
  316N20100804, Davis,    23,  1, 361442,      9,2,20100911,0834, 67.7220, -62.4770,  941,     32.9,  -1.0613,  32.0705,2,    379.8,2,     5.42,2,     1.61,2,     0.18,2,     0.81,2,     0.29,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,      834
  316N20100804, Davis,    23,  1, 361443,     10,2,20100911,0834, 67.7220, -62.4770,  941,     23.2,  -0.2053,  31.6217,2,    386.6,2,     3.86,2,     0.47,2,     0.12,2,     0.70,2,     0.29,2,   2067.7,2,   2171.6,2,    -2.00,2, 20100911,      834
  316N20100804, Davis,    23,  1, 361444,     11,2,20100911,0834, 67.7220, -62.4770,  941,     13.0,   3.0503,  30.4255,2,    339.8,2,     2.40,2,     0.18,2,     0.09,2,     0.59,2,     0.28,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,      834
  316N20100804, Davis,    23,  1, 361445,     12,2,20100911,0834, 67.7220, -62.4770,  941,      3.4,   3.7311,  30.0631,2,    324.4,2,     3.21,2,     0.13,2,     0.08,2,     0.55,2,     0.23,2,   1946.8,2,   2058.9,2,    -2.06,2, 20100911,      834
  316N20100804, Davis,    25,  1, 361446,      1,2,20100911,1124, 67.8450, -62.2220, 1119,   1117.4,   0.8464,  34.4965,2,    176.4,2,    45.14,2,    19.98,2,     0.10,2,     1.60,2,     0.19,2,   2237.3,2,   2271.8,2,    -0.19,2, 20100911,     1124
  316N20100804, Davis,    25,  1, 361447,      2,2,20100911,1124, 67.8450, -62.2220, 1119,    900.5,   1.0576,  34.4874,2,    196.1,2,    33.54,2,    15.67,2,     0.09,2,     1.44,2,     0.19,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     1124
  316N20100804, Davis,    25,  1, 361448,      3,2,20100911,1124, 67.8450, -62.2220, 1119,    811.0,   1.1054,  34.4817,2,    200.6,2,    32.39,2,    17.59,2,     0.09,2,     1.47,2,     0.18,2,   2221.2,2,   2275.0,2,    -0.61,2, 20100911,     1124
  316N20100804, Davis,    25,  1, 361449,      4,2,20100911,1124, 67.8450, -62.2220, 1119,    711.3,   1.1477,  34.4728,2,    207.1,2,    30.58,2,    17.41,2,     0.09,2,     1.45,2,     0.71,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     1124
  316N20100804, Davis,    25,  1, 361450,      5,2,20100911,1124, 67.8450, -62.2220, 1119,    609.6,   1.1830,  34.4585,2,    215.5,2,    25.81,2,    16.89,2,     0.09,2,     1.40,2,     0.14,2,   2208.8,2,   2276.0,2,    -0.09,2, 20100911,     1124
  316N20100804, Davis,    25,  1, 361451,      6,2,20100911,1124, 67.8450, -62.2220, 1119,    506.3,   1.8361,  34.5012,2,    221.6,2,    21.75,2,    17.30,2,     0.09,2,     1.36,2,     0.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     1124
  316N20100804, Davis,    25,  1, 361452,      7,2,20100911,1124, 67.8450, -62.2220, 1119,    406.5,   1.4991,  34.4026,2,    227.1,2,    20.71,2,    16.52,2,     0.10,2,     1.35,2,     0.27,2,   2206.1,2,   2268.3,2,    -0.12,2, 20100911,     1124
  316N20100804, Davis,    25,  1, 361453,      8,2,20100911,1124, 67.8450, -62.2220, 1119,    301.8,   1.2768,  34.2751,2,    232.2,2,    18.84,2,    16.06,2,     0.09,2,     1.33,2,     0.17,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     1124
  316N20100804, Davis,    25,  1, 361454,      9,2,20100911,1124, 67.8450, -62.2220, 1119,    202.0,   0.0809,  33.9379,2,    249.6,2,    15.42,2,    13.04,2,     0.09,2,     1.23,2,     0.16,2,   2179.1,2,   2258.6,2,    -0.47,2, 20100911,     1124
  316N20100804, Davis,    25,  1, 361455,     10,2,20100911,1124, 67.8450, -62.2220, 1119,    102.7,  -1.3743,  33.1533,2,    301.9,2,     9.20,2,     6.67,2,     0.09,2,     0.99,2,     0.24,2,   2148.0,2,   2246.4,2,    -1.18,2, 20100911,     1124
  316N20100804, Davis,    25,  1, 361456,     11,2,20100911,1124, 67.8450, -62.2220, 1119,     52.6,  -1.4504,  32.6192,2,    326.4,2,    10.28,2,     5.84,2,     0.26,2,     1.02,2,      0.2,2,   2150.3,2,   2208.6,2,    -2.13,2, 20100911,     1124
  316N20100804, Davis,    25,  1, 361457,     12,2,20100911,1124, 67.8450, -62.2220, 1119,     32.9,  -0.8620,  32.3254,2,    397.3,2,     5.46,2,     0.20,2,     0.09,2,     0.64,2,     0.19,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     1124
  316N20100804, Davis,    25,  1, 361458,     13,2,20100911,1124, 67.8450, -62.2220, 1119,     23.0,   1.4702,  31.5172,2,    367.4,2,     4.00,2,     0.14,2,     0.08,2,     0.60,2,     0.18,2,   2042.4,2,   2164.8,2,    -2.06,2, 20100911,     1124
  316N20100804, Davis,    25,  1, 361459,     14,2,20100911,1124, 67.8450, -62.2220, 1119,     13.0,   3.4410,  30.6724,2,    323.1,2,     3.60,2,     0.14,2,     0.08,2,     0.57,2,     0.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     1124
  316N20100804, Davis,    25,  1, 361460,     15,2,20100911,1124, 67.8450, -62.2220, 1119,      3.0,   3.4470,  30.6719,2,    322.9,2,     2.81,2,     0.13,2,     0.07,2,     0.54,2,     0.19,2,   1985.3,2,   2100.7,2,    -2.01,2, 20100911,     1124
  316N20100804, Davis,    27,  1, 361461,      1,2,20100911,1524, 68.0490, -61.7700, 1669,   1679.3,  -0.2592,  34.4919,2,    111.7,2,  -999.00,9,    24.71,2,     0.09,2,     1.98,2,     0.17,2,   2295.4,2,   2285.6,2,  -999.00,9, 20100911,     1524
  316N20100804, Davis,    27,  1, 361462,      2,2,20100911,1524, 68.0490, -61.7700, 1669,   1421.2,   0.0052,  34.4875,2,    128.7,2,  -999.00,9,    20.68,2,     0.09,2,     1.85,2,     0.17,2,   2275.7,2,   2283.2,2,    -0.26,2, 20100911,     1524
  316N20100804, Davis,    27,  1, 361463,      3,2,20100911,1524, 68.0490, -61.7700, 1669,   1216.1,   0.4447,  34.4919,2,    152.2,2,  -999.00,9,    21.59,2,     0.09,2,     1.76,2,     0.16,2,   2250.5,2,   2285.7,2,  -999.00,9, 20100911,     1524
  316N20100804, Davis,    27,  1, 361464,      4,2,20100911,1524, 68.0490, -61.7700, 1669,   1016.6,   0.8771,  34.4989,2,    174.9,2,    46.91,2,    20.15,2,     0.09,2,     1.64,2,      0.2,2,   2237.3,2,   2278.4,2,  -999.00,9, 20100911,     1524
  316N20100804, Davis,    27,  1, 361465,      5,2,20100911,1524, 68.0490, -61.7700, 1669,    812.1,   1.1276,  34.4942,2,    194.1,2,    37.70,2,    18.83,2,     0.09,2,     1.54,2,     0.23,2,   2222.1,2,   2278.8,2,  -999.00,9, 20100911,     1524
  316N20100804, Davis,    27,  1, 361466,      6,2,20100911,1524, 68.0490, -61.7700, 1669,    606.7,   1.2323,  34.4627,2,    214.8,2,    26.76,2,    17.56,2,     0.09,2,     1.41,2,     0.13,2,   2212.4,2,   2279.1,2,  -999.00,9, 20100911,     1524
  316N20100804, Davis,    27,  1, 361467,      7,2,20100911,1524, 68.0490, -61.7700, 1669,    407.4,   1.1521,  34.3450,2,    211.5,2,    19.81,2,    15.99,2,     0.09,2,     1.32,2,     0.19,2,   2213.2,2,   2267.0,2,  -999.00,9, 20100911,     1524
  316N20100804, Davis,    27,  1, 361468,      8,2,20100911,1524, 68.0490, -61.7700, 1669,    303.0,   1.3008,  34.2437,2,    190.8,2,    15.32,2,    13.35,2,     0.09,2,     1.24,2,      0.3,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     1524
  316N20100804, Davis,    27,  1, 361469,      9,2,20100911,1524, 68.0490, -61.7700, 1669,    203.1,  -0.3184,  33.8174,2,    249.8,2,    12.17,2,    12.70,2,     0.10,2,     1.17,2,     0.22,2,   2171.9,2,   2255.3,2,    -0.58,2, 20100911,     1524
  316N20100804, Davis,    27,  1, 361470,     10,2,20100911,1524, 68.0490, -61.7700, 1669,    103.4,  -1.3650,  33.2833,2,    299.4,2,    11.50,2,     7.91,2,     0.11,2,     1.10,2,     0.19,2,   2147.8,2,   2234.3,2,    -2.10,2, 20100911,     1524
  316N20100804, Davis,    27,  1, 361471,     11,2,20100911,1524, 68.0490, -61.7700, 1669,     54.0,  -1.4835,  32.7760,2,    314.0,2,    11.30,2,     7.65,2,     0.12,2,     1.08,2,     0.21,2,   2150.8,2,   2231.0,2,    -1.70,2, 20100911,     1524
  316N20100804, Davis,    27,  1, 361472,     12,2,20100911,1524, 68.0490, -61.7700, 1669,     33.9,  -1.4033,  32.5182,2,    334.4,2,     9.71,2,     5.26,2,     0.46,2,     1.05,2,     0.25,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     1524
  316N20100804, Davis,    27,  1, 361473,     13,2,20100911,1524, 68.0490, -61.7700, 1669,     24.0,  -0.8857,  32.2915,2,    389.8,2,     5.51,2,     0.41,2,     0.12,2,     0.68,2,     0.24,2,   2089.7,2,   2218.5,2,    -2.02,2, 20100911,     1524
  316N20100804, Davis,    27,  1, 361474,     14,2,20100911,1524, 68.0490, -61.7700, 1669,     13.5,   2.5060,  30.9551,2,    328.1,2,     2.94,2,     0.14,2,     0.08,2,     0.61,2,     0.17,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     1524
  316N20100804, Davis,    27,  1, 361475,     15,2,20100911,1524, 68.0490, -61.7700, 1669,      3.9,   2.6309,  30.9106,2,    333.7,2,     2.92,2,     0.14,2,     0.09,2,     0.59,2,     0.25,2,   2005.4,2,   2126.4,2,    -2.09,2, 20100911,     1524
  316N20100804, Davis,    28,  1, 361476,      1,2,20100911,2038, 68.1790, -61.4860, 1712,   1719.8,  -0.2622,  34.4916,2,    110.3,2,  -999.00,9,    24.70,2,     0.10,2,     1.98,2,     0.21,2,   2306.0,2,   2287.8,2,  -999.00,9, 20100911,     2038
  316N20100804, Davis,    28,  1, 361477,      2,2,20100911,2038, 68.1790, -61.4860, 1712,   1608.8,  -0.2037,  34.4901,2,    114.2,2,  -999.00,9,    24.32,2,     0.09,2,     1.98,2,     0.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     2038
  316N20100804, Davis,    28,  1, 361478,      3,2,20100911,2038, 68.1790, -61.4860, 1712,   1406.9,   0.0691,  34.4868,2,    132.6,2,  -999.00,9,    22.66,2,     0.10,2,     1.85,2,     0.24,2,   2297.3,2,   2268.9,2,    -0.27,2, 20100911,     2038
  316N20100804, Davis,    28,  1, 361479,      4,2,20100911,2038, 68.1790, -61.4860, 1712,   1205.5,   0.4955,  34.4913,2,    153.2,2,  -999.00,9,    20.83,2,     0.09,2,     1.73,2,      0.2,2,   2265.7,2,   2265.0,2,  -999.00,9, 20100911,     2038
  316N20100804, Davis,    28,  1, 361480,      5,2,20100911,2038, 68.1790, -61.4860, 1712,   1004.6,   0.9353,  34.4985,2,    177.3,2,    45.41,2,    20.00,2,     0.10,2,     1.62,2,     0.19,2,   2238.7,2,   2275.5,2,  -999.00,9, 20100911,     2038
  316N20100804, Davis,    28,  1, 361481,      6,2,20100911,2038, 68.1790, -61.4860, 1712,    804.0,   1.4076,  34.5120,2,    192.6,2,    33.03,2,    16.70,2,     0.09,2,     1.46,2,     0.16,2,   2222.9,2,   2283.8,2,  -999.00,9, 20100911,     2038
  316N20100804, Davis,    28,  1, 361482,      7,2,20100911,2038, 68.1790, -61.4860, 1712,    604.6,   1.6646,  34.5022,2,    210.6,2,    24.60,2,    16.61,2,     0.10,2,     1.39,2,      0.2,2,   2242.5,2,   2269.2,2,  -999.00,9, 20100911,     2038
  316N20100804, Davis,    28,  1, 361483,      8,2,20100911,2038, 68.1790, -61.4860, 1712,    404.5,   1.6311,  34.6840,2,    164.0,2,    18.22,2,    14.07,2,     0.09,2,     1.24,2,     0.17,2,   2225.1,2,   2262.5,2,  -999.00,9, 20100911,     2038
  316N20100804, Davis,    28,  1, 361484,      9,2,20100911,2038, 68.1790, -61.4860, 1712,    203.9,  -0.3558,  33.8125,2,    263.8,2,    14.12,2,    12.52,2,     0.10,2,     1.20,2,     0.18,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     2038
  316N20100804, Davis,    28,  1, 361485,     10,2,20100911,2038, 68.1790, -61.4860, 1712,    104.1,  -1.4294,  33.1126,2,    303.7,2,    11.36,2,     7.63,2,     0.11,2,     1.11,2,     0.29,2,   2160.7,2,   2220.2,2,    -1.95,2, 20100911,     2038
  316N20100804, Davis,    28,  1, 361486,     11,2,20100911,2038, 68.1790, -61.4860, 1712,     54.9,  -1.5517,  32.6324,2,    325.9,2,    11.37,2,     7.13,2,     0.15,2,     1.11,2,     0.19,2,   2138.1,2,   2230.6,2,    -1.85,2, 20100911,     2038
  316N20100804, Davis,    28,  1, 361487,     12,2,20100911,2038, 68.1790, -61.4860, 1712,     33.3,  -1.3907,  32.3829,2,    351.8,2,     8.69,2,     3.83,2,     0.43,2,     0.98,2,     0.29,2,   2141.4,2,   2213.7,2,    -2.00,2, 20100911,     2038
  316N20100804, Davis,    28,  1, 361488,     13,2,20100911,2038, 68.1790, -61.4860, 1712,     23.9,  -0.8988,  32.1960,2,    408.8,2,     4.51,2,     0.38,2,     0.13,2,     0.71,2,     0.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     2038
  316N20100804, Davis,    28,  1, 361489,     14,2,20100911,2038, 68.1790, -61.4860, 1712,     14.7,   2.5774,  30.9176,2,    340.9,2,     3.30,2,     0.15,2,     0.09,2,     0.62,2,     0.18,2,   2025.9,2,   2156.9,2,    -2.04,2, 20100911,     2038
  316N20100804, Davis,    28,  1, 361490,     15,2,20100911,2038, 68.1790, -61.4860, 1712,      4.3,   2.5715,  30.8761,2,    247.8,2,     3.18,2,     0.14,2,     0.08,2,     0.60,2,     0.21,2,   1995.1,2,   2125.0,2,    -2.57,2, 20100911,     2038
  316N20100804, Davis,    28,  1, 361491,     16,2,20100911,2038, 68.1790, -61.4860, 1712,    304.0,   1.3725,  34.1249,2,    178.7,2,    17.15,2,    14.85,2,     0.12,2,     1.35,2,     0.54,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     2038
  316N20100804, Davis,    29,  1, 361492,      1,2,20100911,2321, 68.3080, -61.2000, 1703,   1713.9,  -0.2446,  34.4915,2,    112.5,2,    99.46,3,    23.51,2,     0.11,2,     2.09,2,     0.19,2,   2287.4,2,   2287.0,2,  -999.00,9, 20100911,     2321
  316N20100804, Davis,    29,  1, 361493,      2,2,20100911,2321, 68.3080, -61.2000, 1703,   1610.6,  -0.2516,  34.4916,2,    112.7,2,    98.83,3,    21.86,2,     0.11,2,     2.05,2,     0.27,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     2321
  316N20100804, Davis,    29,  1, 361494,      3,2,20100911,2321, 68.3080, -61.2000, 1703,   1410.0,   0.0466,  34.4868,2,    128.9,2,    79.16,3,    21.27,2,     0.11,2,     1.93,2,      0.2,2,   2261.3,2,   2284.0,2,    -0.25,2, 20100911,     2321
  316N20100804, Davis,    29,  1, 361495,      4,2,20100911,2321, 68.3080, -61.2000, 1703,   1209.0,   0.4780,  34.4910,2,    149.3,2,    61.14,3,    19.89,2,     0.11,2,     1.78,2,      0.2,2,   2239.4,2,   2281.5,2,  -999.00,9, 20100911,     2321
  316N20100804, Davis,    29,  1, 361497,      6,2,20100911,2321, 68.3080, -61.2000, 1703,    804.8,   1.3126,  34.4344,2,    128.6,2,    36.29,2,    18.84,2,     0.11,2,     1.59,2,     0.25,2,   2213.6,2,   2283.6,2,  -999.00,9, 20100911,     2321
  316N20100804, Davis,    29,  1, 361498,      7,2,20100911,2321, 68.3080, -61.2000, 1703,    604.5,   1.5646,  34.4805,2,    153.1,2,    24.78,2,    17.45,2,     0.11,2,     1.46,2,     0.24,2,   2201.0,2,   2277.1,2,  -999.00,9, 20100911,     2321
  316N20100804, Davis,    29,  1, 361499,      8,2,20100911,2321, 68.3080, -61.2000, 1703,    403.3,   2.6530,  34.5222,2,    225.0,2,    16.60,2,    16.28,2,     0.11,2,     1.33,2,     0.27,2,   2181.2,2,   2287.5,2,    -0.01,2, 20100911,     2321
  316N20100804, Davis,    29,  1, 361500,      9,2,20100911,2321, 68.3080, -61.2000, 1703,    303.7,   2.7025,  34.4198,2,    235.6,2,    13.65,2,    15.42,2,     0.12,2,     1.26,2,     0.41,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     2321
  316N20100804, Davis,    29,  1, 361501,     10,2,20100911,2321, 68.3080, -61.2000, 1703,    203.2,   0.7971,  34.1945,2,    211.4,2,     7.12,2,     8.54,2,     0.11,2,     0.96,2,     0.21,2,   2134.2,2,   2239.7,2,    -0.68,2, 20100911,     2321
  316N20100804, Davis,    29,  1, 361502,     11,2,20100911,2321, 68.3080, -61.2000, 1703,    103.2,  -1.3836,  34.4190,2,    199.2,2,     9.16,2,     7.99,2,     0.12,2,     1.02,2,     0.18,2,   2142.0,2,   2256.1,2,    -1.59,2, 20100911,     2321
  316N20100804, Davis,    29,  1, 361503,     12,2,20100911,2321, 68.3080, -61.2000, 1703,     53.1,  -1.5629,  32.8894,2,    331.7,2,     9.44,2,     5.78,2,     0.16,2,     1.01,2,     0.27,2,   2138.5,2,   2250.8,2,    -1.60,2, 20100911,     2321
  316N20100804, Davis,    29,  1, 361504,     13,2,20100911,2321, 68.3080, -61.2000, 1703,     33.3,  -1.4098,  32.6683,2,    289.0,2,     8.86,2,     4.19,2,     0.30,2,     0.97,2,     0.27,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     2321
  316N20100804, Davis,    29,  1, 361505,     14,2,20100911,2321, 68.3080, -61.2000, 1703,     23.4,  -0.2298,  32.4016,2,    404.7,2,     5.98,2,     0.56,2,     0.14,2,     0.67,2,     0.23,2,   2077.2,2,   2206.0,2,    -1.79,2, 20100911,     2321
  316N20100804, Davis,    29,  1, 361506,     15,2,20100911,2321, 68.3080, -61.2000, 1703,     13.2,   4.8008,  30.9199,2,    311.4,2,     3.66,2,     0.17,2,     0.10,2,     0.50,2,     0.16,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100911,     2321
  316N20100804, Davis,    29,  1, 361507,     16,2,20100911,2321, 68.3080, -61.2000, 1703,      3.4,   4.7998,  30.9273,2,    311.7,2,     3.34,2,     0.17,2,     0.10,2,     0.48,2,      0.2,2,   1978.4,2,   2111.7,2,    -1.84,2, 20100911,     2321
  316N20100804, Davis,    30,  1, 361508,      1,2,20100912,0226, 68.4040, -60.5300, 1622,   1626.3,  -0.2272,  34.4903,2,    105.8,2,    96.67,3,    20.33,2,     0.11,2,     1.95,2,     0.27,2,   2278.4,2,   2306.3,2,  -999.00,9, 20100912,      226
  316N20100804, Davis,    30,  1, 361509,      2,2,20100912,0226, 68.4040, -60.5300, 1622,   1395.6,   0.0235,  34.4806,2,    120.8,2,    79.11,3,    20.50,2,     0.11,2,     1.87,2,     0.25,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100912,      226
  316N20100804, Davis,    30,  1, 361510,      3,2,20100912,0226, 68.4040, -60.5300, 1622,   1191.9,   0.4401,  34.4878,2,    143.6,2,    60.89,3,    20.97,2,     0.11,2,     1.78,2,      0.2,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100912,      226
  316N20100804, Davis,    30,  1, 361511,      4,2,20100912,0226, 68.4040, -60.5300, 1622,    991.1,   0.9097,  34.4940,2,    160.8,2,    40.97,2,    15.99,2,     0.11,2,     1.57,2,     0.25,2,   2229.2,2,   2285.6,2,    -0.17,2, 20100912,      226
  316N20100804, Davis,    30,  1, 361512,      5,2,20100912,0226, 68.4040, -60.5300, 1622,    815.7,   1.2368,  34.4735,2,    145.1,2,    36.03,2,    15.73,2,     0.11,2,     1.48,2,     0.22,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100912,      226
  316N20100804, Davis,    30,  1, 361513,      6,2,20100912,0226, 68.4040, -60.5300, 1622,    605.2,   1.7952,  34.5091,2,    166.1,2,    26.12,2,    17.66,2,     0.12,2,     1.44,2,      0.2,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100912,      226
  316N20100804, Davis,    30,  1, 361514,      7,2,20100912,0226, 68.4040, -60.5300, 1622,    334.6,   2.4342,  34.5546,2,    170.5,2,    16.30,2,    15.67,2,     0.12,2,     1.27,2,     0.16,2,   2182.4,2,   2297.9,2,  -999.00,9, 20100912,      226
  316N20100804, Davis,    30,  1, 361515,      8,2,20100912,0226, 68.4040, -60.5300, 1622,    254.6,   2.0483,  34.3903,2,    182.4,2,    14.36,2,    14.39,2,     0.12,2,     1.24,2,     0.16,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100912,      226
  316N20100804, Davis,    30,  1, 361516,      9,2,20100912,0226, 68.4040, -60.5300, 1622,    204.1,   1.2386,  34.0804,2,    269.3,2,    10.86,2,    13.79,2,     0.12,2,     1.18,2,     0.24,2,   2164.4,2,   2269.2,2,    -0.83,2, 20100912,      226
  316N20100804, Davis,    30,  1, 361517,     10,2,20100912,0226, 68.4040, -60.5300, 1622,    103.7,  -1.3496,  33.5796,2,    302.8,2,     8.04,2,     8.23,2,     0.11,2,     0.97,2,     0.28,2,   2148.3,2,   2236.3,2,    -0.84,2, 20100912,      226
  316N20100804, Davis,    30,  1, 361518,     11,2,20100912,0226, 68.4040, -60.5300, 1622,     54.0,  -1.3242,  33.1830,2,    323.5,2,     8.85,2,     6.61,2,     0.22,2,     0.94,2,      0.3,2,   2153.1,2,   2231.4,2,    -1.30,2, 20100912,      226
  316N20100804, Davis,    30,  1, 361519,     12,2,20100912,0226, 68.4040, -60.5300, 1622,     33.6,  -1.5103,  32.9091,2,    332.8,2,     9.29,2,     6.18,2,     0.31,2,     0.96,2,      0.2,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100912,      226
  316N20100804, Davis,    30,  1, 361520,     13,2,20100912,0226, 68.4040, -60.5300, 1622,     24.0,  -0.6754,  32.7520,2,    366.5,2,     8.95,2,     4.48,2,     0.29,2,     0.92,2,     0.45,2,   2129.8,2,   2228.3,2,    -1.58,2, 20100912,      226
  316N20100804, Davis,    30,  1, 361521,     14,2,20100912,0226, 68.4040, -60.5300, 1622,     11.0,   4.5058,  30.9497,2,    315.5,2,     3.87,2,     0.20,2,     0.11,2,     0.50,2,     0.17,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100912,      226
  316N20100804, Davis,    30,  1, 361522,     15,2,20100912,0226, 68.4040, -60.5300, 1622,      4.3,   4.6253,  30.9331,2,    312.3,2,     2.96,2,     0.16,2,     0.10,2,     0.44,2,      0.3,2,   1983.9,2,   2098.4,2,    -1.80,2, 20100912,      226
  316N20100804, Davis,    31,  1, 361523,      1,2,20100912,0440, 68.4390, -60.1530, 1457,   1460.4,   0.0031,  34.5441,2,    176.0,2,    84.19,3,    22.19,3,     0.11,2,     1.88,2,     0.17,2,   2267.8,2,   2281.3,2,  -999.00,9, 20100912,      440
  316N20100804, Davis,    31,  1, 361524,      2,2,20100912,0440, 68.4390, -60.1530, 1457,   1207.2,   0.4772,  34.4580,2,    113.8,2,    59.12,3,    17.69,2,     0.11,2,     1.65,2,      0.3,2,   2246.9,2,   2275.7,2,    -0.64,2, 20100912,      440
  316N20100804, Davis,    31,  1, 361525,      3,2,20100912,0440, 68.4390, -60.1530, 1457,   1006.5,   0.9352,  34.4431,2,    124.4,2,    42.34,2,    18.78,2,     0.11,2,     1.59,2,     0.19,2,   2254.0,2,   2271.9,2,  -999.00,9, 20100912,      440
  316N20100804, Davis,    31,  1, 361526,      4,2,20100912,0440, 68.4390, -60.1530, 1457,    806.2,   1.2712,  34.4549,2,    135.9,2,    32.52,2,    16.23,2,     0.11,2,     1.45,2,     0.17,2,   2213.5,2,   2282.3,2,  -999.00,9, 20100912,      440
  316N20100804, Davis,    31,  1, 361527,      5,2,20100912,0440, 68.4390, -60.1530, 1457,    605.9,   1.5401,  34.4409,2,    154.9,2,    22.42,2,    15.27,2,     0.11,2,     1.34,2,     0.18,2,   2200.3,2,   2269.8,2,  -999.00,9, 20100912,      440
  316N20100804, Davis,    31,  1, 361528,      6,2,20100912,0440, 68.4390, -60.1530, 1457,    390.2,   3.0566,  33.9501,2,    166.8,2,    12.89,2,    14.89,2,     0.11,2,     1.19,2,     0.19,2,   2184.4,2,   2269.4,2,    -0.05,2, 20100912,      440
  316N20100804, Davis,    31,  1, 361529,      7,2,20100912,0440, 68.4390, -60.1530, 1457,    304.9,   3.1019,  34.4883,2,    173.1,2,    11.69,2,    14.74,2,     0.12,2,     1.17,2,     0.17,2,   -999.0,9,   -999.0,9,  -999.00,9, 20100912,      440
  316N20100804, Davis,    31,  1, 361530,      8,2,20100912,0440, 68.4390, -60.1530, 1457,    204.4,   1.4835,  34.7894,2,    193.5,2,    11.27,2,    13.52,2,     0.13,2,     1.14,2,     0.29,2,   2166.6,2,   2247.1,2,    -0.30,2, 20100912,      440
  316N20100804, Davis,    31,  1, 361531,      9,2,20100912,0440, 68.4390, -60.1530, 1457,    104.1,  -1.2051,  33.4765,2,    298.3,2,    10.55,2,     9.56,2,     0.12,2,     1.03,2,     0.18,2,   2149.5,2,   2240.0,2,    -0.86,2, 20100912,      440
  316N20100804, Davis,    31,  1, 361532,     10,2,20100912,0440, 68.4390, -60.1530, 1457,     54.2,  -1.1433,  33.1315,2,    318.5,2,     7.81,2,     3.97,2,     0.26,2,     0.80,2,     0.39,2,   2115.6,2,   2215.6,2,    -1.38,2, 20100912,      440
