EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19931106,   GNS,    57,  1,      2,19931108, 63.1917,   3.4000, 1440,    797.0,  -0.8620,  34.9060,2,   -999.0,9,    11.44,2,    15.04,2,     0.02,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8905
  58JH19931106,   GNS,    57,  1,      1,19931108, 63.1917,   3.4000, 1440,    971.0,  -0.8840,  34.9050,2,   -999.0,9,    11.65,2,    15.09,2,     0.02,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9200
  58JH19931106,   GNS,    58,  1,     12,19931108, 63.3167,   3.1000, 1440,      8.0,   8.5500,  34.8450,2,   -999.0,9,     1.26,2,     5.40,2,     0.16,2,     0.40,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5492
  58JH19931106,   GNS,    58,  1,     11,19931108, 63.3167,   3.1000, 1440,     27.0,   8.5580,  34.8520,2,   -999.0,9,     1.31,2,     5.46,2,     0.17,2,     0.41,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5552
  58JH19931106,   GNS,    58,  1,     10,19931108, 63.3167,   3.1000, 1440,     48.0,   8.6700,  35.0100,2,   -999.0,9,     1.88,2,     7.62,2,     0.20,2,     0.54,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.6649
  58JH19931106,   GNS,    58,  1,      9,19931108, 63.3167,   3.1000, 1440,     73.0,   8.7460,  35.1720,2,   -999.0,9,     2.93,2,    10.29,2,     0.14,2,     0.69,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7382
  58JH19931106,   GNS,    58,  1,      8,19931108, 63.3167,   3.1000, 1440,     99.0,   8.6270,  35.2410,2,   -999.0,9,     4.30,2,    13.06,2,     0.03,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.6165
  58JH19931106,   GNS,    58,  1,      7,19931108, 63.3167,   3.1000, 1440,    147.0,   8.0300,  35.2070,2,   -999.0,9,     5.20,2,    13.70,2,     0.03,2,     0.91,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.0151
  58JH19931106,   GNS,    58,  1,      6,19931108, 63.3167,   3.1000, 1440,    199.0,   7.4670,  35.1640,2,   -999.0,9,     5.96,2,    14.22,2,     0.03,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.4476
  58JH19931106,   GNS,    58,  1,      5,19931108, 63.3167,   3.1000, 1440,    296.0,   6.6750,  35.1220,2,   -999.0,9,     5.95,2,    13.68,2,     0.03,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.6477
  58JH19931106,   GNS,    58,  1,      4,19931108, 63.3167,   3.1000, 1440,    399.0,   5.4720,  35.0670,2,   -999.0,9,     6.36,2,    13.83,2,     0.03,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.4387
  58JH19931106,   GNS,    58,  1,      3,19931108, 63.3167,   3.1000, 1440,    496.0,   2.5990,  34.9150,2,   -999.0,9,     6.09,2,    13.69,2,     0.02,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.5685
  58JH19931106,   GNS,    58,  1,      2,19931108, 63.3167,   3.1000, 1440,    799.0,  -0.7040,  34.9040,2,   -999.0,9,    10.16,2,    14.73,2,     0.02,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7336
  58JH19931106,   GNS,    58,  1,      1,19931108, 63.3167,   3.1000, 1440,   1040.0,  -0.8950,  34.9050,2,   -999.0,9,    11.67,2,    14.96,2,     0.02,2,     1.02,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9342
  58JH19931106,   GNS,    59,  1,     11,19931108, 63.4500,   2.8167, 1491,      9.0,   8.5590,  35.1070,2,   -999.0,9,     2.74,2,     8.84,2,     0.23,2,     0.60,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5581
  58JH19931106,   GNS,    59,  1,     10,19931108, 63.4500,   2.8167, 1491,     27.0,   8.5610,  35.1080,2,   -999.0,9,     2.89,2,     9.02,2,     0.24,2,     0.62,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5582
  58JH19931106,   GNS,    59,  1,      9,19931108, 63.4500,   2.8167, 1491,     49.0,   8.5730,  35.1120,2,   -999.0,9,     2.73,2,     9.22,2,     0.21,2,     0.63,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5679
  58JH19931106,   GNS,    59,  1,      8,19931108, 63.4500,   2.8167, 1491,     99.0,   8.5820,  35.1560,2,   -999.0,9,     2.88,2,     9.76,2,     0.14,2,     0.65,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5716
  58JH19931106,   GNS,    59,  1,      7,19931108, 63.4500,   2.8167, 1491,    150.0,   8.5240,  35.2280,2,   -999.0,9,     4.51,2,    13.14,2,     0.03,2,     0.83,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5082
  58JH19931106,   GNS,    59,  1,      6,19931108, 63.4500,   2.8167, 1491,    198.0,   7.9470,  35.2010,2,   -999.0,9,     6.36,2,    13.61,2,     0.01,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.9270
  58JH19931106,   GNS,    59,  1,      5,19931108, 63.4500,   2.8167, 1491,    400.0,   6.2050,  35.1040,2,   -999.0,9,     6.25,2,    13.82,2,     0.02,2,     0.91,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.1693
  58JH19931106,   GNS,    59,  1,      4,19931108, 63.4500,   2.8167, 1491,    496.0,   3.1910,  34.9210,2,   -999.0,9,     7.50,2,    13.92,2,     0.02,2,     0.94,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.1582
  58JH19931106,   GNS,    59,  1,      3,19931108, 63.4500,   2.8167, 1491,    799.0,  -0.1870,  34.8990,2,   -999.0,9,     8.24,2,    14.55,2,     0.01,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.2200
  58JH19931106,   GNS,    59,  1,      2,19931108, 63.4500,   2.8167, 1491,    998.0,  -0.7510,  34.9050,2,   -999.0,9,    12.18,2,    15.24,2,     0.00,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7894
  58JH19931106,   GNS,    59,  1,      1,19931108, 63.4500,   2.8167, 1491,   1161.0,  -0.8730,  34.9050,2,   -999.0,9,    13.69,2,    15.54,2,     0.01,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9182
  58JH19931106,   GNS,    60,  1,     12,19931108, 63.7000,   2.2500, 2112,      8.0,   8.7540,  34.9850,2,   -999.0,9,     1.70,2,     7.06,2,     0.17,2,     0.53,2,    4.180,2,    2.029,2,    0.276,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7532
  58JH19931106,   GNS,    60,  1,     11,19931108, 63.7000,   2.2500, 2112,     29.0,   8.7630,  34.9910,2,   -999.0,9,     1.62,2,     6.76,2,     0.18,2,     0.48,2,    5.023,2,    2.289,2,    0.361,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7599
  58JH19931106,   GNS,    60,  1,     10,19931108, 63.7000,   2.2500, 2112,     49.0,   8.8200,  35.0280,2,   -999.0,9,     2.00,2,     8.15,2,     0.21,2,     0.59,2,    4.791,2,    2.182,2,    0.352,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.8148
  58JH19931106,   GNS,    60,  1,      9,19931108, 63.7000,   2.2500, 2112,    100.0,   8.8530,  35.1520,2,   -999.0,9,     2.78,2,     9.94,2,     0.15,2,     0.67,2,    4.743,2,    2.098,2,    0.332,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.8423
  58JH19931106,   GNS,    60,  1,      8,19931108, 63.7000,   2.2500, 2112,    148.0,   8.7850,  35.2290,2,   -999.0,9,     4.23,2,    12.71,2,     0.03,2,     0.83,2,    4.939,2,    2.028,2,    0.330,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7691
  58JH19931106,   GNS,    60,  1,      7,19931108, 63.7000,   2.2500, 2112,    199.0,   8.3100,  35.2270,2,   -999.0,9,     5.10,2,    13.45,2,     0.02,2,     0.89,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.2893
  58JH19931106,   GNS,    60,  1,      6,19931108, 63.7000,   2.2500, 2112,    299.0,   7.3900,  35.1530,2,   -999.0,9,     5.74,2,    13.42,2,     0.02,2,     0.92,2,    4.660,2,    2.062,2,    0.316,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.3608
  58JH19931106,   GNS,    60,  1,      5,19931108, 63.7000,   2.2500, 2112,    399.0,   5.6870,  35.0390,2,   -999.0,9,     5.77,2,    13.41,2,     0.02,2,     0.92,2,    5.034,2,    2.203,2,    0.347,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.6530
  58JH19931106,   GNS,    60,  1,      4,19931108, 63.7000,   2.2500, 2112,    500.0,   2.7270,  34.9100,2,   -999.0,9,     6.00,2,    13.64,2,     0.02,2,     0.92,2,    5.552,2,    2.360,2,    0.403,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.6958
  58JH19931106,   GNS,    60,  1,      3,19931108, 63.7000,   2.2500, 2112,    799.0,  -0.2310,  34.8990,2,   -999.0,9,     6.06,2,    14.18,2,     0.01,2,     0.93,2,    2.665,2,    1.023,2,    0.172,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.2637
  58JH19931106,   GNS,    60,  1,      2,19931108, 63.7000,   2.2500, 2112,    998.0,  -0.5710,  34.9070,2,   -999.0,9,     9.17,2,    14.52,2,     0.01,2,     1.01,2,    1.723,2,    0.754,2,    0.063,2,    6.586,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.6109
  58JH19931106,   GNS,    60,  1,      1,19931108, 63.7000,   2.2500, 2112,   1440.0,  -0.9290,  34.9110,2,   -999.0,9,    11.97,2,    15.13,2,     0.01,2,     1.04,2,    0.741,2,    0.281,2,    0.033,2,    2.707,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9880
  58JH19931106,   GNS,    61,  1,     12,19931108, 63.9500,   1.6833, 2297,      7.0,   7.3500,  34.9730,2,   -999.0,9,     2.22,2,     7.98,2,     0.28,2,     0.56,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.3493
  58JH19931106,   GNS,    61,  1,     11,19931108, 63.9500,   1.6833, 2297,     30.0,   7.2550,  34.9580,2,   -999.0,9,     2.21,2,     7.88,2,     0.28,2,     0.56,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.2522
  58JH19931106,   GNS,    61,  1,     10,19931108, 63.9500,   1.6833, 2297,     48.0,   7.1720,  34.9470,2,   -999.0,9,     2.23,2,     7.90,2,     0.28,2,     0.56,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.1675
  58JH19931106,   GNS,    61,  1,      9,19931108, 63.9500,   1.6833, 2297,     96.0,   6.9650,  34.9190,2,   -999.0,9,     2.16,2,     7.77,2,     0.22,2,     0.55,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.9561
  58JH19931106,   GNS,    61,  1,      8,19931108, 63.9500,   1.6833, 2297,    148.0,   7.1370,  35.0860,2,   -999.0,9,     5.51,2,    13.35,2,     0.02,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.1230
  58JH19931106,   GNS,    61,  1,      7,19931108, 63.9500,   1.6833, 2297,    199.0,   6.0230,  35.0330,2,   -999.0,9,     6.04,2,    13.63,2,     0.02,2,     0.89,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.0058
  58JH19931106,   GNS,    61,  1,      6,19931108, 63.9500,   1.6833, 2297,    301.0,   3.3480,  34.9150,2,   -999.0,9,     6.24,2,    13.93,2,     0.02,2,     0.91,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.3282
  58JH19931106,   GNS,    61,  1,      5,19931108, 63.9500,   1.6833, 2297,    398.0,   2.0300,  34.9150,2,   -999.0,9,     6.00,2,    13.89,2,     0.02,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.0077
  58JH19931106,   GNS,    61,  1,      4,19931108, 63.9500,   1.6833, 2297,    497.0,   0.8420,  34.8920,2,   -999.0,9,     6.43,2,    14.22,2,     0.02,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.8186
  58JH19931106,   GNS,    61,  1,      3,19931108, 63.9500,   1.6833, 2297,    997.0,  -0.5910,  34.9030,2,   -999.0,9,     9.06,2,    14.50,2,     0.03,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6306
  58JH19931106,   GNS,    61,  1,      2,19931108, 63.9500,   1.6833, 2297,   1499.0,  -0.8340,  34.9070,2,   -999.0,9,    10.64,2,    14.87,2,     0.01,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8974
  58JH19931106,   GNS,    61,  1,      1,19931108, 63.9500,   1.6833, 2297,   1900.0,  -0.9300,  34.9060,2,   -999.0,9,    12.07,2,    15.21,2,     0.02,2,     0.98,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0156
  58JH19931106,   GNS,    62,  1,     12,19931108, 64.1750,   1.1330, 2759,      7.0,   7.2040,  34.9500,2,   -999.0,9,     2.48,2,     8.43,2,     0.22,2,     0.56,2,    4.905,2,    2.241,2,    0.396,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.2033
  58JH19931106,   GNS,    62,  1,     11,19931108, 64.1750,   1.1330, 2759,     28.0,   7.1940,  34.9650,2,   -999.0,9,     2.52,2,     8.45,2,     0.22,2,     0.56,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.1914
  58JH19931106,   GNS,    62,  1,     10,19931108, 64.1750,   1.1330, 2759,     49.0,   7.2900,  34.9670,2,   -999.0,9,     2.52,2,     8.40,2,     0.21,2,     0.56,2,    4.879,2,    2.190,2,    0.415,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.2854
  58JH19931106,   GNS,    62,  1,      9,19931108, 64.1750,   1.1330, 2759,     97.0,   7.3170,  34.9850,2,   -999.0,9,     3.18,2,     9.82,2,     0.13,2,     0.63,2,    4.832,2,    2.160,2,    0.411,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.3077
  58JH19931106,   GNS,    62,  1,      8,19931108, 64.1750,   1.1330, 2759,    148.0,   7.4950,  35.1250,2,   -999.0,9,     5.95,2,    14.18,2,     0.02,2,     0.89,2,    4.415,2,    1.969,2,    0.345,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.4806
  58JH19931106,   GNS,    62,  1,      7,19931108, 64.1750,   1.1330, 2759,    199.0,   6.5930,  35.0720,2,   -999.0,9,     5.90,2,    13.79,2,     0.02,2,     0.88,2,    5.823,2,    2.514,2,    0.525,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.5749
  58JH19931106,   GNS,    62,  1,      6,19931108, 64.1750,   1.1330, 2759,    299.0,   3.1090,  34.9020,2,   -999.0,9,     5.83,2,    13.55,2,     0.02,2,     0.87,2,    5.747,2,    2.468,2,    0.492,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.0899
  58JH19931106,   GNS,    62,  1,      5,19931108, 64.1750,   1.1330, 2759,    497.0,   0.9760,  34.8930,2,   -999.0,9,     6.18,2,    14.09,2,     0.02,2,     0.92,2,    4.587,2,    2.053,2,    0.314,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.9520
  58JH19931106,   GNS,    62,  1,      4,19931108, 64.1750,   1.1330, 2759,    999.0,  -0.5570,  34.9050,2,   -999.0,9,     8.73,2,    14.56,2,     0.02,2,     0.95,2,    1.786,2,    0.800,2,    0.112,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5970
  58JH19931106,   GNS,    62,  1,      3,19931108, 64.1750,   1.1330, 2759,   1495.0,  -0.8290,  34.9110,2,   -999.0,9,    10.56,2,    14.91,2,     0.02,2,     0.97,2,    0.914,2,    0.440,2,    0.029,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8923
  58JH19931106,   GNS,    62,  1,      2,19931108, 64.1750,   1.1330, 2759,   1997.0,  -0.9090,  34.9100,2,   -999.0,9,    11.31,2,    15.01,2,     0.02,2,     0.99,2,    0.684,2,    0.359,2,    0.015,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0011
  58JH19931106,   GNS,    62,  1,      1,19931108, 64.1750,   1.1330, 2759,   2379.0,  -0.9050,  34.9110,2,   -999.0,9,    12.38,2,    15.28,2,     0.02,2,     1.06,2,    0.486,2,    0.227,2,    0.002,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0226
  58JH19931106,   GNS,    63,  1,     11,19931108, 64.4250,   0.5667, 2778,      8.0,   6.9180,  34.9110,2,   -999.0,9,     1.96,2,     7.52,2,     0.31,2,     0.53,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.9173
  58JH19931106,   GNS,    63,  1,     10,19931108, 64.4250,   0.5667, 2778,     30.0,   6.9140,  34.9100,2,   -999.0,9,     1.98,2,     7.54,2,     0.32,2,     0.55,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.9112
  58JH19931106,   GNS,    63,  1,      9,19931108, 64.4250,   0.5667, 2778,     50.0,   6.9170,  34.9100,2,   -999.0,9,     1.97,2,     7.55,2,     0.31,2,     0.54,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.9124
  58JH19931106,   GNS,    63,  1,      8,19931108, 64.4250,   0.5667, 2778,     98.0,   6.3810,  34.8860,2,   -999.0,9,     3.07,2,     9.43,2,     0.08,2,     0.63,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.3724
  58JH19931106,   GNS,    63,  1,      7,19931108, 64.4250,   0.5667, 2778,    149.0,   4.3440,  34.9100,2,   -999.0,9,     5.63,2,    13.17,2,     0.02,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.3332
  58JH19931106,   GNS,    63,  1,      6,19931108, 64.4250,   0.5667, 2778,    199.0,   3.2600,  34.9040,2,   -999.0,9,     6.05,2,    13.60,2,     0.02,2,     0.89,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.2472
  58JH19931106,   GNS,    63,  1,      5,19931108, 64.4250,   0.5667, 2778,    299.0,   2.3810,  34.9380,2,   -999.0,9,     5.65,2,    13.59,2,     0.02,2,     0.89,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.3636
  58JH19931106,   GNS,    63,  1,      4,19931108, 64.4250,   0.5667, 2778,    495.0,   0.3770,  34.8850,2,   -999.0,9,     6.58,2,    14.13,2,     0.02,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3556
  58JH19931106,   GNS,    63,  1,      3,19931108, 64.4250,   0.5667, 2778,    997.0,  -0.5180,  34.9010,2,   -999.0,9,     8.67,2,    14.50,2,     0.03,2,     0.96,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5582
  58JH19931106,   GNS,    63,  1,      2,19931108, 64.4250,   0.5667, 2778,   1997.0,  -0.8760,  34.9060,2,   -999.0,9,    11.01,2,    14.97,2,     0.02,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9686
  58JH19931106,   GNS,    63,  1,      1,19931108, 64.4250,   0.5667, 2778,   2501.0,  -0.8960,  34.9070,2,   -999.0,9,    12.12,2,    15.33,2,     0.02,2,     1.02,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0224
  58JH19931106,   GNS,    64,  1,     12,19931108, 64.6670,   0.0000, 3009,      8.0,   7.7020,  35.0730,2,    289.8,2,     2.86,2,     9.35,2,     0.21,2,     0.64,2,    5.857,2,    2.494,2,    0.504,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.7012
  58JH19931106,   GNS,    64,  1,     11,19931108, 64.6670,   0.0000, 3009,     48.0,   7.0920,  34.9700,2,    288.6,2,     2.89,2,     9.46,2,     0.21,2,     0.64,2,    6.050,2,    2.494,2,    0.527,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.0875
  58JH19931106,   GNS,    64,  1,     10,19931108, 64.6670,   0.0000, 3009,     99.0,   7.2490,  35.0600,2,    275.5,2,     5.61,2,    13.91,2,     0.03,2,     0.91,2,    6.216,2,    2.413,2,    0.447,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.2396
  58JH19931106,   GNS,    64,  1,      9,19931108, 64.6670,   0.0000, 3009,    298.0,   3.0860,  34.9150,2,    305.1,2,     5.87,2,    13.68,2,     0.02,2,     0.91,2,    7.403,2,    2.872,2,    0.564,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.0670
  58JH19931106,   GNS,    64,  1,      8,19931108, 64.6670,   0.0000, 3009,    597.0,   0.2030,  34.8900,2,    305.6,2,     6.61,2,    14.23,2,     0.02,2,     0.96,2,    5.123,2,    1.886,2,    0.393,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1775
  58JH19931106,   GNS,    64,  1,      7,19931108, 64.6670,   0.0000, 3009,    897.0,  -0.4480,  34.9020,2,    304.3,2,     8.06,2,    14.47,2,     0.03,2,     0.99,2,    2.439,2,    1.088,2,    0.186,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4839
  58JH19931106,   GNS,    64,  1,      6,19931108, 64.6670,   0.0000, 3009,   1198.0,  -0.7060,  34.9090,2,    302.5,2,     9.45,2,    14.84,2,     0.03,2,     1.01,2,    1.651,2,    0.673,2,    0.067,2,    5.658,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.7547
  58JH19931106,   GNS,    64,  1,      5,19931108, 64.6670,   0.0000, 3009,   1496.0,  -0.8240,  34.9100,2,    304.7,2,    10.41,2,    14.92,2,     0.02,2,     1.02,2,    1.075,2,    0.503,2,    0.054,2,    3.498,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8874
  58JH19931106,   GNS,    64,  1,      4,19931108, 64.6670,   0.0000, 3009,   1698.0,  -0.8690,  34.9110,2,    303.0,2,    10.80,2,    14.96,2,     0.03,2,     1.03,2,    0.847,2,    0.338,2,    0.017,2,    2.193,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9434
  58JH19931106,   GNS,    64,  1,      3,19931108, 64.6670,   0.0000, 3009,   2098.0,  -0.9020,  34.9110,2,    305.6,2,    11.39,2,    15.07,2,     0.02,2,     1.03,2,    0.759,2,    0.310,2,    0.033,2,    1.726,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0007
  58JH19931106,   GNS,    64,  1,      2,19931108, 64.6670,   0.0000, 3009,   2398.0,  -0.9000,  34.9100,2,    304.7,2,    11.80,2,    15.12,2,     0.02,2,     1.04,2,    0.634,2,    0.288,2,    0.028,2,    1.723,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0191
  58JH19931106,   GNS,    64,  1,      1,19931108, 64.6670,   0.0000, 3009,   2671.0,  -0.8900,  34.9100,2,    301.6,2,    12.58,2,    15.42,2,     0.03,2,     1.05,2,    0.593,2,    0.310,2,    0.040,2,    1.556,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0291
  58JH19931106,   GNS,    65,  1,     12,19931109, 65.0000,  -0.8333, 3076,     11.0,   6.0270,  34.8960,2,    299.9,2,     2.72,2,     8.03,2,     0.21,2,     0.55,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.0261
  58JH19931106,   GNS,    65,  1,     11,19931109, 65.0000,  -0.8333, 3076,     47.0,   6.0210,  34.9030,2,    297.3,2,     2.85,2,     8.11,2,     0.21,2,     0.55,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.0170
  58JH19931106,   GNS,    65,  1,     10,19931109, 65.0000,  -0.8333, 3076,     96.0,   5.8260,  34.8950,2,    296.0,2,     3.52,2,     9.44,2,     0.15,2,     0.61,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.8180
