EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,CFC-11,CFC-11_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19911105,   GNS,    61,  1,     11,19911120, 74.5000,  -5.0000, 3480,    400.0,  -0.6600,  34.8700,2,    316.5,2,     6.73,2,    14.26,2,     0.02,2,     0.89,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6735
  58JH19911105,   GNS,    61,  1,     10,19911120, 74.5000,  -5.0000, 3480,    500.0,  -0.6900,  34.8800,2,    316.0,2,     6.90,2,    14.18,2,     0.02,2,     0.87,2, 0.107408436,2, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7072
  58JH19911105,   GNS,    61,  1,      9,19911120, 74.5000,  -5.0000, 3480,    600.0,  -0.7300,  34.8800,2,    313.4,2,     7.26,2,    14.57,2,     0.02,2,     0.89,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7510
  58JH19911105,   GNS,    61,  1,      8,19911120, 74.5000,  -5.0000, 3480,    800.0,  -0.7700,  34.8900,2,    308.6,2,     8.10,2,    14.88,2,     0.02,2,     0.94,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7992
  58JH19911105,   GNS,    61,  1,      7,19911120, 74.5000,  -5.0000, 3480,   1000.0,  -0.9100,  34.8900,2,    308.6,2,     8.60,2,    15.03,2,     0.01,2,     0.93,2,0.0878789777,2, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9471
  58JH19911105,   GNS,    61,  1,      6,19911120, 74.5000,  -5.0000, 3480,   1200.0,  -0.9800,  34.8900,2,    309.9,2,     8.80,2,    15.00,2,     0.01,2,     0.94,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0261
  58JH19911105,   GNS,    61,  1,      5,19911120, 74.5000,  -5.0000, 3480,   1500.0,  -1.0200,  34.8900,2,    308.2,2,     9.12,2,    15.12,2,     0.01,2,     0.96,2,0.0585859851,2, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0812
  58JH19911105,   GNS,    61,  1,      4,19911120, 74.5000,  -5.0000, 3480,   1800.0,  -1.0200,  34.9000,2,    309.1,2,     9.67,2,    15.57,2,     0.02,2,     1.02,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0982
  58JH19911105,   GNS,    61,  1,      3,19911120, 74.5000,  -5.0000, 3480,   2000.0,  -1.0300,  34.9000,2,    308.6,2,     9.89,2,    15.60,2,     0.08,2,     0.98,2, 0.117171101,2, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1203
  58JH19911105,   GNS,    61,  1,      2,19911120, 74.5000,  -5.0000, 3480,   2500.0,  -1.0200,  34.9000,2,    309.1,2,    10.33,2,    15.65,2,     0.01,2,     0.99,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1439
  58JH19911105,   GNS,    61,  1,      1,19911120, 74.5000,  -5.0000, 3480,   3000.0,  -1.0200,  34.9000,2,    309.1,2,    10.59,2,    15.53,2,     0.01,2,     0.99,2, 0.107406842,2, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1815
  58JH19911105,   GNS,    62,  2,      1,19911120, 74.5000,  -3.1670, 3580,      0.0,  -1.2300,  34.5900,2,   -999.0,9,     3.05,2,     7.93,2,     0.22,2,     0.59,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.2300
  58JH19911105,   GNS,    62,  1,     12,19911120, 74.5000,  -3.1670, 3580,     20.0,  -1.2500,  34.6000,2,   -999.0,9,     3.12,2,     7.89,2,     0.25,2,     0.58,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.2505
  58JH19911105,   GNS,    62,  1,     11,19911120, 74.5000,  -3.1670, 3580,     50.0,  -1.0700,  34.6300,2,   -999.0,9,     3.30,2,     8.63,2,     0.21,2,     0.63,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0713
  58JH19911105,   GNS,    62,  1,     10,19911120, 74.5000,  -3.1670, 3580,    100.0,  -0.7500,  34.8000,2,   -999.0,9,     5.68,2,    13.31,2,     0.03,2,     0.82,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7530
  58JH19911105,   GNS,    62,  1,      9,19911120, 74.5000,  -3.1670, 3580,    250.0,  -0.6600,  34.8600,2,   -999.0,9,     6.42,2,    14.19,2,     0.02,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6681
  58JH19911105,   GNS,    62,  1,      8,19911120, 74.5000,  -3.1670, 3580,    500.0,  -0.8000,  34.8800,2,   -999.0,9,     7.03,2,    14.74,2,     0.02,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8167
  58JH19911105,   GNS,    62,  1,      7,19911120, 74.5000,  -3.1670, 3580,    750.0,  -0.8400,  34.8900,2,   -999.0,9,     7.89,2,    14.96,2,     0.02,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8666
  58JH19911105,   GNS,    62,  1,      6,19911120, 74.5000,  -3.1670, 3580,   1000.0,  -0.9500,  34.8900,2,   -999.0,9,     8.78,2,    15.13,2,     0.02,2,     0.94,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9868
  58JH19911105,   GNS,    62,  1,      5,19911120, 74.5000,  -3.1670, 3580,   1250.0,  -1.0200,  34.8900,2,   -999.0,9,     9.37,2,    15.18,2,     0.02,2,     0.97,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0681
  58JH19911105,   GNS,    62,  1,      4,19911120, 74.5000,  -3.1670, 3580,   1750.0,  -1.0500,  34.8900,2,   -999.0,9,     9.47,2,    15.24,2,     0.02,2,     0.96,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1248
  58JH19911105,   GNS,    62,  1,      3,19911120, 74.5000,  -3.1670, 3580,   2000.0,  -1.0400,  34.9000,2,   -999.0,9,     9.70,2,    15.26,2,     0.02,2,     0.97,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1301
  58JH19911105,   GNS,    62,  1,      2,19911120, 74.5000,  -3.1670, 3580,   2500.0,  -1.0400,  34.9000,2,   -999.0,9,    10.37,2,    15.52,2,     0.02,2,     1.01,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1636
  58JH19911105,   GNS,    62,  1,      1,19911120, 74.5000,  -3.1670, 3580,   3000.0,  -1.0400,  34.9000,2,   -999.0,9,    10.54,2,    15.55,2,     0.02,2,     1.02,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.2010
  58JH19911105,   GNS,    63,  1,     12,19911120, 74.5000,  -1.3340, 2840,     20.0,  -0.7480,  34.4650,2,   -999.0,9,     2.48,2,     5.55,2,     0.26,2,     0.49,2,        -999,9,    6.989,2, -999.000,9,     -999,9,    2.930,2,   0.7991,4,    -2.67,2,  -0.7486
  58JH19911105,   GNS,    63,  1,     11,19911120, 74.5000,  -1.3340, 2840,     50.0,  -0.5860,  34.6020,2,   -999.0,9,     2.78,2,     6.34,2,     0.26,2,     0.56,2,        -999,9,    6.925,2, -999.000,9,     -999,9,    2.360,2,   1.8393,2,    -2.17,2,  -0.5875
  58JH19911105,   GNS,    63,  1,     10,19911120, 74.5000,  -1.3340, 2840,    100.0,  -0.5830,  34.7300,2,   -999.0,9,     5.74,2,    12.48,2,     0.04,2,     0.79,2,        -999,9,    6.301,2, -999.000,9,     -999,9, -999.000,9,   1.8616,2,    -0.31,2,  -0.5861
  58JH19911105,   GNS,    63,  1,      9,19911120, 74.5000,  -1.3340, 2840,    250.0,  -1.0130,  34.8410,2,   -999.0,9,     6.24,2,    13.29,2,     0.02,2,     0.80,2,        -999,9,    4.733,2,    6.738,2,     -999,9,    1.850,2,   1.8482,2,     2.32,2,  -1.0203
  58JH19911105,   GNS,    63,  1,      8,19911120, 74.5000,  -1.3340, 2840,    500.0,  -0.8130,  34.8780,2,   -999.0,9,     6.97,2,    13.60,2,     0.02,2,     0.86,2,        -999,9,    3.174,2,    5.250,2,     -999,9,    1.860,2,   1.6339,3,     3.00,2,  -0.8297
  58JH19911105,   GNS,    63,  1,      7,19911120, 74.5000,  -1.3340, 2840,    750.0,  -0.8790,  34.8880,2,   -999.0,9,     7.99,2,    14.18,2,     0.02,2,     0.88,2,        -999,9,    2.561,2,    4.161,2,     -999,9,    1.520,2,   1.8482,2,     4.77,2,  -0.9053
  58JH19911105,   GNS,    63,  1,      6,19911120, 74.5000,  -1.3340, 2840,   1000.0,  -0.9960,  34.8890,2,   -999.0,9,     8.53,2,    14.24,2,     0.02,2,  -999.00,9,        -999,9,    2.295,2,    3.885,2,     -999,9,    1.160,2,   1.8571,2,     4.51,2,  -1.0324
  58JH19911105,   GNS,    63,  1,      5,19911120, 74.5000,  -1.3340, 2840,   1300.0,  -1.0460,  34.8910,2,   -999.0,9,     8.95,2,    14.75,2,     0.01,2,     0.92,2,        -999,9,    2.008,2,    3.551,2,     -999,9,    0.960,2,   1.8482,2,     4.34,2,  -1.0964
  58JH19911105,   GNS,    63,  1,      4,19911120, 74.5000,  -1.3340, 2840,   1600.0,  -1.0510,  34.8940,2,   -999.0,9,     9.32,2,    14.78,2,     0.01,2,  -999.00,9,        -999,9,    1.702,2,    3.188,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1173
  58JH19911105,   GNS,    63,  1,      3,19911120, 74.5000,  -1.3340, 2840,   2000.0,  -1.0460,  34.8980,2,   -999.0,9,     9.79,2,    14.84,2,     0.01,2,     0.92,2,        -999,9,    1.309,2,    2.699,2,     -999,9,    0.870,2,   1.8571,2,     5.06,2,  -1.1360
  58JH19911105,   GNS,    63,  1,      2,19911120, 74.5000,  -1.3340, 2840,   2500.0,  -1.0530,  34.8970,2,   -999.0,9,    10.43,2,    15.25,2,     0.02,2,  -999.00,9,        -999,9,    0.953,2,    2.364,2,     -999,9,    0.850,2,   1.9375,3,     5.60,2,  -1.1763
  58JH19911105,   GNS,    63,  1,      1,19911120, 74.5000,  -1.3340, 2840,   2700.0,  -1.0580,  34.8960,2,   -999.0,9,    10.55,2,    14.97,2,     0.01,2,     0.94,2,        -999,9,    0.885,2,    2.358,2,     -999,9, -999.000,9,   1.8571,2,  -999.00,9,  -1.1957
  58JH19911105,   GNS,    64,  2,      1,19911121, 74.5000,   0.5170, 3690,      0.0,  -0.5300,  34.6300,2,   -999.0,9,     2.95,2,     6.60,2,     0.26,2,     0.51,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5300
  58JH19911105,   GNS,    64,  1,     12,19911121, 74.5000,   0.5170, 3690,     20.0,  -0.5300,  34.6300,2,   -999.0,9,     2.92,2,     6.52,2,     0.27,2,     0.57,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5306
  58JH19911105,   GNS,    64,  1,     11,19911121, 74.5000,   0.5170, 3690,     49.0,  -0.5230,  34.6370,2,   -999.0,9,     2.95,2,     6.75,2,     0.24,2,     0.53,2,        -999,9,    6.833,2, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5245
  58JH19911105,   GNS,    64,  1,     10,19911121, 74.5000,   0.5170, 3690,    100.0,  -0.3250,  34.8000,2,   -999.0,9,     5.90,2,    12.83,2,     0.02,2,     0.81,2,        -999,9,    4.816,2,    6.348,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.3284
  58JH19911105,   GNS,    64,  1,      9,19911121, 74.5000,   0.5170, 3690,    250.0,  -0.7030,  34.8470,2,   -999.0,9,     6.16,2,    13.08,2,     0.02,2,     0.83,2,        -999,9,    4.448,2,    6.063,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7110
  58JH19911105,   GNS,    64,  1,      8,19911121, 74.5000,   0.5170, 3690,    500.0,  -0.8650,  34.8700,2,   -999.0,9,     6.63,2,    13.54,2,     0.02,2,     0.86,2,        -999,9,    3.901,2,    5.465,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8814
  58JH19911105,   GNS,    64,  1,      7,19911121, 74.5000,   0.5170, 3690,    750.0,  -0.7870,  34.8920,2,   -999.0,9,     7.84,2,    14.26,2,     0.02,2,     0.91,2,        -999,9,    2.686,2,    3.982,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8139
  58JH19911105,   GNS,    64,  1,      6,19911121, 74.5000,   0.5170, 3690,   1000.0,  -0.8980,  34.8930,2,   -999.0,9,     8.43,2,    14.58,2,     0.01,2,     0.91,2,        -999,9,    2.310,2,    3.665,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9352
  58JH19911105,   GNS,    64,  1,      5,19911121, 74.5000,   0.5170, 3690,   1300.0,  -1.0140,  34.8920,2,   -999.0,9,     8.81,2,    14.77,2,     0.01,2,     0.94,2,        -999,9,    2.086,2,    3.436,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0647
  58JH19911105,   GNS,    64,  1,      4,19911121, 74.5000,   0.5170, 3690,   1600.0,  -1.0450,  34.8940,2,   -999.0,9,     9.08,2,    14.68,2,     0.01,2,     0.92,2,        -999,9,    1.869,2,    3.225,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1114
  58JH19911105,   GNS,    64,  1,      3,19911121, 74.5000,   0.5170, 3690,   2000.0,  -1.0370,  34.8970,2,   -999.0,9,     9.51,2,    14.88,2,     0.01,2,     0.98,2,        -999,9,    1.491,2,    2.802,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1272
  58JH19911105,   GNS,    64,  1,      2,19911121, 74.5000,   0.5170, 3690,   2500.0,  -1.0300,  34.8970,2,   -999.0,9,     9.95,2,    14.85,2,     0.02,2,     0.92,2,        -999,9,    1.164,2,    2.376,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1537
  58JH19911105,   GNS,    64,  1,      1,19911121, 74.5000,   0.5170, 3690,   3001.0,  -1.0340,  34.8970,2,   -999.0,9,    10.39,2,    14.67,2,     0.01,2,     0.93,2,        -999,9,    0.944,2,    2.269,2,    8.533,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.1952
  58JH19911105,   GNS,    65,  2,      1,19911121, 74.5000,   3.2000, 3400,      0.0,   0.6900,  34.7000,2,   -999.0,9,     3.83,2,     8.62,2,     0.21,2,     0.65,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.6900
  58JH19911105,   GNS,    65,  1,     12,19911121, 74.5000,   3.2000, 3400,     20.0,   0.7030,  34.7020,2,    346.6,2,     3.85,2,     8.63,2,     0.22,2,     0.59,2,        -999,9,    6.369,2, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7022
  58JH19911105,   GNS,    65,  1,     11,19911121, 74.5000,   3.2000, 3400,     50.0,   0.7100,  34.7000,2,    345.3,2,     3.85,2,     8.81,2,     0.22,2,     0.62,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7079
  58JH19911105,   GNS,    65,  1,     10,19911121, 74.5000,   3.2000, 3400,    101.0,   0.6190,  34.7190,2,    342.2,2,     5.70,2,    12.39,2,     0.06,2,     0.79,2,        -999,9,    5.781,2, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.6148
  58JH19911105,   GNS,    65,  1,      9,19911121, 74.5000,   3.2000, 3400,    250.0,  -0.2000,  34.8670,2,    343.5,2,     5.90,2,    12.54,2,     0.02,2,     0.82,2,        -999,9,    5.380,2,    7.176,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.2090
  58JH19911105,   GNS,    65,  1,      8,19911121, 74.5000,   3.2000, 3400,    500.0,  -0.7410,  34.8750,2,    323.0,2,     6.91,2,    13.37,2,     0.02,2,     0.88,2,        -999,9,    3.304,2,    4.668,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7580
  58JH19911105,   GNS,    65,  1,      7,19911121, 74.5000,   3.2000, 3400,    751.0,  -0.7590,  34.8890,2,    323.4,2,     7.58,2,    14.00,2,     0.02,2,     0.89,2,        -999,9,    2.848,2,    4.175,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7861
  58JH19911105,   GNS,    65,  1,      6,19911121, 74.5000,   3.2000, 3400,   1001.0,  -0.8290,  34.8960,2,    320.8,2,     8.49,2,    14.04,2,     0.01,2,     0.91,2,        -999,9,    2.123,2,    3.360,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8669
  58JH19911105,   GNS,    65,  1,      5,19911121, 74.5000,   3.2000, 3400,   1300.0,  -0.9580,  34.8950,2,    319.5,2,     9.06,2,    14.49,2,     0.02,2,     0.96,2,        -999,9,    1.835,2,    3.057,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0093
  58JH19911105,   GNS,    65,  1,      4,19911121, 74.5000,   3.2000, 3400,   1600.0,  -1.0020,  34.8980,2,    318.6,2,     9.37,2,  -999.00,9,     0.01,2,     0.88,2,        -999,9,    1.597,2,    2.802,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0689
  58JH19911105,   GNS,    65,  1,      3,19911121, 74.5000,   3.2000, 3400,   2000.0,  -1.0070,  34.9000,2,    318.6,2,    10.01,2,    14.70,2,     0.02,2,     0.93,2,        -999,9,    1.225,2,    2.408,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0977
  58JH19911105,   GNS,    65,  1,      2,19911121, 74.5000,   3.2000, 3400,   2501.0,  -1.0270,  34.8990,2,    319.1,2,    10.36,2,    14.72,2,     0.01,2,     0.94,2,        -999,9,    0.965,2,    2.213,2,     9.03,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.1509
  58JH19911105,   GNS,    65,  1,      1,19911121, 74.5000,   3.2000, 3400,   3002.0,  -1.0340,  34.8970,2,    323.9,2,    10.78,2,    15.02,2,     0.02,2,     0.97,2,        -999,9,    0.864,2,    2.251,2,    8.749,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.1953
  58JH19911105,   GNS,    66,  2,      1,19911121, 74.5000,   5.0830, 3030,      0.0,   1.8300,  34.8200,2,   -999.0,9,     4.05,2,     9.50,2,     0.13,2,     0.64,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.8300
  58JH19911105,   GNS,    66,  1,     12,19911121, 74.5000,   5.0830, 3030,     21.0,   1.8430,  34.8280,2,   -999.0,9,     3.95,2,     9.35,2,     0.13,2,     0.63,2,        -999,9,    5.785,2, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.8419
  58JH19911105,   GNS,    66,  1,     11,19911121, 74.5000,   5.0830, 3030,     50.0,   1.8500,  34.8300,2,   -999.0,9,     3.92,2,     9.16,2,     0.16,2,     0.62,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.8474
  58JH19911105,   GNS,    66,  1,     10,19911121, 74.5000,   5.0830, 3030,    100.0,   0.7980,  34.7400,2,   -999.0,9,     4.05,2,     9.28,2,     0.21,2,     0.63,2,        -999,9,    6.107,2, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7937
  58JH19911105,   GNS,    66,  1,      9,19911121, 74.5000,   5.0830, 3030,    200.0,   0.4600,  34.8700,2,   -999.0,9,     6.06,2,    13.19,2,     0.02,2,     0.87,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.4517
  58JH19911105,   GNS,    66,  1,      8,19911121, 74.5000,   5.0830, 3030,    400.0,  -0.6410,  34.8480,2,   -999.0,9,     6.21,2,    12.97,2,     0.02,2,     0.80,2,        -999,9,    4.294,2,    5.849,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6545
  58JH19911105,   GNS,    66,  1,      7,19911121, 74.5000,   5.0830, 3030,    750.0,  -0.7220,  34.8860,2,   -999.0,9,     7.64,2,    14.21,2,     0.02,2,     0.86,2,        -999,9,    2.668,2,    3.820,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7493
  58JH19911105,   GNS,    66,  1,      6,19911121, 74.5000,   5.0830, 3030,   1000.0,  -0.8260,  34.8910,2,   -999.0,9,     8.43,2,    14.48,2,     0.01,2,     0.92,2,        -999,9,    2.235,2,    3.408,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8638
  58JH19911105,   GNS,    66,  1,      5,19911121, 74.5000,   5.0830, 3030,   1300.0,  -0.9100,  34.9000,2,   -999.0,9,     9.14,2,    14.45,2,     0.01,2,     0.97,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9618
  58JH19911105,   GNS,    66,  1,      4,19911121, 74.5000,   5.0830, 3030,   1600.0,  -0.9630,  34.9000,2,   -999.0,9,     9.58,2,    14.71,2,     0.01,2,     0.98,2,        -999,9,    1.499,2,    2.629,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0304
  58JH19911105,   GNS,    66,  1,      3,19911121, 74.5000,   5.0830, 3030,   2000.0,  -0.9860,  34.9030,2,   -999.0,9,    10.14,2,    14.61,2,     0.01,2,     0.98,2,        -999,9,    1.001,2,    2.016,2,    9.554,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0770
  58JH19911105,   GNS,    66,  1,      2,19911121, 74.5000,   5.0830, 3030,   2500.0,  -1.0140,  34.9010,2,   -999.0,9,    10.61,2,    14.69,2,     0.01,2,     0.95,2,        -999,9,    0.799,2,    1.953,2,    8.005,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.1381
  58JH19911105,   GNS,    66,  1,      1,19911121, 74.5000,   5.0830, 3030,   2900.0,  -1.0030,  34.9010,2,   -999.0,9,    10.73,2,    14.70,2,     0.01,2,     1.01,2,        -999,9, -999.000,9,    2.106,2,    8.569,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.1570
  58JH19911105,   GNS,    67,  1,     11,19911121, 74.5000,   7.0000, 2435,     50.0,   4.0100,  35.0700,2,   -999.0,9,     5.03,2,    11.42,2,     0.03,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.0065
  58JH19911105,   GNS,    67,  1,     10,19911121, 74.5000,   7.0000, 2435,    100.0,   3.9400,  35.0700,2,   -999.0,9,     5.04,2,    11.51,2,     0.03,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.9331
  58JH19911105,   GNS,    67,  1,      9,19911121, 74.5000,   7.0000, 2435,    200.0,   3.9200,  35.0700,2,   -999.0,9,     5.02,2,    11.51,2,     0.03,2,     0.70,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.9060
  58JH19911105,   GNS,    67,  1,      8,19911121, 74.5000,   7.0000, 2435,    400.0,   1.9100,  34.9300,2,   -999.0,9,     5.02,2,    11.40,2,     0.16,3,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.8880
  58JH19911105,   GNS,    67,  1,      7,19911121, 74.5000,   7.0000, 2435,    600.0,   0.2900,  34.9000,2,   -999.0,9,     5.72,2,    12.63,2,     0.02,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2639
  58JH19911105,   GNS,    67,  1,      6,19911121, 74.5000,   7.0000, 2435,    800.0,  -0.4700,  34.8900,2,   -999.0,9,     7.26,2,    13.36,2,     0.02,2,     0.84,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5012
  58JH19911105,   GNS,    67,  1,      5,19911121, 74.5000,   7.0000, 2435,   1000.0,  -0.6530,  34.8950,2,   -999.0,9,     8.06,2,    13.75,2,     0.02,2,  -999.00,9,        -999,9,    2.307,2,    3.553,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6923
  58JH19911105,   GNS,    67,  1,      4,19911121, 74.5000,   7.0000, 2435,   1301.0,  -0.7930,  34.9030,2,   -999.0,9,     9.76,2,    14.12,2,     0.02,2,     0.81,2,        -999,9,    1.231,2,    2.253,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8461
  58JH19911105,   GNS,    67,  1,      3,19911121, 74.5000,   7.0000, 2435,   1600.0,  -0.9240,  34.9040,2,   -999.0,9,    10.43,2,    14.21,2,     0.02,2,  -999.00,9,        -999,9,    0.947,2,    1.887,2,    8.143,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9919
  58JH19911105,   GNS,    67,  1,      2,19911121, 74.5000,   7.0000, 2435,   2000.0,  -0.9540,  34.9040,2,   -999.0,9,    10.73,2,    14.10,2,     0.02,2,  -999.00,9,        -999,9,    0.800,2,    1.761,2,     7.46,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0455
  58JH19911105,   GNS,    67,  1,      1,19911121, 74.5000,   7.0000, 2435,   2300.0,  -0.9460,  34.9060,2,   -999.0,9,    10.97,2,    14.48,2,     0.02,2,     0.97,2,        -999,9,    0.808,2,    1.770,2,    7.366,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0574
  58JH19911105,   GNS,    68,  1,     12,19911122, 74.5000,   9.0000, 2600,      0.0,   4.4500,  35.0900,2,   -999.0,9,     5.07,2,    11.16,2,     0.03,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.4500
