EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19951108,   GNS,   315,  2,      8,2,19951117, 73.7490,  -4.1180, 2514,    149.0,   0.0410,  34.8940,2,  34.8991,2,    313.4,2,     6.76,2,    12.63,2,     0.01,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   0.0354
  58JH19951108,   GNS,   315,  2,      7,2,19951117, 73.7490,  -4.1180, 2514,    199.1,  -0.2030,  34.8900,2,  34.8940,2,    314.7,2,     6.90,2,    12.59,2,     0.01,2,     0.87,2,    4.417,2,    2.099,2,    0.367,2,    5.828,2,    13.05,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.2101
  58JH19951108,   GNS,   315,  2,      6,2,19951117, 73.7490,  -4.1180, 2514,    248.7,  -0.3600,  34.8880,2,  34.8929,2,    318.2,2,     6.92,2,    12.65,2,     0.01,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.3687
  58JH19951108,   GNS,   315,  2,      5,2,19951117, 73.7490,  -4.1180, 2514,    299.1,  -0.4800,  34.8860,2,  34.8908,2,    319.5,2,     7.02,2,    12.73,2,     0.01,2,     0.88,2,    4.628,2,    2.231,2,    0.387,2,    6.126,2,   13.802,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4903
  58JH19951108,   GNS,   315,  2,      4,2,19951117, 73.7490,  -4.1180, 2514,    399.4,  -0.6610,  34.8810,2,  34.8856,2,    319.5,2,     7.30,2,    12.79,2,     0.01,2,     0.88,2,    4.502,2,    2.172,2,    0.377,2,    5.983,2,   13.403,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6744
  58JH19951108,   GNS,   315,  2,      3,2,19951117, 73.7490,  -4.1180, 2514,    499.3,  -0.8360,  34.8750,2,  34.8795,2,    325.2,2,     7.15,2,    12.82,2,     0.01,2,     0.88,2,    4.995,2,    2.430,2,    0.425,2,    6.523,2,   14.833,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8525
  58JH19951108,   GNS,   315,  2,      2,2,19951117, 73.7490,  -4.1180, 2514,    599.5,  -0.8710,  34.8750,2,  34.8793,2,    325.6,2,     7.16,2,    12.70,2,     0.01,2,     0.88,2,    4.989,2,    2.424,2,    0.435,2,    6.535,2,    14.85,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8912
  58JH19951108,   GNS,   315,  2,      1,2,19951117, 73.7490,  -4.1180, 2514,    700.4,  -0.9010,  34.8750,2,  34.8782,2,    327.8,2,     7.13,2,    12.67,2,     0.01,2,     0.88,2,    5.090,2,    2.501,2,    0.440,2,    6.628,2,   15.032,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9251
  58JH19951108,   GNS,   315,  1,     12,2,19951117, 73.7490,  -4.1180, 2514,    800.4,  -0.9050,  34.8750,2,  34.8791,2,    325.2,2,     7.19,2,    12.75,2,     0.01,2,     0.88,2,    5.000,2,    2.406,2,    0.428,2,    6.592,2,   14.898,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9333
  58JH19951108,   GNS,   315,  1,     11,2,19951117, 73.7490,  -4.1180, 2514,    899.3,  -0.9180,  34.8760,2,  34.8799,2,    325.6,2,     7.28,2,    12.80,2,     0.01,2,     0.88,2,    4.918,2,    2.399,2,    0.423,2,    6.484,2,    14.57,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9505
  58JH19951108,   GNS,   315,  1,     10,2,19951117, 73.7490,  -4.1180, 2514,    999.5,  -0.9150,  34.8780,2,  34.8818,2,    323.4,2,     7.42,2,    12.83,2,     0.01,2,     0.88,2,    4.747,2,    2.303,2,    0.406,2,    6.325,2,   14.089,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9521
  58JH19951108,   GNS,   315,  1,      9,2,19951117, 73.7490,  -4.1180, 2514,   1199.8,  -0.7630,  34.8970,2,  34.9006,2,    302.5,2,     9.21,2,    13.59,2,     0.01,2,     0.94,2,    2.186,2,    1.029,2,    0.148,2,    3.468,2,    6.787,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8112
  58JH19951108,   GNS,   315,  1,      8,2,19951117, 73.7490,  -4.1180, 2514,   1399.5,  -0.7920,  34.9040,2,  34.9073,2,    299.0,2,    10.11,2,    13.90,2,     0.01,2,     0.97,2,    1.298,2,    0.643,2,    0.072,2,    2.599,2,    4.082,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8504
  58JH19951108,   GNS,   315,  1,      7,2,19951117, 73.7490,  -4.1180, 2514,   1600.3,  -0.8630,  34.9040,2,  34.9070,2,    300.3,2,    10.48,2,    14.05,2,     0.01,2,     0.97,2,    1.114,2,    0.553,2,    0.060,2,    2.435,2,    3.471,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9318
  58JH19951108,   GNS,   315,  1,      6,2,19951117, 73.7490,  -4.1180, 2514,   1799.7,  -0.9050,  34.9050,2,  34.9078,2,    299.5,2,    10.89,2,    14.09,2,     0.01,2,     0.97,2,    0.914,2,    0.460,2,    0.030,2,    2.236,2,    2.881,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9849
  58JH19951108,   GNS,   315,  1,      5,2,19951117, 73.7490,  -4.1180, 2514,   1998.5,  -0.9340,  34.9040,2,  34.9065,2,    300.8,2,    10.96,2,    14.14,2,     0.01,2,     0.97,2,    0.909,2,    0.460,2,    0.028,2,    2.269,2,    2.859,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0258
  58JH19951108,   GNS,   315,  1,      4,2,19951117, 73.7490,  -4.1180, 2514,   2199.4,  -0.9540,  34.9040,2,  34.9062,2,    300.8,2,    11.08,2,    14.11,2,     0.01,2,     0.97,2,    0.857,2,    0.434,2,    0.036,2,    2.255,2,    2.689,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0585
  58JH19951108,   GNS,   315,  1,      3,2,19951117, 73.7490,  -4.1180, 2514,   2399.4,  -0.9710,  34.9030,2,  34.9050,2,    301.2,2,    11.28,2,    14.12,2,     0.01,2,     0.97,2,    0.792,2,    0.407,2,    0.016,2,    2.235,2,    2.481,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0888
  58JH19951108,   GNS,   315,  1,      2,2,19951117, 73.7490,  -4.1180, 2514,   2600.1,  -0.9960,  34.9010,2,  34.9027,2,    303.8,2,    11.47,2,    14.14,2,     0.01,2,     0.98,2,    0.782,2,    0.405,2,    0.022,2,    2.328,2,    2.415,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1276
  58JH19951108,   GNS,   315,  1,      1,2,19951117, 73.7490,  -4.1180, 2514,   2650.4,  -0.9970,  34.9010,2,  34.9027,2,    303.8,2,    11.51,2,    14.18,2,     0.01,2,     0.99,2,    0.777,2,    0.399,2,    0.021,2,    2.338,2,    2.393,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.1323
  58JH19951108,   GNS,   316,  1,     12,2,19951117, 73.3340,  -3.0160, 2960,      9.0,   0.5850,  34.5870,2,  34.5923,2,    334.4,2,     3.70,2,     7.57,2,     0.16,2,     0.62,2,    6.491,2,    3.296,2,    0.622,2,    7.759,2,   16.305,2,   2137.8,2,   2218.3,3, -999.000,9,-999.0000,9,  -999.00,9,   0.5846
  58JH19951108,   GNS,   316,  1,     11,2,19951117, 73.3340,  -3.0160, 2960,     49.7,   0.6010,  34.5900,2,  34.5953,2,    334.4,2,     3.74,2,     7.60,2,     0.16,2,     0.62,2,    6.517,2,    3.294,2,    0.621,2,    7.730,2,   16.123,2,   2131.8,2,   2220.4,3, -999.000,9,-999.0000,9,  -999.00,9,   0.5990
  58JH19951108,   GNS,   316,  1,     10,2,19951117, 73.3340,  -3.0160, 2960,     98.5,   1.4980,  34.9260,2,  34.9313,2,    304.7,2,     6.41,2,    12.47,2,     0.01,2,     0.84,2,    4.778,2,    2.344,2,    0.401,2,    5.904,2,   13.795,2,   2160.0,2,   2191.1,3, -999.000,9,-999.0000,9,  -999.00,9,   1.4932
  58JH19951108,   GNS,   316,  1,      9,2,19951117, 73.3340,  -3.0160, 2960,    249.1,   0.1250,  34.8950,2,  34.8999,2,    312.1,2,     6.79,2,    12.62,2,     0.01,2,     0.87,2,    4.223,2,    2.039,2,    0.351,2,    5.485,2,   12.198,2,   2159.5,2,   2150.0,3, -999.000,9,-999.0000,9,  -999.00,9,   0.1153
  58JH19951108,   GNS,   316,  1,      8,2,19951117, 73.3340,  -3.0160, 2960,    499.5,  -0.5730,  34.8840,2,  34.8885,2,    311.2,2,     7.23,2,    12.80,2,     0.01,2,     0.89,2,    4.406,2,    2.127,2,    0.369,2,    5.816,2,   12.926,2,   2166.5,2,   2228.2,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.5907
  58JH19951108,   GNS,   316,  1,      7,2,19951117, 73.3340,  -3.0160, 2960,    750.4,  -0.8400,  34.8780,2,  34.8811,2,    322.1,2,     7.36,2,    12.84,2,     0.01,2,     0.89,2,    4.615,2,    2.229,2,    0.390,2,    6.119,2,   13.539,2,   2155.5,2,   2148.9,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.8666
  58JH19951108,   GNS,   316,  1,      6,2,19951117, 73.3340,  -3.0160, 2960,   1000.3,  -0.8820,  34.8790,2,  34.8828,2,    323.4,2,     7.49,2,    12.89,2,     0.01,2,     0.89,2,    4.532,2,    2.174,2,    0.375,2,    6.019,2,   13.111,2,   2153.7,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9194
  58JH19951108,   GNS,   316,  1,      5,2,19951117, 73.3340,  -3.0160, 2960,   1350.7,  -0.7810,  34.9030,2,  34.9064,2,    300.8,2,     9.89,2,    13.85,2,     0.01,2,     0.96,2,    1.465,2,    0.715,2,    0.059,2,    2.766,2,    4.578,2,   2153.5,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8369
  58JH19951108,   GNS,   316,  1,      4,2,19951117, 73.3340,  -3.0160, 2960,   1699.0,  -0.8860,  34.9050,2,  34.9079,2,    301.2,2,    10.68,2,    14.04,2,     0.01,2,     0.98,2,    0.989,2,    0.490,2,    0.026,2,    2.323,2,     3.15,2,   2155.5,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9602
  58JH19951108,   GNS,   316,  1,      3,2,19951117, 73.3340,  -3.0160, 2960,   1998.8,  -0.9270,  34.9050,2,  34.9075,2,    301.6,2,    11.08,2,    14.13,2,     0.01,2,     0.98,2,    0.841,2,    0.434,2,    0.022,2,    2.166,2,    2.639,2,   2153.4,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0189
  58JH19951108,   GNS,   316,  1,      2,2,19951117, 73.3340,  -3.0160, 2960,   2401.0,  -0.9720,  34.9040,2,  34.9060,2,    304.7,2,    11.40,2,    14.16,2,     0.01,2,     0.98,2,    0.757,2,    0.377,2,    0.018,2,    2.139,2,    2.187,2,   2149.7,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0899
  58JH19951108,   GNS,   316,  1,      1,2,19951117, 73.3340,  -3.0160, 2960,   2902.1,  -0.9940,  34.9000,2,  34.9014,2,    305.6,2,    11.65,2,    14.13,2,     0.01,2,     0.98,2,    0.765,2,    0.398,2,    0.018,2,    2.355,2,    2.368,2,   2152.1,2,   2227.0,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.1484
  58JH19951108,   GNS,   317,  1,     12,2,19951117, 72.9170,  -1.9510, 2885,      8.6,   0.6090,  34.6480,2,  34.6533,2,    327.4,2,     3.73,2,     7.54,2,     0.16,2,     0.62,2,    6.475,2,    3.250,2,    0.611,2,    7.824,2,   16.272,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   0.6087
  58JH19951108,   GNS,   317,  1,     11,2,19951117, 72.9170,  -1.9510, 2885,     48.6,   0.6270,  34.6590,2,  34.6643,2,    327.4,2,     3.77,2,     7.60,2,     0.16,2,     0.63,2,    6.463,2,    3.259,2,    0.616,2,    7.658,2,   15.845,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   0.6250
  58JH19951108,   GNS,   317,  1,     10,2,19951117, 72.9170,  -1.9510, 2885,     99.3,   1.2000,  34.7820,2,  34.7873,2,    310.8,2,     5.07,2,    10.18,2,     0.08,2,     0.74,2,    5.564,2,    2.766,2,    0.505,2,    6.838,2,   14.906,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   1.1954
  58JH19951108,   GNS,   317,  1,      9,2,19951117, 72.9170,  -1.9510, 2885,    248.6,   0.2740,  34.8950,2,  34.9000,2,    304.7,2,     6.77,2,    12.53,2,     0.01,2,     0.87,2,    4.027,2,    1.976,2,    0.322,2,    5.214,2,   11.732,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2640
  58JH19951108,   GNS,   317,  1,      8,2,19951117, 72.9170,  -1.9510, 2885,    499.6,  -0.4290,  34.8870,2,  34.8915,2,    317.8,2,     6.84,2,    12.61,2,     0.01,2,     0.88,2,    4.956,2,    2.441,2,    0.426,2,    6.354,2,   14.324,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4473
  58JH19951108,   GNS,   317,  1,      7,2,19951117, 72.9170,  -1.9510, 2885,    748.4,  -0.7500,  34.8800,2,  34.8842,2,    318.2,2,     7.21,2,    12.78,2,     0.01,2,     0.89,2,    4.752,2,    2.306,2,    0.402,2,    6.225,2,   13.936,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7771
  58JH19951108,   GNS,   317,  1,      6,2,19951117, 72.9170,  -1.9510, 2885,    999.8,  -0.8640,  34.8780,2,  34.8818,2,    320.0,2,     7.29,2,    12.77,2,     0.01,2,     0.89,2,    4.765,2,    2.324,2,    0.415,2,    6.289,2,   14.145,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9015
  58JH19951108,   GNS,   317,  1,      5,2,19951117, 72.9170,  -1.9510, 2885,   1350.6,  -0.7550,  34.9000,2,  34.9034,2,    297.7,2,     9.46,2,    13.69,2,     0.01,2,     0.95,2,    1.865,2,    0.886,2,    0.078,2,    3.150,2,    5.801,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8112
  58JH19951108,   GNS,   317,  1,      4,2,19951117, 72.9170,  -1.9510, 2885,   1700.2,  -0.8560,  34.9050,2,  34.9079,2,    296.0,2,    10.53,2,    13.99,2,     0.01,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9307
  58JH19951108,   GNS,   317,  1,      3,2,19951117, 72.9170,  -1.9510, 2885,   2000.5,  -0.9090,  34.9050,2,  34.9075,2,    296.4,2,    10.97,2,    14.03,2,     0.01,2,     0.98,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0013
  58JH19951108,   GNS,   317,  1,      2,2,19951117, 72.9170,  -1.9510, 2885,   2349.1,  -0.9460,  34.9050,2,  34.9071,2,    297.3,2,    11.26,2,    14.12,2,     0.01,2,     0.98,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0608
  58JH19951108,   GNS,   317,  1,      1,2,19951117, 72.9170,  -1.9510, 2885,   2602.4,  -0.9610,  34.9040,2,  34.9057,2,    298.2,2,    11.37,2,    14.10,2,     0.01,2,     0.98,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -1.0935
  58JH19951108,   GNS,   318,  2,     12,2,19951117, 72.5010,  -0.8850, 2032,      9.9,   1.0440,  34.7370,2,  34.7424,2,    329.1,2,     3.75,2,     7.76,2,     0.15,2,     0.62,2,    6.262,2,    3.172,2,    0.593,2,    7.600,2,   15.666,2,   2149.7,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   1.0436
  58JH19951108,   GNS,   318,  2,     11,2,19951117, 72.5010,  -0.8850, 2032,     30.0,   1.4970,  34.8040,2,  34.8094,2,    327.0,2,     3.84,2,     8.08,2,     0.14,2,     0.63,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2136.9,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   1.4956
  58JH19951108,   GNS,   318,  2,     10,2,19951117, 72.5010,  -0.8850, 2032,     49.3,   1.7050,  34.8430,2,  34.8484,2,    323.0,2,     3.95,2,     8.48,2,     0.13,2,     0.63,2,    5.956,2,    3.039,2,    0.569,2,    7.341,2,   15.156,2,   2138.5,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   1.7025
  58JH19951108,   GNS,   318,  2,      9,2,19951117, 72.5010,  -0.8850, 2032,     75.3,   1.9930,  34.8800,2,  34.8854,2,    325.2,2,     4.24,2,     9.12,2,     0.12,2,     0.66,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2137.8,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   1.9890
  58JH19951108,   GNS,   318,  2,      8,2,19951117, 72.5010,  -0.8850, 2032,     99.2,   0.7830,  34.8960,2,  34.9012,2,    307.3,2,     6.50,2,    12.48,2,     0.01,2,     0.85,2,    4.406,2,    2.156,2,    0.368,2,    5.652,2,   12.826,2,   2145.9,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7787
  58JH19951108,   GNS,   318,  2,      7,2,19951117, 72.5010,  -0.8850, 2032,    123.8,   0.2170,  34.8850,2,  34.8901,2,    313.4,2,     6.60,2,    12.51,2,     0.01,2,     0.85,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2148.2,2,   2251.3,3, -999.000,9,-999.0000,9,  -999.00,9,   0.2122
  58JH19951108,   GNS,   318,  2,      6,2,19951117, 72.5010,  -0.8850, 2032,    149.5,   0.0250,  34.8850,2,  34.8901,2,    316.5,2,     6.62,2,    12.43,2,     0.01,2,     0.85,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2146.9,2,   2258.4,3, -999.000,9,-999.0000,9,  -999.00,9,   0.0194
  58JH19951108,   GNS,   318,  2,      5,2,19951117, 72.5010,  -0.8850, 2032,    199.6,  -0.1870,  34.8860,2,  34.8910,2,    320.8,2,     6.72,2,    12.55,2,     0.01,2,     0.86,2,    5.043,2,    2.466,2,    0.443,2,    6.469,2,   14.606,2,   2150.5,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.1942
  58JH19951108,   GNS,   318,  2,      4,2,19951117, 72.5010,  -0.8850, 2032,    298.9,  -0.3430,  34.8850,2,  34.8898,2,    322.6,2,     6.77,2,    12.59,2,     0.01,2,     0.87,2,    5.185,2,    2.554,2,    0.451,2,    6.565,2,   15.014,2,   2149.9,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.3536
  58JH19951108,   GNS,   318,  2,      3,2,19951117, 72.5010,  -0.8850, 2032,    401.0,  -0.4450,  34.8860,2,  34.8907,2,    320.8,2,     6.84,2,    12.64,2,     0.01,2,     0.88,2,    5.059,2,    2.493,2,    0.437,2,    6.445,2,   14.702,2,   2146.7,2,   2227.1,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.4592
  58JH19951108,   GNS,   318,  2,      2,2,19951117, 72.5010,  -0.8850, 2032,    499.5,  -0.5490,  34.8830,2,  34.8875,2,    322.1,2,     7.00,2,    12.66,2,     0.01,2,     0.88,2,    4.827,2,    2.395,2,    0.414,2,    6.240,2,    14.25,2,   2150.9,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5668
  58JH19951108,   GNS,   318,  2,      1,2,19951117, 72.5010,  -0.8850, 2032,    601.8,  -0.6410,  34.8830,2,  34.8874,2,    319.1,2,     7.32,2,    12.82,2,     0.01,2,     0.89,2,    4.351,2,    2.104,2,    0.349,2,    5.758,2,   13.026,2,   2165.2,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6625
  58JH19951108,   GNS,   318,  1,     12,2,19951117, 72.5010,  -0.8850, 2032,    699.5,  -0.6950,  34.8820,2,  34.8862,2,    313.4,2,     7.30,2,    12.80,2,     0.01,2,     0.89,2,    4.494,2,    2.179,2,    0.348,2,    5.921,2,   13.408,2,   2155.1,2,   2200.8,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.7203
  58JH19951108,   GNS,   318,  1,     11,2,19951117, 72.5010,  -0.8850, 2032,    798.4,  -0.7080,  34.8870,2,  34.8911,2,    312.1,2,     7.95,2,    13.11,2,     0.01,2,     0.91,2,    3.528,2,    1.689,2,    0.274,2,    4.847,2,   10.984,2,   2156.3,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7375
  58JH19951108,   GNS,   318,  1,     10,2,19951117, 72.5010,  -0.8850, 2032,    899.1,  -0.7170,  34.8920,2,  34.8960,2,    306.9,2,     8.48,2,    13.30,2,     0.01,2,     0.93,2,    2.887,2,    1.343,2,    0.189,2,    4.104,2,    8.973,2,   2155.1,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7510
  58JH19951108,   GNS,   318,  1,      9,2,19951117, 72.5010,  -0.8850, 2032,    999.4,  -0.7110,  34.8980,2,  34.9018,2,    303.0,2,     9.09,2,    13.49,2,     0.01,2,     0.94,2,    2.194,2,    1.027,2,    0.104,2,    3.427,2,    6.915,2,   2153.9,2,   2189.8,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.7498
  58JH19951108,   GNS,   318,  1,      8,2,19951117, 72.5010,  -0.8850, 2032,   1099.0,  -0.7140,  34.9030,2,  34.9067,2,    296.0,2,     9.55,2,    13.67,2,     0.01,2,     0.95,2,    1.674,2,    0.805,2,    0.077,2,    2.929,2,     5.36,2,   2154.8,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7576
  58JH19951108,   GNS,   318,  1,      7,2,19951117, 72.5010,  -0.8850, 2032,   1200.6,  -0.7330,  34.9060,2,  34.9096,2,    303.0,2,     9.94,2,    13.80,2,     0.01,2,     0.96,2,    1.345,2,    0.657,2,    0.064,2,    2.597,2,    4.368,2,   2159.0,2,   2260.0,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.7816
  58JH19951108,   GNS,   318,  1,      6,2,19951117, 72.5010,  -0.8850, 2032,   1298.4,  -0.8000,  34.9060,2,  34.9094,2,    298.6,2,    10.24,2,    13.88,2,     0.01,2,     0.96,2,    1.165,2,    0.574,2,    0.042,2,    2.455,2,    3.774,2,   2156.8,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8530
  58JH19951108,   GNS,   318,  1,      5,2,19951117, 72.5010,  -0.8850, 2032,   1399.6,  -0.8350,  34.9060,2,  34.9093,2,    298.6,2,    10.47,2,    13.89,2,     0.01,2,     0.97,2,    1.056,2,    0.526,2,    0.027,2,    2.385,2,    3.447,2,   2154.6,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8930
  58JH19951108,   GNS,   318,  1,      4,2,19951117, 72.5010,  -0.8850, 2032,   1500.0,  -0.8640,  34.9060,2,  34.9092,2,    299.0,2,    10.67,2,    13.91,2,     0.01,2,     0.98,2,    0.952,2,    0.471,2,    0.021,2,    2.268,2,    3.114,2,   2154.7,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9271
  58JH19951108,   GNS,   318,  1,      3,2,19951117, 72.5010,  -0.8850, 2032,   1699.4,  -0.9110,  34.9070,2,  34.9099,2,    299.9,2,    11.13,2,    14.14,2,     0.01,2,     1.00,2,    0.777,2,    0.390,2,    0.020,2,    2.050,2,    2.493,2,   2151.2,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9849
  58JH19951108,   GNS,   318,  1,      2,2,19951117, 72.5010,  -0.8850, 2032,   1900.8,  -0.9340,  34.9070,2,  34.9096,2,    300.3,2,    11.32,2,    14.16,2,     0.01,2,     0.98,2,    0.709,2,    0.363,2,    0.019,2,    2.002,2,    2.277,2,   2164.2,2,   2215.6,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.0196
  58JH19951108,   GNS,   318,  1,      1,2,19951117, 72.5010,  -0.8850, 2032,   2078.9,  -0.9580,  34.9050,2,  34.9074,2,    300.8,2,    11.55,2,    14.18,2,     0.01,2,     0.98,2,    0.708,2,    0.355,2,    0.020,2,    2.061,2,    2.272,2,   2152.2,2,   2225.9,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.0545
  58JH19951108,   GNS,   319,  1,     12,2,19951117, 72.0850,   0.1650, 2217,      8.4,   3.5370,  35.0000,2,  35.0057,2,    303.4,2,     4.25,2,     9.54,2,     0.06,2,     0.68,2,    5.492,2,    2.850,2,    0.526,2,    6.816,2,   13.889,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5365
  58JH19951108,   GNS,   319,  1,     11,2,19951117, 72.0850,   0.1650, 2217,     49.2,   3.5470,  35.0000,2,  35.0056,2,    303.4,2,     4.28,2,     9.62,2,     0.05,2,     0.68,2,    5.501,2,    2.832,2,    0.521,2,    6.839,2,   14.006,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5438
  58JH19951108,   GNS,   319,  1,     10,2,19951117, 72.0850,   0.1650, 2217,     99.6,   3.5450,  34.9930,2,  34.9986,2,    302.9,2,     4.33,2,     9.62,2,     0.05,2,     0.69,2,    5.478,2,    2.823,2,    0.519,2,    6.774,2,   13.823,2,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5384
