EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  58JH19940525,   75N,   326,  1,     58,      4,2,19940530, 73.7500,  -4.1170, 3665,    200.0,  -0.5260,  34.8430,2,    332.3,2,     6.10,2,    12.70,2,     0.03,2,     0.93,2,   -999.0,9,   -999.0,9,  -0.5366
  58JH19940525,   75N,   326,  1,     59,      3,2,19940530, 73.7500,  -4.1170, 3665,    300.0,  -0.6940,  34.8360,2,    335.4,2,     6.10,2,    12.20,2,     0.02,2,     0.94,2,   -999.0,9,   -999.0,9,  -0.6997
  58JH19940525,   75N,   326,  1,     60,      2,2,19940530, 73.7500,  -4.1170, 3665,    400.0,  -0.8840,  34.8400,2,    330.9,2,     6.30,2,    13.00,2,     0.03,2,     0.95,2,   -999.0,9,   -999.0,9,  -0.8927
  58JH19940525,   75N,   326,  1,     61,      1,2,19940530, 73.7500,  -4.1170, 3665,    500.0,  -1.0310,  34.8340,2,    335.4,2,     6.30,2,    12.60,2,     0.02,2,     0.98,2,   -999.0,9,   -999.0,9,  -1.0457
  58JH19940525,   75N,   327,  1,     62,     12,2,19940530, 74.1667,  -5.2500, 3532,      5.0,   0.1410,  34.8330,2,    373.6,2,     1.20,2,     7.50,2,     0.04,2,     0.63,2,   2112.6,2,   2294.0,2,   0.1398
  58JH19940525,   75N,   327,  1,     63,     11,2,19940530, 74.1667,  -5.2500, 3532,     10.0,   0.1390,  34.8360,2,    372.7,2,     1.20,2,     7.60,2,     0.04,2,     0.63,2,   2110.5,2,   2333.0,2,   0.1396
  58JH19940525,   75N,   327,  1,     64,     10,2,19940530, 74.1667,  -5.2500, 3532,     20.0,   0.1400,  34.8370,2,    375.0,2,     1.20,2,     7.60,2,     0.04,2,     0.63,2,   2110.4,2,   2290.0,2,   0.1393
  58JH19940525,   75N,   327,  1,     65,      9,2,19940530, 74.1667,  -5.2500, 3532,     30.0,   0.1410,  34.8380,2,    373.6,2,     1.20,2,     7.60,2,     0.04,2,     0.63,2,   2110.5,2,   2282.0,2,   0.1389
  58JH19940525,   75N,   327,  1,     66,      8,2,19940530, 74.1667,  -5.2500, 3532,     50.0,  -0.2480,  34.8160,2,    349.6,2,     3.80,2,    10.20,2,     0.03,2,     0.79,2,   2129.2,2,   2281.0,2,  -0.2517
  58JH19940525,   75N,   327,  1,     67,      7,2,19940530, 74.1667,  -5.2500, 3532,     75.0,  -0.4260,  34.8430,2,    335.9,2,     5.90,2,    12.00,2,     0.04,2,     0.91,2,   2140.7,2,   2278.0,2,  -0.4324
  58JH19940525,   75N,   327,  1,     68,      6,2,19940530, 74.1667,  -5.2500, 3532,    100.0,  -0.4830,  34.8430,2,    339.1,2,     6.00,2,    12.60,2,     0.03,2,     0.91,2,   2146.3,2,   2285.0,2,  -0.4832
  58JH19940525,   75N,   327,  1,     69,      5,2,19940530, 74.1667,  -5.2500, 3532,    150.0,  -0.5440,  34.8260,2,    336.4,2,     6.10,2,    12.60,2,     0.03,2,     0.95,2,   -999.0,9,   2288.0,2,  -0.5448
  58JH19940525,   75N,   327,  1,     70,      4,2,19940530, 74.1667,  -5.2500, 3532,    200.0,  -0.5780,  34.8490,2,    335.0,2,     6.10,2,    12.70,2,     0.03,2,     0.93,2,   2145.9,2,   2304.0,2,  -0.5865
  58JH19940525,   75N,   327,  1,     71,      3,2,19940530, 74.1667,  -5.2500, 3532,    300.0,  -0.6150,  34.8540,2,    326.4,2,     6.40,2,    12.60,2,     0.02,2,     0.94,2,   2147.5,2,   2284.0,2,  -0.6299
  58JH19940525,   75N,   327,  1,     72,      2,2,19940530, 74.1667,  -5.2500, 3532,    400.0,  -0.8770,  34.8450,2,    334.1,2,     6.30,2,    12.90,2,     0.02,2,     0.94,2,   2147.7,2,   2295.0,2,  -0.8927
  58JH19940525,   75N,   327,  1,     73,      1,2,19940530, 74.1667,  -5.2500, 3532,    500.0,  -0.9360,  34.8450,2,    328.2,2,     6.50,2,    13.70,2,     0.01,2,     0.95,2,   2148.0,2,   2291.0,2,  -0.9561
  58JH19940525,   75N,   328,  2,     74,     12,2,19940530, 75.0000,   0.2500, 3510,      4.0,   0.0420,  34.7810,2,    385.4,2,     2.80,2,     2.00,2,     0.04,2,     0.39,2,   2075.6,2,   -999.0,9,   0.0399
  58JH19940525,   75N,   328,  2,     75,     11,2,19940530, 75.0000,   0.2500, 3510,      5.0,   0.0320,  34.7800,2,    383.6,2,     2.70,2,     2.00,2,     0.04,2,     0.41,2,   2074.1,2,   2296.0,2,   0.0298
  58JH19940525,   75N,   328,  2,     76,     10,2,19940530, 75.0000,   0.2500, 3510,     10.0,   0.0260,  34.7900,2,    400.9,2,     2.70,2,     2.00,2,     0.05,2,     0.41,2,   2074.5,2,   2292.0,2,   0.0296
  58JH19940525,   75N,   328,  2,     77,      9,2,19940530, 75.0000,   0.2500, 3510,     20.0,   0.0270,  34.7900,2,   -999.0,9,     2.80,2,     2.00,2,     0.04,2,     0.40,2,   2073.2,2,   2296.0,2,   0.0293
  58JH19940525,   75N,   328,  2,     78,      8,2,19940530, 75.0000,   0.2500, 3510,     30.0,   0.0260,  34.7900,2,    399.6,2,     2.80,2,     2.10,2,     0.04,2,     0.41,2,   2077.5,2,   2292.0,2,   0.0289
  58JH19940525,   75N,   328,  2,     79,      7,2,19940530, 75.0000,   0.2500, 3510,     50.0,  -1.0230,  34.7830,2,    346.4,2,     4.80,2,    10.20,2,     0.04,2,     0.82,2,   2143.1,2,   2343.0,2,  -1.0214
  58JH19940525,   75N,   328,  2,     80,      6,2,19940530, 75.0000,   0.2500, 3510,     75.0,  -1.1640,  34.8050,2,    351.4,2,     5.70,2,    11.50,2,     0.04,2,     0.87,2,   2150.2,2,   2288.0,2,  -1.1620
  58JH19940525,   75N,   328,  2,     81,      5,2,19940530, 75.0000,   0.2500, 3510,    100.0,  -1.1670,  34.8070,2,   -999.0,9,     5.70,2,    11.60,2,     0.04,2,     0.87,2,   2150.8,2,   2298.0,2,  -1.1726
  58JH19940525,   75N,   328,  2,     82,      4,2,19940530, 75.0000,   0.2500, 3510,    150.0,  -1.1330,  34.8200,2,   -999.0,9,     6.10,2,    12.30,2,     0.03,2,     0.91,2,   -999.0,9,   -999.0,9,  -1.1341
  58JH19940525,   75N,   328,  2,     83,      3,2,19940530, 75.0000,   0.2500, 3510,    200.0,  -1.1570,  34.8060,2,    341.8,2,     6.40,2,    12.50,2,     0.02,2,     0.94,2,   2152.1,2,   2290.0,2,  -1.1655
  58JH19940525,   75N,   328,  2,     84,      2,2,19940530, 75.0000,   0.2500, 3510,    250.0,  -1.0230,  34.8360,2,    337.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2150.4,2,   2300.0,2,  -1.0273
  58JH19940525,   75N,   328,  2,     85,      1,2,19940530, 75.0000,   0.2500, 3510,    300.0,  -1.0350,  34.8340,2,    333.2,2,     6.40,2,    12.60,2,     0.01,2,     0.93,2,   2150.5,2,   2296.0,2,  -1.0488
  58JH19940525,   75N,   328,  1,     86,     12,2,19940530, 75.0000,   0.2500, 3510,    400.0,  -1.0590,  34.8380,2,    330.9,2,     6.60,2,    12.70,2,     0.01,2,     0.92,2,   -999.0,9,   -999.0,9,  -1.0721
  58JH19940525,   75N,   328,  1,     87,     11,2,19940530, 75.0000,   0.2500, 3510,    501.0,  -1.0790,  34.8390,2,    330.0,2,     6.70,2,    12.70,2,     0.01,2,     0.95,2,   -999.0,9,   -999.0,9,  -1.0955
  58JH19940525,   75N,   328,  1,     88,     10,2,19940530, 75.0000,   0.2500, 3510,    598.0,  -1.0280,  34.8440,2,    327.3,2,     6.70,2,    12.70,2,     0.01,2,     0.93,2,   -999.0,9,   -999.0,9,  -1.0493
  58JH19940525,   75N,   328,  1,     89,      9,2,19940530, 75.0000,   0.2500, 3510,    800.0,  -0.8680,  34.8600,2,    314.6,2,     7.70,2,    13.40,2,     0.01,2,     0.97,2,   -999.0,9,   -999.0,9,  -0.8985
  58JH19940525,   75N,   328,  1,     90,      8,2,19940530, 75.0000,   0.2500, 3510,   1001.0,  -0.7860,  34.8730,2,    308.2,2,     8.60,2,    13.70,2,     0.01,2,     1.00,2,   -999.0,9,   -999.0,9,  -0.8281
  58JH19940525,   75N,   328,  1,     91,      7,2,19940530, 75.0000,   0.2500, 3510,   1200.0,  -0.8290,  34.8770,2,    306.4,2,     9.40,2,    14.00,2,     0.01,2,     1.03,2,   -999.0,9,   -999.0,9,  -0.8775
  58JH19940525,   75N,   328,  1,     92,      6,2,19940530, 75.0000,   0.2500, 3510,   1499.0,  -0.9290,  34.8760,2,    305.9,2,     9.80,2,    14.00,2,     0.01,2,     1.02,2,   -999.0,9,   -999.0,9,  -0.9922
  58JH19940525,   75N,   328,  1,     93,      5,2,19940530, 75.0000,   0.2500, 3510,   1802.0,  -0.9760,  34.8760,2,    306.4,2,    10.00,2,    14.10,2,     0.01,2,     1.02,2,   -999.0,9,   -999.0,9,  -1.0589
  58JH19940525,   75N,   328,  1,     94,      4,2,19940530, 75.0000,   0.2500, 3510,   1999.0,  -0.9860,  34.8780,2,   -999.0,9,    10.30,2,    14.10,2,     0.01,2,     1.02,2,   -999.0,9,   -999.0,9,  -1.0808
  58JH19940525,   75N,   328,  1,     95,      3,2,19940530, 75.0000,   0.2500, 3510,   2500.0,  -0.9970,  34.8870,2,    305.4,2,    10.90,2,    14.30,2,     0.01,2,     1.03,2,   -999.0,9,   -999.0,9,  -1.1243
  58JH19940525,   75N,   328,  1,     96,      2,2,19940530, 75.0000,   0.2500, 3510,   3002.0,  -1.0050,  34.8970,2,    308.6,2,    11.20,2,    14.20,2,     0.01,2,     1.03,2,   -999.0,9,   -999.0,9,  -1.1621
  58JH19940525,   75N,   328,  1,     97,      1,2,19940530, 75.0000,   0.2500, 3510,   3500.0,  -0.9930,  34.9000,2,    317.3,2,    12.00,2,    14.70,2,     0.01,2,     1.05,2,   -999.0,9,   -999.0,9,  -1.2034
  58JH19940525,   75N,   329,  1,     98,     12,2,19940531, 75.0000, -11.2170, 1752,      5.0,   1.1410,  34.7290,2,    352.7,2,     2.20,2,     7.00,2,     0.05,2,     0.62,2,   2099.3,2,   2279.0,2,   1.1398
  58JH19940525,   75N,   329,  1,     99,     11,2,19940531, 75.0000, -11.2170, 1752,     10.0,   1.1360,  34.7200,2,    353.2,2,     2.20,2,     6.90,2,     0.04,2,     0.61,2,   2098.9,2,   2279.0,2,   1.1396
  58JH19940525,   75N,   329,  1,      0,     10,2,19940531, 75.0000, -11.2170, 1752,     20.0,   1.2760,  34.7730,2,    355.0,2,     2.00,2,     6.80,2,     0.04,2,     0.61,2,   2101.1,2,   2279.0,2,   1.2791
  58JH19940525,   75N,   329,  1,      1,      9,2,19940531, 75.0000, -11.2170, 1752,     30.0,   1.2330,  34.8340,2,    358.2,2,     1.40,2,     6.40,2,     0.05,2,     0.63,2,   2103.8,2,   2275.0,2,   1.2286
  58JH19940525,   75N,   329,  1,      2,      8,2,19940531, 75.0000, -11.2170, 1752,     50.0,   1.4220,  34.8690,2,    339.6,2,     2.70,2,     8.20,2,     0.05,2,     0.71,2,   2118.5,2,   2284.0,2,   1.4176
  58JH19940525,   75N,   329,  1,      3,      7,2,19940531, 75.0000, -11.2170, 1752,     75.0,   1.2990,  34.9160,2,    319.1,2,     5.50,2,    11.60,2,     0.06,2,     0.90,2,   2138.1,2,   2291.0,2,   1.2965
  58JH19940525,   75N,   329,  1,      4,      6,2,19940531, 75.0000, -11.2170, 1752,    100.0,   1.2610,  34.9160,2,    318.2,2,     5.70,2,    11.80,2,     0.04,2,     0.87,2,   2139.0,2,   2290.0,2,   1.2553
  58JH19940525,   75N,   329,  1,      5,      5,2,19940531, 75.0000, -11.2170, 1752,    150.0,   0.9090,  34.8980,2,    320.4,2,     5.50,2,    11.60,2,     0.03,2,     0.88,2,   2138.7,2,   2286.0,2,   0.9033
  58JH19940525,   75N,   329,  1,      6,      4,2,19940531, 75.0000, -11.2170, 1752,    200.0,   0.5600,  34.8880,2,    319.1,2,     6.00,2,    12.00,2,     0.04,2,     0.89,2,   2144.7,2,   2284.0,2,   0.5516
  58JH19940525,   75N,   329,  1,      7,      3,2,19940531, 75.0000, -11.2170, 1752,    300.0,   0.2630,  34.8880,2,    312.7,2,     6.60,2,    12.60,2,     0.02,2,     0.92,2,   2147.6,2,   2282.0,2,   0.2478
  58JH19940525,   75N,   329,  1,      8,      2,2,19940531, 75.0000, -11.2170, 1752,    400.0,   0.1380,  34.8910,2,    326.4,2,     6.10,2,    12.30,2,     0.02,2,     1.13,2,   2146.6,2,   2281.0,2,   0.1238
  58JH19940525,   75N,   329,  1,      9,      1,2,19940531, 75.0000, -11.2170, 1752,    500.0,  -0.0840,  34.8760,2,    316.4,2,     6.70,2,    12.70,2,     0.01,2,     0.93,2,   2149.3,2,   2276.0,2,  -0.0997
  58JH19940525,   75N,   330,  1,     10,     12,2,19940531, 75.0000, -10.6670, 2201,      5.0,   1.0820,  34.6540,2,    347.7,2,     3.20,2,     7.40,2,     0.04,2,     0.62,2,   2101.9,2,   2275.0,2,   1.0798
  58JH19940525,   75N,   330,  1,     11,     11,2,19940531, 75.0000, -10.6670, 2201,     10.0,   1.1160,  34.6690,2,    346.4,2,     3.20,2,     7.60,2,     0.05,2,     0.64,2,   2107.0,2,   2276.0,2,   1.1196
  58JH19940525,   75N,   330,  1,     12,     10,2,19940531, 75.0000, -10.6670, 2201,     20.0,   1.3310,  34.7790,2,    345.0,2,     3.40,2,     8.10,2,     0.04,2,     0.66,2,   2128.5,2,   2276.0,2,   1.3291
  58JH19940525,   75N,   330,  1,     13,      9,2,19940531, 75.0000, -10.6670, 2201,     30.0,   1.6830,  34.9080,2,    324.6,2,     4.50,2,    10.00,2,     0.05,2,     0.77,2,   2128.5,2,   2269.0,2,   1.6785
  58JH19940525,   75N,   330,  1,     14,      8,2,19940531, 75.0000, -10.6670, 2201,     50.0,   2.1580,  34.9500,2,    311.8,2,     5.70,2,    11.90,2,     0.04,2,     0.88,2,   2139.1,2,   2276.0,2,   2.1573
  58JH19940525,   75N,   330,  1,     15,      7,2,19940531, 75.0000, -10.6670, 2201,     75.0,   1.8350,  34.9320,2,    308.6,2,     6.10,2,    12.10,2,     0.03,2,     0.89,2,   2141.7,2,   2282.0,2,   1.8361
  58JH19940525,   75N,   330,  1,     16,      6,2,19940531, 75.0000, -10.6670, 2201,    100.0,   1.6370,  34.9240,2,    311.8,2,     6.30,2,    12.20,2,     0.03,2,     0.90,2,   2143.8,2,   2284.0,2,   1.6350
  58JH19940525,   75N,   330,  1,     17,      5,2,19940531, 75.0000, -10.6670, 2201,    150.0,   1.0480,  34.8980,2,    310.9,2,     6.20,2,    12.20,2,     0.03,2,     0.91,2,   2146.1,2,   2271.0,2,   1.0431
  58JH19940525,   75N,   330,  1,     18,      4,2,19940531, 75.0000, -10.6670, 2201,    200.0,   0.8590,  34.8970,2,    316.4,2,     6.30,2,    12.20,2,     0.03,2,     0.91,2,   2146.9,2,   2277.0,2,   0.8511
  58JH19940525,   75N,   330,  1,     19,      3,2,19940531, 75.0000, -10.6670, 2201,    300.0,   0.4590,  34.8930,2,    317.3,2,     6.20,2,    12.40,2,     0.03,2,     0.91,2,   2147.8,2,   2280.0,2,   0.4473
  58JH19940525,   75N,   330,  1,     20,      2,2,19940531, 75.0000, -10.6670, 2201,    400.0,   0.1760,  34.8910,2,    318.6,2,     6.40,2,    12.50,2,     0.02,2,     0.92,2,   2147.1,2,   2275.0,2,   0.1637
  58JH19940525,   75N,   330,  1,     21,      1,2,19940531, 75.0000, -10.6670, 2201,    500.0,   0.0260,  34.8850,2,    319.1,2,     6.40,2,    12.60,2,     0.01,2,     0.93,2,   2148.1,2,   2282.0,2,   0.0098
  58JH19940525,   75N,   331,  2,     22,     12,2,19940531, 75.0000, -10.0000, 3010,      2.0,   1.2360,  34.7720,2,    362.7,2,     1.90,2,     6.50,2,     0.04,2,     0.62,2,   2108.9,2,   2290.0,2,   1.2399
  58JH19940525,   75N,   331,  2,     23,     11,2,19940531, 75.0000, -10.0000, 3010,      5.0,   1.2410,  34.7730,2,    360.4,2,     1.90,2,     6.60,2,     0.05,2,     0.63,2,   2108.4,2,   2294.0,2,   1.2398
  58JH19940525,   75N,   331,  2,     24,     10,2,19940531, 75.0000, -10.0000, 3010,     10.0,   1.2420,  34.7710,2,    361.4,2,     2.00,2,     6.50,2,     0.04,2,     0.62,2,   2109.8,2,   2290.0,2,   1.2395
  58JH19940525,   75N,   331,  2,     25,      9,2,19940531, 75.0000, -10.0000, 3010,     20.0,   1.2170,  34.7700,2,    360.9,2,     2.00,2,     6.50,2,     0.05,2,     0.63,2,   2110.6,2,   2292.0,2,   1.2191
  58JH19940525,   75N,   331,  2,     26,      8,2,19940531, 75.0000, -10.0000, 3010,     30.0,   0.9100,  34.7620,2,    360.9,2,     2.10,2,     6.60,2,     0.04,2,     0.63,2,   2110.5,2,   2289.0,2,   0.9087
  58JH19940525,   75N,   331,  2,     27,      7,2,19940531, 75.0000, -10.0000, 3010,     50.0,   1.5140,  34.8960,2,    362.3,2,     2.10,2,     6.70,2,     0.04,2,     0.63,2,   2111.3,2,   2292.0,2,   1.5076
  58JH19940525,   75N,   331,  2,     28,      6,2,19940531, 75.0000, -10.0000, 3010,     75.0,   1.1080,  34.8280,2,    338.2,2,     5.60,2,    11.30,2,     0.04,2,     0.88,2,   2145.7,2,   2289.0,2,   1.1066
  58JH19940525,   75N,   331,  2,     29,      5,2,19940531, 75.0000, -10.0000, 3010,    100.0,   0.5820,  34.8840,2,    326.4,2,     6.20,2,    12.20,2,     0.04,2,     0.92,2,   -999.0,9,   2286.0,2,   0.5759
  58JH19940525,   75N,   331,  2,     30,      4,2,19940531, 75.0000, -10.0000, 3010,    125.0,   0.4560,  34.8840,2,    326.4,2,     6.20,2,    12.30,2,     0.03,2,     0.92,2,   2148.7,2,   2289.0,2,   0.4549
  58JH19940525,   75N,   331,  2,     31,      3,2,19940531, 75.0000, -10.0000, 3010,    150.0,   0.2420,  34.8830,2,    333.6,2,     6.20,2,    12.20,2,     0.04,2,     0.91,2,   2149.3,2,   2293.0,2,   0.2342
  58JH19940525,   75N,   331,  2,     32,      2,2,19940531, 75.0000, -10.0000, 3010,    200.0,   0.1410,  34.8870,2,    334.1,2,     6.20,2,    12.20,2,     0.04,2,     0.91,2,   2147.2,2,   2290.0,2,   0.1323
  58JH19940525,   75N,   331,  2,     33,      1,2,19940531, 75.0000, -10.0000, 3010,    250.0,  -0.1740,  34.8590,2,    336.4,2,     6.20,2,    12.20,2,     0.04,2,     0.92,2,   2148.6,2,   2290.0,2,  -0.1791
  58JH19940525,   75N,   331,  1,     34,     12,2,19940531, 75.0000, -10.0000, 3010,    300.0,  -0.1070,  34.8790,2,    330.0,2,     6.40,2,    12.30,2,     0.03,2,     0.93,2,   -999.0,9,   2288.0,2,  -0.1212
  58JH19940525,   75N,   331,  1,     35,     11,2,19940531, 75.0000, -10.0000, 3010,    400.0,  -0.4920,  34.8580,2,    329.1,2,     6.30,2,    12.40,2,     0.02,2,     0.93,2,   2151.1,2,   2288.0,2,  -0.5040
  58JH19940525,   75N,   331,  1,     36,     10,2,19940531, 75.0000, -10.0000, 3010,    500.0,  -0.6080,  34.8550,2,    331.8,2,     6.50,2,    12.50,2,     0.02,2,     0.93,2,   2156.2,2,   2283.0,2,  -0.6275
  58JH19940525,   75N,   331,  1,     37,      9,2,19940531, 75.0000, -10.0000, 3010,    600.0,  -0.7220,  34.8540,2,    331.8,2,     6.60,2,    12.60,2,     0.01,2,     0.94,2,   2151.0,2,   2281.0,2,  -0.7410
  58JH19940525,   75N,   331,  1,     38,      8,2,19940531, 75.0000, -10.0000, 3010,    800.0,  -0.8360,  34.8540,2,    321.4,2,     7.00,2,    12.90,2,     0.01,2,     0.96,2,   2151.9,2,   2275.0,2,  -0.8686
  58JH19940525,   75N,   331,  1,     39,      7,2,19940531, 75.0000, -10.0000, 3010,   1000.0,  -0.7690,  34.8680,2,    307.7,2,     8.30,2,    13.40,2,     0.01,2,     1.00,2,   2153.9,2,   2293.0,2,  -0.8083
  58JH19940525,   75N,   331,  1,     40,      6,2,19940531, 75.0000, -10.0000, 3010,   1200.0,  -0.7330,  34.8800,2,    304.1,2,     9.20,2,    13.80,2,     0.00,2,     1.02,2,   2155.9,2,   2283.0,2,  -0.7785
  58JH19940525,   75N,   331,  1,     41,      5,2,19940531, 75.0000, -10.0000, 3010,   1500.0,  -0.8670,  34.8790,2,    303.2,2,    10.00,2,    14.00,2,     0.01,2,     1.03,2,   2156.4,2,   2285.0,2,  -0.9329
  58JH19940525,   75N,   331,  1,     42,      4,2,19940531, 75.0000, -10.0000, 3010,   1800.0,  -0.8990,  34.8830,2,    305.9,2,    10.20,2,    14.10,2,     0.00,2,     1.04,2,   2157.4,2,   2279.0,2,  -0.9799
  58JH19940525,   75N,   331,  1,     43,      3,2,19940531, 75.0000, -10.0000, 3010,   2000.0,  -0.9330,  34.8830,2,    300.4,2,    10.80,2,    14.20,2,     0.00,2,     1.05,2,   2156.9,2,   2282.0,2,  -1.0218
  58JH19940525,   75N,   331,  1,     44,      2,2,19940531, 75.0000, -10.0000, 3010,   2500.0,  -0.9650,  34.8890,2,    304.1,2,    11.10,2,    14.30,2,     0.01,2,     1.05,2,   2158.6,2,   2284.0,2,  -1.0851
  58JH19940525,   75N,   331,  1,     45,      1,2,19940531, 75.0000, -10.0000, 3010,   3000.0,  -0.9980,  34.8960,2,    306.4,2,    11.40,2,    14.20,2,     0.01,2,     1.04,2,   2156.2,2,   2272.0,2,  -1.1619
  58JH19940525,   75N,   332,  1,     46,     46,2,19940601, 75.0000,  -9.5000, 2908,      5.0,-999.0000,-999.0000,9,    344.6,2,     2.20,2,     6.60,2,     0.04,2,     0.62,2,   -999.0,9,   -999.0,9,  -1.0001
  58JH19940525,   75N,   332,  1,     47,     47,2,19940601, 75.0000,  -9.5000, 2908,     10.0,-999.0000,-999.0000,9,    339.6,2,     2.20,2,     6.70,2,     0.04,2,     0.62,2,   -999.0,9,   -999.0,9,  -1.0003
  58JH19940525,   75N,   332,  1,     48,     48,2,19940601, 75.0000,  -9.5000, 2908,     20.0,-999.0000,-999.0000,9,    330.4,2,     2.20,2,     6.70,2,     0.04,2,     0.62,2,   -999.0,9,   -999.0,9,  -1.0005
  58JH19940525,   75N,   332,  1,     49,     49,2,19940601, 75.0000,  -9.5000, 2908,     30.0,-999.0000,-999.0000,9,    332.3,2,     2.60,2,     7.60,2,     0.04,2,     0.66,2,   -999.0,9,   -999.0,9,  -1.0008
  58JH19940525,   75N,   332,  1,     50,     50,2,19940601, 75.0000,  -9.5000, 2908,     50.0,-999.0000,-999.0000,9,    330.0,2,     6.30,2,    12.70,2,     0.05,2,     0.92,2,   -999.0,9,   -999.0,9,  -1.0014
  58JH19940525,   75N,   332,  1,     51,     51,2,19940601, 75.0000,  -9.5000, 2908,     75.0,-999.0000,-999.0000,9,    326.8,2,     5.50,2,    12.00,2,     0.05,2,     0.88,2,   -999.0,9,   -999.0,9,  -1.0021
  58JH19940525,   75N,   332,  1,     52,     52,2,19940601, 75.0000,  -9.5000, 2908,    100.0,-999.0000,-999.0000,9,    321.8,2,     6.30,2,    12.60,2,     0.03,2,     0.92,2,   -999.0,9,   -999.0,9,  -1.0028
  58JH19940525,   75N,   332,  1,     53,     53,2,19940601, 75.0000,  -9.5000, 2908,    150.0,-999.0000,-999.0000,9,    330.0,2,     6.30,2,    12.70,2,     0.04,2,     0.92,2,   -999.0,9,   -999.0,9,  -1.0043
  58JH19940525,   75N,   332,  1,     54,     54,2,19940601, 75.0000,  -9.5000, 2908,    200.0,-999.0000,-999.0000,9,    358.2,2,     6.40,2,    12.80,2,     0.04,2,     0.93,2,   -999.0,9,   -999.0,9,  -1.0058
  58JH19940525,   75N,   332,  1,     55,     55,2,19940601, 75.0000,  -9.5000, 2908,    300.0,-999.0000,-999.0000,9,    365.0,2,     6.60,2,    12.80,2,     0.03,2,     0.94,2,   -999.0,9,   -999.0,9,  -1.0090
  58JH19940525,   75N,   332,  1,     56,     56,2,19940601, 75.0000,  -9.5000, 2908,    400.0,-999.0000,-999.0000,9,    368.2,2,     6.60,2,    12.80,2,     0.03,2,     0.94,2,   -999.0,9,   -999.0,9,  -1.0123
  58JH19940525,   75N,   332,  1,     57,     57,2,19940601, 75.0000,  -9.5000, 2908,    500.0,-999.0000,-999.0000,9,    366.8,2,     6.10,2,    12.60,2,     0.04,2,     0.93,2,   -999.0,9,   -999.0,9,  -1.0159
  58JH19940525,   75N,   333,  1,     58,     12,2,19940601, 75.0000,  -8.9830, 3145,      5.0,   1.0800,  34.8170,2,    352.3,2,     2.00,2,     6.90,2,     0.05,2,     0.62,2,   -999.0,9,   -999.0,9,   1.0798
  58JH19940525,   75N,   333,  1,     59,     11,2,19940601, 75.0000,  -8.9830, 3145,     10.0,   1.0930,  34.8180,2,    350.9,2,     2.10,2,     6.90,2,     0.05,2,     0.63,2,   -999.0,9,   -999.0,9,   1.0896
  58JH19940525,   75N,   333,  1,     60,     10,2,19940601, 75.0000,  -8.9830, 3145,     20.0,   1.0970,  34.8210,2,    350.4,2,     2.10,2,     7.00,2,     0.04,2,     0.63,2,   -999.0,9,   -999.0,9,   1.0991
  58JH19940525,   75N,   333,  1,     61,      9,2,19940601, 75.0000,  -8.9830, 3145,     30.0,   1.1130,  34.8290,2,    350.0,2,     2.20,2,     7.00,2,     0.04,2,     0.64,2,   -999.0,9,   -999.0,9,   1.1086
  58JH19940525,   75N,   333,  1,     62,      8,2,19940601, 75.0000,  -8.9830, 3145,     50.0,   1.1590,  34.8830,2,    326.4,2,     5.00,2,    10.90,2,     0.05,2,     0.85,2,   -999.0,9,   -999.0,9,   1.1577
  58JH19940525,   75N,   333,  1,     63,      7,2,19940601, 75.0000,  -8.9830, 3145,     75.0,   0.7810,  34.9060,2,    324.1,2,     5.50,2,    11.40,2,     0.04,2,     0.87,2,   -999.0,9,   -999.0,9,   0.7768
  58JH19940525,   75N,   333,  1,     64,      6,2,19940601, 75.0000,  -8.9830, 3145,    100.0,   0.4580,  34.8820,2,    318.6,2,     6.00,2,    11.80,2,     0.03,2,     0.90,2,   -999.0,9,   -999.0,9,   0.4560
  58JH19940525,   75N,   333,  1,     65,      5,2,19940601, 75.0000,  -8.9830, 3145,    150.0,   0.2670,  34.8720,2,    324.6,2,     6.30,2,    12.20,2,     0.03,2,     0.92,2,   -999.0,9,   -999.0,9,   0.2641
  58JH19940525,   75N,   333,  1,     66,      4,2,19940601, 75.0000,  -8.9830, 3145,    200.0,   0.1190,  34.8830,2,    312.7,2,     6.70,2,    12.40,2,     0.01,2,     0.93,2,   -999.0,9,   -999.0,9,   0.1123
  58JH19940525,   75N,   333,  1,     67,      3,2,19940601, 75.0000,  -8.9830, 3145,    300.0,  -0.2360,  34.8740,2,    312.3,2,     7.10,2,    12.80,2,     0.01,2,     0.96,2,   -999.0,9,   -999.0,9,  -0.2509
