BOTTLE,20140508CCHSIOGR
#CTDPRS units changed from 'DBARS' to 'DBAR'
#Changed chief scientists
#BOTTLE,20081204PRINUNIVRMKPRINUNIVRMK
# 9/17/07 Initialized README file  
# Data from CCHDO 7/27/07 
# Ship: Polar Star 
# Cruise: 32PZAWS02I 
# Cruise dates: 7/15-8/13/2002 
# EXPOCODE: 32PZ20020715 
# Region: Dutch Harbor to Barrow AK; 4 short sections north of Alaska  
# Chief Scientist: Thomas J. Weingartner and Robert S. Pickart
# 63 stations with 24 place Rosette 
# Hydro: Who - J. Swift; Status - final 
# 	Notes:Seabird 911 CTD	 
# Nuts: Who - J. Swift; Status - final 
# 	Notes:No oxygen data 
# References: 
# Swift, J. and L. Codispoti, AWS02-I (Polar Star) Data Documentation 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
  32PZ20020715,Arctic,    46,  1,    104,      4,2,20020804, 71.0487,-159.5362,   78,     18.2,  -1.2592,  31.9673,2,  32.1488,2,    18.96,2,    -0.02,2,     0.02,2,     0.91,2
  32PZ20020715,Arctic,    46,  1,    103,      3,2,20020804, 71.0487,-159.5362,   78,     24.6,  -1.6256,  32.6249,2,  32.7002,2,    34.41,2,     9.79,2,     0.23,2,     1.74,2
  32PZ20020715,Arctic,    46,  1,    102,      2,2,20020804, 71.0487,-159.5362,   78,     39.6,  -1.7089,  32.8249,2,  32.8553,2,    42.28,2,    12.90,2,     0.24,2,     2.05,2
  32PZ20020715,Arctic,    46,  1,    101,      1,2,20020804, 71.0487,-159.5362,   78,     73.4,  -1.7356,  32.9538,2,  32.9506,2,    46.23,2,    14.15,2,     0.26,2,     2.07,2
  32PZ20020715,Arctic,    47,  1,    105,      5,2,20020804, 71.0737,-159.5885,   76,      1.7,   0.8890,  23.7468,2,  23.7625,2,     5.97,2,     0.00,2,     0.00,2,     0.61,2
  32PZ20020715,Arctic,    47,  1,    104,      4,2,20020804, 71.0737,-159.5885,   76,      9.8,  -1.1161,  30.5323,2,  30.7722,2,    12.83,2,    -0.01,2,     0.01,2,     0.83,2
  32PZ20020715,Arctic,    47,  1,    103,      3,2,20020804, 71.0737,-159.5885,   76,     29.8,  -1.6538,  32.6685,2,  32.8961,2,    30.47,2,    11.89,2,     0.29,2,     1.90,2
  32PZ20020715,Arctic,    47,  1,    102,      2,2,20020804, 71.0737,-159.5885,   76,     50.7,  -1.7486,  33.1113,2,  33.1079,2,    45.55,2,    13.46,2,     0.26,2,     2.10,2
  32PZ20020715,Arctic,    47,  1,    101,      1,2,20020804, 71.0737,-159.5885,   76,     71.8,  -1.7484,  33.1176,2,  33.1147,2,    45.09,2,    13.40,2,     0.26,2,     2.10,2
  32PZ20020715,Arctic,    48,  1,    105,      5,2,20020804, 71.1075,-159.6568,   63,      2.6,   0.2041,  25.9177,2,  31.8440,2,     7.36,2,    -0.04,2,     0.04,2,     0.70,2
  32PZ20020715,Arctic,    48,  1,    104,      4,2,20020804, 71.1075,-159.6568,   63,     12.0,  -1.2395,  31.1943,2,  34.9959,2,    15.22,2,     0.73,2,     0.04,2,     1.00,2
  32PZ20020715,Arctic,    48,  1,    103,      3,2,20020804, 71.1075,-159.6568,   63,     19.7,  -1.4685,  32.1242,2,  32.5224,2,    26.43,2,     7.05,2,     0.17,2,     1.54,2
  32PZ20020715,Arctic,    48,  1,    102,      2,2,20020804, 71.1075,-159.6568,   63,     32.9,  -1.7523,  33.1525,2,  33.1508,2,    49.50,2,    13.48,2,     0.27,2,     2.15,2
  32PZ20020715,Arctic,    48,  1,    101,      1,2,20020804, 71.1075,-159.6568,   63,     59.0,  -1.7533,  33.1633,2,  33.1602,2,    48.82,2,    13.47,2,     0.27,2,     2.15,2
  32PZ20020715,Arctic,    49,  1,    105,      5,2,20020804, 71.1320,-159.6917,   65,      2.3,   1.1004,  24.4600,2,  25.2771,2,     4.69,2,     0.00,3,     0.00,2,     0.65,2
  32PZ20020715,Arctic,    49,  1,    104,      4,2,20020804, 71.1320,-159.6917,   65,      9.8,  -0.7897,  30.4759,2,  31.1713,2,    10.48,2,     0.00,3,     0.00,2,     0.87,2
  32PZ20020715,Arctic,    49,  1,    103,      3,2,20020804, 71.1320,-159.6917,   65,     25.9,  -1.3493,  32.2057,2,  32.4670,2,    30.00,2,     9.55,3,     0.20,2,     1.84,2
  32PZ20020715,Arctic,    49,  1,    102,      2,2,20020804, 71.1320,-159.6917,   65,     38.7,  -1.7534,  33.2042,2,  33.2094,2,    49.80,2,    13.79,3,     0.30,2,     2.12,2
  32PZ20020715,Arctic,    49,  1,    101,      1,2,20020804, 71.1320,-159.6917,   65,     60.3,  -1.7538,  33.2249,2,  33.2238,2,    49.36,2,    13.73,3,     0.30,2,     2.03,2
  32PZ20020715,Arctic,    50,  1,    106,      6,2,20020804, 71.1640,-159.7465,   82,      1.6,   2.3108,  26.3196,2,  28.5535,2,     3.35,2,     0.00,3,     0.00,2,     0.76,2
  32PZ20020715,Arctic,    50,  1,    105,      5,2,20020804, 71.1640,-159.7465,   82,      9.7,   0.3222,  28.9847,2,  29.8978,2,     6.79,2,     0.35,3,     0.01,2,     0.83,2
  32PZ20020715,Arctic,    50,  1,    104,      4,2,20020804, 71.1640,-159.7465,   82,     19.8,  -0.7013,  30.7665,2,  31.9490,2,    24.89,2,     4.94,3,     0.11,2,     1.35,2
  32PZ20020715,Arctic,    50,  1,    103,      3,2,20020804, 71.1640,-159.7465,   82,     34.4,  -1.6947,  32.6902,2,  33.0766,2,    50.04,2,    15.14,3,     0.31,2,     2.30,2
  32PZ20020715,Arctic,    50,  1,    102,      2,2,20020804, 71.1640,-159.7465,   82,     45.1,  -1.7522,  33.2292,2,  33.2708,2,    54.48,2,    15.07,3,     0.32,2,     2.36,2
  32PZ20020715,Arctic,    50,  1,    101,      1,2,20020804, 71.1640,-159.7465,   82,     76.8,  -1.7602,  33.3977,2,  33.3928,2,    54.94,2,    14.99,3,     0.33,2,     2.36,2
  32PZ20020715,Arctic,    51,  1,    104,      4,2,20020804, 71.2003,-159.8108,   61,      2.0,  -0.1474,  28.1704,2,  27.8213,2,     3.23,2,     0.00,3,     0.00,2,     0.72,2
  32PZ20020715,Arctic,    51,  1,    103,      3,2,20020804, 71.2003,-159.8108,   61,     15.3,  -0.8842,  30.5371,2,  30.8485,2,     7.55,2,     0.00,3,     0.00,2,     0.84,2
  32PZ20020715,Arctic,    51,  1,    102,      2,2,20020804, 71.2003,-159.8108,   61,     31.7,  -1.6446,  32.3656,2,  32.3855,2,    34.74,2,    12.91,3,     0.23,2,     1.99,2
  32PZ20020715,Arctic,    51,  1,    101,      1,2,20020804, 71.2003,-159.8108,   61,     54.1,  -1.7518,  33.2242,2,  33.2225,2,    52.57,2,    15.21,3,     0.33,2,     2.28,2
  32PZ20020715,Arctic,    52,  1,    106,      6,2,20020804, 71.2272,-159.8600,   55,      1.5,   0.9197,  27.1562,2,  28.0977,2,     3.66,2,     0.00,3,     0.00,2,     0.71,2
  32PZ20020715,Arctic,    52,  1,    105,      5,2,20020804, 71.2272,-159.8600,   55,     10.3,  -0.6145,  30.3140,2,  30.5517,2,     5.87,2,     0.00,3,     0.00,2,     0.82,2
  32PZ20020715,Arctic,    52,  1,    104,      4,2,20020804, 71.2272,-159.8600,   55,     20.0,  -1.2647,  31.7664,2,  31.9970,2,    14.30,2,    -0.02,3,     0.02,2,     0.94,2
  32PZ20020715,Arctic,    52,  1,    103,      3,2,20020804, 71.2272,-159.8600,   55,     31.4,  -1.6549,  32.3629,2,  32.3823,2,    41.89,2,    13.66,3,     0.26,2,     1.99,2
  32PZ20020715,Arctic,    52,  1,    102,      2,2,20020804, 71.2272,-159.8600,   55,     39.4,  -1.7521,  33.1902,2,  33.1817,2,    53.28,2,    15.41,3,     0.35,2,     2.34,2
  32PZ20020715,Arctic,    52,  1,    101,      1,2,20020804, 71.2272,-159.8600,   55,     51.5,  -1.7525,  33.2188,2,  33.1916,2,    52.61,2,    15.29,3,     0.34,2,     2.31,2
  32PZ20020715,Arctic,    53,  1,    104,      4,2,20020805, 72.3667,-158.6573,   56,     10.5,  -1.1953,  30.6640,2,  30.6188,2,    10.33,2,    -0.02,2,     0.02,2,     0.83,2
  32PZ20020715,Arctic,    53,  1,    103,      3,2,20020805, 72.3667,-158.6573,   56,     20.2,  -1.5167,  32.0978,2,  32.1555,2,    30.13,2,     6.70,2,     0.23,2,     1.61,2
  32PZ20020715,Arctic,    53,  1,    102,      2,2,20020805, 72.3667,-158.6573,   56,     35.3,  -1.6532,  32.6427,2,  32.6915,2,    45.01,2,    13.99,2,     0.22,2,     2.02,2
  32PZ20020715,Arctic,    53,  1,    101,      1,2,20020805, 72.3667,-158.6573,   56,     50.6,  -1.7323,  33.1212,2,  33.0349,2,    51.00,2,    14.67,2,     0.21,2,     2.25,2
  32PZ20020715,Arctic,    54,  1,    105,      5,2,20020805, 72.3987,-158.5658,   56,      2.1,  -0.8207,  29.3865,2,  28.5314,2,     4.97,2,    -0.01,2,     0.01,2,     0.71,2
  32PZ20020715,Arctic,    54,  1,    104,      4,2,20020805, 72.3987,-158.5658,   56,      9.6,  -0.9133,  30.1323,2,  30.8305,2,    11.86,2,    -0.02,2,     0.02,2,     0.84,2
  32PZ20020715,Arctic,    54,  1,    103,      3,2,20020805, 72.3987,-158.5658,   56,     20.0,  -1.4025,  31.9489,2,  32.0260,2,    21.34,2,     0.54,2,     0.10,2,     1.18,2
  32PZ20020715,Arctic,    54,  1,    102,      2,2,20020805, 72.3987,-158.5658,   56,     33.9,  -1.4771,  32.5574,2,  32.5742,2,    40.80,2,    13.16,2,     0.05,2,     1.96,2
  32PZ20020715,Arctic,    54,  1,    101,      1,2,20020805, 72.3987,-158.5658,   56,     51.8,  -1.7342,  33.1333,2,  33.0636,2,    50.05,2,    14.67,2,     0.23,2,     2.24,2
  32PZ20020715,Arctic,    55,  1,    104,      4,2,20020805, 72.4308,-158.4660,   58,      2.1,  -0.4784,  28.1342,2,  29.0792,2,     6.27,2,    -0.02,2,     0.02,2,     0.74,2
  32PZ20020715,Arctic,    55,  1,    103,      3,2,20020805, 72.4308,-158.4660,   58,     15.3,  -1.3227,  31.6195,2,  31.7808,2,    19.30,2,    -0.03,2,     0.04,2,     1.01,2
  32PZ20020715,Arctic,    55,  1,    102,      2,2,20020805, 72.4308,-158.4660,   58,     36.4,  -1.6491,  32.4884,2,  32.5159,2,    49.01,2,    14.37,2,     0.23,2,     2.12,2
  32PZ20020715,Arctic,    55,  1,    101,      1,2,20020805, 72.4308,-158.4660,   58,     50.9,  -1.7315,  33.1305,2,  33.1229,2,    51.26,2,    14.81,2,     0.24,2,     2.28,2
  32PZ20020715,Arctic,    56,  1,    105,      5,2,20020805, 72.4638,-158.3620,   62,      2.2,  -0.5194,  27.6105,2,  29.3797,2,     7.67,2,     0.40,2,     0.05,2,     0.82,2
  32PZ20020715,Arctic,    56,  1,    104,      4,2,20020805, 72.4638,-158.3620,   62,     11.0,  -1.1385,  30.1788,2,  31.3622,2,    21.27,2,     4.52,2,     0.13,2,     1.33,2
  32PZ20020715,Arctic,    56,  1,    103,      3,2,20020805, 72.4638,-158.3620,   62,     30.5,  -1.5833,  32.1963,2,  32.5443,2,    44.67,2,    13.35,2,     0.25,2,     2.03,2
  32PZ20020715,Arctic,    56,  1,    102,      2,2,20020805, 72.4638,-158.3620,   62,     47.5,  -1.7158,  32.9744,2,  33.1354,2,    50.77,2,    14.90,2,     0.30,2,     2.28,2
  32PZ20020715,Arctic,    56,  1,    101,      1,2,20020805, 72.4638,-158.3620,   62,     57.6,  -1.7393,  33.1552,2,  33.1528,2,    50.78,2,    14.85,2,     0.29,2,     2.28,2
  32PZ20020715,Arctic,    57,  1,    108,      8,2,20020805, 72.4935,-158.2660,   74,      1.9,  -1.0117,  27.7517,2,  28.2424,2,     4.28,2,    -0.05,2,     0.05,2,     0.70,2
  32PZ20020715,Arctic,    57,  1,    106,      6,2,20020805, 72.4935,-158.2660,   74,      9.8,  -1.1123,  29.2541,2,  30.1913,2,     5.73,2,    -0.05,2,     0.05,2,     0.76,2
  32PZ20020715,Arctic,    57,  1,    107,      7,2,20020805, 72.4935,-158.2660,   74,      9.8,  -1.0639,  28.7625,2,  29.6723,2,     6.06,2,    -0.05,2,     0.05,2,     0.79,2
  32PZ20020715,Arctic,    57,  1,    105,      5,2,20020805, 72.4935,-158.2660,   74,     18.7,  -1.4759,  30.2364,2,  30.8046,2,     8.63,2,     0.05,2,     0.06,2,     0.88,2
  32PZ20020715,Arctic,    57,  1,    103,      3,2,20020805, 72.4935,-158.2660,   74,     34.9,  -1.5930,  32.0435,2,  32.4135,2,    34.47,2,    10.55,2,     0.25,2,     1.80,2
  32PZ20020715,Arctic,    57,  1,    104,      4,2,20020805, 72.4935,-158.2660,   74,     34.9,  -1.5908,  32.0392,2,  32.4450,2,    34.14,2,    10.83,2,     0.26,2,     1.90,2
  32PZ20020715,Arctic,    57,  1,    102,      2,2,20020805, 72.4935,-158.2660,   74,     59.4,  -1.6967,  33.0309,2,  33.0915,2,    50.39,2,    14.77,2,     0.29,2,     2.25,2
  32PZ20020715,Arctic,    57,  1,    101,      1,2,20020805, 72.4935,-158.2660,   74,     70.3,  -1.7303,  33.1222,2,  33.1202,2,    50.62,2,    14.84,2,     0.31,2,     2.34,2
  32PZ20020715,Arctic,    58,  1,    109,      9,2,20020805, 72.5265,-158.1525,  131,      2.0,  -1.1533,  28.7887,2,  28.8987,2,     4.65,2,    -0.01,2,     0.01,2,     0.73,2
  32PZ20020715,Arctic,    58,  1,    107,      7,2,20020805, 72.5265,-158.1525,  131,     10.9,  -1.4033,  29.6309,2,  30.4266,2,     4.43,2,    -0.01,2,     0.01,2,     0.76,2
  32PZ20020715,Arctic,    58,  1,    108,      8,2,20020805, 72.5265,-158.1525,  131,     10.9,  -1.4037,  29.6351,2,  29.9242,2,     4.55,2,    -0.01,2,     0.01,2,     0.79,2
  32PZ20020715,Arctic,    58,  1,    105,      5,2,20020805, 72.5265,-158.1525,  131,     24.4,  -1.4910,  31.0381,2,  31.6001,2,    17.91,2,     4.74,2,     0.09,2,     1.24,2
  32PZ20020715,Arctic,    58,  1,    106,      6,2,20020805, 72.5265,-158.1525,  131,     24.4,  -1.3959,  30.6881,2,  31.6899,2,    16.35,2,     3.75,2,     0.08,2,     1.20,2
  32PZ20020715,Arctic,    58,  1,    104,      4,2,20020805, 72.5265,-158.1525,  131,     50.1,  -1.5758,  32.3601,2,  32.5852,2,    33.51,2,    11.23,2,     0.15,2,     1.71,2
  32PZ20020715,Arctic,    58,  1,    103,      3,2,20020805, 72.5265,-158.1525,  131,     76.1,  -1.6231,  32.9273,2,  33.0041,2,    40.26,2,    13.51,2,     0.16,2,     1.93,2
  32PZ20020715,Arctic,    58,  1,    102,      2,2,20020805, 72.5265,-158.1525,  131,    104.2,  -1.7402,  33.1531,2,  33.1617,2,    51.34,2,    14.97,2,     0.27,2,     2.26,2
  32PZ20020715,Arctic,    58,  1,    101,      1,2,20020805, 72.5265,-158.1525,  131,    124.7,  -1.7277,  33.2254,2,  33.2077,2,    50.89,2,    14.87,2,     0.31,2,     2.22,2
  32PZ20020715,Arctic,    59,  1,    108,      8,2,20020805, 72.5587,-158.0333,  181,      1.9,  -1.1144,  28.1978,2,  28.6317,2,     4.69,2,     0.00,2,     0.00,2,     0.72,2
  32PZ20020715,Arctic,    59,  1,    107,      7,2,20020805, 72.5587,-158.0333,  181,     10.0,  -1.3064,  29.3510,2,  29.8233,2,     4.14,2,     0.01,2,     0.00,2,     0.76,2
  32PZ20020715,Arctic,    59,  1,    106,      6,2,20020805, 72.5587,-158.0333,  181,     27.4,  -1.5242,  31.0709,2,  31.1752,2,    13.02,2,     1.10,2,     0.06,2,     1.09,2
  32PZ20020715,Arctic,    59,  1,    105,      5,2,20020805, 72.5587,-158.0333,  181,     43.7,  -1.5452,  31.7786,2,  32.0383,2,    22.96,2,     6.94,2,     0.14,2,     1.42,2
  32PZ20020715,Arctic,    59,  1,    104,      4,2,20020805, 72.5587,-158.0333,  181,     74.7,  -1.6617,  32.8795,2,  32.9026,2,    44.09,2,    13.93,2,     0.20,2,     1.98,2
  32PZ20020715,Arctic,    59,  1,    103,      3,2,20020805, 72.5587,-158.0333,  181,    103.5,  -1.7376,  33.1912,2,  33.1929,2,    50.97,2,    15.32,2,     0.30,2,     2.20,2
  32PZ20020715,Arctic,    59,  1,    102,      2,2,20020805, 72.5587,-158.0333,  181,    133.1,  -1.4997,  33.5242,2,  33.9254,2,    28.31,2,    13.59,2,     0.07,2,     1.55,2
  32PZ20020715,Arctic,    59,  1,    101,      1,2,20020805, 72.5587,-158.0333,  181,    173.9,   0.2076,  34.6432,2,  34.6395,2,    15.12,2,    12.39,2,     0.09,2,     1.15,2
  32PZ20020715,Arctic,    60,  1,    108,      8,2,20020805, 72.5915,-157.9183,  218,      2.1,  -1.2556,  29.0430,2,  29.1393,2,     3.66,2,     0.09,2,     0.00,2,     0.72,2
  32PZ20020715,Arctic,    60,  1,    107,      7,2,20020805, 72.5915,-157.9183,  218,     14.9,  -1.3950,  29.5685,2,  30.0344,2,     4.33,2,     0.10,2,     0.01,2,     0.77,2
  32PZ20020715,Arctic,    60,  1,    106,      6,2,20020805, 72.5915,-157.9183,  218,     39.9,  -1.5694,  31.6165,2,  31.9005,2,    22.91,2,     6.88,2,     0.19,2,     1.48,2
  32PZ20020715,Arctic,    60,  1,    105,      5,2,20020805, 72.5915,-157.9183,  218,     72.0,  -1.6526,  32.9450,2,  33.0199,2,    44.49,2,    14.63,2,     0.17,2,     2.06,2
  32PZ20020715,Arctic,    60,  1,    104,      4,2,20020805, 72.5915,-157.9183,  218,    119.3,  -1.7458,  33.1936,2,  33.1959,2,    50.92,2,    15.32,2,     0.26,2,     2.25,2
  32PZ20020715,Arctic,    60,  1,    103,      3,2,20020805, 72.5915,-157.9183,  218,    154.9,  -1.2188,  33.8807,2,  34.1889,2,    24.79,2,    13.37,2,     0.05,2,     1.44,2
  32PZ20020715,Arctic,    60,  1,    102,      2,2,20020805, 72.5915,-157.9183,  218,    190.5,   0.5620,  34.7597,2,  34.7670,2,    11.30,2,    12.24,2,     0.07,2,     1.03,2
  32PZ20020715,Arctic,    60,  1,    101,      1,2,20020805, 72.5915,-157.9183,  218,    210.0,   0.5804,  34.7950,2,  34.7952,2,    11.31,2,    12.12,2,     0.07,2,     1.04,2
  32PZ20020715,Arctic,    61,  1,    109,      9,2,20020805, 72.6237,-157.8203,  268,      4.9,  -1.3417,  29.2191,2,  29.0171,2,     4.61,2,     0.22,2,     0.02,2,     0.73,2
  32PZ20020715,Arctic,    61,  1,    108,      8,2,20020805, 72.6237,-157.8203,  268,     23.4,  -1.4253,  30.8018,2,  31.2789,2,    13.27,2,     2.74,2,     0.09,2,     1.12,2
  32PZ20020715,Arctic,    61,  1,    107,      7,2,20020805, 72.6237,-157.8203,  268,     46.5,  -1.4960,  32.0543,2,  32.1929,2,    24.76,2,     8.16,2,     0.16,2,     1.45,2
  32PZ20020715,Arctic,    61,  1,    106,      6,2,20020805, 72.6237,-157.8203,  268,     69.4,  -1.6452,  32.6875,2,  32.8407,2,    44.21,2,    14.41,2,     0.23,2,     2.02,2
  32PZ20020715,Arctic,    61,  1,    105,      5,2,20020805, 72.6237,-157.8203,  268,     99.9,  -1.7115,  33.0914,2,  33.0913,2,    50.88,2,    15.38,2,     0.24,2,     2.24,2
  32PZ20020715,Arctic,    61,  1,    104,      4,2,20020805, 72.6237,-157.8203,  268,    130.6,  -1.7293,  33.1716,2,  33.1735,2,    50.31,2,    15.45,2,     0.26,2,     2.23,2
  32PZ20020715,Arctic,    61,  1,    103,      3,2,20020805, 72.6237,-157.8203,  268,    160.4,  -0.8687,  34.2045,2,  34.2452,2,    23.18,2,    13.39,2,     0.01,2,     1.39,2
  32PZ20020715,Arctic,    61,  1,    102,      2,2,20020805, 72.6237,-157.8203,  268,    201.2,   0.2787,  34.6586,2,  34.6677,2,    12.04,2,    12.49,2,     0.02,2,     1.02,2
  32PZ20020715,Arctic,    61,  1,    101,      1,2,20020805, 72.6237,-157.8203,  268,    259.0,   0.5133,  34.8474,2,  34.8459,2,     8.05,2,    12.30,2,     0.02,2,     0.92,2
  32PZ20020715,Arctic,    62,  1,    105,      5,2,20020805, 72.6540,-157.6907,  320,      5.2,  -1.1068,  27.6441,2,  27.6327,2,     4.58,2,     0.00,2,     0.00,2,     0.68,2
  32PZ20020715,Arctic,    62,  1,    103,      3,2,20020805, 72.6540,-157.6907,  320,    200.2,  -0.1373,  34.5120,2,  34.5436,2,    15.79,2,    12.46,2,     0.00,2,     1.13,2
  32PZ20020715,Arctic,    62,  1,    102,      2,2,20020805, 72.6540,-157.6907,  320,    250.4,   0.5711,  34.7592,2,  34.7644,2,    10.49,2,    12.09,2,     0.00,2,     0.96,2
  32PZ20020715,Arctic,    62,  1,    101,      1,2,20020805, 72.6540,-157.6907,  320,    310.1,   0.5319,  34.8467,2,  34.8465,2,     7.74,2,    11.93,2,     0.00,2,     0.90,2
  32PZ20020715,Arctic,    63,  1,    109,      9,2,20020805, 72.6838,-157.6065,  374,      5.2,  -1.2500,  28.6062,2,  29.2094,2,     6.64,2,    -0.01,2,     0.01,2,     0.78,2
  32PZ20020715,Arctic,    63,  1,    108,      8,2,20020805, 72.6838,-157.6065,  374,     24.7,  -1.5150,  30.9078,2,  31.2643,2,    14.48,2,     2.41,2,     0.14,2,     1.11,5
  32PZ20020715,Arctic,    63,  1,    107,      7,2,20020805, 72.6838,-157.6065,  374,     50.0,  -1.3975,  32.0021,2,  32.0846,2,    21.69,2,     6.59,2,     0.11,2,     1.41,2
  32PZ20020715,Arctic,    63,  1,    106,      6,2,20020805, 72.6838,-157.6065,  374,    100.7,  -1.6763,  33.0292,2,  33.1089,2,    42.12,2,    13.51,2,     0.16,2,     1.90,2
  32PZ20020715,Arctic,    63,  1,    105,      5,2,20020805, 72.6838,-157.6065,  374,    124.6,  -1.6314,  33.2423,2,  33.3488,2,    39.87,2,    13.25,2,     0.13,2,     1.82,2
  32PZ20020715,Arctic,    63,  1,    104,      4,2,20020805, 72.6838,-157.6065,  374,    150.2,  -1.5027,  33.6633,2,  33.8079,2,    33.36,2,    13.79,2,     0.09,2,     1.66,2
  32PZ20020715,Arctic,    63,  1,    103,      3,2,20020805, 72.6838,-157.6065,  374,    201.3,  -0.3136,  34.4651,2,  34.4632,2,    15.67,2,    12.27,2,     0.00,2,     1.13,2
  32PZ20020715,Arctic,    63,  1,    102,      2,2,20020805, 72.6838,-157.6065,  374,    250.6,   0.5307,  34.7368,2,  34.7351,2,     9.93,2,    12.04,2,     0.00,2,     0.95,2
  32PZ20020715,Arctic,    63,  1,    101,      1,2,20020805, 72.6838,-157.6065,  374,    362.0,   0.4985,  34.8496,2,  34.8475,2,     7.73,2,    11.89,2,     0.00,2,     0.90,2
  32PZ20020715,Arctic,    64,  1,    114,     14,2,20020805, 72.7160,-157.5093,  426,      5.2,  -1.2216,  28.8705,2,  28.9098,2,     6.29,2,     0.00,2,     0.00,2,     0.74,2
  32PZ20020715,Arctic,    64,  1,    113,     13,2,20020805, 72.7160,-157.5093,  426,     23.9,  -1.5802,  30.7500,2,  31.0455,2,    15.48,2,     3.19,2,     0.13,2,     1.14,2
  32PZ20020715,Arctic,    64,  1,    112,     12,2,20020805, 72.7160,-157.5093,  426,     74.4,  -1.6265,  32.6572,2,  32.7428,2,    39.59,2,    12.71,2,     0.09,2,     1.86,2
  32PZ20020715,Arctic,    64,  1,    108,      8,2,20020805, 72.7160,-157.5093,  426,    123.5,  -1.7432,  33.1642,2,  33.2431,2,    48.90,2,    14.62,2,     0.17,2,     2.12,2
  32PZ20020715,Arctic,    64,  1,    105,      5,2,20020805, 72.7160,-157.5093,  426,    149.9,  -1.5729,  33.5292,2,  33.5299,2,    38.55,2,    13.54,2,     0.10,2,     1.81,2
  32PZ20020715,Arctic,    64,  1,    104,      4,2,20020805, 72.7160,-157.5093,  426,    200.7,  -0.5791,  34.3680,2,  34.4064,2,    16.78,2,    12.12,2,     0.00,2,     1.15,2
  32PZ20020715,Arctic,    64,  1,    103,      3,2,20020805, 72.7160,-157.5093,  426,    274.0,   0.6619,  34.7783,2,  34.7800,2,     8.15,2,    11.75,2,     0.00,2,     0.90,2
  32PZ20020715,Arctic,    64,  1,    102,      2,2,20020805, 72.7160,-157.5093,  426,    351.8,   0.6869,  34.8216,2,  34.8313,2,     7.82,2,    11.82,2,     0.00,2,     0.90,2
  32PZ20020715,Arctic,    64,  1,    101,      1,2,20020805, 72.7160,-157.5093,  426,    413.9,   0.5310,  34.8472,2,  34.8473,2,     7.71,2,    11.81,2,     0.00,2,     0.93,2
  32PZ20020715,Arctic,    65,  1,    111,     11,2,20020806, 72.7435,-157.3950,  800,      5.8,  -1.0579,  28.3175,2,  28.4896,2,     5.05,2,     0.00,2,     0.00,2,     0.72,2
  32PZ20020715,Arctic,    65,  1,    110,     10,2,20020806, 72.7435,-157.3950,  800,     23.1,  -1.4347,  30.5543,2,  30.8498,2,     4.93,2,     0.00,2,     0.00,2,     0.83,2
  32PZ20020715,Arctic,    65,  1,    109,      9,2,20020806, 72.7435,-157.3950,  800,     49.4,  -1.5121,  31.9667,2,  31.9725,2,    20.60,2,     6.01,2,     0.14,2,     1.35,2
  32PZ20020715,Arctic,    65,  1,    108,      8,2,20020806, 72.7435,-157.3950,  800,     95.1,  -1.6523,  32.9654,2,  33.0292,2,    41.43,2,    13.64,2,     0.13,2,     1.93,2
  32PZ20020715,Arctic,    65,  1,    107,      7,2,20020806, 72.7435,-157.3950,  800,    119.8,  -1.6950,  33.2028,2,  33.2856,2,    42.77,2,    13.82,2,     0.15,2,     1.95,2
  32PZ20020715,Arctic,    65,  1,    106,      6,2,20020806, 72.7435,-157.3950,  800,    172.1,  -1.0347,  34.1022,2,  34.2011,2,    24.69,2,    13.11,2,     0.00,2,     1.43,2
  32PZ20020715,Arctic,    65,  1,    105,      5,2,20020806, 72.7435,-157.3950,  800,    254.3,   0.4051,  34.6977,2,  34.6997,2,     9.89,2,    12.11,2,     0.00,2,     0.94,2
  32PZ20020715,Arctic,    65,  1,    104,      4,2,20020806, 72.7435,-157.3950,  800,    396.7,   0.6482,  34.8333,2,  34.8329,2,     7.03,2,    11.95,2,     0.00,2,     0.89,2
  32PZ20020715,Arctic,    65,  1,    103,      3,2,20020806, 72.7435,-157.3950,  800,    543.5,   0.4596,  34.8547,2,  34.8544,2,     7.36,2,    12.02,2,     0.00,2,     0.90,2
  32PZ20020715,Arctic,    65,  1,    102,      2,2,20020806, 72.7435,-157.3950,  800,    698.7,   0.4240,  34.8581,2,  34.8583,2,     7.36,2,    12.01,2,     0.00,2,     0.90,2
  32PZ20020715,Arctic,    65,  1,    101,      1,2,20020806, 72.7435,-157.3950,  800,    776.4,   0.2861,  34.8665,2,  34.8654,2,     7.36,2,    12.01,2,     0.00,2,     0.91,2
  32PZ20020715,Arctic,    66,  1,    116,     16,2,20020806, 72.7808,-157.2640, 1348,      6.5,  -1.2174,  28.7463,2,  28.9104,2,     4.49,2,     0.00,2,     0.00,2,     0.73,2
