BOTTLE,20060718WHPSIOdm
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20060718
#original HYD file: anas5hy.txt   Tue Jul 18 10:38:19 2006
#original SUM file: anas5su.txt   Tue Jul 18 08:58:56 2006
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,TRITER
,,,,,,,,,,,,DBAR,ITS-68,PSS-78,,DEC C,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,TU,,NMOL/KG,,PERCNT,,UMOL/KG,,UATM,,UMOL/KG,,TU
    316N198107, ANAS5,   146,  1,    123,     23,2,19810729,0353, 72.4133,   2.0717, 3151,   3198.0,  -0.9330,  34.9080,2, -1.1130,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   146,  1,    124,     24,2,19810729,0353, 72.4133,   2.0717, 3151,   3198.0,  -0.9330,  34.9010,2, -1.1130,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    151,     51,2,19810729,1155, 73.0933,   0.7717, 3089,      1.0,   4.2960,  33.4960,2,  4.2960,    330.0,2,     0.40,2,     0.40,2,     0.16,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,2,   -999.0,2,   2224.4,2,-999.000
    316N198107, ANAS5,   147,  1,    101,      1,2,19810729,1155, 73.0933,   0.7717, 3089,     15.0,   3.2860,  34.1720,2,  3.2850,    344.0,2,     0.20,2,     0.50,2,     0.16,2, -999.000,9,-999.0000,9,  -999.00,9,   2033.3,2,    438.4,2,   2261.4,2,-999.000
    316N198107, ANAS5,   147,  1,    103,      3,2,19810729,1155, 73.0933,   0.7717, 3089,     31.0,   0.8750,  34.4830,2,  0.8740,    371.0,2,     0.20,2,     0.90,2,     0.26,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    104,      4,2,19810729,1155, 73.0933,   0.7717, 3089,     51.0,  -0.4820,  34.6880,2, -0.4840,    347.0,2,     2.00,2,     7.70,2,     0.72,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    105,      5,2,19810729,1155, 73.0933,   0.7717, 3089,     73.0,  -0.2820,  34.8040,2, -0.2840,    330.0,2,     5.00,2,    11.10,2,     0.83,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    106,      6,2,19810729,1155, 73.0933,   0.7717, 3089,    109.0,  -0.3070,  34.8450,2, -0.3110,    326.0,2,     5.80,2,    12.50,2,     0.86,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    107,      7,2,19810729,1155, 73.0933,   0.7717, 3089,    153.0,  -0.5550,  34.8510,2, -0.5600,    325.0,2,     6.10,2,    13.10,2,     0.87,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    108,      8,2,19810729,1155, 73.0933,   0.7717, 3089,    194.0,  -0.6190,  34.8630,2, -0.6250,    326.0,2,     6.30,2,    13.30,2,     0.87,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    109,      9,2,19810729,1155, 73.0933,   0.7717, 3089,    245.0,  -0.7270,  34.8720,2, -0.7350,    326.0,2,     6.40,2,    13.40,2,     0.88,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    110,     10,2,19810729,1155, 73.0933,   0.7717, 3089,    316.0,  -0.6680,  34.8860,2, -0.6780,    321.0,2,     6.80,2,    13.40,2,     0.89,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    111,     11,2,19810729,1155, 73.0933,   0.7717, 3089,    382.0,  -0.6620,  34.8880,2, -0.6750,    317.0,2,     7.10,2,    13.70,2,     0.91,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    112,     12,2,19810729,1155, 73.0933,   0.7717, 3089,    469.0,  -0.9090,  34.8840,2, -0.9240,    321.0,2,     7.40,2,    13.80,2,     0.91,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    113,     13,2,19810729,1155, 73.0933,   0.7717, 3089,    570.0,  -0.8870,  34.8920,2, -0.9060,    314.0,2,     8.00,2,    14.10,2,     0.93,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    114,     14,2,19810729,1155, 73.0933,   0.7717, 3089,    671.0,  -0.9110,  34.8970,2, -0.9340,    314.0,2,     8.30,2,    14.20,2,     0.93,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    115,     15,2,19810729,1155, 73.0933,   0.7717, 3089,    822.0,  -0.9280,  34.8980,2, -0.9570,    312.0,2,     8.90,2,    14.50,2,     0.95,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    116,     16,2,19810729,1155, 73.0933,   0.7717, 3089,    973.0,  -0.9510,  34.9090,2, -0.9870,    311.0,2,     9.30,2,    14.60,2,     0.96,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    117,     17,2,19810729,1155, 73.0933,   0.7717, 3089,   1226.0,  -0.9780,  34.9100,2, -1.0250,    310.0,2,     9.90,2,    15.00,2,     0.97,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    118,     18,2,19810729,1155, 73.0933,   0.7717, 3089,   1429.0,  -0.9940,  34.9090,2, -1.0520,    310.0,2,    10.30,2,    15.20,2,     0.98,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    119,     19,2,19810729,1155, 73.0933,   0.7717, 3089,   1631.0,  -1.0500,  34.9010,2, -1.1180,    312.0,2,    10.10,2,    15.00,2,     0.97,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    120,     20,2,19810729,1155, 73.0933,   0.7717, 3089,   1934.0,  -1.0670,  34.9040,2, -1.1530,    314.0,2,    10.20,2,    15.00,2,     0.97,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    121,     21,2,19810729,1155, 73.0933,   0.7717, 3089,   2241.0,  -1.0950,  34.8970,2, -1.2000,    316.0,2,    10.30,2,    14.80,2,     0.97,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    122,     22,2,19810729,1155, 73.0933,   0.7717, 3089,   2545.0,  -1.1070,  34.9000,2, -1.2320,    318.0,2,    10.40,2,    14.80,2,     0.97,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    123,     23,2,19810729,1155, 73.0933,   0.7717, 3089,   2851.0,  -1.1030,  34.8950,2, -1.2510,    318.0,2,    10.50,2,    14.70,2,     0.97,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   147,  1,    124,     24,2,19810729,1155, 73.0933,   0.7717, 3089,   3141.0,  -1.0810,  34.8950,2, -1.2520,    318.0,2,    10.50,2,    14.70,2,     0.97,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   148,  2,    201,      1,2,19810730,0602, 74.9417,  -1.2083, 3695,      4.0,   3.8310,  34.3810,2,  3.8310,    336.0,2,     0.40,2,     0.40,2,     0.13,2,    4.600,2,   1.7500,2,    -1.95,2,   2041.9,2,    429.3,2,   2277.4,2,   0.090
    316N198107, ANAS5,   148,  2,    202,      2,2,19810730,0602, 74.9417,  -1.2083, 3695,     13.0,   3.7740,  34.3850,2,  3.7730,    337.0,2,     0.30,2,     0.40,2,     0.13,2, -999.000,9,-999.0000,9,  -999.00,9,   2054.2,2,    450.4,2,   2281.4,2,-999.000
    316N198107, ANAS5,   148,  2,    203,      3,2,19810730,0602, 74.9417,  -1.2083, 3695,     30.0,   1.1390,  34.7010,2,  1.1380,    386.0,2,     0.50,2,     1.30,2,     0.29,2,    3.780,6,-999.0000,9,  -999.00,9,   2059.5,2,    436.9,2,   2296.4,2,   0.080
    316N198107, ANAS5,   148,  2,    204,      4,2,19810730,0602, 74.9417,  -1.2083, 3695,     59.0,  -0.4240,  34.8200,2, -0.4260,    355.0,2,     1.90,2,     6.20,2,     0.63,2, -999.000,9,-999.0000,9,  -999.00,9,   2123.8,2,    611.2,2,   2302.4,2,-999.000
    316N198107, ANAS5,   148,  2,    205,      5,2,19810730,0602, 74.9417,  -1.2083, 3695,     89.0,  -1.0240,  34.8490,2, -1.0260,    341.0,2,     5.50,2,    11.70,2,     0.85,2,    3.340,2,   1.8500,2,     0.39,2,   2149.6,2,    740.7,2,   2296.4,2,   0.080
    316N198107, ANAS5,   148,  2,    206,      6,2,19810730,0602, 74.9417,  -1.2083, 3695,    124.0,  -1.1880,  34.8550,2, -1.1910,    341.0,2,     6.20,2,    12.20,2,     0.89,2,    3.060,2,-999.0000,9,  -999.00,9,   2152.7,2,    751.7,2,   2297.4,2,   0.110
    316N198107, ANAS5,   148,  2,    207,      7,2,19810730,0602, 74.9417,  -1.2083, 3695,    155.0,  -1.1340,  34.8630,2, -1.1380,    335.0,2,     6.60,2,    13.00,2,     0.88,2,    3.070,2,   1.8400,2,     1.82,2,   2149.7,2,    750.3,2,   2294.4,2,   0.070
    316N198107, ANAS5,   148,  2,    208,      8,2,19810730,0602, 74.9417,  -1.2083, 3695,    185.0,  -1.1630,  34.8660,2, -1.1680,    329.0,2,     6.80,2,    13.10,2,     0.88,2,    2.750,2,-999.0000,9,  -999.00,9,   2150.1,2,    756.7,2,   2293.4,2,   0.100
    316N198107, ANAS5,   148,  2,    209,      9,2,19810730,0602, 74.9417,  -1.2083, 3695,    226.0,  -1.1490,  34.8700,2, -1.1550,    331.0,2,     7.20,2,    13.50,2,     0.89,2,    2.820,2,   1.8500,2,     2.23,2,   -999.0,9,    756.2,2,   -999.0,9,   0.070
    316N198107, ANAS5,   148,  2,    210,     10,2,19810730,0602, 74.9417,  -1.2083, 3695,    266.0,  -1.1820,  34.8720,2, -1.1890,    329.0,2,     7.40,2,    13.60,2,     0.90,2, -999.000,9,-999.0000,9,  -999.00,9,   2153.7,2,    765.5,2,   2295.4,2,-999.000
    316N198107, ANAS5,   148,  2,    211,     11,2,19810730,0602, 74.9417,  -1.2083, 3695,    306.0,  -1.2030,  34.8740,2, -1.2120,    328.0,2,     7.60,2,    13.70,2,     0.91,2,    2.670,6,   1.8300,2,     2.64,2,   2152.4,2,    763.5,2,   2294.4,2,   0.070
    316N198107, ANAS5,   148,  2,    212,     12,2,19810730,0602, 74.9417,  -1.2083, 3695,    356.0,  -1.1570,  34.8810,2, -1.1670,    324.0,2,     7.60,2,    13.70,2,     0.90,2,    2.250,2,-999.0000,9,  -999.00,9,   2153.3,2,    768.4,2,   2294.4,2,   0.080
    316N198107, ANAS5,   148,  2,    213,     13,2,19810730,0602, 74.9417,  -1.2083, 3695,    451.0,  -1.1210,  34.8840,2, -1.1350,    320.0,2,     8.40,2,    14.10,2,     0.93,2,    2.270,6,   1.8700,2,     4.04,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.060
    316N198107, ANAS5,   148,  2,    214,     14,2,19810730,0602, 74.9417,  -1.2083, 3695,    507.0,  -1.1440,  34.8870,2, -1.1600,    320.0,2,     8.50,2,    14.20,2,     0.94,2,    2.030,2,-999.0000,9,  -999.00,9,   2153.0,2,    767.1,2,   2294.4,2,   0.090
    316N198107, ANAS5,   148,  2,    215,     15,2,19810730,0602, 74.9417,  -1.2083, 3695,    608.0,  -1.1540,  34.8880,2, -1.1730,    319.0,2,     8.80,2,    14.30,2,     0.94,2,    1.890,6,   1.8600,2,     3.54,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.060
    316N198107, ANAS5,   148,  2,    216,     16,2,19810730,0602, 74.9417,  -1.2083, 3695,    709.0,  -1.1630,  34.8880,2, -1.1860,    319.0,2,     8.90,2,    14.30,2,     0.94,2, -999.000,9,-999.0000,9,  -999.00,9,   2153.0,2,    771.7,2,   2293.4,2,-999.000
    316N198107, ANAS5,   148,  2,    217,     17,2,19810730,0602, 74.9417,  -1.2083, 3695,    811.0,  -1.1620,  34.8860,2, -1.1890,    319.0,2,     9.10,2,    14.40,2,     0.95,2,    1.640,2,   1.8500,2,     3.67,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.060
    316N198107, ANAS5,   148,  2,    218,     18,2,19810730,0602, 74.9417,  -1.2083, 3695,    910.0,  -1.1710,  34.8880,2, -1.2020,    319.0,2,     9.20,2,    14.40,2,     0.95,2, -999.000,9,-999.0000,9,  -999.00,9,   2151.7,2,    765.2,2,   2293.4,2,-999.000
    316N198107, ANAS5,   148,  2,    219,     19,2,19810730,0602, 74.9417,  -1.2083, 3695,   1062.0,  -1.1710,  34.8880,2, -1.2090,    318.0,2,     9.30,2,    14.50,2,     0.95,2,    1.610,6,   1.8300,2,     3.24,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.060
    316N198107, ANAS5,   148,  2,    220,     20,2,19810730,0602, 74.9417,  -1.2083, 3695,   1202.0,  -1.1670,  34.8910,2, -1.2110,    319.0,2,     9.50,2,    14.50,2,     0.95,2, -999.000,9,-999.0000,9,  -999.00,9,   2153.2,2,    768.5,2,   2294.4,2,-999.000
    316N198107, ANAS5,   148,  2,    221,     21,2,19810730,0602, 74.9417,  -1.2083, 3695,   1500.0,  -1.1610,  34.8940,2, -1.2200,    318.0,2,     9.60,2,    14.60,2,     0.96,2,    1.470,6,   1.8400,2,     3.11,2,   -999.0,9,    760.8,2,   -999.0,9,   0.060
    316N198107, ANAS5,   148,  2,    236,     36,2,19810730,0602, 74.9417,  -1.2083, 3695,   1831.0,  -1.1640,  34.8920,2, -1.2420,    320.0,2,     9.40,2,    14.50,2,     0.95,2,    1.350,2,   1.8900,2,     3.35,2,   2152.5,2,    760.6,2,   2295.4,2,   0.050
    316N198107, ANAS5,   148,  2,    235,     35,2,19810730,0602, 74.9417,  -1.2083, 3695,   2125.0,  -1.1630,  34.8890,2, -1.2590,    320.0,2,     9.50,2,    14.60,2,     0.95,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,    749.7,2,   -999.0,9,-999.000
    316N198107, ANAS5,   148,  2,    234,     34,2,19810730,0602, 74.9417,  -1.2083, 3695,   2430.0,  -1.1550,  34.8880,2, -1.2710,    320.0,2,     9.50,2,    14.80,2,     0.95,2,    1.340,2,   1.8700,2,     3.35,2,   -999.0,9,    764.1,2,   -999.0,9,   0.060
    316N198107, ANAS5,   148,  2,    233,     33,2,19810730,0602, 74.9417,  -1.2083, 3695,   2731.0,  -1.1410,  34.8900,2, -1.2790,    320.0,2,     9.60,2,    14.50,2,     0.95,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,    771.8,2,   -999.0,9,-999.000
    316N198107, ANAS5,   148,  2,    232,     32,2,19810730,0602, 74.9417,  -1.2083, 3695,   3030.0,  -1.1220,  34.8900,2, -1.2830,    321.0,2,     9.70,2,    14.50,2,     0.95,2,    1.340,2,   1.9400,2,     3.57,2,   2151.8,2,    761.4,2,   2294.4,2,   0.060
    316N198107, ANAS5,   148,  2,    231,     31,2,19810730,0602, 74.9417,  -1.2083, 3695,   3330.0,  -1.1000,  34.8900,2, -1.2860,    321.0,2,     9.80,2,    14.50,2,     0.95,2,    1.290,2,-999.0000,9,  -999.00,9,   2152.1,2,    767.1,2,   2293.4,2,   0.060
    316N198107, ANAS5,   148,  2,    230,     30,2,19810730,0602, 74.9417,  -1.2083, 3695,   3576.0,  -1.0800,  34.8870,2, -1.2880,    321.0,2,    10.10,2,    14.60,2,     0.95,2,    1.140,2,   1.8800,2,     4.36,2,   -999.0,9,    760.9,2,   -999.0,9,   0.050
    316N198107, ANAS5,   148,  2,    229,     29,2,19810730,0602, 74.9417,  -1.2083, 3695,   3635.0,  -1.0750,  34.8910,2, -1.2880,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   148,  2,    228,     28,2,19810730,0602, 74.9417,  -1.2083, 3695,   3675.0,  -1.0720,  34.8890,2, -1.2890,    321.0,2,    10.10,2,    14.60,2,     0.95,2,    1.140,2,   1.8600,2,     3.31,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.050
    316N198107, ANAS5,   148,  2,    227,     27,2,19810730,0602, 74.9417,  -1.2083, 3695,   3709.0,  -1.0690,  34.8870,2, -1.2890,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   148,  2,    226,     26,2,19810730,0602, 74.9417,  -1.2083, 3695,   3729.0,  -1.0670,  34.8900,2, -1.2890,    320.0,2,    10.20,2,    14.60,2,     0.96,2,    1.110,2,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   0.050
    316N198107, ANAS5,   148,  2,    225,     25,2,19810730,0602, 74.9417,  -1.2083, 3695,   3751.0,  -1.0650,  34.8900,2, -1.2890,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   148,  2,    222,     22,2,19810730,0602, 74.9417,  -1.2083, 3695,   3761.0,  -1.0640,  34.8890,2, -1.2890,    321.0,2,    10.20,2,    14.60,2,     0.96,2,    1.160,6,   1.8600,2,     3.75,2,   2154.2,2,    769.0,2,   2295.4,2,   0.050
    316N198107, ANAS5,   148,  2,    223,     23,2,19810730,0602, 74.9417,  -1.2083, 3695,   3761.0,  -1.0640,  34.8900,2, -1.2890,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   148,  2,    224,     24,2,19810730,0602, 74.9417,  -1.2083, 3695,   3761.0,  -1.0640,  34.8900,2, -1.2890,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   149,  2,    201,      1,2,19810731,0701, 76.8550,   1.0350, 3206,      5.0,   1.4260,  32.7120,2,  1.4260,    357.0,2,     0.50,2,     0.00,2,     0.12,2,    7.810,2,   1.8200,2,    -0.73,2,   1946.9,2,    396.5,2,   2172.4,2,   0.110
    316N198107, ANAS5,   149,  2,    202,      2,2,19810731,0701, 76.8550,   1.0350, 3206,     11.0,   1.3050,  33.4150,2,  1.3050,    367.0,2,     0.80,2,     0.00,2,     0.13,2,    6.090,2,-999.0000,9,  -999.00,9,   -999.0,9,    411.1,2,   -999.0,9,   0.170
    316N198107, ANAS5,   149,  2,    203,      3,2,19810731,0701, 76.8550,   1.0350, 3206,     33.0,   0.8010,  34.4930,2,  0.8000,    357.0,2,     2.20,2,     3.50,2,     0.40,2,    6.100,2,   1.7400,2,     3.34,2,   2073.8,2,    496.7,2,   2284.4,2,   0.100
    316N198107, ANAS5,   149,  2,    204,      4,2,19810731,0701, 76.8550,   1.0350, 3206,     70.0,   1.6010,  34.9000,2,  1.5980,    315.0,2,     4.80,2,    10.70,2,     0.79,2, -999.000,9,-999.0000,9,  -999.00,9,   2132.2,2,    658.2,2,   2298.4,2,-999.000
    316N198107, ANAS5,   149,  2,    205,      5,2,19810731,0701, 76.8550,   1.0350, 3206,    102.0,   1.4150,  34.9250,2,  1.4100,    318.0,2,     5.10,2,    11.70,2,     0.82,2,    4.700,2,   1.8100,2,     1.04,2,   2135.6,2,    672.8,2,   2298.4,2,   0.090
    316N198107, ANAS5,   149,  2,    206,      6,2,19810731,0701, 76.8550,   1.0350, 3206,    134.0,   1.3330,  34.9360,2,  1.3270,    319.0,2,     5.20,2,    12.10,2,     0.82,2, -999.000,9,-999.0000,9,  -999.00,9,   2133.6,2,    675.6,2,   2295.4,2,-999.000
    316N198107, ANAS5,   149,  2,    207,      7,2,19810731,0701, 76.8550,   1.0350, 3206,    164.0,   1.2270,  34.9370,2,  1.2190,    315.0,2,     5.10,2,    12.00,2,     0.82,2,    4.560,2,   1.8200,2,     0.21,2,   2136.7,2,    681.1,2,   2297.4,2,   0.090
    316N198107, ANAS5,   149,  2,    208,      8,2,19810731,0701, 76.8550,   1.0350, 3206,    205.0,   0.9330,  34.9270,2,  0.9240,    323.0,2,     5.40,2,    12.20,2,     0.83,2, -999.000,9,-999.0000,9,  -999.00,9,   2135.4,2,    683.0,2,   2295.4,2,-999.000
    316N198107, ANAS5,   149,  2,    209,      9,2,19810731,0701, 76.8550,   1.0350, 3206,    246.0,   0.6440,  34.9130,2,  0.6330,    321.0,2,     5.70,2,    12.40,2,     0.84,2,    3.830,2,   1.8300,2,     1.61,2,   2146.0,2,    697.7,2,   2303.4,2,   0.080
    316N198107, ANAS5,   149,  2,    210,     10,2,19810731,0701, 76.8550,   1.0350, 3206,    296.0,   0.2990,  34.8960,2,  0.2870,    325.0,2,     5.70,2,    12.40,2,     0.84,2, -999.000,9,-999.0000,9,  -999.00,9,   2139.0,2,    701.6,2,   2294.4,2,-999.000
    316N198107, ANAS5,   149,  2,    211,     11,2,19810731,0701, 76.8550,   1.0350, 3206,    357.0,  -0.0730,  34.8840,2, -0.0870,    329.0,2,     5.70,2,    12.40,2,     0.85,2,    3.950,2,   1.8300,2,     2.35,2,   2145.4,2,    718.0,2,   2297.4,2,   0.080
    316N198107, ANAS5,   149,  2,    212,     12,2,19810731,0701, 76.8550,   1.0350, 3206,    417.0,  -0.2930,  34.8800,2, -0.3080,    327.0,2,     6.00,2,    12.60,2,     0.86,2, -999.000,9,-999.0000,9,  -999.00,9,   2149.6,2,    725.1,2,   2300.4,2,-999.000
    316N198107, ANAS5,   149,  2,    213,     13,2,19810731,0701, 76.8550,   1.0350, 3206,    518.0,-999.0000,  34.8770,2,-999.0000,    332.0,2,     5.90,2,    12.60,2,     0.86,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   149,  2,    214,     14,2,19810731,0701, 76.8550,   1.0350, 3206,    620.0,  -0.6870,  34.8800,2, -0.7090,    332.0,2,     6.10,2,    12.70,2,     0.87,2, -999.000,9,-999.0000,9,  -999.00,9,   2147.7,2,    741.0,2,   2294.4,2,-999.000
    316N198107, ANAS5,   149,  2,    215,     15,2,19810731,0701, 76.8550,   1.0350, 3206,    721.0,  -0.8300,  34.8770,2, -0.8550,    334.0,2,     6.10,2,    12.70,2,     0.87,2,    3.520,2,   1.8300,2,     1.81,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.080
    316N198107, ANAS5,   149,  2,    216,     16,2,19810731,0701, 76.8550,   1.0350, 3206,    819.0,  -0.8420,  34.8800,2, -0.8710,    330.0,2,     6.40,2,    12.90,2,     0.88,2, -999.000,9,-999.0000,9,  -999.00,9,   2147.7,2,    740.9,2,   2294.4,2,-999.000
    316N198107, ANAS5,   149,  2,    217,     17,2,19810731,0701, 76.8550,   1.0350, 3206,    969.0,  -0.8790,  34.8800,2, -0.9150,    328.0,2,     6.80,2,    13.20,2,     0.89,2,    2.920,2,   1.8300,2,     3.01,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.070
    316N198107, ANAS5,   149,  2,    218,     18,2,19810731,0701, 76.8550,   1.0350, 3206,   1120.0,  -0.9090,  34.8840,2, -0.9520,    320.0,2,     7.50,2,    13.40,2,     0.94,2, -999.000,9,-999.0000,9,  -999.00,9,   2154.0,2,    763.3,2,   2296.4,2,-999.000
    316N198107, ANAS5,   149,  2,    219,     19,2,19810731,0701, 76.8550,   1.0350, 3206,   1262.0,  -0.9030,  34.8950,2, -0.9530,    314.0,2,     8.20,2,    13.70,2,     0.96,2,    2.100,2,   1.8400,2,     3.85,2,   2153.5,2,    765.6,2,   2295.4,2,   0.070
    316N198107, ANAS5,   149,  2,    236,     36,2,19810731,0701, 76.8550,   1.0350, 3206,   1402.0,  -0.9000,  34.9000,2, -0.9570,    311.0,2,     8.90,2,    13.90,2,     0.97,2,    1.650,2,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   149,  2,    235,     35,2,19810731,0701, 76.8550,   1.0350, 3206,   1557.0,  -0.9100,  34.9040,2, -0.9760,    310.0,2,     9.50,2,    14.20,2,     0.98,2,    1.380,2,   1.8500,2,     3.90,2,   2157.0,2,    765.4,2,   2299.4,2,   0.050
    316N198107, ANAS5,   149,  2,    234,     34,2,19810731,0701, 76.8550,   1.0350, 3206,   1812.0,  -0.9580,  34.9050,2, -1.0380,    310.0,2,    10.00,2,    14.30,2,     0.99,2, -999.000,9,-999.0000,9,  -999.00,9,   2155.4,2,    762.3,2,   2298.4,2,-999.000
    316N198107, ANAS5,   149,  2,    233,     33,2,19810731,0701, 76.8550,   1.0350, 3206,   2115.0,  -0.9920,  34.9070,2, -1.0900,    311.0,2,    10.20,2,    14.30,2,     0.99,2,    0.950,2,   1.8400,2,     3.74,2,   2153.6,2,    749.4,2,   2299.4,2,   0.050
    316N198107, ANAS5,   149,  2,    232,     32,2,19810731,0701, 76.8550,   1.0350, 3206,   2471.0,  -1.0170,  34.9040,2, -1.1390,    314.0,2,    10.40,2,    14.30,2,     0.99,2, -999.000,9,-999.0000,9,  -999.00,9,   2153.7,2,    758.4,2,   2297.4,2,-999.000
