EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TRITUM,TRITER,TRITUM_FLAG_W,DELO18,DELO18_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,TU,TU,,O/OO,,DEGC
  77YM19800811,Arctic,   158,  2,    466,19800828, 80.2330, -13.0330,  147,     50.4,  -1.7502,  32.7650,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   35.497,    1.315,2,  -999.00,2,  -1.7510
  77YM19800811,Arctic,   158,  2,    465,19800828, 80.2330, -13.0330,  147,     75.6,  -1.7697,  32.8940,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   35.055,    1.883,2,  -999.00,2,  -1.7710
  77YM19800811,Arctic,   158,  2,    464,19800828, 80.2330, -13.0330,  147,    101.8,  -1.6801,  33.1870,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   32.350,    1.564,2,  -999.00,2,  -1.6820
  77YM19800811,Arctic,   158,  2,    463,19800828, 80.2330, -13.0330,  147,    126.0,  -1.4102,  33.6040,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   26.077,    1.484,2,  -999.00,2,  -1.4130
  77YM19800811,Arctic,   158,  2,    462,19800828, 80.2330, -13.0330,  147,    142.1,  -1.3802,  35.6720,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   22.279,    1.247,2,  -999.00,2,  -1.3840
  77YM19800811,Arctic,   159,  1,      7,19800828, 80.2830, -15.1500,  300,     25.0,  -1.1850,  32.4280,2,   -999.0,9,     1.16,2,     0.51,2,     0.26,2, -999.000, -999.000,9,  -999.00,9,  -1.1855
  77YM19800811,Arctic,   159,  1,      6,19800828, 80.2830, -15.1500,  300,     50.0,  -1.7390,  32.6490,2,   -999.0,9,     6.12,2,     3.71,2,     0.63,2, -999.000, -999.000,9,  -999.00,9,  -1.7398
  77YM19800811,Arctic,   159,  1,      5,19800828, 80.2830, -15.1500,  300,     75.0,  -1.7300,  32.8900,2,   -999.0,9,     6.54,2,     4.26,2,     0.61,2, -999.000, -999.000,9,  -999.00,9,  -1.7313
  77YM19800811,Arctic,   159,  1,      4,19800828, 80.2830, -15.1500,  300,    100.0,  -1.5260,  33.4110,2,   -999.0,9,     7.34,2,     6.34,2,     0.65,2, -999.000, -999.000,9,  -999.00,9,  -1.5281
  77YM19800811,Arctic,   159,  1,      3,19800828, 80.2830, -15.1500,  300,    150.0,  -0.4740,  34.3140,2,   -999.0,9,     8.92,2,    10.11,2,     0.82,2, -999.000, -999.000,9,  -999.00,9,  -0.4788
  77YM19800811,Arctic,   159,  1,      2,19800828, 80.2830, -15.1500,  300,    200.0,   0.0000,  34.5910,2,   -999.0,9,     9.41,2,    10.82,2,     0.81,2, -999.000, -999.000,9,  -999.00,9,  -0.0074
  77YM19800811,Arctic,   159,  1,      1,19800828, 80.2830, -15.1500,  300,    290.0,   0.2340,  34.7410,2,   -999.0,9,     9.41,2,    10.99,2,     0.85,2, -999.000, -999.000,9,  -999.00,9,   0.2224
  77YM19800811,Arctic,   159,  2,    479,19800828, 80.2830, -15.1500,  300,     15.1,  -0.8497,  32.0860,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   35.900,    1.000,2,    -2.81,2,  -0.8500
  77YM19800811,Arctic,   159,  2,    478,19800828, 80.2830, -15.1500,  300,     25.2,  -1.1905,  32.4410,2,   -999.0,9,     1.20,0,     0.53,0,     0.27,0,   29.000,    0.900,2,    -2.59,2,  -1.1910
  77YM19800811,Arctic,   159,  2,    477,19800828, 80.2830, -15.1500,  300,     51.4,  -1.7401,  32.6620,2,   -999.0,9,     6.15,0,     3.74,0,     0.62,0,   34.500,    0.900,2,    -2.69,2,  -1.7410
  77YM19800811,Arctic,   159,  2,    476,19800828, 80.2830, -15.1500,  300,     76.6,  -1.7297,  32.9030,2,   -999.0,9,     6.59,0,     4.40,0,     0.61,0,   30.900,    0.900,2,    -2.39,2,  -1.7310
  77YM19800811,Arctic,   159,  2,    475,19800828, 80.2830, -15.1500,  300,    101.8,  -1.5299,  33.4240,2,   -999.0,9,     7.40,0,     6.48,0,     0.65,0,   22.800,    0.600,2,    -1.48,2,  -1.5320
  77YM19800811,Arctic,   159,  2,    474,19800828, 80.2830, -15.1500,  300,    127.0,  -0.9696,  33.9320,2,   -999.0,9,     8.19,0,     8.38,0,     0.74,0,   14.400,    0.400,2,    -0.76,2,  -0.9730
  77YM19800811,Arctic,   159,  2,    473,19800828, 80.2830, -15.1500,  300,    151.2,  -0.4702,  34.3270,2,   -999.0,9,     8.93,0,    10.13,0,     0.82,0,    9.050,    0.260,2,    -0.42,2,  -0.4750
  77YM19800811,Arctic,   159,  2,    472,19800828, 80.2830, -15.1500,  300,    201.6,   0.0004,  34.6040,2,   -999.0,9,     9.41,0,    10.82,0,     0.81,0,    5.740,    0.190,2,     0.06,2,  -0.0070
  77YM19800811,Arctic,   159,  2,    471,19800828, 80.2830, -15.1500,  300,    252.0,   0.1598,  34.6950,2,   -999.0,9,     9.41,0,    10.92,0,     0.83,0,    5.110,    0.170,2,    -0.19,2,   0.1500
  77YM19800811,Arctic,   159,  2,    470,19800828, 80.2830, -15.1500,  300,    291.4,   0.2306,  34.7540,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    3.950,    0.140,2,     0.16,2,   0.2190
  77YM19800811,Arctic,   160,  1,      6,19800829, 81.9500, -12.4000,  739,     15.0,  -1.2700,  31.7770,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -1.2703
  77YM19800811,Arctic,   160,  1,      5,19800829, 81.9500, -12.4000,  739,     20.0,  -1.3000,  31.9170,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -1.3004
  77YM19800811,Arctic,   160,  1,      4,19800829, 81.9500, -12.4000,  739,     30.0,  -1.2900,  32.2370,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -1.2906
  77YM19800811,Arctic,   160,  1,      3,19800829, 81.9500, -12.4000,  739,     40.0,  -1.5100,  32.6170,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -1.5107
  77YM19800811,Arctic,   160,  1,      2,19800829, 81.9500, -12.4000,  739,     50.0,  -1.5000,  32.8570,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -1.5010
  77YM19800811,Arctic,   160,  1,      1,19800829, 81.9500, -12.4000,  739,     70.0,  -1.2800,  32.1970,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -1.2814
  77YM19800811,Arctic,   160,  2,    486,19800829, 81.9500, -12.4000,  739,     15.1,  -1.2697,  31.7860,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   34.068,    0.950,2,  -999.00,2,  -1.2700
  77YM19800811,Arctic,   160,  2,    485,19800829, 81.9500, -12.4000,  739,     20.2,  -1.2996,  31.9320,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   32.856,    0.894,2,  -999.00,2,  -1.3000
  77YM19800811,Arctic,   160,  2,    484,19800829, 81.9500, -12.4000,  739,     30.2,  -1.2904,  32.2540,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   33.868,    1.176,2,  -999.00,2,  -1.2910
  77YM19800811,Arctic,   160,  2,    483,19800829, 81.9500, -12.4000,  739,     40.3,  -1.5103,  32.6320,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   35.505,    1.484,2,  -999.00,2,  -1.5110
  77YM19800811,Arctic,   160,  2,    482,19800829, 81.9500, -12.4000,  739,     49.4,  -1.5001,  32.8730,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   31.853,    1.317,2,  -999.00,2,  -1.5010
  77YM19800811,Arctic,   160,  2,    481,19800829, 81.9500, -12.4000,  739,     70.5,  -1.2804,  33.2140,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   25.950,    0.758,2,  -999.00,2,  -1.2820
  77YM19800811,Arctic,   161,  1,      9,19800830, 82.4170, -16.4620,  705,     10.0,  -1.6300,  30.6770,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -1.6301
  77YM19800811,Arctic,   161,  1,      8,19800830, 82.4170, -16.4620,  705,     15.0,  -1.6400,  30.8270,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -1.6402
  77YM19800811,Arctic,   161,  1,      7,19800830, 82.4170, -16.4620,  705,     25.0,  -1.6400,  30.9870,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -1.6404
  77YM19800811,Arctic,   161,  1,      6,19800830, 82.4170, -16.4620,  705,     50.0,  -1.7000,  32.1070,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -1.7008
  77YM19800811,Arctic,   161,  1,      5,19800830, 82.4170, -16.4620,  705,     75.0,  -1.5600,  32.8170,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -1.5614
  77YM19800811,Arctic,   161,  1,      4,19800830, 82.4170, -16.4620,  705,    100.0,  -1.1300,  33.7470,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -1.1325
  77YM19800811,Arctic,   161,  1,      3,19800830, 82.4170, -16.4620,  705,    125.0,  -0.6200,  34.2770,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -0.6238
  77YM19800811,Arctic,   161,  1,      2,19800830, 82.4170, -16.4620,  705,    150.0,  -0.2500,  34.5370,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -0.2551
  77YM19800811,Arctic,   161,  1,      1,19800830, 82.4170, -16.4620,  705,    160.0,  -0.1900,  34.5770,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -0.1956
  77YM19800811,Arctic,   161,  2,    495,19800830, 82.4170, -16.4620,  705,     10.1,  -1.6299,  30.6880,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   40.079,    1.088,2,    -3.44,2,  -1.6300
  77YM19800811,Arctic,   161,  2,    494,19800830, 82.4170, -16.4620,  705,     15.1,  -1.6398,  30.8390,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   42.523,    1.679,2,    -3.43,2,  -1.6400
  77YM19800811,Arctic,   161,  2,    493,19800830, 82.4170, -16.4620,  705,     25.2,  -1.6396,  30.9980,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   42.167,    1.875,2,    -3.29,2,  -1.6400
  77YM19800811,Arctic,   161,  2,    492,19800830, 82.4170, -16.4620,  705,     51.4,  -1.7002,  32.1180,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   29.599,    0.858,2,    -2.55,2,  -1.7010
  77YM19800811,Arctic,   161,  2,    491,19800830, 82.4170, -16.4620,  705,     75.6,  -1.5606,  32.8300,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   23.652,    0.728,2,    -1.83,2,  -1.5620
  77YM19800811,Arctic,   161,  2,    490,19800830, 82.4170, -16.4620,  705,    101.8,  -1.1305,  33.7630,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   17.851,    0.761,2,    -0.82,2,  -1.1330
  77YM19800811,Arctic,   161,  2,    489,19800830, 82.4170, -16.4620,  705,    127.0,  -0.6201,  34.2900,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    9.705,    0.426,2,    -0.30,2,  -0.6240
  77YM19800811,Arctic,   161,  2,    488,19800830, 82.4170, -16.4620,  705,    152.2,  -0.2498,  34.5490,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    5.660,    0.271,2,     0.07,2,  -0.2550
  77YM19800811,Arctic,   161,  2,    487,19800830, 82.4170, -16.4620,  705,    161.3,  -0.1904,  34.5890,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    6.154,    0.283,2,     0.07,2,  -0.1960
  77YM19800811,Arctic,   162,  1,     23,19800831, 81.7170,  -8.8500, 2779,     15.0,  -0.9900,  30.2570,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000,9,  -999.00,9,  -0.9903
  77YM19800811,Arctic,   162,  1,     22,19800831, 81.7170,  -8.8500, 2779,     20.0,  -1.2430,  30.7550,2,   -999.0,9,     5.64,2,     1.00,2,     0.65,2, -999.000, -999.000,9,  -999.00,9,  -1.2433
  77YM19800811,Arctic,   162,  1,     21,19800831, 81.7170,  -8.8500, 2779,     30.0,  -1.4300,  31.7070,2,   -999.0,9,     7.28,0,     2.46,0,     0.72,0, -999.000, -999.000,9,  -999.00,9,  -1.4305
  77YM19800811,Arctic,   162,  1,     20,19800831, 81.7170,  -8.8500, 2779,     40.0,  -1.6900,  32.0370,2,   -999.0,9,     8.91,0,     3.92,0,     0.80,0, -999.000, -999.000,9,  -999.00,9,  -1.6906
  77YM19800811,Arctic,   162,  1,     19,19800831, 81.7170,  -8.8500, 2779,     50.0,  -1.6670,  32.3390,2,    351.6,2,    10.55,2,     5.38,2,     0.87,2, -999.000, -999.000,9,  -999.00,9,  -1.6678
  77YM19800811,Arctic,   162,  1,     18,19800831, 81.7170,  -8.8500, 2779,     60.0,  -1.6300,  32.6970,2,    340.3,0,    10.88,0,     6.20,0,     0.89,0, -999.000, -999.000,9,  -999.00,9,  -1.6311
  77YM19800811,Arctic,   162,  1,     17,19800831, 81.7170,  -8.8500, 2779,     70.0,  -1.5400,  32.9970,2,    329.1,0,    11.21,0,     7.02,0,     0.90,0, -999.000, -999.000,9,  -999.00,9,  -1.5413
  77YM19800811,Arctic,   162,  1,     16,19800831, 81.7170,  -8.8500, 2779,     80.0,  -1.5100,  33.3370,2,    317.8,0,    11.55,0,     7.84,0,     0.92,0, -999.000, -999.000,9,  -999.00,9,  -1.5116
  77YM19800811,Arctic,   162,  1,     15,19800831, 81.7170,  -8.8500, 2779,     90.0,  -1.3500,  33.7570,2,    306.6,0,    11.88,0,     8.66,0,     0.93,0, -999.000, -999.000,9,  -999.00,9,  -1.3520
  77YM19800811,Arctic,   162,  1,     14,19800831, 81.7170,  -8.8500, 2779,    100.0,  -1.3100,  33.9120,2,    295.3,2,    12.21,2,     9.48,2,     0.95,2, -999.000, -999.000,9,  -999.00,9,  -1.3123
  77YM19800811,Arctic,   162,  1,     13,19800831, 81.7170,  -8.8500, 2779,    125.0,  -1.2910,  34.1580,2,    297.0,2,     8.58,2,     8.79,2,     0.80,2, -999.000, -999.000,9,  -999.00,9,  -1.2940
  77YM19800811,Arctic,   162,  1,     12,19800831, 81.7170,  -8.8500, 2779,    150.0,  -0.9990,  34.3510,2,    299.2,2,     6.39,2,     8.79,2,     0.68,2, -999.000, -999.000,9,  -999.00,9,  -1.0031
  77YM19800811,Arctic,   162,  1,     11,19800831, 81.7170,  -8.8500, 2779,    200.0,  -0.3100,  34.5890,2,    298.2,2,     5.49,2,     9.47,2,     0.75,2, -999.000, -999.000,9,  -999.00,9,  -0.3168
  77YM19800811,Arctic,   162,  1,     10,19800831, 81.7170,  -8.8500, 2779,    250.0,   0.2300,  34.7670,2,    295.1,0,     5.49,0,    10.16,0,     0.78,0, -999.000, -999.000,9,  -999.00,9,   0.2201
  77YM19800811,Arctic,   162,  1,      9,19800831, 81.7170,  -8.8500, 2779,    300.0,   0.4720,  34.8360,2,    292.1,2,     5.49,2,    10.84,2,     0.81,2, -999.000, -999.000,9,  -999.00,9,   0.4593
  77YM19800811,Arctic,   162,  1,      8,19800831, 81.7170,  -8.8500, 2779,    400.0,   0.6010,  34.8780,2,    295.1,2,     5.51,2,    11.03,2,     0.82,0, -999.000, -999.000,9,  -999.00,9,   0.5833
  77YM19800811,Arctic,   162,  1,      7,19800831, 81.7170,  -8.8500, 2779,    500.0,   0.4920,  34.8900,2,    299.0,2,     5.35,2,    11.52,2,     0.82,2, -999.000, -999.000,9,  -999.00,9,   0.4699
  77YM19800811,Arctic,   162,  1,      6,19800831, 81.7170,  -8.8500, 2779,    600.0,   0.3030,  34.8960,2,    299.0,2,     5.31,2,    11.23,2,     0.84,2, -999.000, -999.000,9,  -999.00,9,   0.2769
  77YM19800811,Arctic,   162,  1,      5,19800831, 81.7170,  -8.8500, 2779,    800.0,   0.0400,  34.9030,2,   -999.0,9,     5.55,2,    10.94,2,     0.82,2, -999.000, -999.000,9,  -999.00,9,   0.0054
  77YM19800811,Arctic,   162,  1,      4,19800831, 81.7170,  -8.8500, 2779,   1000.0,  -0.1610,  34.9000,2,    299.9,2,     6.02,2,    11.33,2,     0.76,2, -999.000, -999.000,9,  -999.00,9,  -0.2043
  77YM19800811,Arctic,   162,  1,      3,19800831, 81.7170,  -8.8500, 2779,   1500.0,  -0.4190,  34.9220,2,    299.0,2,     7.51,2,    11.81,2,     0.92,2, -999.000, -999.000,9,  -999.00,9,  -0.4875
  77YM19800811,Arctic,   162,  1,      2,19800831, 81.7170,  -8.8500, 2779,   2000.0,  -0.6090,  34.9240,2,   -999.0,9,     8.59,2,    12.21,2,     0.95,2, -999.000, -999.000,9,  -999.00,9,  -0.7061
  77YM19800811,Arctic,   162,  1,      1,19800831, 81.7170,  -8.8500, 2779,   2395.0,  -0.7790,  34.9290,2,    299.9,2,     9.17,2,    12.50,2,     0.98,2, -999.000, -999.000,9,  -999.00,9,  -0.9002
  77YM19800811,Arctic,   162,  2,    519,19800831, 81.7170,  -8.8500, 2779,     16.1,  -0.9897,  30.2710,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   37.700,    0.800,2,    -3.58,2,  -0.9900
  77YM19800811,Arctic,   162,  2,    518,19800831, 81.7170,  -8.8500, 2779,     21.2,  -1.2396,  30.7680,2,   -999.0,9,     5.83,0,     1.17,0,     0.66,0,   35.400,    0.800,2,    -3.49,2,  -1.2400
  77YM19800811,Arctic,   162,  2,    517,19800831, 81.7170,  -8.8500, 2779,     30.2,  -1.4305,  31.7210,2,   -999.0,9,     7.31,0,     2.49,0,     0.72,0,   36.500,    0.900,2,    -3.11,2,  -1.4310
  77YM19800811,Arctic,   162,  2,    516,19800831, 81.7170,  -8.8500, 2779,     41.3,  -1.6903,  32.0540,2,   -999.0,9,     9.13,0,     4.11,0,     0.81,0,   34.800,    0.800,2,    -2.86,2,  -1.6910
  77YM19800811,Arctic,   162,  2,    515,19800831, 81.7170,  -8.8500, 2779,     51.4,  -1.6902,  32.3520,2,    350.0,0,    10.59,0,     5.49,0,     0.87,0,   31.100,    0.800,2,    -2.47,2,  -1.6910
  77YM19800811,Arctic,   162,  2,    514,19800831, 81.7170,  -8.8500, 2779,     61.5,  -1.6299,  32.7090,2,    338.7,0,    10.93,0,     6.32,0,     0.89,0,   26.600,    0.600,2,    -2.02,2,  -1.6310
  77YM19800811,Arctic,   162,  2,    513,19800831, 81.7170,  -8.8500, 2779,     71.6,  -1.5396,  33.0120,2,    327.3,0,    11.27,0,     7.15,0,     0.90,0,   22.500,    0.500,2,    -1.64,2,  -1.5410
  77YM19800811,Arctic,   162,  2,    512,19800831, 81.7170,  -8.8500, 2779,     81.6,  -1.5103,  33.3510,2,    316.0,0,    11.60,0,     7.97,0,     0.92,0,   20.400,    0.500,2,    -1.34,2,  -1.5120
  77YM19800811,Arctic,   162,  2,    511,19800831, 81.7170,  -8.8500, 2779,     92.7,  -1.3499,  33.6940,2,    303.5,0,    11.97,0,     8.88,0,     0.94,0,   14.500,    0.400,2,    -0.96,2,  -1.3520
  77YM19800811,Arctic,   162,  2,    510,19800831, 81.7170,  -8.8500, 2779,    102.8,  -1.3096,  34.1010,2,    295.5,0,    11.81,0,     9.40,0,     0.93,0,   15.430,    0.310,2,    -0.67,2,  -1.3120
  77YM19800811,Arctic,   162,  2,    509,19800831, 81.7170,  -8.8500, 2779,    128.0,  -1.2899,  34.1710,2,    297.3,0,     8.31,0,     8.79,0,     0.79,0,   13.600,    0.400,2,    -0.28,2,  -1.2930
  77YM19800811,Arctic,   162,  2,    507,19800831, 81.7170,  -8.8500, 2779,    147.2,  -1.0801,  34.3400,2,    298.9,0,     6.64,0,     8.79,0,     0.70,0,   12.400,    0.300,2,    -0.20,2,  -1.0840
  77YM19800811,Arctic,   162,  2,    508,19800831, 81.7170,  -8.8500, 2779,    153.2,  -0.9998,  34.3640,2,    299.1,0,     6.33,0,     8.84,0,     0.69,0,   12.000,    0.300,2,    -0.09,2,  -1.0040
  77YM19800811,Arctic,   162,  2,    506,19800831, 81.7170,  -8.8500, 2779,    198.6,  -0.3102,  34.6020,2,    298.3,0,     5.51,0,     9.45,0,     0.75,0,    7.420,    0.210,2,     0.05,2,  -0.3170
  77YM19800811,Arctic,   162,  2,    505,19800831, 81.7170,  -8.8500, 2779,    251.0,   0.2299,  34.7790,2,    295.1,0,     5.49,0,    10.17,0,     0.78,0,    3.500,    0.130,2,     0.24,2,   0.2200
  77YM19800811,Arctic,   162,  2,    504,19800831, 81.7170,  -8.8500, 2779,    303.5,   0.4698,  34.8490,2,    292.2,0,     5.49,0,    10.85,0,     0.81,0,    2.220,    0.110,2,     0.26,2,   0.4570
  77YM19800811,Arctic,   162,  2,    503,19800831, 81.7170,  -8.8500, 2779,    410.5,   0.6002,  34.8910,2,    295.5,0,     5.49,0,    11.08,0,     0.82,0,    2.040,    0.110,2,     0.34,2,   0.5820
  77YM19800811,Arctic,   162,  2,    502,19800831, 81.7170,  -8.8500, 2779,    517.5,   0.4900,  34.9030,2,    299.0,0,     5.34,0,    11.47,0,     0.82,0,    1.770,    0.090,2,     0.24,2,   0.4670
  77YM19800811,Arctic,   162,  2,    501,19800831, 81.7170,  -8.8500, 2779,    623.6,   0.3003,  34.9090,2,   -999.0,9,     5.34,0,    11.19,0,     0.84,0,    2.080,    0.100,2,     0.24,2,   0.2730
  77YM19800811,Arctic,   162,  2,    500,19800831, 81.7170,  -8.8500, 2779,    831.8,   0.0412,  34.9160,2,   -999.0,9,     5.62,0,    11.00,0,     0.81,0,    2.370,    0.100,2,     0.27,2,   0.0050
  77YM19800811,Arctic,   162,  2,    499,19800831, 81.7170,  -8.8500, 2779,   1039.3,  -0.1586,  34.9130,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    2.300,    0.090,2,     0.29,2,  -0.2040
  77YM19800811,Arctic,   162,  2,    498,19800831, 81.7170,  -8.8500, 2779,   1554.2,  -0.4172,  34.9350,2,   -999.0,9,     7.63,0,    11.86,0,     0.92,0,    1.740,    0.100,2,     0.25,2,  -0.4890
  77YM19800811,Arctic,   162,  2,    497,19800831, 81.7170,  -8.8500, 2779,   2079.4,  -0.6066,  34.9370,2,   -999.0,9,     8.71,0,    12.26,0,     0.95,0,    1.550,    0.090,2,     0.27,2,  -0.7090
  77YM19800811,Arctic,   162,  2,    496,19800831, 81.7170,  -8.8500, 2779,   2491.7,  -0.7747,  34.9420,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.930,    0.070,2,     0.32,2,  -0.9030
  77YM19800811,Arctic,   164,  1,     12,19800901, 81.6830,  -9.1000, 2435,     15.0,  -1.1090,  30.4160,2,   -999.0,9,     4.99,2,     0.36,2,     0.60,2, -999.000, -999.000,9,  -999.00,9,  -1.1093
  77YM19800811,Arctic,   164,  1,     11,19800901, 81.6830,  -9.1000, 2435,     25.0,  -1.4410,  31.6540,2,    372.3,2,     9.53,2,     3.03,2,     0.77,2, -999.000, -999.000,9,  -999.00,9,  -1.4414
  77YM19800811,Arctic,   164,  1,     10,19800901, 81.6830,  -9.1000, 2435,     50.0,  -1.6710,  32.5790,2,    340.6,2,    13.40,2,     9.00,2,     0.83,2, -999.000, -999.000,9,  -999.00,9,  -1.6719
  77YM19800811,Arctic,   164,  1,      9,19800901, 81.6830,  -9.1000, 2435,     75.0,  -1.4750,  33.3860,2,    296.3,2,    17.14,2,     9.09,2,     0.99,2, -999.000, -999.000,9,  -999.00,9,  -1.4765
  77YM19800811,Arctic,   164,  1,      8,19800901, 81.6830,  -9.1000, 2435,    100.0,  -1.2980,  34.0400,2,    296.2,2,    11.79,2,     9.09,2,     0.87,2, -999.000, -999.000,9,  -999.00,9,  -1.3004
  77YM19800811,Arctic,   164,  1,      7,19800901, 81.6830,  -9.1000, 2435,    150.0,  -1.0690,  34.2930,2,    299.2,2,     7.93,2,     8.89,2,     0.68,2, -999.000, -999.000,9,  -999.00,9,  -1.0730
  77YM19800811,Arctic,   164,  1,      6,19800901, 81.6830,  -9.1000, 2435,    200.0,   0.0780,  34.7000,2,    294.3,2,     6.89,2,    10.16,2,     0.72,2, -999.000, -999.000,9,  -999.00,9,   0.0705
  77YM19800811,Arctic,   164,  1,      5,19800901, 81.6830,  -9.1000, 2435,    350.0,   0.6100,  34.8850,2,    294.2,2,     6.37,2,    10.55,2,     0.74,2, -999.000, -999.000,9,  -999.00,9,   0.5946
  77YM19800811,Arctic,   164,  1,      4,19800901, 81.6830,  -9.1000, 2435,    500.0,   0.3280,  34.8830,2,    296.0,2,     6.89,2,    11.03,2,     0.79,2, -999.000, -999.000,9,  -999.00,9,   0.3066
  77YM19800811,Arctic,   164,  1,      3,19800901, 81.6830,  -9.1000, 2435,    750.0,   0.1310,  34.8960,2,   -999.0,9,     7.17,2,    11.03,2,     0.79,2, -999.000, -999.000,9,  -999.00,9,   0.0984
  77YM19800811,Arctic,   164,  1,      2,19800901, 81.6830,  -9.1000, 2435,   1000.0,  -0.0360,  34.9010,2,   -999.0,9,     7.23,2,    11.33,2,     0.79,2, -999.000, -999.000,9,  -999.00,9,  -0.0803
  77YM19800811,Arctic,   164,  1,      1,19800901, 81.6830,  -9.1000, 2435,   1380.0,  -0.2700,  34.9160,2,    302.1,2,     7.85,2,    11.33,2,     0.83,2, -999.000, -999.000,9,  -999.00,9,  -0.3332
  77YM19800811,Arctic,   164,  2,    531,19800901, 81.6830,  -9.1000, 2435,     16.1,  -1.1097,  30.4290,2,   -999.0,9,     5.50,0,     0.66,0,     0.62,0,   39.537,    1.381,2,    -3.48,2,  -1.1100
  77YM19800811,Arctic,   164,  2,    530,19800901, 81.6830,  -9.1000, 2435,     27.2,  -1.4405,  31.6670,2,    369.5,0,     9.87,0,     3.56,0,     0.78,0,   36.182,    1.204,2,    -3.13,2,  -1.4410
  77YM19800811,Arctic,   164,  2,    529,19800901, 81.6830,  -9.1000, 2435,     53.4,  -1.6701,  32.5920,2,    334.6,0,    13.91,0,     9.01,0,     0.85,0,   29.068,    1.014,2,    -2.16,2,  -1.6710
  77YM19800811,Arctic,   164,  2,    528,19800901, 81.6830,  -9.1000, 2435,     78.6,  -1.4804,  33.3990,2,    296.3,0,    16.37,0,     9.09,0,     0.97,0,   16.468,    0.604,2,    -1.40,2,  -1.4820
