EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,POC,POC_FLAG_W,PON,PON_FLAG_W,TOC,TOC_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,ug/kg,,ug/kg,,UMOL/L,,DEGC
  18RD19990827,    15, 81,      7,2,19990925, 77.8075, -74.9072,  705,     38.0,  -1.5725,  31.4882,2,   2056.6,2,   2173.1,2,       -999,9,        -999,9,     -999,9,   -1.5730975
  18RD19990827,    15, 81,      5,2,19990925, 77.8075, -74.9072,  705,    100.7,  -1.2025,  33.1500,2,   2163.6,2,   2237.9,2,      11.75,2,         1.2,2,     -999,9,  -1.20479982
  18RD19990827,    15, 81,      4,2,19990925, 77.8075, -74.9072,  705,    201.8,  -0.7250,  33.9955,2,   2170.0,2,   2243.1,2,       6.68,2,        0.69,2,     -999,9, -0.730967831
  18RD19990827,    15, 81,      3,2,19990925, 77.8075, -74.9072,  705,    403.8,  -0.4205,  34.2807,2,   2164.4,2,   2260.5,2,       6.93,2,        0.51,2,     -999,9, -0.434472367
  18RD19990827,    15, 81,      2,2,19990925, 77.8075, -74.9072,  705,    605.0,  -0.3370,  34.3647,2,   2161.2,2,   2259.9,2,       6.19,2,        0.48,2,     -999,9, -0.359574482
  18RD19990827,    15, 81,      1,2,19990925, 77.8075, -74.9072,  705,    678.1,  -0.2845,  34.3958,2,   2161.1,2,   2261.4,2,      10.67,2,        1.01,2,     -999,9, -0.310590627
  18RD19990827,    14, 82,     19,2,19990925, 77.8000, -75.4912,  609,      1.0,  -1.2545,  29.3737,2,   1883.7,2,   2030.6,2,      10.66,2,         0.8,2,     -999,9,  -1.25451406
  18RD19990827,    14, 82,     16,2,19990925, 77.8000, -75.4912,  609,      4.2,  -1.2110,  29.4830,2,   1884.7,2,   2041.8,2,       9.02,2,        0.88,2,     -999,9,   -1.2110617
  18RD19990827,    14, 82,     14,2,19990925, 77.8000, -75.4912,  609,      6.5,  -1.0090,  30.0955,2,   1918.8,2,   2065.4,2,       6.75,2,        0.78,2,     -999,9,  -1.00911505
  18RD19990827,    14, 82,     12,2,19990925, 77.8000, -75.4912,  609,      9.2,  -0.9675,  30.1814,2,   1946.8,2,   2088.9,2,      16.27,2,        1.76,2,     -999,9, -0.967667997
  18RD19990827,    14, 82,     10,2,19990925, 77.8000, -75.4912,  609,     12.7,  -0.9455,  30.6960,2,   1982.9,2,   2109.2,2,       11.5,2,        2.28,2,     -999,9, -0.945747453
  18RD19990827,    14, 82,      3,2,19990925, 77.8000, -75.4912,  609,     26.0,  -1.4205,  31.0549,2,   2026.7,2,   2139.2,2,      13.59,2,        1.21,2,     -999,9,  -1.42091876
  18RD19990827,    14, 82,      1,2,19990925, 77.8000, -75.4912,  609,     34.8,  -1.4185,  31.4001,2,   2057.0,2,   2163.9,2,      14.08,2,        1.44,2,     -999,9,  -1.41908762
  18RD19990827,    14, 83,     15,2,19990925, 77.8000, -75.4912,  609,    101.2,  -1.2305,  32.9988,2,   2152.7,2,   2237.7,2,      10.46,2,         0.6,2,     -999,9,  -1.23275732
  18RD19990827,    14, 83,     12,2,19990925, 77.8000, -75.4912,  609,    202.5,  -0.7995,  33.8868,2,   2158.4,2,   2249.7,2,        5.6,2,        0.48,2,     -999,9, -0.805318056
  18RD19990827,    14, 83,     11,2,19990925, 77.8000, -75.4912,  609,    303.4,  -0.5335,  34.1735,2,   2166.1,2,   2270.0,2,       8.72,2,        0.66,2,     -999,9, -0.543362378
  18RD19990827,    14, 83,      4,2,19990925, 77.8000, -75.4912,  609,    406.2,  -0.3960,  34.3065,2,   2163.1,2,   2261.4,2,       7.75,2,        0.83,2,     -999,9, -0.410168374
  18RD19990827,    14, 83,      3,2,19990925, 77.8000, -75.4912,  609,    505.1,  -0.3180,  34.3679,2,   2164.1,2,   2256.7,2,       8.95,2,         0.6,2,     -999,9, -0.336468509
  18RD19990827,    14, 83,      1,2,19990925, 77.8000, -75.4912,  609,    623.4,  -0.2875,  34.3927,2,   2166.2,2,   2258.0,2,      11.65,2,        0.67,2,     -999,9, -0.311156489
  18RD19990827,    62, 84,     17,2,19990929, 75.2490, -78.2185,  458,      1.1,  -0.8870,  31.2545,2,   2001.8,2,   2126.8,2,      19.28,2,        2.19,2,     -999,9, -0.887023062
  18RD19990827,    62, 84,     16,2,19990929, 75.2490, -78.2185,  458,      6.0,  -0.8350,  31.3133,2,   -999.0,9,   -999.0,9,      23.34,2,        2.82,2,     -999,9, -0.835129506
  18RD19990827,    62, 84,     14,2,19990929, 75.2490, -78.2185,  458,     10.5,  -0.7540,  31.4921,2,   2018.0,2,   2139.0,2,      20.19,2,        3.28,2,     -999,9, -0.754238185
  18RD19990827,    62, 84,      8,2,19990929, 75.2490, -78.2185,  458,     25.3,   0.2715,  32.0983,2,   2029.8,2,   2162.6,2,         20,2,         2.7,2,     -999,9,  0.270667938
  18RD19990827,    62, 84,      7,2,19990929, 75.2490, -78.2185,  458,     50.5,  -1.1195,  32.9853,2,   2146.7,2,   2215.0,2,      11.37,2,        0.93,2,     -999,9,  -1.12064913
  18RD19990827,    62, 84,      6,2,19990929, 75.2490, -78.2185,  458,    102.7,  -1.0265,  33.3859,2,   2153.3,2,   2220.7,2,       4.66,2,        1.61,2,     -999,9,  -1.02905186
  18RD19990827,    62, 84,      4,2,19990929, 75.2490, -78.2185,  458,    202.8,  -0.2275,  33.9334,2,   2173.4,2,   2233.1,2,       8.42,2,        0.93,2,     -999,9, -0.234338906
  18RD19990827,    62, 84,      3,2,19990929, 75.2490, -78.2185,  458,    304.5,   0.3510,  34.1930,2,   2180.4,2,   2252.4,2,       8.39,2,        0.66,2,     -999,9,  0.338809141
  18RD19990827,    62, 84,      2,2,19990929, 75.2490, -78.2185,  458,    404.6,   0.2535,  34.2921,2,   2184.4,2,   2258.2,2,       8.31,2,        1.57,2,     -999,9,  0.237192892
  18RD19990827,    62, 84,      1,2,19990929, 75.2490, -78.2185,  458,    448.5,   0.2620,  34.2936,2,   2181.7,2,   2261.7,2,       9.67,2,        0.78,2,     -999,9,  0.243713254
  18RD19990827,    66, 87,     19,2,19990930, 75.2463, -76.0612,  404,      2.2,   0.4095,  32.5013,2,   2026.9,2,   2178.0,2,       17.4,2,        2.45,2,       79,2,  0.409423845
  18RD19990827,    66, 87,     15,2,19990930, 75.2463, -76.0612,  404,      5.4,   0.4615,  32.5292,2,   2031.1,2,   2182.7,2,       -999,9,        -999,9,       73,2,  0.461310225
  18RD19990827,    66, 87,     13,2,19990930, 75.2463, -76.0612,  404,     10.3,   0.4875,  32.5367,2,   2032.2,2,   2179.9,2,      45.32,2,        4.78,2,       73,2,   0.48713512
  18RD19990827,    66, 87,     11,2,19990930, 75.2463, -76.0612,  404,     12.7,   0.5025,  32.5714,2,   2029.9,2,   2173.7,2,       17.7,2,        2.48,2,       77,2,  0.502047365
  18RD19990827,    66, 87,      9,2,19990930, 75.2463, -76.0612,  404,     18.1,   0.0230,  32.8276,2,   2073.6,2,   2214.7,2,      15.25,2,        1.77,2,       71,2, 0.0224197587
  18RD19990827,    66, 87,      4,2,19990930, 75.2463, -76.0612,  404,     36.6,  -0.9465,  33.2153,2,   2124.4,2,   2239.1,2,       -999,9,        -999,9,       81,2, -0.947399467
  18RD19990827,    66, 87,      1,2,19990930, 75.2463, -76.0612,  404,     54.7,  -1.1350,  33.4011,2,   2129.2,2,   2238.9,2,       9.42,2,        1.06,2,     -999,9,   -1.1362836
  18RD19990827,    66, 87,      3,2,19990930, 75.2463, -76.0612,  404,     55.4,  -1.1390,  33.4038,2,   -999.0,9,   -999.0,9,       8.92,2,        0.91,2,     -999,9,  -1.14029875
  18RD19990827,    66, 86,     11,2,19990930, 75.2463, -76.0612,  404,    100.7,  -0.9020,  33.5841,2,   2145.3,2,   2221.5,2,       5.79,2,        0.38,2,       60,2, -0.904647571
  18RD19990827,    66, 86,      8,2,19990930, 75.2463, -76.0612,  404,    200.5,   0.8545,  34.0982,2,   2168.1,2,   2243.3,2,       4.08,2,        0.27,2,       60,2,  0.845847882
  18RD19990827,    66, 86,      7,2,19990930, 75.2463, -76.0612,  404,    302.3,  -0.0590,  34.2198,2,   2176.7,2,   2256.8,2,        4.4,2,        0.55,2,       68,2,-0.0700673553
  18RD19990827,    66, 86,      1,2,19990930, 75.2463, -76.0612,  404,    387.4,  -0.1260,  34.2625,2,   2180.3,2,   2250.3,2,       6.45,2,        0.56,2,       65,2,  -0.14029682
  18RD19990827,    70, 94,     17,2,19990930, 75.3345, -73.8908,  609,      1.0,   0.3360,  32.8961,2,   2041.4,2,   2211.5,2,      20.38,2,           3,2,       99,2,  0.335965284
  18RD19990827,    70, 94,     14,2,19990930, 75.3345, -73.8908,  609,     10.3,   0.2845,  32.9091,2,   2043.6,2,   2203.6,2,      27.35,2,        3.05,2,      118,2,  0.284145834
  18RD19990827,    70, 94,      8,2,19990930, 75.3345, -73.8908,  609,     25.9,   0.0500,  32.9680,2,   2043.1,2,   2213.5,2,      26.18,2,        2.73,2,       95,2, 0.0491549364
  18RD19990827,    70, 94,      7,2,19990930, 75.3345, -73.8908,  609,     51.1,  -1.2760,  33.5199,2,   2119.2,2,   2230.6,2,       8.32,2,         0.8,2,       78,2,  -1.27714615
  18RD19990827,    70, 94,      6,2,19990930, 75.3345, -73.8908,  609,    101.4,  -0.5405,  33.6956,2,   2149.9,2,   2246.5,2,       5.86,2,        0.69,2,       76,2, -0.543505202
  18RD19990827,    70, 94,      5,2,19990930, 75.3345, -73.8908,  609,    202.8,   1.3115,  34.1378,2,   2163.8,2,   2257.0,2,       7.58,2,        0.86,2,       78,2,   1.30195642
  18RD19990827,    70, 94,      4,2,19990930, 75.3345, -73.8908,  609,    304.4,   2.2755,  34.4281,2,   2168.3,2,   2270.2,2,       7.77,2,        0.49,2,       69,2,    2.2583382
  18RD19990827,    70, 94,      3,2,19990930, 75.3345, -73.8908,  609,    405.9,   1.5945,  34.4661,2,   2174.5,2,   2276.4,2,      11.42,2,        0.82,2,       69,2,   1.57349892
  18RD19990827,    70, 94,      2,2,19990930, 75.3345, -73.8908,  609,    504.9,   1.6355,  34.5119,2,   2184.0,2,   2276.1,2,       5.94,2,        0.28,2,       76,2,   1.60874158
  18RD19990827,    70, 94,      1,2,19990930, 75.3345, -73.8908,  609,    597.9,   1.4620,  34.5126,2,   2189.0,2,   2276.2,2,       5.98,2,        0.82,2,       76,2,   1.43068562
  18RD19990827,    76, 97,     18,2,19991001, 75.5798, -70.7700,  552,      1.2,   0.6795,  32.8161,2,   -999.0,9,   -999.0,9,      19.91,2,        2.76,2,     -999,9,  0.679454995
  18RD19990827,    76, 98,     24,2,19991001, 75.5798, -70.7700,  552,      2.0,   0.4455,  32.8816,2,   2038.8,2,   2200.4,2,       -999,9,        -999,9,       71,2,  0.445428729
  18RD19990827,    76, 98,     22,2,19991001, 75.5798, -70.7700,  552,      4.6,   0.3920,  32.8824,2,   2038.8,2,   2195.2,2,       -999,9,        -999,9,       70,2,  0.391838066
  18RD19990827,    76, 98,     19,2,19991001, 75.5798, -70.7700,  552,      7.8,   0.3845,  32.8859,2,   2038.3,2,   2191.7,2,       -999,9,        -999,9,       70,2,  0.384225635
  18RD19990827,    76, 98,     16,2,19991001, 75.5798, -70.7700,  552,     11.1,   0.3630,  32.8966,2,   -999.0,9,   -999.0,9,      22.28,2,        3.08,2,     -999,9,  0.362611041
  18RD19990827,    76, 98,     17,2,19991001, 75.5798, -70.7700,  552,     11.4,   0.3720,  32.8985,2,   2039.9,2,   2212.8,2,       -999,9,        -999,9,       72,2,  0.371599578
  18RD19990827,    76, 98,     15,2,19991001, 75.5798, -70.7700,  552,     15.2,   0.2845,  32.9324,2,   2038.0,2,   2202.5,2,       -999,9,        -999,9,       85,2,  0.283975994
  18RD19990827,    76, 98,     11,2,19991001, 75.5798, -70.7700,  552,     31.2,  -0.1365,  33.0832,2,   -999.0,9,   -999.0,9,      19.45,2,        2.21,2,     -999,9, -0.137476273
  18RD19990827,    76, 98,      5,2,19991001, 75.5798, -70.7700,  552,     31.3,  -0.3530,  33.1818,2,   2079.0,2,   2212.7,2,       -999,9,        -999,9,       69,2, -0.353926842
  18RD19990827,    76, 98,     12,2,19991001, 75.5798, -70.7700,  552,     31.3,  -0.1710,  33.0808,2,   -999.0,9,   -999.0,9,      17.87,2,        2.21,2,     -999,9, -0.171969985
  18RD19990827,    76, 98,      9,2,19991001, 75.5798, -70.7700,  552,     31.5,  -0.2670,  33.1518,2,   -999.0,9,   -999.0,9,      23.35,2,        2.21,2,     -999,9, -0.267954414
  18RD19990827,    76, 98,      4,2,19991001, 75.5798, -70.7700,  552,     31.6,  -0.5050,  33.2437,2,   -999.0,9,   -999.0,9,      12.12,2,        1.77,2,     -999,9, -0.505898009
  18RD19990827,    76, 98,      2,2,19991001, 75.5798, -70.7700,  552,     49.0,  -1.0880,  33.5270,2,   2114.3,2,   2226.9,2,       -999,9,        -999,9,       63,2,  -1.08917917
  18RD19990827,    76, 98,      1,2,19991001, 75.5798, -70.7700,  552,     49.2,  -1.0640,  33.5478,2,   -999.0,9,   -999.0,9,      10.56,2,        0.85,2,     -999,9,  -1.06519635
  18RD19990827,    76, 97,     11,2,19991001, 75.5798, -70.7700,  552,    100.5,   0.6065,  33.7984,2,   2139.3,2,   2233.8,2,       4.87,2,        0.38,2,       56,2,  0.602518753
  18RD19990827,    76, 97,      9,2,19991001, 75.5798, -70.7700,  552,    202.2,   1.6085,  34.1570,2,   2162.4,2,   2261.7,2,       5.57,2,        0.45,2,       52,2,   1.59848055
  18RD19990827,    76, 97,      7,2,19991001, 75.5798, -70.7700,  552,    302.0,   2.4335,  34.4265,2,   2171.6,2,   2269.1,2,       6.36,2,        0.42,2,       56,2,   2.41609226
  18RD19990827,    76, 97,      5,2,19991001, 75.5798, -70.7700,  552,    403.2,   0.2390,  34.3510,2,   2168.7,2,   2272.7,2,       5.07,2,        0.38,2,       53,2,  0.222759247
  18RD19990827,    76, 97,      3,2,19991001, 75.5798, -70.7700,  552,    503.5,  -0.0755,  34.3624,2,   2169.1,2,   2294.5,2,       4.55,2,         0.3,2,       53,2,-0.0949221974
  18RD19990827,    76, 97,      1,2,19991001, 75.5798, -70.7700,  552,    534.9,  -0.0995,  34.3601,2,   2170.1,2,   2277.3,2,       7.61,2,         0.6,2,       55,2, -0.120176187
  18RD19990827,    82,101,     15,2,19991001, 75.8047, -67.9585,  307,      1.5,   0.6290,  32.1781,2,   1977.6,2,   2133.0,2,      13.02,2,        1.21,2,       77,2,  0.628946172
  18RD19990827,    82,101,     14,2,19991001, 75.8047, -67.9585,  307,      6.5,   0.6555,  32.1994,2,   -999.0,9,   -999.0,9,       9.43,2,        1.13,2,     -999,9,  0.655264715
  18RD19990827,    82,101,     13,2,19991001, 75.8047, -67.9585,  307,     10.5,   0.6590,  32.2335,2,   1972.7,2,   2145.7,2,       6.99,2,        1.13,2,       75,2,  0.658618558
  18RD19990827,    82,101,      7,2,19991001, 75.8047, -67.9585,  307,     25.5,   0.5245,  32.4941,2,   1993.6,2,   2167.7,2,      13.05,2,         0.8,2,       71,2,  0.523587058
  18RD19990827,    82,101,      6,2,19991001, 75.8047, -67.9585,  307,     51.7,   0.0195,  32.9197,2,   2032.1,2,   2189.9,2,      15.73,2,         1.7,2,       74,2, 0.0178189713
  18RD19990827,    82,101,      5,2,19991001, 75.8047, -67.9585,  307,     76.0,  -0.6705,  33.2711,2,   2100.5,2,   2199.6,2,       4.47,2,        0.69,2,       71,2, -0.672586986
  18RD19990827,    82,101,      4,2,19991001, 75.8047, -67.9585,  307,    102.1,  -0.7160,  33.4213,2,   2121.0,2,   2225.5,2,       6.46,2,        0.72,2,       90,2, -0.718818323
  18RD19990827,    82,101,      2,2,19991001, 75.8047, -67.9585,  307,    202.9,   0.8155,  33.8966,2,   2154.2,2,   2222.9,2,       4.04,2,        0.32,2,       73,2,   0.80688179
  18RD19990827,    82,101,      1,2,19991001, 75.8047, -67.9585,  307,    283.9,   1.4655,  34.1427,2,   2166.6,2,   2244.9,2,       7.08,2,        0.52,2,      110,2,   1.45157535
  18RD19990827,   202,103,     20,2,19991003, 72.1327, -67.2113, 2365,      6.1,   0.7055,  32.1192,2,   2034.2,2,   2184.7,2,       -999,9,        -999,9,     -999,9,   0.70527752
  18RD19990827,   202,103,     18,2,19991003, 72.1327, -67.2113, 2365,     25.2,  -0.3940,  32.6215,2,   2073.8,2,   2220.5,2,       -999,9,        -999,9,     -999,9, -0.394708882
  18RD19990827,   202,103,     17,2,19991003, 72.1327, -67.2113, 2365,     50.4,  -1.6205,  33.1739,2,   2156.2,2,   2232.8,2,       -999,9,        -999,9,     -999,9,  -1.62144366
  18RD19990827,   202,103,     16,2,19991003, 72.1327, -67.2113, 2365,     98.1,  -1.5670,  33.4744,2,   2143.6,2,   2237.5,2,       -999,9,        -999,9,     -999,9,   -1.5689869
  18RD19990827,   202,103,      9,2,19991003, 72.1327, -67.2113, 2365,    200.4,   0.0965,  33.9570,2,   2171.2,2,   2246.3,2,       -999,9,        -999,9,     -999,9, 0.0891853867
  18RD19990827,   202,103,      8,2,19991003, 72.1327, -67.2113, 2365,    400.1,   1.6150,  34.4381,2,   2184.6,2,   2268.2,2,       -999,9,        -999,9,     -999,9,   1.59427175
  18RD19990827,   202,103,      7,2,19991003, 72.1327, -67.2113, 2365,    600.3,   1.3685,  34.5020,2,   2192.2,2,   2273.0,2,       -999,9,        -999,9,     -999,9,   1.33751628
  18RD19990827,   202,103,      5,2,19991003, 72.1327, -67.2113, 2365,   1000.5,   0.7320,  34.4979,2,   2209.3,2,   2267.9,2,       -999,9,        -999,9,     -999,9,  0.682112634
  18RD19990827,   202,103,      3,2,19991003, 72.1327, -67.2113, 2365,   2000.9,  -0.3805,  34.4998,2,   2266.8,2,   2282.7,2,       -999,9,        -999,9,     -999,9, -0.479704728
  18RD19990827,   202,103,      1,2,19991003, 72.1327, -67.2113, 2365,   2356.4,  -0.3540,  34.4993,2,   2267.7,2,   2292.7,2,       -999,9,        -999,9,     -999,9, -0.478455932
  18RD19990827,   203,104,      9,2,19991005, 67.3285, -61.3450,  183,      1.3,   0.4105,  31.1689,2,   1976.9,2,   2145.1,2,       -999,9,        -999,9,     -999,9,  0.410458248
  18RD19990827,   204,105,     10,2,19991005, 64.1670, -62.9125,  138,      2.3,   0.5925,  31.9414,2,   2016.9,2,   2175.1,2,       -999,9,        -999,9,     -999,9,  0.592419182
  18RD19990827,   204,105,      8,2,19991005, 64.1670, -62.9125,  138,     11.3,   0.5895,  31.9859,2,   -999.0,9,   -999.0,9,       -999,9,       14.24,2,     -999,9,  0.589101356
END_DATA
