EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  74JC19960720,   GNS,    19,  1,     13,2,19960729, 753, 75.0000,  -4.9900, 3588,    296.6,  -0.3680,  34.8870,2,  34.8990,2,    330.0,2,     6.83,2,    15.90,2,     0.90,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.81,   2,   -999.0,9,   2282.0,2,  -0.3784
  74JC19960720,   GNS,    19,  1,     12,2,19960729, 753, 75.0000,  -4.9900, 3588,    397.1,  -0.6770,  34.8720,2,  34.8850,2,    330.4,2,     6.83,2,    15.71,2,     0.86,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,      0.9,   2,   2164.8,2,   2288.0,2,  -0.6903
  74JC19960720,   GNS,    19,  1,     11,2,19960729, 753, 75.0000,  -4.9900, 3588,    497.4,  -0.7270,  34.8770,2,  34.8860,2,    328.7,2,     7.02,2,    16.00,2,     0.91,2,    3.886,   2,    1.874,   2,    0.331,   2,    5.090,   2,     0.87,   2,   2163.9,2,   2281.0,2,  -0.7439
  74JC19960720,   GNS,    19,  1,     10,2,19960729, 753, 75.0000,  -4.9900, 3588,    748.2,  -0.8450,  34.8740,2,  34.8850,2,    328.7,2,     7.22,2,    16.10,2,     0.91,2,    3.829,   2,    1.802,   2, -999.000,   9,    4.619,   2,     0.83,   2,   2159.5,2,   2281.0,2,  -0.8714
  74JC19960720,   GNS,    19,  1,      9,2,19960729, 753, 75.0000,  -4.9900, 3588,   1001.7,  -0.8800,  34.8740,2,  34.8850,2,    326.5,2,     7.32,2,    16.20,2,     0.91,2,    3.663,   2,    1.758,   2, -999.000,   9,    4.577,   2,     0.78,   2,   2158.8,2,   2286.0,2,  -0.9175
  74JC19960720,   GNS,    19,  1,      8,2,19960729, 753, 75.0000,  -4.9900, 3588,   1253.5,  -0.8110,  34.8880,2,  34.8960,2,    320.9,2,     8.68,2,    16.98,2,     0.97,2,    2.360,   2,    1.054,   2,    0.177,   2,    3.445,   2,     0.44,   2,   2161.4,2,   2278.0,2,  -0.8615
  74JC19960720,   GNS,    19,  1,      7,2,19960729, 753, 75.0000,  -4.9900, 3588,   1507.0,  -0.8040,  34.8980,2,  34.9050,2,    303.5,2,     9.95,2,    17.46,2,     0.98,2,    1.324,   2,    0.556,   2,    0.062,   2,    2.312,   2,     0.15,   2,   2166.2,2,   2280.0,2,  -0.8682
  74JC19960720,   GNS,    19,  1,      6,2,19960729, 753, 75.0000,  -4.9900, 3588,   1759.6,  -0.8830,  34.8970,2,  34.9040,2,    305.2,2,    10.15,2,    17.56,2,     0.99,2,    1.045,   2,    0.433,   2,    0.059,   2,    2.105,   2,     0.12,   2,   2164.9,2,   2279.0,2,  -0.9608
  74JC19960720,   GNS,    19,  1,      5,2,19960729, 753, 75.0000,  -4.9900, 3588,   2013.0,  -0.9240,  34.8940,2,  34.9040,2,    306.5,2,    10.54,2,    17.56,2,     1.00,2,    1.069,   2,    0.464,   2,    0.042,   2,    2.083,   2,     0.09,   2,   2163.7,2,   2282.0,2,  -1.0168
  74JC19960720,   GNS,    19,  1,      4,2,19960729, 753, 75.0000,  -4.9900, 3588,   2521.4,  -0.9580,  34.8940,2,  34.9060,2,    307.4,2,    10.73,2,    17.56,2,     0.99,2,    0.793,   2,    0.311,   2,    0.033,   2,    1.859,   2,     0.08,   2,   2157.8,2,   2280.0,2,  -1.0847
  74JC19960720,   GNS,    19,  1,      3,2,19960729, 753, 75.0000,  -4.9900, 3588,   3029.3,  -0.9730,  34.8920,2,  34.9010,2,    309.1,2,    11.12,2,    17.66,2,     1.02,2,    0.884,   2,    0.381,   2,    0.029,   2,    2.120,   2,     0.08,   2,   2163.8,2,   2283.0,2,  -1.1379
  74JC19960720,   GNS,    19,  1,      1,2,19960729, 753, 75.0000,  -4.9900, 3588,   3577.5,  -0.9650,  34.8910,2,  34.8980,2,    310.9,2,    11.71,2,    17.66,2,     1.01,2,    0.769,   2,    0.350,   2,    0.026,   2,    2.060,   2,     0.08,   2,   2163.6,2,   2277.0,2,  -1.1761
  74JC19960720,   GNS,    20,  1,     17,2,19960729,1329, 74.5800,  -3.8000, 3633,    120.0,  -0.5830,  34.8480,2,  34.8610,2,    333.9,2,     6.15,2,    15.61,2,     0.91,2,    4.486,   2,    1.991,   2,    0.361,   2,    6.815,   2,     1.11,   2,   -999.0,9,   -999.0,9,  -0.5868
  74JC19960720,   GNS,    20,  1,     16,2,19960729,1329, 74.5800,  -3.8000, 3633,    145.1,  -0.5620,  34.8650,2,  34.8750,2,    336.5,2,     6.44,2,    15.80,2,     0.91,2,    4.376,   2,    2.051,   2,    0.366,   2,    5.611,   2,     1.14,   2,   -999.0,9,   -999.0,9,  -0.5667
  74JC19960720,   GNS,    20,  1,     15,2,19960729,1329, 74.5800,  -3.8000, 3633,    198.2,  -0.6320,  34.8730,2,  34.8800,2,    337.8,2,     6.54,2,    15.90,2,     0.92,2,    4.323,   2,    1.898,   2,    0.342,   2,    5.810,   2,     1.02,   2,   -999.0,9,   -999.0,9,  -0.6383
  74JC19960720,   GNS,    20,  1,     14,2,19960729,1329, 74.5800,  -3.8000, 3633,    247.6,  -0.6830,  34.8730,2,  34.8820,2,    330.9,2,     6.54,2,    15.90,2,     0.92,2,    4.297,   2,    2.022,   2,    0.360,   2,    5.508,   2,     1.11,   2,   -999.0,9,   -999.0,9,  -0.6909
  74JC19960720,   GNS,    20,  1,     13,2,19960729,1329, 74.5800,  -3.8000, 3633,    299.3,  -0.7300,  34.8770,2,  34.8820,2,    331.3,2,     6.63,2,    15.90,2,     0.91,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.05,   2,   -999.0,9,   -999.0,9,  -0.7396
  74JC19960720,   GNS,    20,  1,     12,2,19960729,1329, 74.5800,  -3.8000, 3633,    399.1,  -0.8110,  34.8760,2,  34.8810,2,    320.9,2,     6.73,2,    15.90,2,     0.92,2,    4.234,   2,    1.900,   2,    0.355,   2,    5.516,   2,     0.96,   2,   -999.0,9,   -999.0,9,  -0.8239
  74JC19960720,   GNS,    20,  1,     11,2,19960729,1329, 74.5800,  -3.8000, 3633,    501.0,  -0.8680,  34.8780,2,  34.8810,2,    331.7,2,     6.63,2,    16.10,2,     0.93,2,    4.295,   2,    1.998,   2,    0.287,   2,    5.510,   2,     0.99,   2,   -999.0,9,   -999.0,9,  -0.8845
  74JC19960720,   GNS,    20,  1,     10,2,19960729,1329, 74.5800,  -3.8000, 3633,    772.7,  -0.9170,  34.8840,2,  34.8810,2,    337.0,2,     6.83,2,    16.10,2,     0.93,2,    4.155,   2,    1.881,   2,    0.329,   2,    5.219,   2,     0.97,   2,   -999.0,9,   -999.0,9,  -0.9440
  74JC19960720,   GNS,    20,  1,      9,2,19960729,1329, 74.5800,  -3.8000, 3633,   1025.1,  -0.9050,  34.8830,2,  34.8840,2,    330.9,2,     7.02,2,    16.10,2,     0.94,2,    3.951,   2,    1.872,   2,    0.324,   2,    5.165,   2,     0.91,   2,   -999.0,9,   -999.0,9,  -0.9433
  74JC19960720,   GNS,    20,  1,      8,2,19960729,1329, 74.5800,  -3.8000, 3633,   1279.2,  -0.8470,  34.8890,2,  34.8910,2,    320.0,2,     7.90,2,    16.68,2,     0.96,2,    3.119,   2,    1.352,   2,    0.225,   2,    4.132,   2,     0.64,   2,   -999.0,9,   -999.0,9,  -0.8984
  74JC19960720,   GNS,    20,  1,      7,2,19960729,1329, 74.5800,  -3.8000, 3633,   1533.0,  -0.8160,  34.9000,2,  34.9040,2,    294.8,3,     9.56,2,    17.46,2,     1.00,2,    1.455,   2,    0.602,   2,    0.073,   2,    2.628,   2,      0.2,   2,   -999.0,9,   -999.0,9,  -0.8815
  74JC19960720,   GNS,    20,  1,      6,2,19960729,1329, 74.5800,  -3.8000, 3633,   1760.8,  -0.8820,  34.9020,2,  34.9040,2,    304.8,2,     9.85,2,    17.66,2,     1.01,2,    1.118,   2,    0.402,   2,    0.040,   2,    2.190,   2,     0.13,   2,   -999.0,9,   -999.0,9,  -0.9599
  74JC19960720,   GNS,    20,  1,      5,2,19960729,1329, 74.5800,  -3.8000, 3633,   2013.2,  -0.9250,  34.8950,2,  34.9040,2,    306.5,2,    10.05,2,    17.46,2,     0.98,2,    1.149,   2,    0.461,   2,    0.051,   2,    2.333,   2,     0.11,   2,   -999.0,9,   -999.0,9,  -1.0178
  74JC19960720,   GNS,    20,  1,      4,2,19960729,1329, 74.5800,  -3.8000, 3633,   2521.3,  -0.9610,  34.8950,2,  34.9040,2,    313.0,2,    10.54,2,    17.46,2,     0.98,2,    0.872,   2,    0.324,   2,    0.049,   2,    2.016,   2,      0.1,   2,   -999.0,9,   -999.0,9,  -1.0876
  74JC19960720,   GNS,    20,  1,      3,2,19960729,1329, 74.5800,  -3.8000, 3633,   3029.5,  -0.9790,  34.8920,2,  34.9000,2,    310.0,2,    10.93,2,    17.46,2,     0.98,2,    0.911,   2,    0.387,   2, -999.000,   9,    2.272,   2,     0.08,   2,   -999.0,9,   -999.0,9,  -1.1438
  74JC19960720,   GNS,    20,  1,      1,2,19960729,1329, 74.5800,  -3.8000, 3633,   3623.4,  -0.9590,  34.8920,2,  34.8990,2,    310.0,2,    11.22,2,    17.56,2,     0.97,2,    0.810,   2,    0.315,   2,    0.030,   2,    2.208,   2,    0.105,   2,   -999.0,9,   -999.0,9,  -1.1744
  74JC19960720,   GNS,    21,  1,     24,2,19960729,2134, 74.1900,  -2.4000, 3548,      5.4,   4.4460,  33.9070,2,  33.9550,2,    341.3,2,     0.00,2,     3.32,2,     0.23,2,    5.185,   2,    2.634,   2,    0.459,   2, -999.000,   9,     1.41,   2,   1973.9,2,   2107.0,3,   4.4456
  74JC19960720,   GNS,    21,  1,     23,2,19960729,2134, 74.1900,  -2.4000, 3548,     13.7,   3.7650,  33.9790,2,  34.0400,2,    337.0,2,     0.00,2,     4.59,2,     0.35,2,    5.257,   2,    2.495,   2,    0.476,   2,    6.773,   2,     1.37,   2,   2061.8,2,   2230.0,2,   3.7641
  74JC19960720,   GNS,    21,  1,     22,2,19960729,2134, 74.1900,  -2.4000, 3548,     22.9,  -0.6050,  34.4660,2,  34.5500,2,    383.9,2,     1.85,2,     6.15,2,     0.43,2,    5.589,   2,    2.853,   2,    0.480,   2, -999.000,   9,     1.44,   2,   2073.8,2,   2251.0,2,  -0.6057
  74JC19960720,   GNS,    21,  1,     21,2,19960729,2134, 74.1900,  -2.4000, 3548,     32.5,  -1.3070,  34.6140,2,  34.6500,2,    379.6,2,     4.78,2,    10.15,2,     0.65,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.46,   2,   2108.0,2,   2268.0,2,  -1.3078
  74JC19960720,   GNS,    21,  1,     20,2,19960729,2134, 74.1900,  -2.4000, 3548,     53.1,  -1.4850,  34.6720,2,  34.6930,2,    363.5,2,     5.07,2,    11.71,2,     0.71,2,    5.720,   2,    2.643,   2,    0.501,   2,    7.610,   2,     1.39,   2,   2123.8,2,   2267.0,2,  -1.4862
  74JC19960720,   GNS,    21,  1,     19,2,19960729,2134, 74.1900,  -2.4000, 3548,     78.8,  -0.6370,  34.7930,2,  34.7900,2,    347.8,2,     5.76,2,    14.15,2,     0.83,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.34,   2,   2138.4,2,   2277.0,2,  -0.6394
  74JC19960720,   GNS,    21,  1,     18,2,19960729,2134, 74.1900,  -2.4000, 3548,    103.4,  -0.1160,  34.8430,2,  34.8460,2,    330.4,2,     6.54,2,    15.12,2,     0.90,2,    4.149,   2,    1.970,   2,    0.338,   2,    7.382,   2,     1.07,   2,   2143.1,2,   2279.0,2,  -0.1197
  74JC19960720,   GNS,    21,  1,     17,2,19960729,2134, 74.1900,  -2.4000, 3548,    125.9,  -0.1560,  34.8490,2,  34.8680,2,    323.0,2,     6.24,2,    15.12,2,     0.86,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.93,   2,   2146.8,2,   2280.0,2,  -0.1605
  74JC19960720,   GNS,    21,  1,     16,2,19960729,2134, 74.1900,  -2.4000, 3548,    147.4,  -0.1870,  34.8610,2,  34.8710,2,    321.7,2,     6.34,2,    15.32,2,     0.87,2,    3.846,   2,    1.828,   2,    0.300,   2,    5.061,   2,     0.88,   2,   2144.3,2,   2288.0,2,  -0.1922
  74JC19960720,   GNS,    21,  1,     15,2,19960729,2134, 74.1900,  -2.4000, 3548,    202.6,  -0.4390,  34.8600,2,  34.8740,2,    325.6,2,     6.44,2,    15.32,2,     0.85,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.92,   2,   2146.7,2,   2280.0,2,  -0.4458
  74JC19960720,   GNS,    21,  1,     14,2,19960729,2134, 74.1900,  -2.4000, 3548,    253.5,  -0.5610,  34.8680,2,  34.8770,2,    331.7,2,     6.73,2,    15.51,2,     0.84,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.85,   2,   2150.3,2,   2282.0,2,  -0.5694
  74JC19960720,   GNS,    21,  1,     13,2,19960729,2134, 74.1900,  -2.4000, 3548,    302.5,  -0.6380,  34.8670,2,  34.8770,2,    329.6,2,     6.63,2,    15.71,2,     0.87,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.91,   2,   2148.7,2,   2282.0,2,  -0.6480
  74JC19960720,   GNS,    21,  1,     12,2,19960729,2134, 74.1900,  -2.4000, 3548,    398.8,  -0.7470,  34.8680,2,  34.8790,2,    329.1,2,     6.83,2,    15.51,2,     0.85,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.91,   2,   2151.9,2,   2281.0,2,  -0.7601
  74JC19960720,   GNS,    21,  1,     11,2,19960729,2134, 74.1900,  -2.4000, 3548,    503.5,  -0.8290,  34.8670,2,  34.8800,2,    326.1,2,     6.83,2,    15.80,2,     0.86,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.92,   2,   2151.3,2,   2281.0,2,  -0.8457
  74JC19960720,   GNS,    21,  1,     10,2,19960729,2134, 74.1900,  -2.4000, 3548,    753.1,  -0.8940,  34.8690,2,  34.8810,2,    330.9,2,     6.83,2,    15.90,2,     0.87,2,    4.150,   2,    1.876,   2,    0.312,   2,    5.660,   2,     0.96,   2,   2154.2,2,   2281.0,2,  -0.9203
  74JC19960720,   GNS,    21,  1,      9,2,19960729,2134, 74.1900,  -2.4000, 3548,   1003.8,  -0.9000,  34.8690,2,  34.8830,2,    329.6,2,     7.12,2,    15.90,2,     0.87,2,    4.032,   2,    1.986,   2,    0.329,   2,    5.150,   2,     0.88,   2,   2153.7,2,   2281.0,2,  -0.9374
  74JC19960720,   GNS,    21,  1,      8,2,19960729,2134, 74.1900,  -2.4000, 3548,   1256.3,  -0.7960,  34.8850,2,  34.8980,2,    318.7,2,     8.59,2,    16.68,2,     0.93,2,    2.236,   2,    0.908,   2,    0.163,   2,    3.571,   2,     0.39,   2,   2153.0,2,   2282.0,2,  -0.8468
  74JC19960720,   GNS,    21,  1,      7,2,19960729,2134, 74.1900,  -2.4000, 3548,   1509.0,  -0.8120,  34.8930,2,  34.9060,2,    306.1,2,     9.85,2,    17.17,2,     0.94,2,    1.384,   2,    0.564,   2,    0.077,   2,    2.616,   2,     0.19,   2,   2151.1,2,   2283.0,2,  -0.8762
  74JC19960720,   GNS,    21,  1,      6,2,19960729,2134, 74.1900,  -2.4000, 3548,   1762.0,  -0.8910,  34.8930,2,  34.9050,2,    306.1,2,    10.15,2,    17.27,2,     0.94,2,    1.097,   2,    0.467,   2,    0.055,   2,    2.359,   2,     0.14,   2,   2154.9,2,   2284.0,2,  -0.9688
  74JC19960720,   GNS,    21,  1,      5,2,19960729,2134, 74.1900,  -2.4000, 3548,   2015.4,  -0.9360,  34.8930,2,  34.9130,0,    307.0,2,    10.44,2,    17.27,2,     0.94,2,    1.090,   2,    0.429,   2,    0.039,   2,    2.314,   2,     0.13,   2,   2153.2,2,   2286.0,2,  -1.0287
  74JC19960720,   GNS,    21,  1,      4,2,19960729,2134, 74.1900,  -2.4000, 3548,   2268.5,  -0.9540,  34.8940,2,  34.9050,2,    313.5,2,    10.54,2,    17.27,2,     0.94,2,    0.882,   2,    0.366,   2, -999.000,   9,    2.137,   2,     0.15,   2,   2152.6,2,   2284.0,2,  -1.0631
  74JC19960720,   GNS,    21,  1,      3,2,19960729,2134, 74.1900,  -2.4000, 3548,   2522.2,  -0.9680,  34.8930,2,  34.9050,2,    306.5,2,    10.83,2,    17.27,2,     0.94,2,    0.948,   2,    0.361,   2,    0.032,   2,    2.232,   2,     0.12,   2,   2153.2,2,   2285.0,2,  -1.0946
  74JC19960720,   GNS,    21,  1,      1,2,19960729,2134, 74.1900,  -2.4000, 3548,   2826.9,  -0.9930,  34.8890,2,  34.9020,2,    310.0,2,    11.12,2,    17.27,2,     0.96,2,    0.848,   2,    0.309,   2,    0.045,   2,    2.304,   2,     0.12,   2,   2150.4,2,   2283.0,2,  -1.1416
  74JC19960720,   GNS,    23,  1,     24,2,19960730, 920, 73.4600,  -0.3400, 3045,      1.1,   5.5580,  33.1640,2,  33.2300,2,    328.3,2,     0.29,2,     4.59,2,     0.42,2,    4.926,   2,    2.503,   2,    0.436,   2, -999.000,   9,     1.34,   2,   2019.5,2,   2186.0,2,   5.5579
  74JC19960720,   GNS,    23,  1,     23,2,19960730, 920, 73.4600,  -0.3400, 3045,      5.8,   5.2050,  33.4730,2,  33.5070,2,    327.8,2,     0.29,2,     4.98,2,     0.44,2,    4.994,   2,    2.370,   2,    0.453,   2,    6.434,   2,     1.35,   2,   2035.4,2,   2203.0,2,   5.2046
  74JC19960720,   GNS,    23,  1,     22,2,19960730, 920, 73.4600,  -0.3400, 3045,     15.4,   2.7870,  33.8270,2,  34.0130,2,    377.0,2,     1.76,2,     5.85,2,     0.51,2,    6.175,   2,    3.134,   2,    0.460,   2, -999.000,   9,     1.47,   2,   2056.2,2,   2237.0,2,   2.7861
  74JC19960720,   GNS,    23,  1,     21,2,19960730, 920, 73.4600,  -0.3400, 3045,     26.2,  -0.9870,  34.4360,2,  34.4680,2,    407.0,2,     4.68,2,     6.83,2,     0.56,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.47,   2,   2077.1,2,   2265.0,2,  -0.9877
  74JC19960720,   GNS,    23,  1,     20,2,19960730, 920, 73.4600,  -0.3400, 3045,     45.2,  -1.5390,  34.5010,2,  34.5330,2,    361.7,2,     5.07,2,    10.73,2,     0.75,2,    5.965,   2,    2.759,   2,    0.508,   2,    7.177,   2,     1.47,   2,   2111.8,2,   2266.0,2,  -1.5400
  74JC19960720,   GNS,    23,  1,     19,2,19960730, 920, 73.4600,  -0.3400, 3045,     71.2,  -1.5370,  34.5990,2,  34.6100,2,    350.0,2,     5.76,2,    13.66,2,     0.89,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.41,   2,   2126.6,2,   2268.0,2,  -1.5386
  74JC19960720,   GNS,    23,  1,     18,2,19960730, 920, 73.4600,  -0.3400, 3045,     96.1,  -1.1530,  34.6560,2,  34.6890,2,    337.0,2,     6.15,2,    15.02,2,     0.93,2,    5.321,   2,    2.523,   2,    0.455,   2,    6.353,   2,      1.3,   2,   2135.3,2,   2270.0,2,  -1.1555
  74JC19960720,   GNS,    23,  1,     17,2,19960730, 920, 73.4600,  -0.3400, 3045,    119.6,  -0.4140,  34.7610,2,  34.7780,2,    316.5,2,     6.34,2,    15.32,2,     0.94,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.17,   2,   2139.5,2,   2275.0,2,  -0.4179
  74JC19960720,   GNS,    23,  1,     16,2,19960730, 920, 73.4600,  -0.3400, 3045,    146.4,   0.0810,  34.8220,2,  34.8450,2,    312.2,2,     6.44,2,    15.41,2,     0.94,2,    3.993,   2,    2.039,   2,    0.348,   2,    5.034,   2,     1.04,   2,   2141.4,2,   2278.0,2,   0.0755
  74JC19960720,   GNS,    23,  1,     15,2,19960730, 920, 73.4600,  -0.3400, 3045,    196.9,   0.2610,  34.8580,2,  34.8740,2,    301.7,2,     6.73,2,    15.61,2,     0.95,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.92,   2,   2145.4,2,   2290.0,2,   0.2532
  74JC19960720,   GNS,    23,  1,     14,2,19960730, 920, 73.4600,  -0.3400, 3045,    246.6,   0.0580,  34.8630,2,  34.8790,2,    303.9,2,     6.83,2,    15.61,2,     0.96,2,    3.526,   2,    1.669,   2,    0.270,   2,    4.354,   2,     0.83,   2,   2147.9,2,   2281.0,2,   0.0485
  74JC19960720,   GNS,    23,  1,     13,2,19960730, 920, 73.4600,  -0.3400, 3045,    297.0,   0.0360,  34.8720,2,  34.8860,2,    310.0,2,     6.93,2,    15.71,2,     0.97,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.75,   2,   2148.0,2,   2282.0,2,   0.0245
  74JC19960720,   GNS,    23,  1,     12,2,19960730, 920, 73.4600,  -0.3400, 3045,    397.8,  -0.3430,  34.8710,2,  34.8860,2,    313.9,2,     7.32,2,    15.80,2,     0.98,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.69,   2,   2152.2,2,   2281.0,2,  -0.3575
  74JC19960720,   GNS,    23,  1,     11,2,19960730, 920, 73.4600,  -0.3400, 3045,    497.5,  -0.4950,  34.8730,2,  34.8880,2,    317.8,2,     7.51,2,    16.20,2,     0.98,2,    3.529,   2,    1.648,   2,    0.271,   2,    4.303,   2,     0.69,   2,   2151.5,2,   2282.0,2,  -0.5129
  74JC19960720,   GNS,    23,  1,     10,2,19960730, 920, 73.4600,  -0.3400, 3045,    749.4,  -0.8360,  34.8660,2,  34.8810,2,    330.9,2,     7.41,2,    16.20,2,     0.99,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.87,   2,   2151.9,2,   2280.0,2,  -0.8626
  74JC19960720,   GNS,    23,  1,      9,2,19960730, 920, 73.4600,  -0.3400, 3045,   1001.9,  -0.8950,  34.8660,2,  34.8820,2,    313.0,2,     7.61,2,    16.20,2,     0.98,2,    3.817,   2,    1.964,   2,    0.344,   2,    4.861,   2,     0.85,   2,   2153.6,2,   2280.0,2,  -0.9323
  74JC19960720,   GNS,    23,  1,      8,2,19960730, 920, 73.4600,  -0.3400, 3045,   1254.3,  -0.8680,  34.8730,2,  34.8890,2,   -999.0,9,     8.29,2,    16.49,2,     1.00,2,    3.320,   2,    1.395,   2,    0.381,   3,    4.192,   2,     0.61,   2,   2157.4,2,   2283.0,2,  -0.9179
  74JC19960720,   GNS,    23,  1,      7,2,19960730, 920, 73.4600,  -0.3400, 3045,   1506.5,  -0.7960,  34.8920,2,  34.9050,2,    302.6,2,    10.34,2,    17.46,2,     1.06,2,    1.282,   2,    0.461,   2,    0.041,   2,    2.317,   2,     0.14,   2,   2154.3,2,   2283.0,2,  -0.8603
  74JC19960720,   GNS,    23,  1,      6,2,19960730, 920, 73.4600,  -0.3400, 3045,   1759.8,  -0.8740,  34.8930,2,  34.9050,2,    308.3,2,    10.93,2,    17.66,2,     1.08,2,    1.023,   2,    0.376,   2,    0.037,   2,    1.960,   2,      0.1,   2,   2155.2,2,   2281.0,2,  -0.9519
  74JC19960720,   GNS,    23,  1,      5,2,19960730, 920, 73.4600,  -0.3400, 3045,   2009.7,  -0.9100,  34.8930,2,  34.9060,2,    303.0,2,    11.22,2,    17.76,2,     1.07,2,    0.991,   2,    0.432,   2,    0.047,   2,    1.997,   2,      0.1,   2,   2153.5,2,   2285.0,2,  -1.0028
  74JC19960720,   GNS,    23,  1,      4,2,19960730, 920, 73.4600,  -0.3400, 3045,   2264.8,  -0.9350,  34.8940,2,  34.9060,2,    305.6,2,    11.51,2,    17.76,2,     1.07,2,    0.811,   2,    0.281,   2, -999.000,   9,    1.883,   2,     0.09,   2,   2153.8,2,   2295.0,2,  -1.0442
  74JC19960720,   GNS,    23,  1,      3,2,19960730, 920, 73.4600,  -0.3400, 3045,   2519.8,  -0.9650,  34.8930,2,  34.9050,2,    306.5,2,    11.71,2,    17.66,2,     1.07,2,    0.864,   2,    0.397,   2,    0.036,   2,    2.028,   2,     0.09,   2,   2152.5,2,   2283.0,2,  -1.0914
  74JC19960720,   GNS,    23,  1,      1,2,19960730, 920, 73.4600,  -0.3400, 3045,   2850.1,  -0.9650,  34.8900,2,  34.9020,2,    307.4,2,    11.80,2,    17.56,2,     1.06,2,    0.774,   2,    0.302,   2,    0.034,   2,    1.944,   2,     0.11,   2,   2152.8,2,   2281.0,2,  -1.1160
  74JC19960720,   GNS,    25,  1,     24,2,19960730,1650, 73.0000,   1.0100, 2950,      1.1,   6.3640,  32.9270,2,  32.9420,2,    312.2,2,     0.20,2,     3.12,2,     0.29,2,    3.820,   3, -999.000,   9,    0.188,   3,    4.322,   3,     1.24,   2,   2002.0,2,   2168.0,2,   6.3639
  74JC19960720,   GNS,    25,  1,     23,2,19960730,1650, 73.0000,   1.0100, 2950,      5.8,   6.1410,  33.0370,2,  33.1330,2,    328.3,2,     0.39,2,     3.61,2,     0.33,2,    6.142,   2,    2.242,   2,    0.428,   2,    7.913,   2,     1.24,   2,   2012.0,2,   2182.0,2,   6.1405
  74JC19960720,   GNS,    25,  1,     22,2,19960730,1650, 73.0000,   1.0100, 2950,     16.1,   1.4150,  33.9590,2,  34.1160,2,    395.6,2,     2.83,2,     6.05,2,     0.52,2,    6.406,   2, -999.000,   9,    0.444,   2, -999.000,   9,     1.43,   2,   2062.4,2,   2243.0,2,   1.4143
  74JC19960720,   GNS,    25,  1,     21,2,19960730,1650, 73.0000,   1.0100, 2950,     25.9,  -1.0070,  34.3410,2,  34.3830,2,    393.5,2,     4.20,2,     7.90,2,     0.55,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.39,   2,   2082.8,2,   2260.0,2,  -1.0077
  74JC19960720,   GNS,    25,  1,     20,2,19960730,1650, 73.0000,   1.0100, 2950,     46.0,  -1.5510,  34.4640,2,  34.4780,2,    370.4,2,     5.17,2,    10.83,2,     0.65,2,    6.449,   2,    3.045,   2,    0.398,   2,    8.422,   2,     1.41,   2,   2108.8,2,   2262.0,2,  -1.5520
  74JC19960720,   GNS,    25,  1,     19,2,19960730,1650, 73.0000,   1.0100, 2950,     70.6,  -1.5930,  34.5590,2,  34.5680,2,    349.6,2,     5.37,2,    13.17,2,     0.77,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,      1.4,   2,   2126.1,2,   2265.0,2,  -1.5945
