BOTTLE,20181001PRINUNIVRMK
# processed by CCHDO on 2021-04-05, no processing
# 09/20/2018 Initialized README file   
# Data source: J.Jackson 8/29/17   
# SHIP: R/V Knorr  
# Cruise:   
# Region: Davis Strait  
# EXPOCODE:316N20150906  
# DATES: 20150906 - 201509XX  
# Chief Scientist: Craig Lee  
# 57 stations with 24 place Rosette  
# CTD: Who - B. Petrie; Status - final  
# 	Includes: CTDSAL, CTDOXY  
# 	Temperature data are IPTS-68   
# 	CTDSAL are pSS-78    
# TCARBN: Who - K.Azetsu-Scott; Status - final  
# 	Notes: 	  
# ALKALI: Who - K.Azetsu-Scott; Status - final  
# 	Notes:   
# CFC: Who - K.Azetsu-Scott; Status - final  
# 	Notes: includes 12 and SF6 
# These data should be cited as:  
# References that have used data from this cruise:  
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,
  316N20150906, Davis,    64,  1, 412954,      4,2,20150920,1252, 64.2008, -63.2018,  218,     61.0,  -1.6603,  32.7196,2,    336.0,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150920,     1252
  316N20150906, Davis,    64,  1, 412955,      5,2,20150920,1252, 64.2008, -63.2018,  218,     50.9,  -1.6346,  32.6504,2,    338.5,2, -999.000,9,     -999,9,   2130.7,2,   2232.9,2, 20150920,     1252
  316N20150906, Davis,    64,  1, 412956,      6,2,20150920,1252, 64.2008, -63.2018,  218,     41.2,  -1.4958,  32.5572,2,    344.5,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150920,     1252
  316N20150906, Davis,    64,  1, 412957,      7,2,20150920,1252, 64.2008, -63.2018,  218,     29.9,  -0.1524,  31.6722,2,    368.5,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150920,     1252
  316N20150906, Davis,    64,  1, 412958,      8,2,20150920,1252, 64.2008, -63.2018,  218,     19.9,   1.1800,  30.8604,2,    359.9,2, -999.000,9,     -999,9,   1976.5,2,   2112.4,2, 20150920,     1252
  316N20150906, Davis,    64,  1, 412959,      9,2,20150920,1252, 64.2008, -63.2018,  218,     10.3,   1.3228,  30.7808,2,    356.5,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150920,     1252
  316N20150906, Davis,    64,  1, 412960,     10,2,20150920,1252, 64.2008, -63.2018,  218,      5.2,   1.3262,  30.7785,2,    356.1,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150920,     1252
  316N20150906, Davis,    64,  1, 412961,     11,2,20150920,1252, 64.2008, -63.2018,  218,      1.5,   1.3307,  30.7774,2,    355.7,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150920,     1252
  316N20150906, Davis,    64,  1, 412962,     12,2,20150920,1252, 64.2008, -63.2018,  218,      1.7,   1.3336,  30.7778,2,    356.4,2, -999.000,9,     -999,9,   1963.1,2,   2096.7,2, 20150920,     1252
  316N20150906, Davis,    67,  1, 412963,      1,2,20150920,1641, 63.9600, -62.5620,  160,    152.2,  -1.1564,  33.2439,2,    305.2,2, -999.000,9,     -999,9,   2151.7,2,   2239.9,2, 20150920,     1641
  316N20150906, Davis,    67,  1, 412964,      2,2,20150920,1641, 63.9600, -62.5620,  160,    101.1,  -1.6045,  32.8863,2,    329.9,2, -999.000,9,     -999,9,   2139.9,2,   2239.7,2, 20150920,     1641
  316N20150906, Davis,    67,  1, 412965,      3,2,20150920,1641, 63.9600, -62.5620,  160,     50.9,  -1.6496,  32.6599,2,    339.0,2, -999.000,9,     -999,9,   2131.1,2,   2231.8,2, 20150920,     1641
  316N20150906, Davis,    67,  1, 412966,      4,2,20150920,1641, 63.9600, -62.5620,  160,     20.1,  -1.2743,  32.4432,2,    356.8,2, -999.000,9,     -999,9,   2109.5,2,   2207.5,2, 20150920,     1641
  316N20150906, Davis,    67,  1, 412967,      5,2,20150920,1641, 63.9600, -62.5620,  160,      1.8,   1.3576,  30.7693,2,    359.6,2, -999.000,9,     -999,9,   1973.4,2,   2104.9,2, 20150920,     1641
  316N20150906, Davis,    69,  1, 412968,      1,2,20150920,1937, 63.7200, -61.9202,  202,    194.7,  -1.1221,  33.3859,2,    303.2,2, -999.000,9,     -999,9,   2152.0,2,   2244.6,2, 20150920,     1937
  316N20150906, Davis,    69,  1, 412969,      2,2,20150920,1937, 63.7200, -61.9202,  202,    100.6,  -1.5135,  32.8532,2,    326.2,2, -999.000,9,     -999,9,   2134.3,2,   2228.8,2, 20150920,     1937
  316N20150906, Davis,    69,  1, 412970,      3,2,20150920,1937, 63.7200, -61.9202,  202,     80.6,  -1.5161,  32.7912,2,    328.5,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150920,     1937
  316N20150906, Davis,    69,  1, 412971,      4,2,20150920,1937, 63.7200, -61.9202,  202,     60.5,  -1.5263,  32.6784,2,    331.6,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150920,     1937
  316N20150906, Davis,    69,  1, 412972,      5,2,20150920,1937, 63.7200, -61.9202,  202,     50.6,  -1.5367,  32.6365,2,    332.7,2, -999.000,9,     -999,9,   2129.6,2,   2218.3,2, 20150920,     1937
  316N20150906, Davis,    69,  1, 412973,      6,2,20150920,1937, 63.7200, -61.9202,  202,     40.5,  -1.4331,  32.5581,2,    334.3,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150920,     1937
  316N20150906, Davis,    69,  1, 412974,      7,2,20150920,1937, 63.7200, -61.9202,  202,     30.5,  -1.2903,  32.3741,2,    340.8,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150920,     1937
  316N20150906, Davis,    69,  1, 412975,      8,2,20150920,1937, 63.7200, -61.9202,  202,     20.7,   0.2624,  31.8709,2,    380.5,2, -999.000,9,     -999,9,   2040.7,2,   2160.6,2, 20150920,     1937
  316N20150906, Davis,    69,  1, 412976,      9,2,20150920,1937, 63.7200, -61.9202,  202,     10.7,   1.9901,  31.3464,2,    354.4,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150920,     1937
  316N20150906, Davis,    69,  1, 412977,     10,2,20150920,1937, 63.7200, -61.9202,  202,      5.6,   2.2776,  31.1227,2,    348.4,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150920,     1937
  316N20150906, Davis,    69,  1, 412978,     11,2,20150920,1937, 63.7200, -61.9202,  202,      1.7,   2.2362,  31.0970,2,    348.1,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150920,     1937
  316N20150906, Davis,    69,  1, 412979,     12,2,20150920,1937, 63.7200, -61.9202,  202,      1.6,   2.2318,  31.0919,2,    348.7,2, -999.000,9,     -999,9,   1991.9,2,   2127.9,2, 20150920,     1937
  316N20150906, Davis,    72,  1, 412980,      1,2,20150920,2323, 63.4805, -61.2822,  301,    293.4,   2.0724,  34.3583,2,    234.2,2, -999.000,9,     -999,9,   2182.4,2,   2282.0,2, 20150920,     2323
  316N20150906, Davis,    72,  1, 412981,      2,2,20150920,2323, 63.4805, -61.2822,  301,    293.5,   2.0724,  34.3583,2,    234.1,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150920,     2323
  316N20150906, Davis,    72,  1, 412982,      3,2,20150920,2323, 63.4805, -61.2822,  301,    202.4,  -0.0517,  33.7335,2,    276.0,2, -999.000,9,     -999,9,   2157.1,2,   2256.8,2, 20150920,     2323
  316N20150906, Davis,    72,  1, 412983,      4,2,20150920,2323, 63.4805, -61.2822,  301,    101.9,  -1.4937,  33.2333,2,    326.1,2, -999.000,9,     -999,9,   2148.4,2,   2247.2,2, 20150920,     2323
  316N20150906, Davis,    72,  1, 412984,      5,2,20150920,2323, 63.4805, -61.2822,  301,     51.1,  -1.5002,  32.7052,2,    331.4,2, -999.000,9,     -999,9,   2141.5,2,   2234.0,2, 20150920,     2323
  316N20150906, Davis,    72,  1, 412985,      6,2,20150920,2323, 63.4805, -61.2822,  301,     21.0,   1.5893,  31.8822,2,    362.2,2, -999.000,9,     -999,9,   2048.5,2,   2183.4,2, 20150920,     2323
  316N20150906, Davis,    72,  1, 412986,      7,2,20150920,2323, 63.4805, -61.2822,  301,      1.9,   2.8601,  31.6583,2,    336.4,2, -999.000,9,     -999,9,   2027.3,2,   2164.3,2, 20150920,     2323
  316N20150906, Davis,    74,  1, 412987,      1,2,20150921,0311, 63.2395, -60.6400,  379,    375.5,   2.2598,  34.4705,2,    231.2,2, -999.000,9,     -999,9,   2188.0,2,   2284.1,2, 20150921,      311
  316N20150906, Davis,    74,  1, 412988,      2,2,20150921,0311, 63.2395, -60.6400,  379,    303.1,   2.1383,  34.4495,2,    230.2,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,      311
  316N20150906, Davis,    74,  1, 412989,      3,2,20150921,0311, 63.2395, -60.6400,  379,    201.9,   2.3383,  34.3750,2,    245.3,2, -999.000,9,     -999,9,   2176.1,2,   2280.9,2, 20150921,      311
  316N20150906, Davis,    74,  1, 412990,      4,2,20150921,0311, 63.2395, -60.6400,  379,    101.5,   0.7219,  33.7566,2,    316.4,2, -999.000,9,     -999,9,   2118.6,2,   2257.0,2, 20150921,      311
  316N20150906, Davis,    74,  1, 412991,      5,2,20150921,0311, 63.2395, -60.6400,  379,     52.0,   1.1389,  33.4238,2,    318.9,2, -999.000,9,     -999,9,   2098.6,2,   2232.9,2, 20150921,      311
  316N20150906, Davis,    74,  1, 412992,      6,2,20150921,0311, 63.2395, -60.6400,  379,     20.9,   3.7755,  32.8844,2,    323.9,2, -999.000,9,     -999,9,   2046.4,2,   2214.6,2, 20150921,      311
  316N20150906, Davis,    74,  1, 412993,      7,2,20150921,0311, 63.2395, -60.6400,  379,      2.9,   3.5929,  32.8353,2,    325.6,2, -999.000,9,     -999,9,   2048.0,2,   2210.7,2, 20150921,      311
  316N20150906, Davis,    75,  1, 412994,      1,2,20150921,0511, 63.1205, -60.3220,  734,    723.6,   3.4855,  34.7771,2,    246.2,2, -999.000,9,     -999,9,   2184.0,2,   2290.7,2, 20150921,      511
  316N20150906, Davis,    75,  1, 412995,      2,2,20150921,0511, 63.1205, -60.3220,  734,    607.0,   3.8102,  34.8110,2,    256.8,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,      511
  316N20150906, Davis,    75,  1, 412996,      3,2,20150921,0511, 63.1205, -60.3220,  734,    404.4,   4.4762,  34.8469,2,    275.8,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,      511
  316N20150906, Davis,    75,  1, 412997,      4,2,20150921,0511, 63.1205, -60.3220,  734,    203.0,   3.1074,  34.4662,2,    289.9,2, -999.000,9,     -999,9,   2145.7,2,   2278.4,2, 20150921,      511
  316N20150906, Davis,    75,  1, 412998,      5,2,20150921,0511, 63.1205, -60.3220,  734,    100.9,   1.2412,  33.8492,2,    313.4,2, -999.000,9,     -999,9,   2122.7,2,   2253.8,2, 20150921,      511
  316N20150906, Davis,    75,  1, 412999,      6,2,20150921,0511, 63.1205, -60.3220,  734,     81.1,   0.8378,  33.6828,2,    321.2,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,      511
  316N20150906, Davis,    75,  1, 413000,      7,2,20150921,0511, 63.1205, -60.3220,  734,     60.9,   1.4504,  33.4714,2,    324.8,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,      511
  316N20150906, Davis,    75,  1, 413001,      8,2,20150921,0511, 63.1205, -60.3220,  734,     51.0,   3.1604,  33.3454,2,    313.4,2, -999.000,9,     -999,9,   2074.6,2,   2231.7,2, 20150921,      511
  316N20150906, Davis,    75,  1, 413002,      9,2,20150921,0511, 63.1205, -60.3220,  734,     41.0,   4.5509,  33.2344,2,    313.2,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,      511
  316N20150906, Davis,    75,  1, 413003,     10,2,20150921,0511, 63.1205, -60.3220,  734,     31.0,   4.6628,  33.2077,2,    314.0,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,      511
  316N20150906, Davis,    75,  1, 413004,     11,2,20150921,0511, 63.1205, -60.3220,  734,     21.4,   4.5974,  33.1812,2,    314.7,2, -999.000,9,     -999,9,   2042.2,2,   2213.5,2, 20150921,      511
  316N20150906, Davis,    75,  1, 413005,     12,2,20150921,0511, 63.1205, -60.3220,  734,     11.3,   4.5893,  33.1792,2,    314.7,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,      511
  316N20150906, Davis,    75,  1, 413006,     13,2,20150921,0511, 63.1205, -60.3220,  734,      6.1,   4.5746,  33.1763,2,    314.9,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,      511
  316N20150906, Davis,    75,  1, 413007,     14,2,20150921,0511, 63.1205, -60.3220,  734,      4.1,   4.5815,  33.1768,2,    315.2,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,      511
  316N20150906, Davis,    75,  1, 413008,     15,2,20150921,0511, 63.1205, -60.3220,  734,      4.1,   4.5772,  33.1767,2,    314.9,2, -999.000,9,     -999,9,   2039.8,2,   2216.7,2, 20150921,      511
  316N20150906, Davis,    77,  1, 413009,      1,2,20150921,0845, 63.0008, -60.0030, 1158,   1146.6,   3.6664,  34.9077,2,    268.5,2,    1.858,2,     1.38,2,   2167.4,2,   2297.4,2, 20150921,      845
  316N20150906, Davis,    77,  1, 413010,      2,2,20150921,0845, 63.0008, -60.0030, 1158,   1015.2,   3.7910,  34.9003,2,    270.7,2,    2.014,2,    1.895,2,   2166.4,2,   2301.6,2, 20150921,      845
  316N20150906, Davis,    77,  1, 413011,      3,2,20150921,0845, 63.0008, -60.0030, 1158,    809.7,   4.1020,  34.9033,2,    274.2,2,    2.127,2,    1.966,2,   -999.0,9,   -999.0,9, 20150921,      845
  316N20150906, Davis,    77,  1, 413012,      4,2,20150921,0845, 63.0008, -60.0030, 1158,    607.5,   4.3088,  34.8880,2,    274.2,2,    2.185,2,    2.299,2,   2164.6,2,   2297.4,2, 20150921,      845
  316N20150906, Davis,    77,  1, 413013,      5,2,20150921,0845, 63.0008, -60.0030, 1158,    404.7,   4.3339,  34.8218,2,    278.1,2,    2.229,2,    2.212,2,   -999.0,9,   -999.0,9, 20150921,      845
  316N20150906, Davis,    77,  1, 413014,      6,2,20150921,0845, 63.0008, -60.0030, 1158,    203.0,   2.9647,  34.4463,2,    283.4,2,    2.512,2,    2.579,2,   2151.7,2,   2280.1,2, 20150921,      845
  316N20150906, Davis,    77,  1, 413015,      7,2,20150921,0845, 63.0008, -60.0030, 1158,    101.8,   1.3047,  33.8624,2,    314.0,2, -999.000,9,     -999,9,   2140.5,2,   2229.3,3, 20150921,      845
  316N20150906, Davis,    77,  1, 413016,      8,2,20150921,0845, 63.0008, -60.0030, 1158,     51.1,   1.0467,  33.4856,2,    325.6,2,    2.993,2,      3.3,2,   2102.0,2,   2233.1,2, 20150921,      845
  316N20150906, Davis,    77,  1, 413017,      9,2,20150921,0845, 63.0008, -60.0030, 1158,     20.7,   4.4370,  33.1959,2,    315.5,2, -999.000,9,     -999,9,   2039.0,2,   2213.9,2, 20150921,      845
  316N20150906, Davis,    77,  1, 413018,     10,2,20150921,0845, 63.0008, -60.0030, 1158,      4.8,   4.4332,  33.1948,2,    316.2,2,    2.341,2,    2.859,2,   2038.0,2,   2227.8,2, 20150921,      845
  316N20150906, Davis,    78,  1, 413019,      1,2,20150921,1312, 62.7125, -59.2395, 1032,   1016.5,   3.6427,  34.9052,2,    268.3,2,    1.919,2,    1.546,2,   2171.3,2,   2302.1,2, 20150921,     1312
  316N20150906, Davis,    78,  1, 413020,      2,2,20150921,1312, 62.7125, -59.2395, 1032,    811.8,   3.8823,  34.8967,2,    273.9,2,    2.087,2,    1.974,2,   -999.0,9,   -999.0,9, 20150921,     1312
  316N20150906, Davis,    78,  1, 413021,      3,2,20150921,1312, 62.7125, -59.2395, 1032,    607.6,   4.1839,  34.8944,2,    275.9,2,    2.107,2,    2.299,2,   2163.4,2,   2301.0,2, 20150921,     1312
  316N20150906, Davis,    78,  1, 413022,      4,2,20150921,1312, 62.7125, -59.2395, 1032,    404.5,   4.4554,  34.8725,2,    278.1,2,    2.149,2,    2.374,2,   -999.0,9,   -999.0,9, 20150921,     1312
  316N20150906, Davis,    78,  1, 413023,      5,2,20150921,1312, 62.7125, -59.2395, 1032,    202.0,   3.9866,  34.6773,2,    286.3,2,    2.234,2,    2.511,2,   2144.9,2,   2291.4,2, 20150921,     1312
  316N20150906, Davis,    78,  1, 413024,      6,2,20150921,1312, 62.7125, -59.2395, 1032,    101.1,   2.4260,  34.2257,2,    299.6,2,    2.530,2,    2.966,2,   2133.6,2,   2278.2,2, 20150921,     1312
  316N20150906, Davis,    78,  1, 413025,      7,2,20150921,1312, 62.7125, -59.2395, 1032,     81.9,   2.4251,  34.1155,2,    304.4,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,     1312
  316N20150906, Davis,    78,  1, 413026,      8,2,20150921,1312, 62.7125, -59.2395, 1032,     59.5,   1.5921,  33.8379,2,    314.4,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,     1312
  316N20150906, Davis,    78,  1, 413027,      9,2,20150921,1312, 62.7125, -59.2395, 1032,     50.5,   2.0063,  33.8258,2,    314.3,2,    2.659,2,    3.111,2,   2116.0,2,   2257.1,2, 20150921,     1312
  316N20150906, Davis,    78,  1, 413028,     10,2,20150921,1312, 62.7125, -59.2395, 1032,     40.7,   2.8571,  33.6481,2,    314.2,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,     1312
  316N20150906, Davis,    78,  1, 413029,     11,2,20150921,1312, 62.7125, -59.2395, 1032,     30.4,   4.3264,  33.1034,2,    314.7,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,     1312
  316N20150906, Davis,    78,  1, 413030,     12,2,20150921,1312, 62.7125, -59.2395, 1032,     19.7,   4.3300,  33.1018,2,    314.8,2,    2.431,2,    2.969,2,   2053.9,2,   2229.9,2, 20150921,     1312
  316N20150906, Davis,    78,  1, 413031,     13,2,20150921,1312, 62.7125, -59.2395, 1032,     10.6,   4.3382,  33.0986,2,    314.8,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,     1312
  316N20150906, Davis,    78,  1, 413032,     14,2,20150921,1312, 62.7125, -59.2395, 1032,      7.0,   4.3456,  33.0960,2,    314.7,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,     1312
  316N20150906, Davis,    78,  1, 413033,     15,2,20150921,1312, 62.7125, -59.2395, 1032,      4.0,   4.3390,  33.0973,2,    314.4,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150921,     1312
  316N20150906, Davis,    78,  1, 413034,     16,2,20150921,1312, 62.7125, -59.2395, 1032,      3.3,   4.3422,  33.0970,2,    314.9,2,    2.384,2,    3.064,2,   2048.9,2,   2226.8,2, 20150921,     1312
  316N20150906, Davis,    80,  1, 413035,      1,2,20150922,1533, 62.4292, -58.4775, 2145,   2134.9,   2.4445,  34.9088,2,    263.3,2,    1.613,2,    1.141,2,   2165.3,2,   2303.6,2, 20150922,     1533
  316N20150906, Davis,    80,  1, 413036,      2,2,20150922,1533, 62.4292, -58.4775, 2145,   2031.1,   2.7267,  34.9143,2,    259.2,2,    1.564,2,    1.028,2,   -999.0,9,   -999.0,9, 20150922,     1533
  316N20150906, Davis,    80,  1, 413037,      3,2,20150922,1533, 62.4292, -58.4775, 2145,   1826.6,   3.1025,  34.9181,2,    259.7,2,    1.576,2,    0.954,2,   -999.0,9,   -999.0,9, 20150922,     1533
  316N20150906, Davis,    80,  1, 413038,      4,2,20150922,1533, 62.4292, -58.4775, 2145,   1621.8,   3.3741,  34.9209,2,    258.8,2,    1.671,2,    1.228,2,   -999.0,9,   -999.0,9, 20150922,     1533
  316N20150906, Davis,    80,  1, 413039,      5,2,20150922,1533, 62.4292, -58.4775, 2145,   1419.5,   3.5944,  34.9192,2,    262.6,2,    1.835,2,    1.431,2,   -999.0,9,   -999.0,9, 20150922,     1533
  316N20150906, Davis,    80,  1, 413040,      6,2,20150922,1533, 62.4292, -58.4775, 2145,   1215.8,   3.5754,  34.8882,2,    270.4,2,    2.116,2,    1.998,3,   -999.0,9,   -999.0,9, 20150922,     1533
  316N20150906, Davis,    80,  1, 413041,      7,2,20150922,1533, 62.4292, -58.4775, 2145,   1013.3,   3.6807,  34.8872,2,    274.4,2,    2.212,2,    2.198,3,   2163.5,2,   2302.1,2, 20150922,     1533
  316N20150906, Davis,    80,  1, 413042,      8,2,20150922,1533, 62.4292, -58.4775, 2145,    808.0,   3.8831,  34.9008,2,    278.7,2,    2.208,2,    2.144,2,   -999.0,9,   -999.0,9, 20150922,     1533
  316N20150906, Davis,    80,  1, 413043,      9,2,20150922,1533, 62.4292, -58.4775, 2145,    606.8,   4.2525,  34.9286,2,    274.6,2,    2.266,2,     2.23,2,   2163.6,2,   2302.8,2, 20150922,     1533
  316N20150906, Davis,    80,  1, 413044,     10,2,20150922,1533, 62.4292, -58.4775, 2145,    405.0,   4.5879,  34.9281,2,    273.6,2,    2.251,2,    2.584,2,   -999.0,9,   -999.0,9, 20150922,     1533
  316N20150906, Davis,    80,  1, 413045,     11,2,20150922,1533, 62.4292, -58.4775, 2145,    202.1,   4.5428,  34.7507,2,    278.7,2,    2.335,2,    2.815,2,   2147.4,2,   2298.5,2, 20150922,     1533
  316N20150906, Davis,    80,  1, 413046,     12,2,20150922,1533, 62.4292, -58.4775, 2145,    101.7,   2.3177,  34.1596,2,    299.2,2,    2.585,2,    2.972,2,   2130.6,2,   2271.0,2, 20150922,     1533
  316N20150906, Davis,    80,  1, 413047,     13,2,20150922,1533, 62.4292, -58.4775, 2145,     51.7,   0.9006,  33.6433,2,    313.6,2,    2.856,2,    3.301,2,   2111.6,2,   2249.9,2, 20150922,     1533
  316N20150906, Davis,    80,  1, 413048,     14,2,20150922,1533, 62.4292, -58.4775, 2145,     20.8,   4.2155,  33.3281,2,    307.4,2,    2.526,2,    2.897,2,   2048.2,2,   2228.2,2, 20150922,     1533
  316N20150906, Davis,    80,  1, 413049,     15,2,20150922,1533, 62.4292, -58.4775, 2145,      3.2,   4.3628,  33.3060,2,    307.4,2,    2.005,2,    2.319,2,   2046.7,2,   2221.8,2, 20150922,     1533
  316N20150906, Davis,    82,  1, 413050,      1,2,20150922,2325, 61.9743, -57.2637, 2635,   2623.3,   1.9682,  34.9000,2,    268.0,2,    2.008,2,    1.698,2,   2166.6,2,   2306.4,2, 20150922,     2325
  316N20150906, Davis,    82,  1, 413051,      2,2,20150922,2325, 61.9743, -57.2637, 2635,   2439.9,   2.5844,  34.9113,2,    262.3,2,    1.714,2,    1.323,2,   -999.0,9,   -999.0,9, 20150922,     2325
  316N20150906, Davis,    82,  1, 413052,      3,2,20150922,2325, 61.9743, -57.2637, 2635,   2233.2,   2.8888,  34.9160,2,    260.0,2,    1.680,2,    1.263,2,   -999.0,9,   -999.0,9, 20150922,     2325
  316N20150906, Davis,    82,  1, 413053,      4,2,20150922,2325, 61.9743, -57.2637, 2635,   2029.1,   3.1204,  34.9183,2,    258.7,2,    1.700,2,    1.255,2,   2162.9,2,   2300.4,2, 20150922,     2325
  316N20150906, Davis,    82,  1, 413054,      5,2,20150922,2325, 61.9743, -57.2637, 2635,   1825.4,   3.3129,  34.9202,2,    258.0,2,    1.731,2,    1.174,2,   -999.0,9,   -999.0,9, 20150922,     2325
  316N20150906, Davis,    82,  1, 413055,      6,2,20150922,2325, 61.9743, -57.2637, 2635,   1621.4,   3.5054,  34.9223,2,    257.7,2,    1.819,2,    1.243,2,   -999.0,9,   -999.0,9, 20150922,     2325
  316N20150906, Davis,    82,  1, 413056,      7,2,20150922,2325, 61.9743, -57.2637, 2635,   1418.3,   3.6794,  34.9210,2,    258.1,2,    1.932,2,    1.455,2,   -999.0,9,   -999.0,9, 20150922,     2325
  316N20150906, Davis,    82,  1, 413057,      8,2,20150922,2325, 61.9743, -57.2637, 2635,   1215.3,   3.6376,  34.8884,2,    267.6,2,    2.190,2,    1.838,2,   -999.0,9,   -999.0,9, 20150922,     2325
  316N20150906, Davis,    82,  1, 413058,      9,2,20150922,2325, 61.9743, -57.2637, 2635,   1012.8,   3.7204,  34.8864,2,    269.7,2,    2.214,2,    1.859,2,   2162.3,2,   2297.7,2, 20150922,     2325
  316N20150906, Davis,    82,  1, 413059,     10,2,20150922,2325, 61.9743, -57.2637, 2635,    809.9,   3.7945,  34.8800,2,    271.4,2,    2.293,2,    2.153,2,   -999.0,9,   -999.0,9, 20150922,     2325
  316N20150906, Davis,    82,  1, 413060,     11,2,20150922,2325, 61.9743, -57.2637, 2635,    606.6,   3.9865,  34.8888,2,    273.8,2,    2.332,2,     2.43,2,   2163.0,2,   2299.3,2, 20150922,     2325
  316N20150906, Davis,    82,  1, 413061,     12,2,20150922,2325, 61.9743, -57.2637, 2635,    404.9,   4.2287,  34.8834,2,    271.5,2,    2.352,2,    2.548,2,   -999.0,9,   -999.0,9, 20150922,     2325
  316N20150906, Davis,    82,  1, 413062,     13,2,20150922,2325, 61.9743, -57.2637, 2635,    201.9,   4.1777,  34.7748,2,    275.6,2, -999.000,9,     -999,9,   2155.2,2,   2293.3,2, 20150922,     2325
  316N20150906, Davis,    82,  1, 413063,     14,2,20150922,2325, 61.9743, -57.2637, 2635,    101.8,   2.6383,  34.3651,2,    285.5,2,    2.649,2,    2.984,2,   2143.9,2,   2276.9,2, 20150922,     2325
  316N20150906, Davis,    82,  1, 413064,     15,2,20150922,2325, 61.9743, -57.2637, 2635,     81.6,   2.5325,  34.2360,2,    291.9,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150922,     2325
  316N20150906, Davis,    82,  1, 413065,     16,2,20150922,2325, 61.9743, -57.2637, 2635,     61.6,   3.2958,  34.1392,2,    297.6,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150922,     2325
  316N20150906, Davis,    82,  1, 413066,     17,2,20150922,2325, 61.9743, -57.2637, 2635,     50.9,   2.7941,  33.9793,2,    304.2,2,    2.838,2,    3.269,2,   2122.2,2,   2268.4,2, 20150922,     2325
  316N20150906, Davis,    82,  1, 413067,     18,2,20150922,2325, 61.9743, -57.2637, 2635,     41.0,   3.2652,  33.7633,2,    312.5,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150922,     2325
  316N20150906, Davis,    82,  1, 413068,     19,2,20150922,2325, 61.9743, -57.2637, 2635,     30.6,   4.7215,  33.3654,2,    304.1,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150922,     2325
  316N20150906, Davis,    82,  1, 413069,     20,2,20150922,2325, 61.9743, -57.2637, 2635,     20.5,   4.7103,  33.3601,2,    304.5,2,    2.586,2,    2.977,2,   2051.6,2,   2222.7,2, 20150922,     2325
  316N20150906, Davis,    82,  1, 413070,     21,2,20150922,2325, 61.9743, -57.2637, 2635,     10.4,   4.7240,  33.3557,2,    305.9,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150922,     2325
