EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
  58GS20060721,   75N,   279,  1,      4,2,20060729,0753, 75.0000,   1.5000, 3558,   1998.4,  -0.8023,  34.9150,2,-999.0000,9,    297.2,2,   -999.0,9,    11.26,2,    14.83,2,     0.00,2,     0.97,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8962
  58GS20060721,   75N,   279,  1,      5,2,20060729,0753, 75.0000,   1.5000, 3558,   1499.8,  -0.7626,  34.9020,2,-999.0000,9,    308.8,2,   -999.0,9,     8.99,2,    14.04,2,     0.00,2,     0.92,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8269
  58GS20060721,   75N,   279,  1,      6,2,20060729,0753, 75.0000,   1.5000, 3558,   1000.4,  -0.6868,  34.8940,2,-999.0000,9,    315.0,2,   -999.0,9,     7.58,2,    13.57,2,     0.00,2,     0.90,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.7258
  58GS20060721,   75N,   279,  1,      7,2,20060729,0753, 75.0000,   1.5000, 3558,    500.0,  -0.6230,  34.8900,2,-999.0000,9,    328.2,2,   -999.0,9,     6.33,2,    12.91,2,     0.02,2,     0.85,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.6405
  58GS20060721,   75N,   279,  1,      8,2,20060729,0753, 75.0000,   1.5000, 3558,    298.5,  -0.5148,  34.8910,2,-999.0000,9,    328.2,2,   -999.0,9,     6.16,2,    12.86,2,     0.02,2,     0.85,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.5249
  58GS20060721,   75N,   279,  1,      9,2,20060729,0753, 75.0000,   1.5000, 3558,     98.2,  -0.0552,  34.8780,2,-999.0000,9,    343.4,2,   -999.0,9,     4.46,2,     9.56,2,     0.06,2,     0.76,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.0587
  58GS20060721,   75N,   279,  1,     10,2,20060729,0753, 75.0000,   1.5000, 3558,     49.9,   0.4332,  34.8770,2,-999.0000,9,    347.7,2,   -999.0,9,     3.46,2,     7.14,2,     0.04,2,     0.65,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.4312
  58GS20060721,   75N,   279,  1,     11,2,20060729,0753, 75.0000,   1.5000, 3558,     29.7,   2.1217,  34.8550,2,-999.0000,9,    343.4,2,   -999.0,9,     2.42,2,     4.18,2,     0.03,2,     0.52,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.1201
  58GS20060721,   75N,   279,  1,     12,2,20060729,0753, 75.0000,   1.5000, 3558,     10.1,   5.8492,  34.8490,2,-999.0000,9,    326.9,2,   -999.0,9,     0.69,2,     0.02,2,     0.02,2,     0.15,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.8484
  58GS20060721,   75N,   280,  1,      1,2,20060729,1059, 75.0000,   2.0000, 2737,   2700.7,  -0.8573,  34.9140,2,  34.9074,2,    301.8,2,    299.5,2,    12.31,2,    14.78,2,     0.00,2,     1.00,2,    0.888,2,    0.518,2,   2160.3,2,   2312.8,2,  -0.9992
  58GS20060721,   75N,   280,  1,      2,2,20060729,1059, 75.0000,   2.0000, 2737,   1999.9,  -0.8505,  34.9150,2,  34.9098,2,    298.4,2,    298.7,2,    11.80,2,    14.70,2,     0.00,2,     1.00,2,    0.952,2,    0.541,2,   2160.0,2,   2307.0,2,  -0.9437
  58GS20060721,   75N,   280,  1,      3,2,20060729,1059, 75.0000,   2.0000, 2737,   1499.5,  -0.7636,  34.9120,2,  34.9067,2,    300.0,2,    301.1,2,    10.55,2,    14.31,2,     0.00,2,     0.98,2,    1.773,2,    0.880,2,   2157.9,3,   2306.9,2,  -0.8279
  58GS20060721,   75N,   280,  1,      4,2,20060729,1059, 75.0000,   2.0000, 2737,   1000.4,  -0.7328,  34.8970,2,  34.8919,2,    313.8,2,    315.3,2,     8.14,2,    13.54,2,     0.00,2,     0.92,2,    4.308,2,    2.051,2,   2160.8,2,   2303.3,2,  -0.7714
  58GS20060721,   75N,   280,  1,      5,2,20060729,1059, 75.0000,   2.0000, 2737,   1000.3,  -0.7322,  34.8970,2,  34.8924,2,    313.8,2,    315.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    4.346,2,    2.042,2,   2161.6,2,   2301.9,2,  -0.7708
  58GS20060721,   75N,   281,  1,      1,2,20060729,1303, 75.0000,   2.0000, 2728,    801.4,  -0.6765,  34.8950,2,  34.8894,2,    316.7,2,    316.2,2,     7.66,2,    13.48,2,     0.00,2,     0.91,2,    4.750,2,    2.278,2,   2162.1,2,   2305.1,2,  -0.7064
  58GS20060721,   75N,   281,  1,      2,2,20060729,1303, 75.0000,   2.0000, 2728,    499.2,  -0.5579,  34.8930,2,  34.8875,2,    324.2,2,    323.5,2,     6.75,2,    13.05,2,     0.00,2,     0.88,2,    5.471,2,    2.676,2,   2162.0,2,   2302.7,2,  -0.5756
  58GS20060721,   75N,   281,  1,      3,2,20060729,1303, 75.0000,   2.0000, 2728,    400.0,  -0.4957,  34.8930,2,  34.8886,2,    322.6,2,    322.0,2,     6.73,2,    13.02,2,     0.00,2,     0.86,2,    5.389,2,    2.630,2,   2158.6,2,   2303.8,2,  -0.5097
  58GS20060721,   75N,   281,  1,      4,2,20060729,1303, 75.0000,   2.0000, 2728,    300.6,  -0.4061,  34.8920,2,-999.0000,9,    322.9,2,   -999.0,9,     6.58,2,    12.92,2,     0.01,2,     0.89,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.4166
  58GS20060721,   75N,   281,  1,      5,2,20060729,1303, 75.0000,   2.0000, 2728,    300.7,  -0.4054,  34.8930,2,  34.8878,2,    322.8,2,    322.5,2,     6.56,2,    12.89,2,     0.00,2,     0.88,2,    5.488,2,    2.720,2,   2160.2,2,   2300.3,2,  -0.4159
  58GS20060721,   75N,   281,  1,      6,2,20060729,1303, 75.0000,   2.0000, 2728,    200.5,  -0.2703,  34.8900,2,  34.8822,2,    327.4,2,    326.1,2,     5.98,2,    12.64,2,     0.10,2,     0.87,2,    6.097,2,    3.009,2,   2160.8,2,   2304.0,2,  -0.2773
  58GS20060721,   75N,   281,  1,      7,2,20060729,1303, 75.0000,   2.0000, 2728,    150.0,  -0.0766,  34.8870,2,  34.8814,2,    331.3,2,    331.0,2,     5.49,2,    11.74,2,     0.15,2,     0.85,2,    6.437,2,    3.185,2,   2163.6,2,   2303.6,2,  -0.0820
  58GS20060721,   75N,   281,  1,      8,2,20060729,1303, 75.0000,   2.0000, 2728,     99.7,   0.3584,  34.8850,2,  34.8794,2,    339.9,2,    339.2,2,     4.60,2,     8.57,2,     0.07,2,     0.75,2,    6.908,2,    3.461,2,   2158.3,2,   2309.0,2,   0.3545
  58GS20060721,   75N,   281,  1,      9,2,20060729,1303, 75.0000,   2.0000, 2728,     74.5,   0.6735,  34.8890,2,  34.8837,2,    346.3,2,    344.7,2,     4.28,2,     6.54,2,     0.06,2,     0.66,2,    6.926,2,    3.436,2,   2147.8,2,   2328.2,3,   0.6704
  58GS20060721,   75N,   281,  1,     10,2,20060729,1303, 75.0000,   2.0000, 2728,     49.4,   1.2547,  34.9000,2,  34.8969,2,    349.7,2,    348.8,2,     3.87,2,     4.86,2,     0.07,2,     0.59,2,    6.915,2,    3.618,2,   2136.9,2,   2334.2,3,   1.2524
  58GS20060721,   75N,   281,  1,     11,2,20060729,1303, 75.0000,   2.0000, 2728,     30.6,   5.3014,  34.9170,2,  34.9163,2,    320.7,2,    325.8,2,     1.31,2,     1.75,2,     0.04,2,     0.30,2,    6.035,2,    3.283,2,   2097.0,2,   2308.7,2,   5.2990
  58GS20060721,   75N,   281,  1,     12,2,20060729,1303, 75.0000,   2.0000, 2728,      6.3,   6.7289,  34.9570,2,  34.9481,2,    331.5,2,    326.3,2,     0.80,2,     0.83,2,     0.05,2,     0.14,2,    5.483,2,    3.014,2,   2078.3,2,   2308.1,2,   6.7283
  58GS20060721,   75N,   282,  1,      1,2,20060729,1441, 75.0000,   2.5000, 2345,   2300.5,  -0.8587,  34.9150,2,  34.9138,2,    301.1,2,   -999.0,9,    11.97,2,    14.61,2,     0.00,2,     0.98,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9718
  58GS20060721,   75N,   282,  1,      2,2,20060729,1441, 75.0000,   2.5000, 2345,   1800.0,  -0.8048,  34.9140,2,-999.0000,9,    298.8,2,   -999.0,9,    11.24,2,    14.49,2,     0.00,2,     0.97,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8862
  58GS20060721,   75N,   282,  1,      3,2,20060729,1441, 75.0000,   2.5000, 2345,   1500.3,  -0.7596,  34.9110,2,-999.0000,9,    301.1,2,   -999.0,9,    10.39,2,    14.21,2,     0.00,2,     0.96,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8240
  58GS20060721,   75N,   282,  1,      4,2,20060729,1441, 75.0000,   2.5000, 2345,   1000.6,  -0.7175,  34.8960,2,  34.8947,2,    313.8,2,   -999.0,9,     8.06,2,    13.44,2,     0.01,2,     0.91,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.7563
  58GS20060721,   75N,   282,  1,      5,2,20060729,1441, 75.0000,   2.5000, 2345,    800.4,  -0.6577,  34.8940,2,-999.0000,9,    316.0,2,   -999.0,9,     7.45,2,    13.14,2,     0.01,2,     0.89,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.6876
  58GS20060721,   75N,   282,  1,      6,2,20060729,1441, 75.0000,   2.5000, 2345,    500.6,  -0.5249,  34.8940,2,-999.0000,9,    328.4,2,   -999.0,9,     6.27,2,    12.56,2,     0.01,2,     0.85,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.5428
  58GS20060721,   75N,   282,  1,      7,2,20060729,1441, 75.0000,   2.5000, 2345,    400.3,  -0.4770,  34.8930,2,-999.0000,9,    323.0,2,   -999.0,9,     6.54,2,    12.78,2,     0.01,2,     0.86,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.4911
  58GS20060721,   75N,   282,  1,      8,2,20060729,1441, 75.0000,   2.5000, 2345,    199.1,  -0.1558,  34.8920,2,  34.8889,2,    327.6,2,   -999.0,9,     5.87,2,    12.27,2,     0.05,2,     0.84,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.1630
  58GS20060721,   75N,   282,  1,      9,2,20060729,1441, 75.0000,   2.5000, 2345,     99.0,   0.3224,  34.8850,2,-999.0000,9,    340.4,2,   -999.0,9,     4.47,2,     8.26,2,     0.08,2,     0.72,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.3185
  58GS20060721,   75N,   282,  1,     10,2,20060729,1441, 75.0000,   2.5000, 2345,     49.2,   1.6167,  34.9070,2,-999.0000,9,    347.1,2,   -999.0,9,     3.60,2,     4.80,2,     0.09,2,     0.58,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.6143
  58GS20060721,   75N,   282,  1,     11,2,20060729,1441, 75.0000,   2.5000, 2345,     30.6,   5.5077,  34.9730,2,-999.0000,9,    318.1,2,   -999.0,9,     1.79,2,     3.16,2,     0.11,2,     0.35,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.5052
  58GS20060721,   75N,   282,  1,     12,2,20060729,1441, 75.0000,   2.5000, 2345,      9.3,   6.5544,  34.9470,2,  34.9517,2,    330.7,2,   -999.0,9,     0.79,2,     0.92,2,     0.06,2,     0.16,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   6.5536
  58GS20060721,   75N,   283,  1,      1,2,20060729,1711, 75.0000,   3.0000, 2476,   2399.4,  -0.8501,  34.9150,2,  34.9133,2,    301.0,2,    298.9,2,    11.79,2,    14.72,2,     0.00,2,     0.98,2,    0.862,2,    0.457,2,   2162.0,2,   2302.5,2,  -0.9702
  58GS20060721,   75N,   283,  1,      2,2,20060729,1711, 75.0000,   3.0000, 2476,   2000.2,  -0.8296,  34.9150,2,  34.9124,2,    299.0,2,    298.6,2,    11.36,2,    14.76,2,     0.00,2,     0.95,2,    0.982,2,    0.505,2,   2161.1,2,   2306.9,2,  -0.9231
  58GS20060721,   75N,   283,  1,      3,2,20060729,1711, 75.0000,   3.0000, 2476,   1501.0,  -0.7572,  34.9110,2,  34.9089,2,    301.2,2,    301.7,2,    10.16,2,    14.30,2,     0.00,2,     0.96,2,    1.869,2,    0.944,2,   2161.8,2,   2304.6,2,  -0.8217
  58GS20060721,   75N,   283,  1,      4,2,20060729,1711, 75.0000,   3.0000, 2476,   1000.5,  -0.6748,  34.8970,2,  34.8928,2,    313.6,2,    314.3,2,     7.87,2,    13.41,2,     0.01,2,     0.91,2,    4.327,2,    2.015,2,   2162.5,2,   2310.4,2,  -0.7139
  58GS20060721,   75N,   283,  1,      5,2,20060729,1711, 75.0000,   3.0000, 2476,    800.4,  -0.6365,  34.8920,2,  34.8915,2,    318.4,2,    319.0,2,     7.10,2,    13.16,2,     0.01,2,     0.87,2,    5.074,2,    2.408,2,   2163.7,2,   2305.5,2,  -0.6666
  58GS20060721,   75N,   283,  1,      6,2,20060729,1711, 75.0000,   3.0000, 2476,    500.1,  -0.4756,  34.8920,2,  34.8872,2,    325.0,2,    325.7,2,     6.40,2,    12.73,2,     0.01,2,     0.84,2,    5.570,2,    2.664,2,   2162.2,2,   2300.4,2,  -0.4937
  58GS20060721,   75N,   283,  1,      7,2,20060729,1711, 75.0000,   3.0000, 2476,    400.7,  -0.3650,  34.8930,2,  34.8875,2,    326.1,2,    326.7,2,     6.20,2,    12.56,2,     0.01,2,     0.85,2,    5.673,2,    2.715,2,   2161.2,2,   2307.1,2,  -0.3795
  58GS20060721,   75N,   283,  1,      8,2,20060729,1711, 75.0000,   3.0000, 2476,    201.0,   0.0413,  34.8930,2,  34.8898,2,    328.4,2,    328.4,2,     5.76,2,    12.33,2,     0.01,2,     0.83,2,    6.038,2,    2.951,2,   2160.2,2,   -999.0,9,   0.0337
  58GS20060721,   75N,   283,  1,      9,2,20060729,1711, 75.0000,   3.0000, 2476,    101.5,   0.9993,  34.9240,2,  34.9189,2,    321.6,2,    320.9,2,     5.44,2,    12.07,2,     0.10,2,     0.82,2,    5.982,2,    2.932,2,   2158.7,2,   2311.1,2,   0.9947
  58GS20060721,   75N,   283,  1,     10,2,20060729,1711, 75.0000,   3.0000, 2476,     50.5,   2.4379,  34.9920,2,  34.9850,2,    317.6,2,    316.9,2,     5.01,2,    11.52,2,     0.20,2,     0.77,2,    6.041,2,    2.991,2,   2153.7,2,   2305.0,2,   2.4350
  58GS20060721,   75N,   283,  1,     11,2,20060729,1711, 75.0000,   3.0000, 2476,     30.7,   3.3345,  35.0210,2,  35.0198,2,    316.6,2,    314.4,2,     4.60,2,     9.98,2,     0.41,2,     0.74,2,    5.959,2,    3.004,2,   2147.2,2,   2309.6,2,   3.3325
  58GS20060721,   75N,   283,  1,     12,2,20060729,1711, 75.0000,   3.0000, 2476,      9.7,   6.4582,  34.9000,2,  34.9070,2,    327.4,2,    326.0,2,     0.07,2,     0.18,2,     0.03,2,     0.12,2,    5.508,2,    2.942,2,   2076.6,2,   2309.1,2,   6.4574
  58GS20060721,   75N,   284,  1,      1,2,20060729,1935, 75.0000,   3.5000, 3377,   3300.4,  -0.8512,  34.9110,2,  34.9072,2,    304.0,2,   -999.0,9,    12.50,2,    14.56,2,     0.00,2,     0.98,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -1.0413
  58GS20060721,   75N,   284,  1,      2,2,20060729,1935, 75.0000,   3.5000, 3377,   3000.5,  -0.8476,  34.9130,2,-999.0000,9,    301.6,2,   -999.0,9,    12.36,2,    14.47,2,     0.00,2,     0.98,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -1.0131
  58GS20060721,   75N,   284,  1,      3,2,20060729,1935, 75.0000,   3.5000, 3377,   2500.1,  -0.8565,  34.9150,2,-999.0000,9,    299.0,2,   -999.0,9,    12.19,2,    14.45,2,     0.00,2,     0.99,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9837
  58GS20060721,   75N,   284,  1,      4,9,20060729,1935, 75.0000,   3.5000, 3377,   2000.1,  -0.8276,  34.9150,2,-999.0000,9,    297.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9212
  58GS20060721,   75N,   284,  1,      5,2,20060729,1935, 75.0000,   3.5000, 3377,   1500.0,  -0.7500,  34.9100,2,  34.9064,2,    301.0,2,   -999.0,9,    10.24,2,    13.92,2,     0.00,2,     0.95,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8145
  58GS20060721,   75N,   284,  1,      6,2,20060729,1935, 75.0000,   3.5000, 3377,   1000.0,  -0.6974,  34.8970,2,-999.0000,9,    312.4,2,   -999.0,9,     8.16,2,    13.33,2,     0.00,2,     0.91,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.7363
  58GS20060721,   75N,   284,  1,      7,2,20060729,1935, 75.0000,   3.5000, 3377,    500.1,  -0.5560,  34.8910,2,-999.0000,9,    327.3,2,   -999.0,9,     6.33,2,    12.52,2,     0.01,2,     0.86,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.5738
  58GS20060721,   75N,   284,  1,      8,2,20060729,1935, 75.0000,   3.5000, 3377,    300.3,  -0.2614,  34.8940,2,  34.8892,2,    322.9,2,   -999.0,9,     6.33,2,    12.46,2,     0.01,2,     0.86,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.2723
  58GS20060721,   75N,   284,  1,      9,2,20060729,1935, 75.0000,   3.5000, 3377,    100.5,   0.4753,  34.8950,2,-999.0000,9,    332.1,2,   -999.0,9,     5.19,2,    10.26,2,     0.18,2,     0.78,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.4712
  58GS20060721,   75N,   284,  1,     10,2,20060729,1935, 75.0000,   3.5000, 3377,     50.7,   1.5679,  34.8950,2,-999.0000,9,    347.8,2,   -999.0,9,     3.14,2,     4.49,2,     0.08,2,     0.58,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.5654
  58GS20060721,   75N,   284,  1,     11,2,20060729,1935, 75.0000,   3.5000, 3377,     30.1,   5.5215,  34.9360,2,-999.0000,9,    323.1,2,   -999.0,9,     0.87,2,     1.47,2,     0.06,2,     0.25,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.5191
  58GS20060721,   75N,   284,  1,     12,2,20060729,1935, 75.0000,   3.5000, 3377,     10.4,   6.1165,  34.8650,2,  34.8712,2,    329.1,2,   -999.0,9,     0.17,2,     0.00,2,     0.03,2,     0.11,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   6.1156
  58GS20060721,   75N,   285,  1,      1,2,20060729,2230, 75.0000,   4.0000, 2991,   2949.2,  -0.8566,  34.9130,2,  34.9073,2,    302.6,2,    299.9,2,    12.17,2,    14.69,2,     0.00,2,     0.96,2,    0.839,2,    0.483,2,   2158.7,2,   2303.8,2,  -1.0178
  58GS20060721,   75N,   285,  1,      2,2,20060729,2230, 75.0000,   4.0000, 2991,   2499.5,  -0.8681,  34.9140,2,  34.9080,2,    300.1,2,    299.8,2,    11.97,2,    14.65,2,     0.00,2,     0.97,2,    0.831,2,    0.387,2,   2161.0,2,   2300.1,2,  -0.9950
  58GS20060721,   75N,   285,  1,      3,2,20060729,2230, 75.0000,   4.0000, 2991,   2000.4,  -0.8427,  34.9150,2,  34.9092,2,    297.9,2,    298.9,2,    11.48,2,    14.54,2,     0.01,2,     0.97,2,    0.984,2,    0.522,2,   2160.2,2,   2304.2,2,  -0.9360
  58GS20060721,   75N,   285,  1,      4,2,20060729,2230, 75.0000,   4.0000, 2991,   1499.6,  -0.7529,  34.9110,2,  34.9068,2,    300.5,2,    301.9,2,    10.23,2,    14.15,2,     0.01,2,     0.95,2,    1.934,2,    0.961,2,   2162.1,2,   2299.5,2,  -0.8173
  58GS20060721,   75N,   285,  1,      5,2,20060729,2230, 75.0000,   4.0000, 2991,   1000.0,  -0.7102,  34.8970,2,  34.8917,2,    312.9,2,    314.4,2,     7.97,2,    13.36,2,     0.01,2,     0.90,2,    4.450,2,    2.303,2,   2163.0,2,   2301.5,2,  -0.7490
  58GS20060721,   75N,   286,  1,      1,2,20060730,0043, 75.0000,   4.0000, 3006,    999.4,  -0.7047,  34.8960,2,  34.8931,2,    315.3,2,    314.5,2,     7.96,2,    13.32,2,     0.00,2,     0.90,2,    4.388,2, -999.000,9,   2162.4,2,   2303.6,2,  -0.7435
  58GS20060721,   75N,   286,  1,      2,2,20060730,0043, 75.0000,   4.0000, 3006,    800.2,  -0.6298,  34.8960,2,  34.8905,2,    314.7,2,    314.1,2,     7.65,2,    13.26,2,     0.01,2,     0.90,2,    4.562,2,    2.237,2,   2162.5,2,   2301.3,2,  -0.6599
  58GS20060721,   75N,   286,  1,      3,2,20060730,0043, 75.0000,   4.0000, 3006,    500.5,  -0.5395,  34.8920,2,  34.8846,2,    325.3,2,    325.1,2,     6.46,2,    12.64,2,     0.01,2,     0.86,2,    5.706,2,    2.816,2,   2162.3,2,   2303.8,2,  -0.5573
  58GS20060721,   75N,   286,  1,      4,2,20060730,0043, 75.0000,   4.0000, 3006,    400.5,  -0.4639,  34.8910,2,  34.8839,2,    326.1,2,    326.4,2,     6.31,2,    12.49,2,     0.01,2,     0.85,2,    5.641,2,    2.677,2,   2163.9,2,   2301.1,2,  -0.4781
  58GS20060721,   75N,   286,  1,      5,2,20060730,0043, 75.0000,   4.0000, 3006,    300.3,  -0.3280,  34.8930,2,  34.8874,2,    325.1,2,    325.0,2,     6.21,2,    12.49,2,     0.02,2,     0.84,2,    5.747,2,    2.967,2,   2163.2,2,   2309.3,2,  -0.3387
  58GS20060721,   75N,   286,  1,      6,2,20060730,0043, 75.0000,   4.0000, 3006,    200.4,  -0.0681,  34.8920,2,  34.8867,2,    328.2,2,    328.2,2,     5.70,2,    12.12,2,     0.09,2,     0.83,2,    6.215,2,    3.325,2,   2162.1,2,   2304.0,2,  -0.0755
  58GS20060721,   75N,   286,  1,      7,2,20060730,0043, 75.0000,   4.0000, 3006,    149.9,   0.2065,  34.8930,2,  34.8898,2,    329.9,2,    328.5,2,     5.33,2,    11.45,2,     0.14,2,     0.81,2,    6.126,2,    3.305,2,   2160.4,2,   2305.5,2,   0.2007
  58GS20060721,   75N,   286,  1,      8,2,20060730,0043, 75.0000,   4.0000, 3006,     99.9,   0.6354,  34.8950,2,  34.8908,2,    335.1,2,    335.1,2,     4.67,2,     9.33,2,     0.14,2,     0.74,2,    6.586,2,    3.373,2,   2155.9,2,   2306.6,2,   0.6312
  58GS20060721,   75N,   286,  1,      9,2,20060730,0043, 75.0000,   4.0000, 3006,     75.0,   0.9404,  34.9030,2,  34.8949,2,    336.1,2,    336.4,2,     4.66,2,     8.85,2,     0.20,2,     0.72,2,    6.657,2,    3.462,2,   2152.8,2,   2305.7,2,   0.9371
  58GS20060721,   75N,   286,  1,     10,2,20060730,0043, 75.0000,   4.0000, 3006,     49.8,   1.4914,  34.9070,2,  34.9051,2,    344.5,2,    342.1,2,     3.66,2,     6.28,2,     0.15,2,     0.63,2,    6.708,2,    3.561,2,   2141.4,2,   2307.4,2,   1.4890
  58GS20060721,   75N,   286,  1,     11,2,20060730,0043, 75.0000,   4.0000, 3006,     30.1,   5.3303,  34.9700,2,  34.9695,2,    317.1,2,    319.4,2,     2.48,2,     4.11,2,     0.15,2,     0.45,2,    5.860,2,    3.101,2,   2112.0,2,   2309.0,2,   5.3279
  58GS20060721,   75N,   286,  1,     12,2,20060730,0043, 75.0000,   4.0000, 3006,      6.7,   7.2885,  34.9470,2,  34.9564,2,    328.3,2,    326.3,2,     0.71,2,     0.93,2,     0.05,2,     0.16,2,    5.332,2,    2.848,2,   2078.9,2,   2308.5,2,   7.2879
  58GS20060721,   75N,   287,  1,      1,2,20060730,0225, 75.0000,   4.5000, 3053,   3000.1,  -0.8575,  34.9120,2,  34.9066,2,    303.1,2,   -999.0,9,    12.23,2,    14.61,2,     0.00,2,     0.98,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -1.0227
  58GS20060721,   75N,   287,  1,      2,2,20060730,0225, 75.0000,   4.5000, 3053,   2500.1,  -0.8584,  34.9140,2,-999.0000,9,    300.0,2,   -999.0,9,    11.86,2,    14.56,2,     0.00,2,     0.98,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9855
  58GS20060721,   75N,   287,  1,      3,2,20060730,0225, 75.0000,   4.5000, 3053,   1999.6,  -0.8119,  34.9140,2,-999.0000,9,    298.1,2,   -999.0,9,    11.12,2,    14.47,2,     0.00,2,     0.97,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9057
  58GS20060721,   75N,   287,  1,      4,2,20060730,0225, 75.0000,   4.5000, 3053,   1499.9,  -0.7576,  34.9040,2,  34.9029,2,    306.5,2,   -999.0,9,     9.33,2,    13.85,2,     0.01,2,     0.91,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8220
  58GS20060721,   75N,   287,  1,      5,2,20060730,0225, 75.0000,   4.5000, 3053,   1000.4,  -0.6422,  34.8970,2,-999.0000,9,    312.4,2,   -999.0,9,     7.71,2,    13.30,2,     0.01,2,     0.88,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.6816
  58GS20060721,   75N,   287,  1,      6,2,20060730,0225, 75.0000,   4.5000, 3053,    800.2,  -0.5853,  34.8940,2,-999.0000,9,    316.6,2,   -999.0,9,     7.10,2,    12.93,2,     0.01,2,     0.87,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.6157
  58GS20060721,   75N,   287,  1,      7,2,20060730,0225, 75.0000,   4.5000, 3053,    500.8,  -0.3278,  34.8950,2,-999.0000,9,    322.0,2,   -999.0,9,     6.40,2,    12.57,2,     0.01,2,     0.84,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.3465
  58GS20060721,   75N,   287,  1,      8,2,20060730,0225, 75.0000,   4.5000, 3053,    201.0,   0.0696,  34.8930,2,  34.8909,2,    328.1,2,   -999.0,9,     5.71,2,    12.22,2,     0.02,2,     0.82,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.0620
  58GS20060721,   75N,   287,  1,      9,2,20060730,0225, 75.0000,   4.5000, 3053,    100.5,   0.9158,  34.9130,2,-999.0000,9,    326.7,2,   -999.0,9,     5.22,2,    11.09,2,     0.26,2,     0.75,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   0.9114
