EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,ID,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,DEGC
  58AA19991003,   GNS,   108,  1,     10,2,19991010, 71.7500,  19.7222,  263,      8.2,   8.1560,  34.6065,2,-999.0000,9,     1.95,2,     2.93,2,     0.17,2,     0.27,2,   -999.0,9,   -999.0,9,     8446,   8.1552
  58AA19991003,   GNS,   109,  1,      1,2,19991010, 71.5000,  19.7767,  230,    222.2,   6.6445,  35.1303,2,-999.0000,9,     4.59,2,    10.54,2,     0.04,2,     0.91,2,   2142.2,2,   2302.4,2,     8449,   6.6242
  58AA19991003,   GNS,   109,  1,      2,2,19991010, 71.5000,  19.7767,  230,    203.6,   6.6482,  35.1303,2,  35.1360,2,     5.08,2,    11.72,2,     0.03,2,     0.89,2,   2145.3,2,   2305.1,2,     8450,   6.6296
  58AA19991003,   GNS,   109,  1,      3,2,19991010, 71.5000,  19.7767,  230,    152.9,   6.6996,  35.1248,2,-999.0000,9,     5.08,2,    11.81,2,     0.03,2,     0.84,2,   2149.0,2,   2304.6,2,     8451,   6.6856
  58AA19991003,   GNS,   109,  1,      4,2,19991010, 71.5000,  19.7767,  230,    102.2,   7.4034,  35.1311,2,-999.0000,9,     4.78,2,  -999.00,9,     0.01,2,  -999.00,9,   2133.6,2,   2307.1,2,     8452,   7.3936
  58AA19991003,   GNS,   109,  1,      5,2,19991010, 71.5000,  19.7767,  230,     77.5,   7.7522,  35.0338,2,-999.0000,9,     3.81,2,  -999.00,9,     0.01,2,  -999.00,9,   2126.0,2,   2302.7,2,     8453,   7.7446
  58AA19991003,   GNS,   109,  1,      6,2,19991010, 71.5000,  19.7767,  230,     52.8,   8.3016,  34.6608,2,-999.0000,9,     2.25,2,     3.81,2,     0.13,2,  -999.00,9,   2097.8,2,   2296.4,2,     8454,   8.2962
  58AA19991003,   GNS,   109,  1,      7,2,19991010, 71.5000,  19.7767,  230,     33.2,   8.3128,  34.4889,2,-999.0000,9,     0.78,2,     0.59,2,     0.08,2,     0.08,2,   2084.6,2,   2297.9,2,     8455,   8.3094
  58AA19991003,   GNS,   109,  1,      8,2,19991010, 71.5000,  19.7767,  230,     23.3,   8.3483,  34.4266,2,  34.4300,2,     1.07,2,     0.88,2,     0.21,2,     0.12,2,   2080.3,2,   2284.4,2,     8456,   8.3459
  58AA19991003,   GNS,   109,  1,      9,2,19991010, 71.5000,  19.7767,  230,     13.7,   8.4104,  34.3168,2,-999.0000,9,     1.95,2,     1.86,2,     0.15,2,     0.29,2,   2074.2,2,   2279.2,2,     8457,   8.4090
  58AA19991003,   GNS,   110,  1,      1,2,19991010, 71.3333,  19.8133,  205,    189.2,   6.7773,  35.1610,2,-999.0000,9,     5.37,2,    12.11,2,     0.03,2,     0.78,2,   -999.0,9,   -999.0,9,     8459,   6.7599
  58AA19991003,   GNS,   110,  1,      2,2,19991010, 71.3333,  19.8133,  205,    149.8,   6.9409,  35.1582,2,  35.1670,2,     4.39,2,    10.45,2,     0.02,2,     0.67,2,   -999.0,9,   -999.0,9,     8460,   6.9269
  58AA19991003,   GNS,   110,  1,      3,2,19991010, 71.3333,  19.8133,  205,     99.3,   7.4779,  35.0934,2,-999.0000,9,     3.91,2,     9.47,2,     0.02,2,     0.62,2,   -999.0,9,   -999.0,9,     8461,   7.4683
  58AA19991003,   GNS,   110,  1,      4,2,19991010, 71.3333,  19.8133,  205,     76.1,   7.8609,  35.0343,2,-999.0000,9,     2.44,2,     4.88,2,     0.15,2,     0.33,2,   -999.0,9,   -999.0,9,     8462,   7.8533
  58AA19991003,   GNS,   110,  1,      6,2,19991010, 71.3333,  19.8133,  205,     32.3,   9.0371,  34.8585,2,-999.0000,9,     1.95,2,     3.03,2,     0.21,2,     0.23,2,   -999.0,9,   -999.0,9,     8463,   9.0336
  58AA19991003,   GNS,   111,  1,      1,2,19991010, 71.1667,  19.8518,  212,    200.6,   6.8604,  35.1243,2,  35.1300,2,     4.00,2,     8.79,2,     0.03,2,     0.64,2,   -999.0,9,   -999.0,9,     8471,   6.8418
  58AA19991003,   GNS,   111,  1,      2,2,19991010, 71.1667,  19.8518,  212,    151.3,   6.8843,  35.1219,2,-999.0000,9,     4.78,2,     8.88,2,     0.02,2,     0.68,2,   -999.0,9,   -999.0,9,     8472,   6.8703
  58AA19991003,   GNS,   111,  1,      3,2,19991010, 71.1667,  19.8518,  212,    101.9,   7.5322,  35.0327,2,-999.0000,9,     4.10,2,     9.86,2,     0.01,2,     0.66,2,   -999.0,9,   -999.0,9,     8473,   7.5223
  58AA19991003,   GNS,   111,  1,      4,2,19991010, 71.1667,  19.8518,  212,     76.9,   8.3097,  34.9047,2,-999.0000,9,     3.52,2,     8.49,2,     0.01,2,     0.62,2,   -999.0,9,   -999.0,9,     8474,   8.3018
  58AA19991003,   GNS,   111,  1,      5,2,19991010, 71.1667,  19.8518,  212,     52.8,   8.9852,  34.8858,2,-999.0000,9,     2.64,2,     5.76,2,     0.09,2,     0.51,2,   -999.0,9,   -999.0,9,     8475,   8.9795
  58AA19991003,   GNS,   111,  1,      6,2,19991010, 71.1667,  19.8518,  212,     32.8,   8.9277,  34.6060,2,-999.0000,9,     2.05,2,     3.61,2,     0.21,2,     0.43,2,   -999.0,9,   -999.0,9,     8476,   8.9242
  58AA19991003,   GNS,   111,  1,      7,2,19991010, 71.1667,  19.8518,  212,     22.2,   8.7354,  34.3631,2,-999.0000,9,     1.95,2,     2.74,2,     0.18,2,     0.29,2,   -999.0,9,   -999.0,9,     8477,   8.7331
  58AA19991003,   GNS,   112,  1,      1,2,19991010, 71.0000,  19.8833,  187,    180.1,   6.7748,  35.0204,2,  35.0260,2,     5.47,2,    12.01,2,     0.03,2,     0.84,2,   2143.1,2,   2305.6,2,     8478,   6.7582
  58AA19991003,   GNS,   112,  1,      2,2,19991010, 71.0000,  19.8833,  187,    145.3,   6.8918,  34.9841,2,-999.0000,9,     5.08,2,    11.52,2,     0.02,2,     0.80,2,   2135.6,2,   2304.0,2,     8479,   6.8784
  58AA19991003,   GNS,   112,  1,      3,2,19991010, 71.0000,  19.8833,  187,     89.3,   8.1066,  34.8872,2,-999.0000,9,     3.61,2,     8.30,2,     0.02,2,     0.59,2,   2117.5,2,   2307.1,2,     8480,   8.0976
  58AA19991003,   GNS,   112,  1,      4,2,19991010, 71.0000,  19.8833,  187,     71.6,   8.9616,  34.8657,2,-999.0000,9,     2.83,2,     5.76,2,     0.16,2,     0.51,2,   2103.4,2,   2300.3,2,     8481,   8.9539
  58AA19991003,   GNS,   112,  1,      5,2,19991010, 71.0000,  19.8833,  187,     51.6,   8.8768,  34.7165,2,-999.0000,9,     2.83,2,     5.86,2,     0.10,2,     0.49,2,   2108.0,2,   2295.5,2,     8482,   8.8713
  58AA19991003,   GNS,   112,  1,      6,2,19991010, 71.0000,  19.8833,  187,     33.0,   9.0688,  34.4681,2,-999.0000,9,     2.54,2,     5.18,2,     0.11,2,     0.43,2,   2088.9,2,   2286.8,2,     8483,   9.0653
  58AA19991003,   GNS,   112,  1,      7,2,19991010, 71.0000,  19.8833,  187,     24.6,   8.9056,  34.1391,2,-999.0000,9,     2.25,2,     3.71,2,     0.21,2,     0.36,2,   2080.0,2,   2275.7,3,     8484,   8.9030
  58AA19991003,   GNS,   112,  1,      9,2,19991010, 71.0000,  19.8833,  187,      8.5,   8.6096,  33.9273,2,  34.5930,3,     3.91,2,     8.31,2,     0.06,2,     0.63,2,   2125.5,2,   2295.0,3,     8485,   8.6087
  58AA19991003,   GNS,   113,  1,      1,2,19991011, 70.8333,  19.9167,  180,    174.5,   6.9767,  35.0023,2,-999.0000,9,     5.17,2,    11.52,2,     0.03,2,     0.82,2,   -999.0,9,   -999.0,9,     8486,   6.9604
  58AA19991003,   GNS,   113,  1,      2,2,19991011, 70.8333,  19.9167,  180,    148.0,   7.1413,  34.9850,2,-999.0000,9,     4.88,2,    11.13,2,     0.03,2,     0.80,2,   -999.0,9,   -999.0,9,     8487,   7.1273
  58AA19991003,   GNS,   113,  1,      3,2,19991011, 70.8333,  19.9167,  180,    100.2,   8.1177,  34.8696,2,-999.0000,9,     3.81,2,     8.69,2,     0.03,2,     0.65,2,   -999.0,9,   -999.0,9,     8488,   8.1076
  58AA19991003,   GNS,   113,  1,      4,2,19991011, 70.8333,  19.9167,  180,     77.5,   8.2062,  34.7916,2,-999.0000,9,     3.71,2,     8.20,2,     0.03,2,     0.62,2,   -999.0,9,   -999.0,9,     8489,   8.1983
  58AA19991003,   GNS,   113,  1,      5,2,19991011, 70.8333,  19.9167,  180,     53.5,   8.5202,  34.7113,2,-999.0000,9,     3.42,2,     7.32,2,     0.04,2,     0.57,2,   -999.0,9,   -999.0,9,     8490,   8.5147
  58AA19991003,   GNS,   113,  1,      7,2,19991011, 70.8333,  19.9167,  180,     33.1,   8.8630,  34.5268,2,-999.0000,9,     2.93,2,     5.86,2,     0.14,2,     0.49,2,   -999.0,9,   -999.0,9,     8491,   8.8595
  58AA19991003,   GNS,   113,  1,      9,2,19991011, 70.8333,  19.9167,  180,     14.0,   8.8498,  33.9189,2,  33.8660,2,     1.86,2,     2.05,2,     0.20,2,     0.27,2,   -999.0,9,   -999.0,9,     8492,   8.8483
  58AA19991003,   GNS,   113,  1,     10,2,19991011, 70.8333,  19.9167,  180,      8.7,   8.8010,  33.8063,2,-999.0000,9,     1.86,2,     1.95,2,     0.19,2,     0.26,2,   -999.0,9,   -999.0,9,     8493,   8.8001
  58AA19991003,   GNS,   114,  1,      1,2,19991011, 70.6667,  19.9617,  153,    152.3,   7.2047,  35.0288,2,-999.0000,9,     4.59,2,    10.74,2,     0.04,2,     0.76,2,   -999.0,9,   -999.0,9,     8494,   7.1902
  58AA19991003,   GNS,   114,  1,      2,2,19991011, 70.6667,  19.9617,  153,    100.8,   8.5268,  34.8703,2,  34.8960,2,     3.52,2,     8.01,2,     0.05,2,     0.62,2,   -999.0,9,   -999.0,9,     8495,   8.5163
  58AA19991003,   GNS,   114,  1,      3,2,19991011, 70.6667,  19.9617,  153,     72.7,   8.9720,  34.6576,2,-999.0000,9,     2.93,2,     6.25,2,     0.10,2,     0.50,2,   -999.0,9,   -999.0,9,     8496,   8.9642
  58AA19991003,   GNS,   114,  1,      4,2,19991011, 70.6667,  19.9617,  153,     48.2,   9.2531,  34.3726,2,-999.0000,9,     2.54,2,     4.98,2,     0.25,2,     0.43,2,   -999.0,9,   -999.0,9,     8497,   9.2479
  58AA19991003,   GNS,   114,  1,      9,2,19991011, 70.6667,  19.9617,  153,     33.0,   9.1848,  33.7665,2,-999.0000,9,     3.13,2,     6.45,2,     0.10,2,     0.51,2,   -999.0,9,   -999.0,9,     8498,   9.1813
  58AA19991003,   GNS,   114,  1,     10,2,19991011, 70.6667,  19.9617,  153,     23.8,   9.1033,  33.6915,2,-999.0000,9,     1.86,2,     2.15,2,     0.20,2,     0.27,2,   -999.0,9,   -999.0,9,     8499,   9.1008
  58AA19991003,   GNS,   114,  1,     11,2,19991011, 70.6667,  19.9617,  153,     11.4,   8.9992,  33.5348,2,-999.0000,9,     1.76,2,     1.66,2,     0.19,2,     0.23,2,   -999.0,9,   -999.0,9,     8500,   8.9980
  58AA19991003,   GNS,   114,  1,     12,2,19991011, 70.6667,  19.9617,  153,      7.4,   9.0025,  33.5358,2,  33.5440,2,     1.76,2,     1.66,2,     0.19,2,     0.24,2,   -999.0,9,   -999.0,9,     8501,   9.0017
  58AA19991003,   GNS,   115,  1,      1,2,19991011, 70.5000,  20.0000,  130,    122.0,   8.0738,  34.8916,2,  34.8940,2,     4.00,2,     9.08,2,     0.03,2,     0.63,2,   -999.0,9,   -999.0,9,     8502,   8.0615
  58AA19991003,   GNS,   115,  1,      2,2,19991011, 70.5000,  20.0000,  130,    100.2,   8.2512,  34.8440,2,-999.0000,9,     3.81,2,     8.69,2,     0.03,2,     0.64,2,   -999.0,9,   -999.0,9,     8503,   8.2410
  58AA19991003,   GNS,   115,  1,      3,2,19991011, 70.5000,  20.0000,  130,     75.7,   9.0588,  34.6045,2,-999.0000,9,     2.83,2,     5.96,2,     0.14,2,     0.51,2,   -999.0,9,   -999.0,9,     8504,   9.0506
  58AA19991003,   GNS,   115,  1,      4,2,19991011, 70.5000,  20.0000,  130,     50.0,   9.3022,  34.4133,2,-999.0000,9,     2.44,2,     4.49,2,     0.23,2,     0.38,2,   -999.0,9,   -999.0,9,     8505,   9.2967
  58AA19991003,   GNS,   115,  1,      9,2,19991011, 70.5000,  20.0000,  130,     28.9,   9.6334,  33.7094,2,-999.0000,9,     2.05,2,     3.23,2,     0.26,2,     0.32,2,   -999.0,9,   -999.0,9,     8506,   9.6302
  58AA19991003,   GNS,   115,  1,     10,2,19991011, 70.5000,  20.0000,  130,     19.1,   9.3185,  33.2954,2,-999.0000,9,     1.66,2,     1.76,2,     0.19,2,     0.16,2,   -999.0,9,   -999.0,9,     8507,   9.3165
  58AA19991003,   GNS,   115,  1,     11,2,19991011, 70.5000,  20.0000,  130,      9.9,   9.3141,  33.2917,2,-999.0000,9,     1.66,2,     1.56,2,     0.18,2,     0.22,2,   -999.0,9,   -999.0,9,     8508,   9.3130
  58AA19991003,   GNS,   115,  1,     12,2,19991011, 70.5000,  20.0000,  130,      5.3,   9.3123,  33.2919,2,  33.2970,2,     1.66,2,     1.56,2,     0.18,2,     0.24,2,   -999.0,9,   -999.0,9,     8509,   9.3117
END_DATA
