EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  58AA19940224,   GNS,     8,  1,      7,2,19940301, 75.0000,   3.0000, 2824,     58.5,  -1.2370,  34.7630,2,  34.7970,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.18,2,     0.95,2, -999.000,9, -999.000,9, -999.000,9,   2153.4,2,   2280.3,2,   -1.23848
  58AA19940224,   GNS,     8,  1,      6,2,19940301, 75.0000,   3.0000, 2824,     80.5,  -1.2150,  34.7650,2,  34.7940,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.22,2,     0.91,2, -999.000,9, -999.000,9, -999.000,9,   2153.5,2,   2284.8,2,   -1.21707
  58AA19940224,   GNS,     8,  1,      5,2,19940301, 75.0000,   3.0000, 2824,    105.5,  -1.2180,  34.7660,2,  34.7950,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.19,2,     1.02,2, -999.000,9, -999.000,9, -999.000,9,   2159.9,2,   2276.1,2,   -1.22073
  58AA19940224,   GNS,     8,  1,      4,2,19940301, 75.0000,   3.0000, 2824,    131.5,  -1.1880,  34.7710,2,  34.7970,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.36,2,     0.95,2, -999.000,9, -999.000,9, -999.000,9,   2155.2,2,   2280.4,2,   -1.19147
  58AA19940224,   GNS,     8,  1,      3,2,19940301, 75.0000,   3.0000, 2824,    155.5,  -1.1000,  34.7780,2,  34.8020,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.18,2,     0.91,2, -999.000,9, -999.000,9, -999.000,9,   2152.8,2,   2278.6,2,   -1.10426
  58AA19940224,   GNS,     8,  1,      2,2,19940301, 75.0000,   3.0000, 2824,    204.5,  -0.8890,  34.8020,2,  34.8420,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.20,2,     1.10,2, -999.000,9, -999.000,9, -999.000,9,   2155.6,2,   2272.1,2,  -0.895081
  58AA19940224,   GNS,     8,  1,      1,2,19940301, 75.0000,   3.0000, 2824,    254.5,  -0.4710,  34.8570,2,  34.8810,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9,   2159.4,2,   2276.9,2,  -0.479622
  58AA19940224,   GNS,     8,  1,     12,2,19940301, 75.0000,   3.0000, 2824,    305.5,  -0.5740,  34.8580,2,  34.8890,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.17,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,   2157.8,2,   2281.1,2,  -0.584228
  58AA19940224,   GNS,     8,  1,     11,2,19940301, 75.0000,   3.0000, 2824,    505.5,  -0.8920,  34.8530,2,  34.8770,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.27,2,     1.12,2, -999.000,9, -999.000,9, -999.000,9,   2152.8,2,   2283.1,2,    -0.9085
  58AA19940224,   GNS,     8,  1,     10,2,19940301, 75.0000,   3.0000, 2824,    609.5,  -0.8990,  34.8580,2,  34.8770,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.20,2,     1.05,2, -999.000,9, -999.000,9, -999.000,9,   2154.8,2,   2283.6,2,  -0.919455
  58AA19940224,   GNS,     8,  1,      9,2,19940301, 75.0000,   3.0000, 2824,    711.5,  -0.8870,  34.8660,2,  34.8960,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.15,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,   2156.0,2,   2282.3,2,  -0.911635
  58AA19940224,   GNS,     8,  1,      8,2,19940301, 75.0000,   3.0000, 2824,    811.5,  -0.8110,  34.8790,2,  34.8950,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.21,2,     0.80,3, -999.000,9, -999.000,9, -999.000,9,   2153.9,2,   2284.9,2,  -0.840382
  58AA19940224,   GNS,     8,  1,      7,2,19940301, 75.0000,   3.0000, 2824,    911.5,  -0.7940,  34.8870,2,  34.9050,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.18,2,     1.08,2, -999.000,9, -999.000,9, -999.000,9,   2154.7,2,   2280.3,2,  -0.827982
  58AA19940224,   GNS,     8,  1,      6,2,19940301, 75.0000,   3.0000, 2824,   1011.5,  -0.8210,  34.8890,2,  34.9040,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.17,2,     1.11,2, -999.000,9, -999.000,9, -999.000,9,   2157.7,2,   2280.9,2,  -0.859411
  58AA19940224,   GNS,     8,  1,      5,2,19940301, 75.0000,   3.0000, 2824,   1209.5,  -0.9030,  34.8900,2,  34.9050,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.18,2,     1.11,2, -999.000,9, -999.000,9, -999.000,9,   2158.8,2,   2282.6,2,  -0.950292
  58AA19940224,   GNS,     8,  1,      4,2,19940301, 75.0000,   3.0000, 2824,   1517.5,  -0.9800,  34.8920,2,  34.9050,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     1.08,2, -999.000,9, -999.000,9, -999.000,9,   2161.0,2,   2289.6,2,    -1.0426
  58AA19940224,   GNS,     8,  1,      3,2,19940301, 75.0000,   3.0000, 2824,   1708.5,  -0.9810,  34.8950,2,  34.9090,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.19,2,     1.14,2, -999.000,9, -999.000,9, -999.000,9,   2159.6,2,   -999.0,9,   -1.05439
  58AA19940224,   GNS,     8,  1,      2,2,19940301, 75.0000,   3.0000, 2824,   2006.5,  -0.9990,  34.8960,2,  34.9100,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.17,2,     1.24,2, -999.000,9, -999.000,9, -999.000,9,   2159.6,2,   2289.5,2,   -1.09019
  58AA19940224,   GNS,     8,  1,      1,2,19940301, 75.0000,   3.0000, 2824,   2306.5,  -1.0220,  34.8950,2,  34.9140,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.20,2,     1.17,2, -999.000,9, -999.000,9, -999.000,9,   2161.4,2,   2292.0,2,   -1.13244
  58AA19940224,   GNS,     8,  1,     12,2,19940301, 75.0000,   3.0000, 2824,   2515.5,  -1.0250,  34.8940,2,  34.9050,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.27,2,     1.09,2, -999.000,9, -999.000,9, -999.000,9,   2163.6,2,   2280.7,2,   -1.14992
  58AA19940224,   GNS,     9,  1,     10,2,19940302, 75.0000,   0.0000, 3741,      8.5,  -1.3600,  34.7920,2,  34.8120,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9,   2150.4,2,   2274.3,2,    -1.3602
  58AA19940224,   GNS,     9,  1,      9,2,19940302, 75.0000,   0.0000, 3741,     13.5,  -1.3640,  34.7910,2,  34.8120,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     0.91,2, -999.000,9, -999.000,9, -999.000,9,   2150.3,2,   2278.1,2,   -1.36432
  58AA19940224,   GNS,     9,  1,      8,2,19940302, 75.0000,   0.0000, 3741,     23.5,  -1.3640,  34.7910,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9,   2152.2,2,   -999.0,9,   -1.36456
  58AA19940224,   GNS,     9,  1,      7,2,19940302, 75.0000,   0.0000, 3741,     34.5,  -1.3570,  34.7920,2,  34.8120,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.13,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9,   2150.9,2,   2272.8,2,   -1.35783
  58AA19940224,   GNS,     9,  1,      6,2,19940302, 75.0000,   0.0000, 3741,     54.5,  -1.3570,  34.7920,2,  34.8120,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.23,2,     1.07,2, -999.000,9, -999.000,9, -999.000,9,   2151.6,2,   2278.9,2,   -1.35832
  58AA19940224,   GNS,     9,  1,      5,2,19940302, 75.0000,   0.0000, 3741,     78.5,  -1.3550,  34.7930,2,  34.8120,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.13,2,     1.80,4, -999.000,9, -999.000,9, -999.000,9,   2151.5,2,   2274.1,2,   -1.35692
  58AA19940224,   GNS,     9,  1,      4,2,19940302, 75.0000,   0.0000, 3741,    103.5,  -1.3530,  34.7940,2,  34.8140,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.13,2,     1.80,4, -999.000,9, -999.000,9, -999.000,9,   2149.6,2,   2278.4,2,   -1.35556
  58AA19940224,   GNS,     9,  1,      3,2,19940302, 75.0000,   0.0000, 3741,    128.5,  -1.3380,  34.7960,2,  34.8170,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.20,2,     1.80,4, -999.000,9, -999.000,9, -999.000,9,   2150.1,2,   2275.9,2,   -1.34123
  58AA19940224,   GNS,     9,  1,      2,2,19940302, 75.0000,   0.0000, 3741,    152.5,  -1.3740,  34.8020,2,  34.8180,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,   2150.7,2,   2276.8,2,   -1.37782
  58AA19940224,   GNS,     9,  1,      1,2,19940302, 75.0000,   0.0000, 3741,    201.5,  -1.3940,  34.8000,2,  34.8180,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     0.94,2, -999.000,9, -999.000,9, -999.000,9,   2147.0,2,   2274.8,2,   -1.39911
  58AA19940224,   GNS,     9,  1,     12,2,19940302, 75.0000,   0.0000, 3741,    252.5,  -1.4010,  34.8020,2,  34.8220,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9,   2152.9,2,   2280.2,2,   -1.40751
  58AA19940224,   GNS,     9,  1,     11,2,19940302, 75.0000,   0.0000, 3741,    302.5,  -0.8250,  34.8460,2,  34.8260,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9,   2154.3,2,   2278.5,2,  -0.834466
  58AA19940224,   GNS,     9,  1,     10,2,19940302, 75.0000,   0.0000, 3741,    411.5,  -0.7970,  34.8560,2,  34.8710,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,   2152.0,2,   2275.5,2,  -0.810403
  58AA19940224,   GNS,     9,  1,      9,2,19940302, 75.0000,   0.0000, 3741,    498.5,  -0.8660,  34.8560,2,  34.8680,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     1.02,2, -999.000,9, -999.000,9, -999.000,9,   2154.3,2,   2282.5,2,  -0.882351
  58AA19940224,   GNS,     9,  1,      8,2,19940302, 75.0000,   0.0000, 3741,    592.5,  -0.9030,  34.8590,2,  34.8720,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     1.06,2, -999.000,9, -999.000,9, -999.000,9,   2154.6,2,   2282.1,2,  -0.922772
  58AA19940224,   GNS,     9,  1,      7,2,19940302, 75.0000,   0.0000, 3741,    788.5,  -0.8740,  34.8690,2,  34.8800,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,   2149.2,3,   2281.7,2,  -0.901953
  58AA19940224,   GNS,     9,  1,      6,2,19940302, 75.0000,   0.0000, 3741,    987.5,  -0.7960,  34.8520,3,  34.8960,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     1.08,2, -999.000,9, -999.000,9, -999.000,9,   2156.0,2,   2279.3,2,  -0.833419
  58AA19940224,   GNS,     9,  1,      5,2,19940302, 75.0000,   0.0000, 3741,   1088.5,  -0.8110,  34.8880,2,  34.9020,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     1.08,2, -999.000,9, -999.000,9, -999.000,9,   2154.6,2,   2277.8,2,  -0.853185
  58AA19940224,   GNS,     9,  1,      4,2,19940302, 75.0000,   0.0000, 3741,   1186.5,  -0.8560,  34.8890,2,  34.8960,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.16,2,     1.07,2, -999.000,9, -999.000,9, -999.000,9,   2154.3,2,   2286.4,2,  -0.902601
  58AA19940224,   GNS,     9,  1,      3,2,19940302, 75.0000,   0.0000, 3741,   1282.5,  -0.8950,  34.8890,2,  34.9010,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.18,2,     1.06,2, -999.000,9, -999.000,9, -999.000,9,   2152.5,2,   2279.9,2,  -0.946075
  58AA19940224,   GNS,     9,  1,      2,2,19940302, 75.0000,   0.0000, 3741,   1483.5,  -0.9570,  34.8880,2,  34.9010,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.19,2,     1.09,2, -999.000,9, -999.000,9, -999.000,9,   2150.1,3,   2279.5,2,   -1.01801
  58AA19940224,   GNS,     9,  1,      1,2,19940302, 75.0000,   0.0000, 3741,   1685.5,  -0.9900,  34.8890,2,  34.9030,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.19,2,     1.12,2, -999.000,9, -999.000,9, -999.000,9,   2156.6,2,   2276.0,2,   -1.06192
  58AA19940224,   GNS,     9,  1,     12,2,19940302, 75.0000,   0.0000, 3741,   1880.5,  -1.0000,  34.8920,2,  34.9020,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     1.08,2, -999.000,9, -999.000,9, -999.000,9,   2158.8,2,   2283.3,2,   -1.08335
  58AA19940224,   GNS,     9,  1,     11,2,19940302, 75.0000,   0.0000, 3741,   2014.5,  -1.0010,  34.8930,2,  34.9050,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.20,2,     1.67,4, -999.000,9, -999.000,9, -999.000,9,   2157.5,2,   2284.2,2,   -1.09265
  58AA19940224,   GNS,     9,  1,     10,2,19940302, 75.0000,   0.0000, 3741,   2113.5,  -1.0010,  34.8940,2,  34.9050,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.14,2,     1.16,2, -999.000,9, -999.000,9, -999.000,9,   2157.3,2,   2280.9,2,   -1.09899
  58AA19940224,   GNS,     9,  1,      9,2,19940302, 75.0000,   0.0000, 3741,   2314.5,  -1.0030,  34.8950,2,  34.9040,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.09,2, -999.000,9, -999.000,9, -999.000,9,   2158.8,2,   2282.8,2,   -1.11433
  58AA19940224,   GNS,     9,  1,      8,2,19940302, 75.0000,   0.0000, 3741,   2515.5,  -1.0070,  34.8960,2,  34.9030,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.12,2, -999.000,9, -999.000,9, -999.000,9,   2158.2,2,   2280.6,2,   -1.13228
  58AA19940224,   GNS,     9,  1,      7,2,19940302, 75.0000,   0.0000, 3741,   2714.5,  -1.0130,  34.8960,2,  34.9080,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.15,2, -999.000,9, -999.000,9, -999.000,9,   2158.2,2,   2281.8,2,   -1.15268
  58AA19940224,   GNS,     9,  1,      6,2,19940302, 75.0000,   0.0000, 3741,   2919.5,  -1.0140,  34.8950,2,  34.9040,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.21,2,     1.13,2, -999.000,9, -999.000,9, -999.000,9,   2158.2,2,   2282.7,2,   -1.16927
  58AA19940224,   GNS,     9,  1,      5,2,19940302, 75.0000,   0.0000, 3741,   3020.5,  -1.0130,  34.8950,2,  34.9020,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.10,2, -999.000,9, -999.000,9, -999.000,9,   2159.5,2,   2277.7,2,   -1.17623
  58AA19940224,   GNS,     9,  1,      4,2,19940302, 75.0000,   0.0000, 3741,   3122.5,  -1.0130,  34.8950,2,  34.9010,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.19,2,     1.17,2, -999.000,9, -999.000,9, -999.000,9,   2154.6,3,   2281.7,2,   -1.18441
  58AA19940224,   GNS,     9,  1,      3,2,19940302, 75.0000,   0.0000, 3741,   3325.5,  -1.0100,  34.8950,2,  34.9020,2,   -999.0,9,  -999.00,9,    13.30,2,     0.11,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,   2146.7,4,   2284.6,2,   -1.19824
  58AA19940224,   GNS,     9,  1,      2,2,19940302, 75.0000,   0.0000, 3741,   3528.5,  -0.9980,  34.8950,2,  34.9000,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.15,2,     1.10,2, -999.000,9, -999.000,9, -999.000,9,   2159.1,2,   2286.0,2,   -1.20394
  58AA19940224,   GNS,     9,  1,      1,2,19940302, 75.0000,   0.0000, 3741,   3629.5,  -0.9890,  34.8950,2,  34.9040,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.18,2,     1.08,2, -999.000,9, -999.000,9, -999.000,9,   2160.9,2,   2288.3,2,   -1.20407
  58AA19940224,   GNS,     9,  1,     12,2,19940302, 75.0000,   0.0000, 3741,   3731.5,  -0.9790,  34.8960,2,  34.9000,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.18,2,     1.11,2, -999.000,9, -999.000,9, -999.000,9,   2161.2,2,   2287.9,2,   -1.20349
  58AA19940224,   GNS,    11,  1,      2,2,19940303, 75.0000,  -3.0000, 3621,      9.5,  -1.1540,  34.8150,2,  34.8410,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.15,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,   2151.7,2,   2275.1,2,   -1.15424
  58AA19940224,   GNS,    11,  1,      1,2,19940303, 75.0000,  -3.0000, 3621,     14.5,  -1.1600,  34.8150,2,  34.8390,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.13,2,     0.98,2, -999.000,9, -999.000,9, -999.000,9,   2149.3,2,   2270.4,2,   -1.16037
  58AA19940224,   GNS,    11,  1,     12,2,19940303, 75.0000,  -3.0000, 3621,     26.5,  -1.1590,  34.8160,2,  34.8400,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.13,2,     1.18,2, -999.000,9, -999.000,9, -999.000,9,   2152.0,2,   2277.7,2,   -1.15968
  58AA19940224,   GNS,    11,  1,     10,2,19940303, 75.0000,  -3.0000, 3621,     32.5,  -1.1980,  34.8150,2,  34.8420,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.14,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,   2154.3,2,   2280.3,2,   -1.19883
  58AA19940224,   GNS,    11,  1,      9,2,19940303, 75.0000,  -3.0000, 3621,     52.5,  -1.1980,  34.8160,2,  34.8420,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,   2150.3,2,   2276.1,2,   -1.19935
  58AA19940224,   GNS,    11,  1,      8,2,19940303, 75.0000,  -3.0000, 3621,     77.5,  -1.2000,  34.8170,2,  34.8560,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9,   2150.7,2,   2278.2,2,     -1.202
  58AA19940224,   GNS,    11,  1,      7,2,19940303, 75.0000,  -3.0000, 3621,    103.5,  -1.2000,  34.8170,2,  34.8380,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     0.96,2, -999.000,9, -999.000,9, -999.000,9,   2150.4,2,   2270.5,2,    -1.2027
  58AA19940224,   GNS,    11,  1,      6,2,19940303, 75.0000,  -3.0000, 3621,    152.5,  -1.1970,  34.8170,2,  34.8420,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     0.96,2, -999.000,9, -999.000,9, -999.000,9,   2150.1,2,   2273.0,2,   -1.20106
  58AA19940224,   GNS,    11,  1,      5,2,19940303, 75.0000,  -3.0000, 3621,    202.5,  -1.2000,  34.8190,2,  34.8400,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     0.95,2, -999.000,9, -999.000,9, -999.000,9,   2150.6,2,   2273.8,2,   -1.20548
  58AA19940224,   GNS,    11,  1,      4,2,19940303, 75.0000,  -3.0000, 3621,    252.5,  -1.2010,  34.8200,2,  34.8370,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     0.96,2, -999.000,9, -999.000,9, -999.000,9,   2149.6,2,   2276.7,2,   -1.20796
  58AA19940224,   GNS,    11,  1,      3,2,19940303, 75.0000,  -3.0000, 3621,    303.5,  -1.1310,  34.8260,2,  34.8390,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     0.95,2, -999.000,9, -999.000,9, -999.000,9,   2150.6,2,   2280.5,2,   -1.13969
  58AA19940224,   GNS,    11,  1,      2,2,19940303, 75.0000,  -3.0000, 3621,    403.5,  -0.7580,  34.8570,2,  34.8730,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.02,2, -999.000,9, -999.000,9, -999.000,9,   2154.0,2,   2276.2,2,  -0.771247
  58AA19940224,   GNS,    11,  1,      1,2,19940303, 75.0000,  -3.0000, 3621,    503.5,  -0.8770,  34.8550,2,  34.8710,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9,   2155.5,2,   2278.1,2,  -0.893491
  58AA19940224,   GNS,    11,  1,     12,2,19940303, 75.0000,  -3.0000, 3621,    602.5,  -0.8860,  34.8610,2,  34.8720,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.18,2,     1.10,2, -999.000,9, -999.000,9, -999.000,9,   2155.5,2,   2280.9,2,  -0.906251
  58AA19940224,   GNS,    11,  1,     11,2,19940303, 75.0000,  -3.0000, 3621,    702.5,  -0.7830,  34.8760,2,  34.8910,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     1.05,2, -999.000,9, -999.000,9, -999.000,9,   2156.9,2,   2280.7,2,  -0.807891
  58AA19940224,   GNS,    11,  1,     10,2,19940303, 75.0000,  -3.0000, 3621,    808.5,  -0.8480,  34.8740,2,  34.8860,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     1.03,2, -999.000,9, -999.000,9, -999.000,9,   2153.2,3,   2281.1,2,  -0.876994
  58AA19940224,   GNS,    11,  1,      9,2,19940303, 75.0000,  -3.0000, 3621,   1010.5,  -0.8060,  34.8870,2,  34.9000,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.08,2, -999.000,9, -999.000,9, -999.000,9,   2158.0,2,   2281.3,2,  -0.844485
  58AA19940224,   GNS,    11,  1,      8,2,19940303, 75.0000,  -3.0000, 3621,   1305.5,  -0.9230,  34.8890,2,  34.9020,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.09,2, -999.000,9, -999.000,9, -999.000,9,   2156.5,2,   2280.4,2,  -0.974963
  58AA19940224,   GNS,    11,  1,      7,2,19940303, 75.0000,  -3.0000, 3621,   1503.5,  -0.9730,  34.8900,2,  34.9020,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     1.08,2, -999.000,9, -999.000,9, -999.000,9,   2157.0,2,   2280.9,2,   -1.03491
  58AA19940224,   GNS,    11,  1,      6,2,19940303, 75.0000,  -3.0000, 3621,   1802.5,  -0.9970,  34.8920,2,  43.9010,4,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     1.08,2, -999.000,9, -999.000,9, -999.000,9,   2155.9,2,   2283.5,2,   -1.07569
  58AA19940224,   GNS,    11,  1,      5,2,19940303, 75.0000,  -3.0000, 3621,   2005.5,  -1.0060,  34.8940,2,  34.9020,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     1.09,2, -999.000,9, -999.000,9, -999.000,9,   2157.0,2,   2283.7,2,   -1.09701
  58AA19940224,   GNS,    11,  1,      4,2,19940303, 75.0000,  -3.0000, 3621,   2306.5,  -1.0110,  34.8950,2,  34.9040,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.09,2, -999.000,9, -999.000,9, -999.000,9,   2157.0,2,   2281.6,2,   -1.12164
  58AA19940224,   GNS,    11,  1,      3,2,19940303, 75.0000,  -3.0000, 3621,   2500.5,  -1.0180,  34.8960,2,  34.9050,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     1.08,2, -999.000,9, -999.000,9, -999.000,9,   2154.3,2,   2285.3,2,     -1.142
  58AA19940224,   GNS,    11,  1,      2,2,19940303, 75.0000,  -3.0000, 3621,   2696.5,  -1.0230,  34.8950,2,  34.9020,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.12,2, -999.000,9, -999.000,9, -999.000,9,   2155.8,2,   2285.2,2,   -1.16113
  58AA19940224,   GNS,    11,  1,      1,2,19940303, 75.0000,  -3.0000, 3621,   3006.5,  -1.0160,  34.8950,2,  34.9020,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     1.08,2, -999.000,9, -999.000,9, -999.000,9,   2156.8,2,   2281.5,2,   -1.17805
  58AA19940224,   GNS,    11,  1,     12,2,19940303, 75.0000,  -3.0000, 3621,   3309.5,  -1.0090,  34.8950,2,  34.9010,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     1.08,2, -999.000,9, -999.000,9, -999.000,9,   2156.3,2,   2283.5,2,   -1.19592
  58AA19940224,   GNS,    11,  1,     11,2,19940303, 75.0000,  -3.0000, 3621,   3611.5,  -0.9920,  34.8950,2,  34.9010,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     1.10,2, -999.000,9, -999.000,9, -999.000,9,   2159.3,2,   2284.8,2,    -1.2054
  58AA19940224,   GNS,    15,  1,     12,2,19940304, 75.0000,  -5.0000, 3533,      9.5,  -0.6450,  34.8290,2,  34.8420,2,   -999.0,9,  -999.00,9,    10.70,2,     0.22,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9,   2149.2,2,   2280.5,2,  -0.645285
  58AA19940224,   GNS,    15,  1,     11,2,19940304, 75.0000,  -5.0000, 3533,     12.5,  -0.6480,  34.8290,2,  34.8460,2,   -999.0,9,  -999.00,9,    10.90,2,     0.29,2,     1.63,4, -999.000,9, -999.000,9, -999.000,9,   2148.8,2,   2284.2,2,  -0.648376
  58AA19940224,   GNS,    15,  1,     10,2,19940304, 75.0000,  -5.0000, 3533,     32.5,  -0.6220,  34.8360,2,  34.8610,2,   -999.0,9,  -999.00,9,    11.00,2,     0.28,2,     1.32,3, -999.000,9, -999.000,9, -999.000,9,   2144.3,2,   -999.0,9,   -0.62299
  58AA19940224,   GNS,    15,  1,      9,2,19940304, 75.0000,  -5.0000, 3533,     52.5,  -0.6150,  34.8390,2,  34.8660,2,   -999.0,9,  -999.00,9,    10.90,2,     0.24,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,   2147.8,2,   2285.4,2,  -0.616613
  58AA19940224,   GNS,    15,  1,      8,2,19940304, 75.0000,  -5.0000, 3533,     75.5,  -0.5930,  34.8470,2,  34.8680,2,   -999.0,9,  -999.00,9,    11.20,2,     0.33,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,   2149.7,2,   2278.8,2,  -0.595351
