EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,DEG C
58AA19950217, 75N, 13, 1, 7761, 2, 19950227, 0000, 75.0000, -3.5030, 3545,   2000.9,  -0.9820,  34.9020, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    1.040, 2, -999.000, 9,    0.000, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.0731
58AA19950217, 75N, 13, 1, 7762, 2, 19950227, 0000, 75.0000, -3.5030, 3545,   2499.2,  -0.9970,  34.9020, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    0.840, 2,    0.430, 2,    0.000, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.1213
58AA19950217, 75N, 13, 1, 7763, 2, 19950227, 0000, 75.0000, -3.5030, 3545,   3002.2,  -1.0030,  34.8990, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    0.760, 2,    0.810, 2,    0.000, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.1650
58AA19950217, 75N, 13, 1, 7764, 2, 19950227, 0000, 75.0000, -3.5030, 3545,   3450.1,  -0.9940,  34.8970, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    0.730, 2,    0.400, 2,    0.000, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.1933
58AA19950217, 75N, 14, 1, 7765, 2, 19950227, 0000, 75.0067, -2.9920, 3530,    999.2,  -0.7830,  34.8990, 2,  34.8990, 2,    304.7, 2,     9.20, 2,    12.80, 2,     0.06, 2,     0.96, 2,    1.970, 2,    1.380, 2,    0.000, 2,   2154.6, 2,   2277.0, 2,    7.6726, 2,     25.00,  -0.8212
58AA19950217, 75N, 14, 1, 7766, 2, 19950227, 0000, 75.0067, -2.9920, 3530,   1102.7,  -0.7910,  34.9020, 2,  34.9020, 2,    303.8, 2,     9.50, 2,    13.10, 2,     0.06, 2,     1.00, 2,    1.650, 2,    0.850, 2,    0.000, 2,   2157.6, 2,   2276.0, 2,    7.6717, 2,     25.00,  -0.8341
58AA19950217, 75N, 14, 1, 7767, 2, 19950227, 0000, 75.0067, -2.9920, 3530,   1199.2,  -0.8200,  34.9040, 2,  34.9050, 2,    303.4, 2,     9.70, 2,    13.00, 2,     0.11, 2,     0.98, 2,    1.490, 2,    1.380, 2,    0.000, 2,   2153.0, 2,   2276.0, 2,    7.6669, 2,     25.00,  -0.8676
58AA19950217, 75N, 14, 1, 7768, 2, 19950227, 0000, 75.0067, -2.9920, 3530,   1297.2,  -0.8580,  34.9040, 2,  34.9030, 2,    303.8, 2,    10.00, 2,    13.10, 2,     0.06, 2,     0.97, 2,    1.400, 2, -999.000, 9,    0.000, 2,   2152.5, 2,   2280.0, 2,    7.6688, 2,     25.00,  -0.9103
58AA19950217, 75N, 14, 1, 7769, 2, 19950227, 0000, 75.0067, -2.9920, 3530,   1498.0,  -0.9290,  34.9030, 2,  34.9030, 2,    305.1, 2,    10.00, 2,    13.10, 2,     0.07, 2,     0.99, 2,    1.280, 2,    0.530, 2,    0.000, 2,   2152.7, 2,   2281.0, 2,    7.6707, 2,     25.00,  -0.9912
58AA19950217, 75N, 14, 1, 7770, 2, 19950227, 0000, 75.0067, -2.9920, 3530,   1796.9,  -0.9720,  34.9030, 2, -999.0000, 9,    306.0, 2,    10.40, 2,    13.30, 2,     0.06, 2,     0.99, 2,    1.170, 2,    0.780, 2,    0.000, 2,   2154.6, 2,   2281.0, 2,    7.6698, 2,     25.00,  -1.0508
58AA19950217, 75N, 14, 1, 7771, 2, 19950227, 0000, 75.0067, -2.9920, 3530,   1996.8,  -0.9840,  34.9040, 2,  34.9030, 2,    306.4, 2,    10.60, 2,    13.40, 2,     0.06, 2,     1.01, 2,    1.040, 2,    0.580, 2,    0.000, 2,   2157.6, 2,   2280.0, 2,    7.6649, 3,     25.00,  -1.0748
58AA19950217, 75N, 14, 1, 7772, 2, 19950227, 0000, 75.0067, -2.9920, 3530,   2297.9,  -0.9920,  34.9050, 2, -999.0000, 9,    306.0, 2,    10.70, 2,    13.60, 2,     0.06, 2,     1.00, 2,    0.870, 2,    0.610, 2,    0.000, 2,   2159.0, 2,   -999.0, 9,    7.6716, 2,     25.00,  -1.1024
58AA19950217, 75N, 14, 1, 7773, 2, 19950227, 0000, 75.0067, -2.9920, 3530,   2502.2,  -0.9960,  34.9050, 2,  34.9040, 2,    312.0, 3,    11.00, 2,    13.40, 2,     0.06, 2,     1.04, 2,    0.840, 2, -999.000, 9,    0.000, 2,   2149.6, 2,   2282.0, 2,    7.6736, 2,     25.00,  -1.1206
58AA19950217, 75N, 14, 1, 7774, 2, 19950227, 0000, 75.0067, -2.9920, 3530,   2706.4,  -1.0020,  34.9030, 2, -999.0000, 9,    307.3, 2,    11.20, 2,    13.60, 2,     0.06, 2,     1.02, 2,    0.770, 2,    0.370, 2,    0.000, 2,   2149.3, 2,   2278.0, 2,    7.6717, 2,     25.00,  -1.1413
58AA19950217, 75N, 14, 1, 7775, 2, 19950227, 0000, 75.0067, -2.9920, 3530,   3000.7,  -1.0010,  34.9020, 2,  34.9030, 2,    308.1, 2,    11.30, 2,    13.50, 2,     0.07, 2,     0.99, 2,    0.740, 2,    0.640, 2,    0.000, 2,   2144.5, 2,   2282.0, 2,    7.6736, 2,     25.00,  -1.1630
58AA19950217, 75N, 14, 1, 7776, 2, 19950227, 0000, 75.0067, -2.9920, 3530,   3502.5,  -0.9910,  34.9000, 2,  34.9020, 2,    311.6, 2,    11.70, 2,    13.50, 2,     0.06, 2,     0.99, 2,    0.620, 2,    0.310, 2,    0.000, 2,   2130.2, 3,   2281.0, 2,    7.6698, 2,     25.00,  -1.1949
58AA19950217, 75N, 14, 2, 7777, 2, 19950227, 0000, 75.0067, -2.9920, 3530,     11.0,  -0.9910,  34.8740, 2,  34.8910, 0,    334.6, 2,     7.00, 2,    12.00, 2,     0.06, 2,     0.90, 2,    5.050, 2,    2.270, 2,    0.370, 2,   2153.4, 2,   -999.0, 9,    7.6697, 2,     25.00,  -0.9913
58AA19950217, 75N, 14, 2, 7778, 2, 19950227, 0000, 75.0067, -2.9920, 3530,     19.6,  -0.9880,  34.8740, 2, -999.0000, 9,    334.6, 2,     7.00, 2,    11.90, 2,     0.13, 2,     0.89, 2,    4.930, 2,    2.070, 2,    0.340, 2,   2153.7, 2,   -999.0, 9,    7.6707, 2,     25.00,  -0.9885
58AA19950217, 75N, 14, 2, 7779, 2, 19950227, 0000, 75.0067, -2.9920, 3530,     30.2,  -0.9880,  34.8740, 2, -999.0000, 9,    334.6, 2,     7.00, 2,    11.80, 2,     0.06, 2,     0.89, 2,    5.060, 2,    2.260, 2,    0.330, 2,   2155.6, 2,   -999.0, 9,    7.6697, 2,     25.00,  -0.9888
58AA19950217, 75N, 14, 2, 7780, 2, 19950227, 0000, 75.0067, -2.9920, 3530,     50.7,  -0.9900,  34.8740, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9914
58AA19950217, 75N, 14, 2, 7781, 2, 19950227, 0000, 75.0067, -2.9920, 3530,     73.9,  -0.9880,  34.8740, 2,  34.8730, 2,    335.5, 2,     7.00, 2,    11.80, 2,     0.06, 2,     0.91, 2,    4.910, 2,    2.070, 2,    0.340, 2,   2155.3, 2,   -999.0, 9,    7.6659, 2,     25.00,  -0.9901
58AA19950217, 75N, 14, 2, 7782, 2, 19950227, 0000, 75.0067, -2.9920, 3530,    102.2,  -0.9840,  34.8740, 2,  34.8750, 2,    333.8, 2,     7.00, 2,    11.80, 2,     0.06, 2,     0.90, 2,    4.870, 2,    2.180, 2,    0.320, 2,   2153.7, 2,   2269.0, 2,    7.6611, 3,     25.00,  -0.9869
58AA19950217, 75N, 14, 2, 7783, 2, 19950227, 0000, 75.0067, -2.9920, 3530,    201.7,  -0.9980,  34.8740, 2,  34.8710, 2,    334.2, 2,     6.90, 2,    11.70, 2,     0.06, 2,     0.88, 2,    4.970, 2,    2.260, 2,    0.330, 2,   2155.0, 2,   2270.0, 2,    7.6707, 2,     25.00,  -1.0038
58AA19950217, 75N, 14, 2, 7784, 2, 19950227, 0000, 75.0067, -2.9920, 3530,    302.7,  -0.9910,  34.8750, 2,  34.8740, 2,    333.3, 2,     7.10, 2,    11.90, 2,     0.06, 2,     0.88, 2,    5.020, 2,    2.250, 2,    0.360, 2,   2157.3, 2,   -999.0, 9,    7.6736, 2,     25.00,  -1.0001
58AA19950217, 75N, 14, 2, 7785, 2, 19950227, 0000, 75.0067, -2.9920, 3530,    486.2,  -0.9850,  34.8750, 2,  34.8750, 2,    333.3, 2,     7.30, 2,    12.00, 2,     0.13, 2,     0.91, 2,    4.920, 2,    2.960, 2,    0.300, 2,   2155.9, 2,   2270.0, 2,    7.6736, 2,     25.00,  -1.0004
58AA19950217, 75N, 14, 2, 7786, 2, 19950227, 0000, 75.0067, -2.9920, 3530,    701.4,  -0.9770,  34.8750, 2,  34.8770, 2,    329.9, 2,     7.10, 2,    12.00, 2,     0.06, 2,     0.90, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2155.0, 2,   2278.0, 2,    7.6755, 2,     25.00,  -1.0007
58AA19950217, 75N, 14, 2, 7787, 2, 19950227, 0000, 75.0067, -2.9920, 3530,    797.5,  -0.9620,  34.8760, 2,  34.8780, 2,    328.6, 2,     6.90, 2,    11.80, 2,     0.18, 2,     0.87, 2,    2.800, 2,    1.930, 2,    0.330, 2,   2160.2, 2,   2275.0, 2,    7.6746, 2,     25.00,  -0.9898
58AA19950217, 75N, 14, 2, 7788, 2, 19950227, 0000, 75.0067, -2.9920, 3530,    904.7,  -0.8650,  34.8860, 2,  34.8880, 2,    316.0, 2,     8.20, 2,    12.50, 2,     0.06, 2,     0.95, 2,    3.250, 2,    1.680, 2,    0.280, 2,   2151.7, 2,   -999.0, 9,    7.6745, 2,     25.00,  -0.8981
58AA19950217, 75N, 16, 1, 7789, 2, 19950228, 0000, 75.0000, -2.5030, 3517,     49.0,  -1.0240,  34.8650, 2,  34.8650, 2,    335.9, 2,     6.70, 2,    11.60, 2,     0.06, 2,     0.89, 2,    5.260, 2,    2.130, 2,    0.370, 2,   2135.3, 2,   -999.0, 9, -999.0000, 9,   -999.00,  -1.0253
58AA19950217, 75N, 16, 1, 7790, 2, 19950228, 0000, 75.0000, -2.5030, 3517,    104.5,  -1.0250,  34.8700, 2,  34.8700, 2,    339.0, 2,     6.80, 2,    11.70, 2,     0.06, 2,     0.92, 2,    4.930, 2,    2.420, 2,    0.360, 2,   2139.8, 2,   -999.0, 9, -999.0000, 9,   -999.00,  -1.0279
58AA19950217, 75N, 16, 1, 7791, 2, 19950228, 0000, 75.0000, -2.5030, 3517,    200.5,  -1.0130,  34.8720, 2,  34.8730, 2,    337.2, 2,     6.90, 2,    12.00, 2,     0.06, 2,     0.91, 2,    5.000, 2,    1.800, 2, -999.000, 9,   2132.3, 2,   -999.0, 9, -999.0000, 9,   -999.00,  -1.0188
58AA19950217, 75N, 16, 1, 7792, 2, 19950228, 0000, 75.0000, -2.5030, 3517,    399.8,  -0.9960,  34.8730, 2, -999.0000, 9,    334.6, 2,     6.90, 2,    11.70, 2,     0.12, 2,     0.90, 2,    4.890, 2,    2.750, 2,    0.340, 2,   2131.4, 2,   -999.0, 9, -999.0000, 9,   -999.00,  -1.0083
58AA19950217, 75N, 16, 1, 7793, 2, 19950228, 0000, 75.0000, -2.5030, 3517,    600.7,  -0.9900,  34.8740, 2, -999.0000, 9,    334.2, 2,     6.80, 2,    11.80, 2,     0.06, 2,     0.90, 2,    5.050, 2,    2.660, 2,    0.370, 2,   2134.3, 2,   -999.0, 9, -999.0000, 9,   -999.00,  -1.0097
58AA19950217, 75N, 16, 1, 7794, 2, 19950228, 0000, 75.0000, -2.5030, 3517,    999.9,  -0.7810,  34.8990, 2,  34.8990, 2,    313.3, 2,     9.20, 2,    12.80, 2,     0.06, 2,     0.98, 2,    2.190, 2,    1.160, 2,    0.000, 2,   2143.8, 2,   -999.0, 9, -999.0000, 9,   -999.00,  -0.8192
58AA19950217, 75N, 16, 1, 7795, 2, 19950228, 0000, 75.0000, -2.5030, 3517,   1200.0,  -0.8100,  34.9040, 2,  34.9040, 2,    312.9, 2,     9.80, 2,    13.20, 2,     0.06, 2,     1.00, 2,    1.530, 2,    0.590, 2,    0.000, 2,   2125.8, 3,   -999.0, 9, -999.0000, 9,   -999.00,  -0.8578
58AA19950217, 75N, 16, 1, 7796, 2, 19950228, 0000, 75.0000, -2.5030, 3517,   1500.8,  -0.9280,  34.9040, 2,  34.9020, 2,    312.0, 2,    10.00, 2,    13.00, 2,     0.11, 2,     0.98, 2,    1.530, 2,    0.820, 2,    0.000, 2,   2131.6, 3,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9904
58AA19950217, 75N, 16, 1, 7797, 2, 19950228, 0000, 75.0000, -2.5030, 3517,   1998.0,  -0.9820,  34.9050, 2,  34.9040, 2,    306.8, 2,    10.60, 2,    13.30, 2,     0.06, 2,     1.01, 2,    1.050, 2,    0.230, 2,    0.000, 2,   2129.8, 3,   -999.0, 9, -999.0000, 9,   -999.00,  -1.0730
58AA19950217, 75N, 16, 1, 7798, 2, 19950228, 0000, 75.0000, -2.5030, 3517,   2504.9,  -0.9990,  34.9050, 2,  34.9040, 2,    307.3, 2,    11.10, 2,    13.30, 2,     0.06, 2,     1.02, 2,    0.950, 2,    0.440, 2,    0.000, 2,   2135.9, 3,   -999.0, 9, -999.0000, 9,   -999.00,  -1.1237
58AA19950217, 75N, 16, 1, 7799, 2, 19950228, 0000, 75.0000, -2.5030, 3517,   3000.8,  -1.0020,  34.9030, 2,  34.9020, 2,    325.9, 4,    11.30, 2,    13.40, 2,     0.06, 2,     1.01, 2,    0.770, 2,    0.000, 2,    0.000, 2,   2139.7, 3,   -999.0, 9, -999.0000, 9,   -999.00,  -1.1640
58AA19950217, 75N, 16, 1, 7800, 2, 19950228, 0000, 75.0000, -2.5030, 3517,   3507.9,  -0.9900,  34.9010, 2,  34.9080, 2,    307.3, 2,    11.80, 2,    13.50, 2,     0.06, 2,     1.02, 2,    0.810, 2,    0.410, 2,    0.000, 2,   2143.7, 2,   -999.0, 9, -999.0000, 9,   -999.00,  -1.1944
58AA19950217, 75N, 17, 1, 7801, 2, 19950228, 0000, 75.0017, -2.0000, 3517,     13.3,  -1.0100,  34.8620, 2,  34.8620, 2,    339.8, 2,     6.40, 2,    11.40, 2,     0.06, 2,     0.90, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2143.8, 2,   -999.0, 9,    7.6822, 2,     25.00,  -1.0104
58AA19950217, 75N, 17, 1, 7802, 2, 19950228, 0000, 75.0017, -2.0000, 3517,     32.4,  -1.0100,  34.8620, 2,  34.8620, 2,    339.4, 2,     6.40, 2,    11.20, 2,     0.06, 2,     0.86, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2141.0, 2,   -999.0, 9,    7.6832, 2,     25.00,  -1.0109
58AA19950217, 75N, 17, 1, 7803, 2, 19950228, 0000, 75.0017, -2.0000, 3517,     49.3,  -1.0090,  34.8620, 2,  34.8630, 2,    339.8, 2,     6.40, 2,    11.30, 2,     0.15, 2,     0.88, 2,    4.420, 2,    2.870, 2,    0.370, 2,   2140.4, 2,   -999.0, 9,    7.6822, 2,     25.00,  -1.0103
58AA19950217, 75N, 17, 1, 7804, 2, 19950228, 0000, 75.0017, -2.0000, 3517,     80.3,  -1.0080,  34.8620, 2,  34.8620, 2,    340.7, 2,     6.40, 2,    11.30, 2,     0.06, 2,     0.89, 2,    4.880, 2,    2.340, 2,    0.390, 2,   2142.7, 2,   -999.0, 9,    7.6841, 2,     25.00,  -1.0102
58AA19950217, 75N, 17, 1, 7805, 2, 19950228, 0000, 75.0017, -2.0000, 3517,    100.5,  -1.0050,  34.8620, 2,  34.8620, 2,    339.4, 2,     6.50, 2,    11.50, 2,     0.06, 2,     0.87, 2,    4.330, 2,    2.500, 2,    0.340, 2,   -999.0, 9,   -999.0, 9,    7.6793, 2,     25.00,  -1.0078
58AA19950217, 75N, 17, 1, 7806, 2, 19950228, 0000, 75.0017, -2.0000, 3517,    302.0,  -0.9580,  34.8720, 2,  34.8730, 2,    323.8, 4,     7.40, 3,    12.10, 2,     0.06, 2,     0.95, 2,    4.310, 2,    2.460, 2,    0.310, 2,   2154.0, 2,   -999.0, 9,    7.6784, 2,     25.00,  -0.9671
58AA19950217, 75N, 17, 1, 7807, 2, 19950228, 0000, 75.0017, -2.0000, 3517,    399.6,  -0.9430,  34.8760, 2,  34.8770, 2,    335.5, 2,     6.80, 2,    11.60, 2,     0.06, 2,     0.91, 2,    4.130, 2,    2.770, 2,    0.270, 2,   2141.5, 2,   -999.0, 9,    7.6832, 2,     25.00,  -0.9555
58AA19950217, 75N, 17, 1, 7808, 2, 19950228, 0000, 75.0017, -2.0000, 3517,    505.5,  -0.9270,  34.8770, 2,  34.8770, 2,    333.3, 2,     6.90, 2,    11.60, 2,     0.06, 2,     0.89, 2,    5.050, 2,    3.040, 2,    0.370, 2,   2143.5, 2,   -999.0, 9,    7.6841, 2,     25.00,  -0.9434
58AA19950217, 75N, 17, 1, 7809, 2, 19950228, 0000, 75.0017, -2.0000, 3517,    799.9,  -0.9310,  34.8770, 2,  34.8760, 2,    333.3, 2,     6.90, 2,    11.60, 2,     0.07, 2,     0.89, 2,    4.070, 2,    1.980, 2,    0.330, 2,   2143.5, 2,   -999.0, 9,    7.6822, 2,     25.00,  -0.9591
58AA19950217, 75N, 17, 1, 7810, 2, 19950228, 0000, 75.0017, -2.0000, 3517,    995.0,  -0.9350,  34.8770, 2,  34.8770, 2,    329.0, 2,     7.20, 2,    11.90, 2,     0.06, 2,     0.91, 2,    4.640, 2,    2.180, 2,    0.340, 2,   2147.5, 2,   -999.0, 9,    7.6832, 2,     25.00,  -0.9717
58AA19950217, 75N, 17, 1, 7811, 2, 19950228, 0000, 75.0017, -2.0000, 3517,   1101.5,  -0.7830,  34.8970, 2,  34.8970, 2,    307.3, 2,     9.00, 2,    12.50, 2,     0.07, 2,     0.99, 2,    1.920, 2,    1.090, 2,    0.000, 2,   2146.3, 2,   -999.0, 9,    7.6784, 2,     25.00,  -0.8261
58AA19950217, 75N, 17, 1, 7812, 2, 19950228, 0000, 75.0017, -2.0000, 3517,   1201.8,  -0.7760,  34.9030, 2,  34.9020, 2,    302.9, 2,     9.40, 2,    12.80, 2,     0.06, 2,     0.98, 2,    1.950, 2,    0.900, 2,    0.000, 2,   -999.0, 9,   -999.0, 9,    7.6774, 2,     25.00,  -0.8242
58AA19950217, 75N, 18, 1, 7813, 2, 19950228, 0000, 75.0017, -1.4970, 3535,     10.6,  -1.0130,  34.8630, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.920, 2,    3.350, 2,    0.410, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.0133
58AA19950217, 75N, 18, 1, 7814, 2, 19950228, 0000, 75.0017, -1.4970, 3535,     52.0,  -1.0090,  34.8630, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.730, 2,    2.730, 2,    0.410, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.0104
58AA19950217, 75N, 18, 1, 7815, 2, 19950228, 0000, 75.0017, -1.4970, 3535,     98.0,  -1.0110,  34.8650, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.830, 2,    3.600, 2,    0.390, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.0137
58AA19950217, 75N, 18, 1, 7816, 2, 19950228, 0000, 75.0017, -1.4970, 3535,    201.9,  -0.9580,  34.8740, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.930, 2,    2.410, 2,    0.350, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9639
58AA19950217, 75N, 18, 1, 7817, 2, 19950228, 0000, 75.0017, -1.4970, 3535,    400.6,  -0.9280,  34.8780, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.300, 2,    2.870, 2,    0.380, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9406
58AA19950217, 75N, 18, 1, 7818, 2, 19950228, 0000, 75.0017, -1.4970, 3535,    600.0,  -0.9380,  34.8770, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.100, 2,    3.200, 2,    0.360, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9579
58AA19950217, 75N, 18, 1, 7819, 2, 19950228, 0000, 75.0017, -1.4970, 3535,    802.0,  -0.8490,  34.8880, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    2.780, 2,    2.270, 2,    0.170, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.8777
58AA19950217, 75N, 18, 1, 7820, 2, 19950228, 0000, 75.0017, -1.4970, 3535,    999.0,  -0.7790,  34.9020, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    1.920, 2,    1.500, 2,    0.080, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.8172
58AA19950217, 75N, 18, 1, 7821, 2, 19950228, 0000, 75.0017, -1.4970, 3535,   1499.7,  -0.9280,  34.9050, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    1.370, 2,    0.390, 2,    0.000, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9903
58AA19950217, 75N, 18, 1, 7822, 2, 19950228, 0000, 75.0017, -1.4970, 3535,   2502.1,  -1.0000,  34.9060, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    0.900, 2,    0.420, 2,    0.000, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.1245
58AA19950217, 75N, 18, 1, 7823, 2, 19950228, 0000, 75.0017, -1.4970, 3535,   3004.0,  -1.0030,  34.9040, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    0.710, 2,    0.390, 2,    0.000, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.1652
58AA19950217, 75N, 18, 1, 7824, 2, 19950228, 0000, 75.0017, -1.4970, 3535,   3508.4,  -0.9880,  34.9020, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    0.810, 2,    0.380, 2,    0.000, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.1925
58AA19950217, 75N, 19, 1, 7825, 2, 19950228, 0000, 75.0000, -1.0070, 3596,    899.2,  -0.8530,  34.8840, 2,  34.8850, 2,    309.9, 2,     8.30, 2,    12.30, 2,     0.06, 2,     0.97, 2,    3.080, 2,    1.820, 2,    0.130, 2,   2145.8, 2,   2287.0, 2,    7.6698, 2,     25.00,  -0.8860
58AA19950217, 75N, 19, 1, 7826, 2, 19950228, 0000, 75.0000, -1.0070, 3596,    999.1,  -0.7910,  34.8940, 2,  34.8940, 2,    307.7, 2,     8.80, 2,    12.60, 2,     0.06, 2,     1.00, 2,    2.350, 2,    1.210, 2,    0.120, 2,   2143.6, 2,   2292.0, 2,    7.6717, 2,     25.00,  -0.8291
58AA19950217, 75N, 19, 1, 7827, 2, 19950228, 0000, 75.0000, -1.0070, 3596,   1099.4,  -0.7800,  34.9000, 2,  34.9010, 2,    305.1, 2,     9.20, 2,    12.70, 2,     0.06, 2,     0.99, 2,    1.960, 2,    0.900, 2,    0.000, 2,   2149.2, 2,   2295.0, 2,    7.6688, 2,     25.00,  -0.8230
58AA19950217, 75N, 19, 1, 7828, 2, 19950228, 0000, 75.0000, -1.0070, 3596,   1301.4,  -0.8300,  34.9040, 2,  34.9040, 2,    302.9, 2,     9.80, 2,    12.80, 2,     0.07, 2,     0.98, 2,    1.540, 2,    0.680, 2,    0.050, 2,   2145.1, 2,   2293.0, 2,    7.6765, 2,     25.00,  -0.8828
58AA19950217, 75N, 19, 1, 7829, 2, 19950228, 0000, 75.0000, -1.0070, 3596,   1500.5,  -0.9150,  34.9030, 2,  34.9030, 2,    306.4, 2,    10.00, 2,    12.90, 2,     0.06, 2,     0.99, 2,    1.450, 2,    0.850, 2,    0.000, 2,   2152.8, 2,   2294.0, 2,    7.6697, 2,     25.00,  -0.9775
58AA19950217, 75N, 19, 1, 7830, 2, 19950228, 0000, 75.0000, -1.0070, 3596,   1798.5,  -0.9660,  34.9040, 2,  34.9040, 2,    306.0, 2,    10.40, 2,    13.10, 2,     0.06, 2,     1.00, 2,    1.280, 2,    0.720, 2,    0.000, 2,   2154.3, 2,   2293.0, 2,    7.6717, 2,     25.00,  -1.0449
58AA19950217, 75N, 19, 1, 7831, 2, 19950228, 0000, 75.0000, -1.0070, 3596,   2001.1,  -0.9790,  34.9050, 2, -999.0000, 9,    305.1, 2,    10.50, 2,    13.10, 2,     0.06, 2,     1.01, 2,    1.100, 2,    0.580, 2,    0.000, 2,   2144.7, 2,   2294.0, 2,    7.6717, 2,     25.00,  -1.0702
58AA19950217, 75N, 19, 1, 7832, 2, 19950228, 0000, 75.0000, -1.0070, 3596,   2300.8,  -0.9910,  34.9050, 2,  34.9050, 2,    306.0, 2,    10.80, 2,    13.10, 2,     0.06, 2,     1.00, 2,    0.970, 2,    0.580, 2,    0.000, 2,   2141.3, 2,   2295.0, 2,    7.6774, 2,     25.00,  -1.1017
58AA19950217, 75N, 19, 1, 7833, 2, 19950228, 0000, 75.0000, -1.0070, 3596,   2500.3,  -1.0030,  34.9050, 2, -999.0000, 9,    306.8, 2,    11.10, 2,    13.10, 2,     0.06, 2,     1.05, 2,    0.830, 2,    0.230, 2,    0.000, 2,   2144.5, 2,   2296.0, 2,    7.6765, 2,     25.00,  -1.1273
