EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,REVPRS,REVPRS_FLAG_W,REVTMP,REVTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,
  06AQ19840719,   NFS,   361,  1,     21,     21,2,19840730,1423, 80.7000,  -5.1933, 2984,    117.0,  -1.3917,   -999.0,9, -999.000,9,  34.0624,2,  34.0850,2,   -999.0,9,    306.9,2,     9.58,2,     9.29,2,     0.01,2,     0.79,2,    2.510,2,    1.100,2
  06AQ19840719,   NFS,   361,  1,     20,     20,2,19840730,1423, 80.7000,  -5.1933, 2984,    200.0,  -0.1680,   -999.0,9, -999.000,9,  34.6180,2,  34.5950,2,   -999.0,9,    301.6,2,     7.92,2,    11.24,2,     0.00,2,     0.82,2,    1.130,2,    0.540,2
  06AQ19840719,   NFS,   361,  1,     19,     19,2,19840730,1423, 80.7000,  -5.1933, 2984,    257.0,   0.4189,   -999.0,9, -999.000,9,  34.8014,2,  34.7800,2,   -999.0,9,    295.0,2,     7.62,2,    12.22,2,     0.00,2,     0.85,2,    1.190,2,    0.530,2
  06AQ19840719,   NFS,   361,  1,     18,     18,2,19840730,1423, 80.7000,  -5.1933, 2984,    299.0,   0.4989,   -999.0,9, -999.000,9,  34.8497,2,  34.8250,2,   -999.0,9,    292.8,2,     7.92,2,    12.51,2,     0.00,2,     0.87,2,    0.900,2,    0.420,2
  06AQ19840719,   NFS,   361,  1,     17,     17,2,19840730,1423, 80.7000,  -5.1933, 2984,    354.0,   0.5069,   -999.0,9, -999.000,9,  34.8785,2,  34.8520,2,   -999.0,9,    293.2,2,     8.01,2,    12.80,2,     0.00,2,     0.88,2,    0.570,2,    0.280,2
  06AQ19840719,   NFS,   361,  1,     16,     16,2,19840730,1423, 80.7000,  -5.1933, 2984,    417.0,   0.5709,   -999.0,9, -999.000,9,  34.8996,2,  34.8760,2,   -999.0,9,    295.9,2,     7.53,2,    12.80,2,     0.00,2,     0.88,2,    0.540,2,    0.280,2
  06AQ19840719,   NFS,   361,  1,     15,     15,2,19840730,1423, 80.7000,  -5.1933, 2984,    495.0,   0.5109,   -999.0,9, -999.000,9,  34.9147,2,  34.8870,2,   -999.0,9,    298.0,2,     7.23,2,    12.70,2,     0.00,2,     0.87,2,    0.620,2,    0.320,2
  06AQ19840719,   NFS,   361,  1,     14,     14,2,19840730,1423, 80.7000,  -5.1933, 2984,    597.0,   0.3069,   -999.0,9, -999.000,9,  34.9161,2,  34.8910,2,   -999.0,9,    299.8,2,     7.52,2,    12.80,2,     0.00,2,     0.88,2,    0.580,2,    0.280,2
  06AQ19840719,   NFS,   361,  1,     13,     13,2,19840730,1423, 80.7000,  -5.1933, 2984,    721.0,   0.1420,    707.0,2,    0.137,2,  34.9183,2,  34.8940,2,   -999.0,9,    302.4,2,     7.23,2,    12.61,2,     0.00,2,     0.88,2,    0.760,2,    0.370,2
  06AQ19840719,   NFS,   361,  1,     12,     12,2,19840730,1423, 80.7000,  -5.1933, 2984,    847.0,  -0.0360,   -999.0,9, -999.000,9,  34.9225,2,  34.9010,2,   -999.0,9,    303.7,2,     7.33,2,    12.61,2,     0.00,2,     0.88,2,    0.810,2,    0.390,2
  06AQ19840719,   NFS,   361,  1,     11,     11,2,19840730,1423, 80.7000,  -5.1933, 2984,   1047.0,  -0.2070,   -999.0,9, -999.000,9,  34.9319,2,  34.9100,2,   -999.0,9,    303.2,2,     7.92,2,    12.80,2,     0.00,2,     0.90,2,    0.730,2,    0.340,2
  06AQ19840719,   NFS,   361,  1,     10,     10,2,19840730,1423, 80.7000,  -5.1933, 2984,   1248.0,  -0.3359,   1250.0,2,   -0.340,2,  34.9395,2,  34.9180,2,   -999.0,9,    303.6,2,     8.50,2,    13.10,2,     0.00,2,     0.92,2,    0.800,2,    0.340,2
  06AQ19840719,   NFS,   361,  1,      9,      9,2,19840730,1423, 80.7000,  -5.1933, 2984,   1447.0,  -0.4139,   -999.0,9, -999.000,9,  34.9462,2,  34.9230,2,   -999.0,9,    304.5,2,     9.19,2,    13.29,2,     0.00,2,     0.93,2,    0.750,2,    0.310,2
  06AQ19840719,   NFS,   361,  1,      8,      8,2,19840730,1423, 80.7000,  -5.1933, 2984,   1645.0,  -0.4979,   -999.0,9, -999.000,9,  34.9511,2,  34.9290,2,   -999.0,9,    303.2,2,     9.77,2,    13.58,2,     0.00,2,     0.95,2,    0.610,2,    0.300,2
  06AQ19840719,   NFS,   361,  1,      7,      7,2,19840730,1423, 80.7000,  -5.1933, 2984,   1849.0,  -0.5799,   1850.0,2,   -0.586,2,  34.9507,2,  34.9300,2,   -999.0,9,    303.2,2,    10.07,2,    13.68,2,     0.00,2,     0.96,2,    0.560,2,    0.240,2
  06AQ19840719,   NFS,   361,  1,      6,      6,2,19840730,1423, 80.7000,  -5.1933, 2984,   2043.0,  -0.6648,   -999.0,9, -999.000,9,  34.9486,2,  34.9280,2,   -999.0,9,    303.6,2,    10.07,2,    13.88,2,     0.00,2,     0.97,2,    0.480,2,    0.260,2
  06AQ19840719,   NFS,   361,  1,      5,      5,2,19840730,1423, 80.7000,  -5.1933, 2984,   2247.0,  -0.7288,   -999.0,9, -999.000,9,  34.9494,2,  34.9280,2,   -999.0,9,    304.9,2,    10.55,2,    14.07,2,     0.00,2,     0.97,2,    0.350,2,    0.200,2
  06AQ19840719,   NFS,   361,  1,      4,      4,2,19840730,1423, 80.7000,  -5.1933, 2984,   2451.0,  -0.7648,   2455.0,2,   -0.772,2,  34.9480,2,  34.9280,2,   -999.0,9,    304.9,2,    10.75,2,    14.07,2,     0.00,2,     0.98,2,    0.300,2,    0.150,2
  06AQ19840719,   NFS,   361,  1,      3,      3,2,19840730,1423, 80.7000,  -5.1933, 2984,   2647.0,  -0.7788,   -999.0,9, -999.000,9,  34.9527,2,  34.9310,2,   -999.0,9,    304.5,2,    11.04,2,    14.17,2,     0.00,2,     0.98,2,    0.220,2,    0.120,2
  06AQ19840719,   NFS,   361,  1,      2,      2,2,19840730,1423, 80.7000,  -5.1933, 2984,   2849.0,  -0.7818,   2851.0,2,   -0.789,2,  34.9528,2,  34.9320,2,   -999.0,9,   -999.0,9,    11.24,2,    14.27,2,     0.00,2,     0.98,2,    0.210,2,    0.100,2
  06AQ19840719,   NFS,   361,  1,      1,      1,2,19840730,1423, 80.7000,  -5.1933, 2984,   2962.0,  -0.7748,   -999.0,9, -999.000,9,  34.9557,2,  34.9360,2,   -999.0,9,    304.1,2,    11.34,2,    14.27,2,     0.00,2,     0.98,2,    0.160,2,    0.080,2
  06AQ19840719,   NFS,   362,  1,     15,     15,2,19840801,0947, 77.5333,  -5.6883,  501,      2.0,  -1.3797,   -999.0,9, -999.000,9,  31.7686,2,  31.6950,2,   -999.0,9,    405.4,2,     3.53,2,     0.98,2,     0.01,2,     0.51,2,    5.170,2,    2.200,2
  06AQ19840719,   NFS,   362,  1,     13,     13,2,19840801,0947, 77.5333,  -5.6883,  501,     39.0,  -1.7116,     41.0,2,   -1.684,2,  32.5359,2,  32.5330,2,   -999.0,9,    369.0,2,     7.73,2,     4.11,2,     0.03,2,     0.59,2,    4.800,2,    2.060,2
  06AQ19840719,   NFS,   362,  1,     14,     14,2,19840801,0947, 77.5333,  -5.6883,  501,     40.0,  -1.7016,   -999.0,9, -999.000,9,  32.5423,2,  32.5340,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   362,  1,     12,     12,2,19840801,0947, 77.5333,  -5.6883,  501,     83.0,  -1.1267,   -999.0,9, -999.000,9,  34.1773,2,  34.1800,2,   -999.0,9,    312.5,2,     8.02,2,     9.88,2,     0.02,2,     0.76,2,    2.810,2,    1.280,2
  06AQ19840719,   NFS,   362,  1,     11,     11,2,19840801,0947, 77.5333,  -5.6883,  501,    109.0,  -0.3449,   -999.0,9, -999.000,9,  34.4307,2,  34.4130,2,   -999.0,9,    297.7,2,    10.66,2,    11.63,2,     0.01,2,     0.85,2,    2.060,2,    0.930,2
  06AQ19840719,   NFS,   362,  1,     10,     10,2,19840801,0947, 77.5333,  -5.6883,  501,    184.0,   1.5486,    182.0,2,    1.548,2,  34.9189,2,  34.8830,2,   -999.0,9,    305.4,2,     6.84,2,    12.41,2,     0.03,2,     0.82,2,    2.920,2,    1.320,2
  06AQ19840719,   NFS,   362,  1,      7,      7,2,19840801,0947, 77.5333,  -5.6883,  501,    184.0,   1.5486,    188.0,2,    1.554,2,  34.9177,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   362,  1,      6,      6,2,19840801,0947, 77.5333,  -5.6883,  501,    184.0,   1.5506,   -999.0,9, -999.000,9,  34.9193,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   362,  1,      8,      8,2,19840801,0947, 77.5333,  -5.6883,  501,    184.0,   1.5346,   -999.0,9, -999.000,9,  34.9192,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   362,  1,      9,      9,2,19840801,0947, 77.5333,  -5.6883,  501,    184.0,   1.5546,   -999.0,9, -999.000,9,  34.9174,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   362,  1,      5,      5,2,19840801,0947, 77.5333,  -5.6883,  501,    218.0,   0.9698,   -999.0,9, -999.000,9,  34.8950,2,  34.8720,2,   -999.0,9,    300.2,2,     7.53,2,    12.80,2,     0.01,2,     0.83,2,    1.930,2,    0.870,2
  06AQ19840719,   NFS,   362,  1,      4,      4,2,19840801,0947, 77.5333,  -5.6883,  501,    258.0,   0.8488,    258.0,2,    0.850,2,  34.9112,2,  34.8790,2,   -999.0,9,    298.5,2,     7.72,2,    13.00,2,     0.00,2,     0.85,2,    1.450,2,    0.660,2
  06AQ19840719,   NFS,   362,  1,      3,      3,2,19840801,0947, 77.5333,  -5.6883,  501,    338.0,   0.6558,   -999.0,9, -999.000,9,  34.9262,2,  34.8910,2,   -999.0,9,    297.2,2,     7.82,2,    13.00,2,     0.00,2,     0.86,2,    0.930,2,    0.460,2
  06AQ19840719,   NFS,   362,  1,      2,      2,2,19840801,0947, 77.5333,  -5.6883,  501,    398.0,   0.4589,    400.0,2,    0.454,2,  34.9235,2,  34.8900,2,   -999.0,9,    296.3,2,     8.21,2,    13.10,2,     0.01,2,     0.86,2,    0.660,2,    0.320,2
  06AQ19840719,   NFS,   362,  1,      1,      1,2,19840801,0947, 77.5333,  -5.6883,  501,    482.0,   0.4689,   -999.0,9, -999.000,9,  34.9253,2,  34.8930,2,   -999.0,9,    296.3,2,     8.21,2,    12.90,2,     0.01,2,     0.85,2,    0.770,2,    0.370,2
  06AQ19840719,   NFS,   363,  1,     24,     24,2,19840801,1541, 77.6633,  -4.9350, 1129,      2.0,  -1.6786,   -999.0,9, -999.000,9,  32.3979,2,  32.3740,2,   -999.0,9,    377.4,2,     6.17,2,     3.43,2,     0.04,2,     0.53,2,    5.040,2,    2.170,2
  06AQ19840719,   NFS,   363,  1,     23,     23,2,19840801,1541, 77.6633,  -4.9350, 1129,     34.0,  -1.7196,   -999.0,9,   -1.720,2,  32.5893,2,  32.6410,2,   -999.0,9,    359.9,2,     9.79,2,     5.48,2,     0.03,2,     0.78,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   363,  1,     22,     22,2,19840801,1541, 77.6633,  -4.9350, 1129,     48.0,  -1.2857,   -999.0,9, -999.000,9,  33.2134,2,  33.1560,2,   -999.0,9,    335.8,2,    12.13,2,     8.12,2,     0.03,2,     0.97,2,    3.570,2,    1.570,2
  06AQ19840719,   NFS,   363,  1,     21,     21,2,19840801,1541, 77.6633,  -4.9350, 1129,     73.0,  -1.6276,   -999.0,9, -999.000,9,  33.9765,2,  33.9960,2,   -999.0,9,    317.3,2,     8.31,2,     9.09,2,     0.02,2,     0.77,2,    3.080,2,    1.370,2
  06AQ19840719,   NFS,   363,  1,     20,     20,2,19840801,1541, 77.6633,  -4.9350, 1129,     98.0,  -0.8318,   -999.0,9, -999.000,9,  34.3513,2,  34.3400,2,   -999.0,9,    312.0,2,     6.26,2,     9.48,2,     0.03,2,     0.73,2,    2.600,2,    1.180,2
  06AQ19840719,   NFS,   363,  1,     19,     19,2,19840801,1541, 77.6633,  -4.9350, 1129,    148.0,   0.5329,   -999.0,9, -999.000,9,  34.7476,2,  34.7180,2,   -999.0,9,    297.6,2,     7.33,2,    11.73,2,     0.01,2,     0.84,2,    1.630,2,    0.770,2
  06AQ19840719,   NFS,   363,  1,     15,     15,2,19840801,1541, 77.6633,  -4.9350, 1129,    179.0,   1.7066,   -999.0,9, -999.000,9,  34.9268,2,  34.8920,2,   -999.0,9,    305.9,2,     6.16,2,    12.22,2,     0.18,2,     0.83,2,    3.010,2,    1.360,2
  06AQ19840719,   NFS,   363,  1,     17,     17,2,19840801,1541, 77.6633,  -4.9350, 1129,    180.0,   1.7046,   -999.0,9, -999.000,9,  34.9221,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   363,  1,     16,     16,2,19840801,1541, 77.6633,  -4.9350, 1129,    180.0,   1.7046,   -999.0,9, -999.000,9,  34.9247,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   363,  1,     18,     18,2,19840801,1541, 77.6633,  -4.9350, 1129,    180.0,   1.6966,   -999.0,9, -999.000,9,  34.9234,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   363,  1,     14,     14,2,19840801,1541, 77.6633,  -4.9350, 1129,    247.0,   1.7096,   -999.0,9, -999.000,9,  34.9815,2,  34.9470,2,   -999.0,9,    308.5,2,     6.25,2,    12.51,2,     0.02,2,     0.85,2,    3.030,2,    1.360,2
  06AQ19840719,   NFS,   363,  1,     13,     13,2,19840801,1541, 77.6633,  -4.9350, 1129,    320.0,   1.7996,   -999.0,9, -999.000,9,  35.0203,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    3.480,2,    1.560,2
  06AQ19840719,   NFS,   363,  1,     12,     12,2,19840801,1541, 77.6633,  -4.9350, 1129,    320.0,   1.7976,   -999.0,9, -999.000,9,  35.0187,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   363,  1,     11,     11,2,19840801,1541, 77.6633,  -4.9350, 1129,    320.0,   1.7936,   -999.0,9, -999.000,9,  35.0181,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   363,  1,     10,     10,2,19840801,1541, 77.6633,  -4.9350, 1129,    320.0,   1.8016,    322.0,2,    1.814,2,  35.0181,2,  34.9920,2,   -999.0,9,    313.7,2,     5.96,2,    12.61,2,     0.02,2,     0.85,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   363,  1,      9,      9,2,19840801,1541, 77.6633,  -4.9350, 1129,    398.0,   1.1547,   -999.0,9, -999.000,9,  34.9736,2,  34.9430,2,   -999.0,9,    310.2,2,     6.45,2,    12.70,2,     0.01,2,     0.88,2,    2.180,2,    1.020,2
  06AQ19840719,   NFS,   363,  1,      8,      8,2,19840801,1541, 77.6633,  -4.9350, 1129,    498.0,   0.3449,   -999.0,9, -999.000,9,  34.9210,2,  34.8900,2,   -999.0,9,    298.4,2,     7.62,2,    13.00,2,     0.00,2,     0.90,2,    0.590,2,    0.290,2
  06AQ19840719,   NFS,   363,  1,      7,      7,2,19840801,1541, 77.6633,  -4.9350, 1129,    600.0,   0.1440,    602.0,2,    0.142,2,  34.9252,2,  34.8960,2,   -999.0,9,    301.5,2,     7.43,2,    12.90,2,     0.00,2,     0.89,2,    0.670,2,    0.320,2
  06AQ19840719,   NFS,   363,  1,      6,      6,2,19840801,1541, 77.6633,  -4.9350, 1129,    698.0,  -0.0020,   -999.0,9, -999.000,9,  34.9274,2,  34.9000,2,   -999.0,9,    302.8,2,     7.43,2,    12.61,2,     0.00,2,     0.89,2,    0.750,2,    0.350,2
  06AQ19840719,   NFS,   363,  1,      5,      5,2,19840801,1541, 77.6633,  -4.9350, 1129,    798.0,  -0.1270,   -999.0,9, -999.000,9,  34.9326,2,  34.9050,2,   -999.0,9,    304.1,2,     7.43,2,    12.61,2,     0.00,2,     0.89,2,    0.890,2,    0.430,2
  06AQ19840719,   NFS,   363,  1,      4,      4,2,19840801,1541, 77.6633,  -4.9350, 1129,    900.0,  -0.2189,   -999.0,9, -999.000,9,  34.9378,2,  34.9100,2,   -999.0,9,    305.0,2,     7.72,2,    12.70,2,     0.00,2,     0.91,2,    0.840,2,    0.390,2
  06AQ19840719,   NFS,   363,  1,      3,      3,2,19840801,1541, 77.6633,  -4.9350, 1129,    979.0,  -0.2689,   -999.0,9, -999.000,9,  34.9408,2,  34.9150,2,   -999.0,9,    304.5,2,     7.92,2,    12.90,2,     0.00,2,     0.91,2,    0.810,2,    0.380,2
  06AQ19840719,   NFS,   363,  1,      2,      2,2,19840801,1541, 77.6633,  -4.9350, 1129,   1070.0,  -0.2859,   -999.0,9, -999.000,9,  34.9407,2,  34.9150,2,   -999.0,9,    304.5,2,     8.01,2,    12.90,2,     0.00,2,     0.94,2, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   363,  1,      1,      1,2,19840801,1541, 77.6633,  -4.9350, 1129,   1112.0,  -0.2919,   -999.0,9, -999.000,9,  34.9406,2,  34.9160,2,   -999.0,9,    304.1,2,     8.11,2,    12.80,2,     0.00,2,     0.92,2,    0.830,2,    0.400,2
  06AQ19840719,   NFS,   364,  1,     24,     24,2,19840801,1900, 77.5883,  -4.5483, 1896,      4.0,  -0.9138,   -999.0,9, -999.000,9,  32.0822,2,  32.0940,2,   -999.0,9,    373.5,2,     5.97,2,     2.74,2,     0.03,2,     0.49,2,    5.070,2,    2.230,2
  06AQ19840719,   NFS,   364,  1,     23,     23,2,19840801,1900, 77.5883,  -4.5483, 1896,     32.0,  -1.6946,   -999.0,9,   -1.618,2,  33.7301,2,  33.6350,2,   -999.0,9,    330.9,2,     9.39,2,     7.92,2,     0.06,2,     0.75,2,    3.840,2,    1.690,2
  06AQ19840719,   NFS,   364,  1,     22,     22,2,19840801,1900, 77.5883,  -4.5483, 1896,     50.0,  -1.5306,   -999.0,9, -999.000,9,  34.1048,2,  34.0830,2,   -999.0,9,    323.4,2,     5.87,2,     8.90,2,     0.07,2,     0.71,2,    3.770,2,    1.670,2
  06AQ19840719,   NFS,   364,  1,     21,     21,2,19840801,1900, 77.5883,  -4.5483, 1896,     87.0,  -0.1490,   -999.0,9, -999.000,9,  34.5937,2,  34.5570,2,   -999.0,9,    302.4,2,     7.33,2,    10.46,2,     0.02,2,     0.78,2,    1.780,2,    0.840,2
  06AQ19840719,   NFS,   364,  2,     22,     22,2,19840801,0122, 77.5883,  -4.5483, 1896,     92.0,  -0.8118,   -999.0,9, -999.000,9,  34.3975,2,  34.3610,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  2,     21,     21,2,19840801,0122, 77.5883,  -4.5483, 1896,     92.0,  -0.8168,   -999.0,9, -999.000,9,  34.3896,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  2,     24,     24,2,19840801,0122, 77.5883,  -4.5483, 1896,     93.0,  -0.8308,   -999.0,9, -999.000,9,  34.3941,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  2,     23,     23,2,19840801,0122, 77.5883,  -4.5483, 1896,     93.0,  -0.8268,   -999.0,9,   -0.800,2,  34.3936,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  1,     20,     20,2,19840801,1900, 77.5883,  -4.5483, 1896,    134.0,   0.8438,   -999.0,9, -999.000,9,  34.8144,2,  34.7900,2,   -999.0,9,    301.1,2,     6.84,2,    11.73,2,     0.06,2,     0.80,2,    2.150,2,    0.990,2
  06AQ19840719,   NFS,   364,  1,     19,     19,2,19840801,1900, 77.5883,  -4.5483, 1896,    157.0,   2.3394,   -999.0,9, -999.000,9,  34.9947,2,  34.9650,2,   -999.0,9,    311.9,2,     5.67,2,    12.31,2,     0.04,2,     0.82,2,    3.840,2,    1.720,2
  06AQ19840719,   NFS,   364,  2,     17,     17,2,19840801,0122, 77.5883,  -4.5483, 1896,    214.0,   2.2575,   -999.0,9, -999.000,9,  35.0048,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  2,     18,     18,2,19840801,0122, 77.5883,  -4.5483, 1896,    216.0,   2.2445,   -999.0,9, -999.000,9,  35.0042,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  2,     19,     19,2,19840801,0122, 77.5883,  -4.5483, 1896,    217.0,   2.2525,   -999.0,9,    2.247,2,  35.0036,2,  34.9730,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  2,     20,     20,2,19840801,0122, 77.5883,  -4.5483, 1896,    218.0,   2.2435,   -999.0,9, -999.000,9,  35.0017,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  1,     18,     18,2,19840801,1900, 77.5883,  -4.5483, 1896,    295.0,   1.2887,   -999.0,9, -999.000,9,  34.9597,2,  34.9310,2,   -999.0,9,    305.8,2,     6.45,2,    12.51,2,     0.01,2,     0.84,2,    2.270,2,    1.060,2
  06AQ19840719,   NFS,   364,  2,     13,     13,2,19840801,0122, 77.5883,  -4.5483, 1896,    316.0,   1.1537,   -999.0,9,    1.165,2,  34.9392,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  2,     14,     14,2,19840801,0122, 77.5883,  -4.5483, 1896,    317.0,   1.1427,   -999.0,9, -999.000,9,  34.9380,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  2,     15,     15,2,19840801,0122, 77.5883,  -4.5483, 1896,    318.0,   1.1657,   -999.0,9, -999.000,9,  34.9413,2,  34.9090,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  2,     16,     16,2,19840801,0122, 77.5883,  -4.5483, 1896,    319.0,   1.1797,   -999.0,9, -999.000,9,  34.9392,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  2,      9,      9,2,19840801,0122, 77.5883,  -4.5483, 1896,    339.0,   2.0645,   -999.0,9, -999.000,9,  35.0446,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  2,     10,     10,2,19840801,0122, 77.5883,  -4.5483, 1896,    343.0,   2.0445,   -999.0,9, -999.000,9,  35.0431,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  2,     12,     12,2,19840801,0122, 77.5883,  -4.5483, 1896,    344.0,   2.0555,   -999.0,9, -999.000,9,  35.0417,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  1,     17,     17,2,19840801,1900, 77.5883,  -4.5483, 1896,    345.0,   1.7356,   -999.0,9, -999.000,9,  35.0225,2,  34.9780,2,   -999.0,9,    313.7,2,     6.25,2,    12.70,2,     0.01,2,     0.84,2,    3.150,2,    1.430,2
  06AQ19840719,   NFS,   364,  2,     11,     11,2,19840801,0122, 77.5883,  -4.5483, 1896,    346.0,   2.0005,   -999.0,9, -999.000,9,  35.0398,2,  35.0130,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  1,     16,     16,2,19840801,1900, 77.5883,  -4.5483, 1896,    401.0,   1.5146,   -999.0,9, -999.000,9,  35.0163,2,  34.9830,2,   -999.0,9,    316.7,2,     6.16,2,    12.90,2,     0.02,2,     0.87,2,    3.490,2,    1.580,2
  06AQ19840719,   NFS,   364,  1,     15,     15,2,19840801,1900, 77.5883,  -4.5483, 1896,    502.0,   0.6179,   -999.0,9, -999.000,9,  34.9620,2,  34.9330,2,   -999.0,9,    314.1,2,     6.65,2,    12.90,2,     0.02,2,     0.89,2,    2.510,2,    1.160,2
  06AQ19840719,   NFS,   364,  2,      5,      5,2,19840801,0122, 77.5883,  -4.5483, 1896,    557.0,   0.6029,   -999.0,9, -999.000,9,  34.9623,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
  06AQ19840719,   NFS,   364,  2,      6,      6,2,19840801,0122, 77.5883,  -4.5483, 1896,    559.0,   0.6079,   -999.0,9, -999.000,9,  34.9620,2,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9
