EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C
  90JS20080815,ISSS08,    39,  1,      4,2,20080904,   0, 71.2190, 169.3730,   54,     30.4,  -1.3000,  31.3000,2,  31.2530,2,    427.8,2,     7.90,2,     0.80,2,     1.23,2,     -999,9,    8.880,2,    4.160,2,    0.560,2,    7.730,2,   2025.3,2,   2158.9,2,   7.8900,2,    15.00
  90JS20080815,ISSS08,    39,  1,      3,2,20080904,   0, 71.2190, 169.3730,   54,     20.3,  -0.7000,  29.8000,2,  29.7020,2,    454.1,2,     7.90,2,     0.30,2,     1.14,2,     -999,9,    8.380,2,    4.130,2,    0.600,2,    8.020,2,   1898.4,2,   2065.4,2,   7.9900,2,    15.00
  90JS20080815,ISSS08,    39,  1,      2,2,20080904,   0, 71.2190, 169.3730,   54,      7.4,  -0.4000,  27.6000,2,  27.6380,2,    388.6,2,     5.20,2,     0.40,2,     0.94,2,     -999,9,    8.580,2,    4.400,2,    0.640,2,    9.600,2,   1778.6,2,   1920.8,2,   7.9800,2,    15.00
  90JS20080815,ISSS08,    39,  1,      1,2,20080904,   0, 71.2190, 169.3730,   54,      4.3,  -0.5000,  27.6000,2,-999.0000,9,    386.4,2,     5.30,2,     0.40,2,     0.92,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1781.7,2,   1906.3,2,   7.9800,2,    15.00
  90JS20080815,ISSS08,    40,  1,      7,2,20080905,   0, 71.4830, 170.5530,   58,     48.5,  -1.7000,  32.9000,2,-999.0000,9,    230.0,2,    42.80,2,    17.00,2,     2.41,2,     -999,9,    8.240,2,    4.130,2,    0.510,2,    7.020,2,   2289.3,2,   2244.0,2,   7.3700,2,    15.00
  90JS20080815,ISSS08,    40,  1,      6,2,20080905,   0, 71.4830, 170.5530,   58,     35.3,  -1.3000,  31.5000,2,-999.0000,9,    426.2,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,    8.170,2,    4.190,2,    0.590,2,    7.210,2,   -999.0,9,   -999.0,9,-999.0000,9,    15.00
  90JS20080815,ISSS08,    40,  1,      5,2,20080905,   0, 71.4830, 170.5530,   58,     35.3,  -1.3000,  31.5000,2,-999.0000,9,    426.3,2,     6.90,2,     0.50,2,     1.72,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2034.9,2,   2168.5,2,   7.9000,2,    15.00
  90JS20080815,ISSS08,    40,  1,      4,2,20080905,   0, 71.4830, 170.5530,   58,     25.4,  -1.1000,  30.3000,2,  30.2600,2,    364.3,2,    10.60,2,     0.20,2,     1.31,2,     -999,9,    8.310,2,    4.200,2,    0.630,2,    7.370,2,   2021.9,2,   2098.9,2,   7.7600,2,    15.00
  90JS20080815,ISSS08,    40,  1,      3,2,20080905,   0, 71.4830, 170.5530,   58,     15.5,  -0.4000,  28.7000,2,  28.1820,2,    392.2,2,     6.90,2,     0.30,2,     0.99,2,     -999,9,    8.540,2,    4.300,2,    0.610,2,    9.610,2,   1817.3,2,   1967.3,2,   7.9500,2,    15.00
  90JS20080815,ISSS08,    40,  1,      2,2,20080905,   0, 71.4830, 170.5530,   58,     10.3,  -0.2000,  27.2000,2,  27.2310,2,    380.2,2,     7.70,2,     0.10,2,     1.00,2,     -999,9,    8.720,2,    4.620,2,    0.630,2,   10.060,2,   1787.0,2,   1899.5,2,   7.8600,2,    15.00
  90JS20080815,ISSS08,    40,  1,      1,2,20080905,   0, 71.4830, 170.5530,   58,      4.1,  -0.2000,  27.2000,2,-999.0000,9,    379.9,2,     7.70,2,     0.20,2,     0.99,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1794.3,2,   1890.4,2,   7.8500,2,    15.00
  90JS20080815,ISSS08,    41,  1,      6,2,20080905,   0, 71.9680, 171.7920,   52,     42.0,  -1.7000,  33.2000,2,-999.0000,9,    230.3,2,    46.30,2,    18.40,2,     2.48,2,     -999,9,    7.960,2,    4.090,2,    0.490,2,    6.950,2,   2308.3,2,   2259.6,2,   7.3500,2,    15.00
  90JS20080815,ISSS08,    41,  1,      5,2,20080905,   0, 71.9680, 171.7920,   52,     29.7,  -1.6000,  32.4000,2,-999.0000,9,    397.1,2,     4.90,2,     4.30,2,     1.61,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2138.6,2,   2227.1,2,   7.7700,2,    15.00
  90JS20080815,ISSS08,    41,  1,      4,2,20080905,   0, 71.9680, 171.7920,   52,     20.2,  -1.3000,  31.7000,2,  31.6290,2,    468.3,2,     3.90,2,     0.40,2,     1.23,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2025.4,2,   2232.7,2,   7.9600,2,    15.00
  90JS20080815,ISSS08,    41,  1,      3,2,20080905,   0, 71.9680, 171.7920,   52,     16.2,  -1.2000,  31.2000,2,  31.0520,2,    478.1,2,     3.10,2,     0.20,2,     1.11,2,     -999,9,    8.120,2,    4.160,2,    0.520,2,    8.280,2,   1962.4,2,   2195.9,2,   8.0100,2,    15.00
  90JS20080815,ISSS08,    41,  1,      2,2,20080905,   0, 71.9680, 171.7920,   52,     10.4,   0.0000,  29.0000,2,-999.0000,9,    397.9,2,     5.70,2,     0.50,2,     1.00,2,     -999,9,    8.270,2,    4.380,2,    0.560,2,    9.510,2,   1835.3,2,   2002.7,2,   8.0500,2,    15.00
  90JS20080815,ISSS08,    41,  1,      1,2,20080905,   0, 71.9680, 171.7920,   52,      5.5,   0.0000,  27.7000,2,-999.0000,9,    381.3,2,     7.20,2,     0.30,2,     0.91,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1809.5,2,   1925.5,2,   7.9100,2,    15.00
  90JS20080815,ISSS08,    42,  1,      6,2,20080905,   0, 72.2810, 171.9910,   50,     40.1,  -1.7000,  33.2000,2,-999.0000,9,    239.1,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,    7.380,2,    3.770,2,    0.450,2,    6.870,2,   2146.3,2,   2265.0,2,   7.3600,2,    15.00
  90JS20080815,ISSS08,    42,  1,      5,2,20080905,   0, 72.2810, 171.9910,   50,     30.8,  -1.7000,  33.0000,2,-999.0000,9,    412.2,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2146.3,2,   2239.4,2,   7.7800,2,    15.00
  90JS20080815,ISSS08,    42,  1,      4,2,20080905,   0, 72.2810, 171.9910,   50,     20.8,  -1.2000,  31.2000,2,  31.0090,2,    484.6,2,     5.60,2,     0.20,2,     1.03,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1871.6,2,   2141.2,2,   8.0900,2,    15.00
  90JS20080815,ISSS08,    42,  1,      3,2,20080905,   0, 72.2810, 171.9910,   50,     14.4,  -0.1000,  29.4000,2,  29.2800,2,    408.2,2,     5.50,2,     0.20,2,     0.90,2,     -999,9,    6.870,2,    3.910,2,    0.480,2,    9.430,2,   1804.3,2,   2023.1,2,   8.1100,2,    15.00
  90JS20080815,ISSS08,    42,  1,      2,2,20080905,   0, 72.2810, 171.9910,   50,      7.8,   0.0000,  28.5000,2,  28.4490,2,    393.5,2,     6.50,2,     0.20,2,     0.97,2,     -999,9,    6.830,2,    4.040,2,    0.500,2,    9.790,2,   1804.5,2,   1977.5,2,   8.0200,2,    15.00
  90JS20080815,ISSS08,    42,  1,      1,2,20080905,   0, 72.2810, 171.9910,   50,      5.4,  -0.2000,  27.1000,2,-999.0000,9,    414.6,2,     9.70,2,     0.20,2,     1.24,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2100.0,2,   2221.4,2,   7.8100,2,    15.00
  90JS20080815,ISSS08,    43,  1,      5,2,20080906,   0, 71.4010,-175.5020,   50,     31.9,  -0.6000,  32.4000,2,-999.0000,9,    323.5,2,     6.90,2,     4.50,2,     1.69,2,     -999,9, -999.000,9,    3.820,2, -999.000,9,    7.360,2,   2102.9,2,   2212.1,2,   7.8400,2,    15.00
  90JS20080815,ISSS08,    43,  1,      4,2,20080906,   0, 71.4010,-175.5020,   50,     28.5,   0.1000,  32.1000,2,  32.0560,2,    323.8,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,    3.770,2, -999.000,9,    7.660,2,   -999.0,9,   -999.0,9,-999.0000,9,    15.00
  90JS20080815,ISSS08,    43,  1,      3,2,20080906,   0, 71.4010,-175.5020,   50,     20.6,   1.0000,  31.6000,2,  31.5630,2,    371.3,2,     1.70,2,     0.20,2,     0.97,2,     -999,9,    6.880,2,    3.350,2,    0.440,2,    7.460,2,   1975.9,2,   2167.9,2,   8.0500,2,    15.00
  90JS20080815,ISSS08,    43,  1,      2,2,20080906,   0, 71.4010,-175.5020,   50,     10.3,   1.7000,  31.2000,2,-999.0000,9,    362.4,2,     2.20,2,     0.20,2,     0.87,2,     -999,9,    6.750,2,    3.700,2,    0.450,2,    8.340,2,   1938.2,2,   2145.9,2,   8.1000,2,    15.00
  90JS20080815,ISSS08,    43,  1,      1,2,20080906,   0, 71.4010,-175.5020,   50,      4.6,   1.4000,  31.1000,2,  31.0600,2,    365.9,2,     2.70,2,     0.30,2,     1.61,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1930.7,2,   2139.3,2,   8.0900,2,    15.00
  90JS20080815,ISSS08,    45,  1,      7,2,20080906,   0, 71.4000,-175.1740,   62,     51.9,  -1.6000,  33.1000,2,  33.1320,2,    258.6,2,    39.20,2,    14.20,2,     2.19,2,     -999,9,    7.760,2,    3.510,2,    0.420,2,    6.670,2,   2251.2,2,   2266.1,2,   7.5800,2,    15.00
  90JS20080815,ISSS08,    45,  1,      6,2,20080906,   0, 71.4000,-175.1740,   62,     47.9,  -1.6000,  33.1000,2,-999.0000,9,    259.2,2,    38.00,2,    14.00,2,     2.31,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2245.5,2,   2261.6,2,   7.5700,2,    15.00
  90JS20080815,ISSS08,    45,  1,      5,2,20080906,   0, 71.4000,-175.1740,   62,     40.4,  -1.5000,  32.9000,2,-999.0000,9,    279.9,2,    22.00,2,    10.90,2,     2.20,2,     -999,9,    7.500,2,    3.420,2,    0.450,2,    6.220,2,   2230.8,2,   2253.4,2,   7.5800,2,    15.00
  90JS20080815,ISSS08,    45,  1,      4,2,20080906,   0, 71.4000,-175.1740,   62,     30.2,  -0.3000,  32.3000,2,-999.0000,9,    327.8,2,     6.00,2,     4.10,2,     1.60,2,     -999,9,    7.350,2,    3.930,2,    0.440,2,    6.190,2,   2083.4,2,   2216.9,2,   7.8100,2,    15.00
  90JS20080815,ISSS08,    45,  1,      3,2,20080906,   0, 71.4000,-175.1740,   62,     19.1,   1.1000,  31.6000,2,  31.5550,2,    365.3,2,     1.90,2,     0.20,2,     1.13,2,     -999,9,    7.130,2,    3.250,2,    0.430,2,    6.490,2,   1954.1,2,   2174.2,2,   8.0800,2,    15.00
  90JS20080815,ISSS08,    45,  1,      2,2,20080906,   0, 71.4000,-175.1740,   62,     10.4,   1.8000,  31.1000,2,  31.0520,2,    360.7,2,     2.10,2,     0.10,2,     0.89,2,     -999,9,    7.040,2,    3.260,2,    0.440,2,    6.730,2,   1902.3,2,   2133.1,2,   8.1200,2,    15.00
  90JS20080815,ISSS08,    45,  1,      1,2,20080906,   0, 71.4000,-175.1740,   62,      4.0,   1.8000,  31.0000,2,-999.0000,9,    360.5,2,     2.30,2,     0.20,2,     0.88,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1900.1,2,   2134.0,2,   8.1200,2,    15.00
  90JS20080815,ISSS08,    47,  1,      7,2,20080906,   0, 71.4000,-174.8520,   86,     76.5,  -0.7000,  33.1000,2,-999.0000,9,    247.7,2,    33.50,2,    11.30,2,     4.62,2,     4.55,2,    6.570,2,    3.030,2,    0.400,2,    4.770,2,   2218.6,2,   2269.6,2,   7.6200,2,    15.00
  90JS20080815,ISSS08,    47,  1,      6,2,20080906,   0, 71.4000,-174.8520,   86,     70.5,  -0.8000,  33.1000,2,  33.1460,2,    251.5,2,    34.40,2,    12.30,2,     2.29,2,     -999,9,    6.710,2,    3.090,2,    0.410,2,    5.080,2,   2217.0,2,   2265.4,2,   7.6200,2,    15.00
  90JS20080815,ISSS08,    47,  1,      5,2,20080906,   0, 71.4000,-174.8520,   86,     50.6,  -0.6000,  33.1000,2,-999.0000,9,    254.9,2,    26.50,2,    10.80,2,     2.31,2,      4.4,2,    6.670,2,    3.080,2,    0.410,2,    5.130,2,   2216.0,2,   2261.3,2,   7.6400,2,    15.00
  90JS20080815,ISSS08,    47,  1,      4,2,20080906,   0, 71.4000,-174.8520,   86,     35.0,  -0.4000,  32.8000,2,  32.8430,2,    276.2,2,    12.50,2,     5.70,2,     1.96,2,     -999,9,    6.650,2,    3.430,2,    0.400,2,    4.970,2,   2187.7,2,   2248.5,2,   7.7000,2,    15.00
  90JS20080815,ISSS08,    47,  1,      3,2,20080906,   0, 71.4000,-174.8520,   86,     24.8,   0.1000,  32.5000,2,-999.0000,9,    416.9,2,    10.60,2,     0.50,2,     0.92,2,     -999,9,    6.900,2,    3.150,2,    0.420,2,    4.400,2,   2047.4,2,   2217.1,2,   8.0000,2,    15.00
  90JS20080815,ISSS08,    47,  1,      2,2,20080906,   0, 71.4000,-174.8520,   86,     15.6,   3.1000,  31.7000,2,-999.0000,9,    343.2,2,     3.00,2,     0.20,2,     0.57,2,     -999,9,    6.140,2,    2.830,2,    0.380,2,    4.660,2,   1941.1,2,   2162.1,2,   8.1100,2,    15.00
  90JS20080815,ISSS08,    47,  1,      1,2,20080906,   0, 71.4000,-174.8520,   86,      4.2,   2.6000,  31.4000,2,  31.3650,2,    348.0,2,     2.20,2,     0.30,2,     0.71,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1929.7,2,   2151.0,2,   8.1200,2,    15.00
  90JS20080815,ISSS08,    49,  1,      8,2,20080906,   0, 71.4000,-174.5260,   93,     83.2,   1.9000,  32.8000,2,  32.8390,2,    238.2,2,    16.50,2,     9.20,2,     2.08,2,     -999,9,    6.320,2,    2.950,2,    0.380,2,    4.930,2,   2183.5,2,   2238.7,2,   7.7100,2,    15.00
  90JS20080815,ISSS08,    49,  1,      7,2,20080906,   0, 71.4000,-174.5260,   93,     80.1,   2.2000,  32.8000,2,  32.8350,2,    232.6,2,    17.00,2,     9.50,2,     2.14,2,     -999,9,    6.230,2,    2.920,2,    0.380,2,    4.920,2,   2183.2,2,   2244.1,2,   7.7100,2,    15.00
  90JS20080815,ISSS08,    49,  1,      6,2,20080906,   0, 71.4000,-174.5260,   93,     60.0,   2.6000,  32.8000,2,  32.8200,2,    236.2,2,    18.10,2,    10.20,2,     2.20,2,     -999,9,    6.350,2,    2.970,2,    0.470,2,    5.080,2,   2178.3,2,   2237.4,2,   7.7100,2,    15.00
  90JS20080815,ISSS08,    49,  1,      5,2,20080906,   0, 71.4000,-174.5260,   93,     45.7,   2.6000,  32.8000,2,  32.8160,2,    237.7,2,    17.50,2,     9.90,2,     2.14,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2176.8,2,   2237.5,2,   7.7200,2,    15.00
  90JS20080815,ISSS08,    49,  1,      4,2,20080906,   0, 71.4000,-174.5260,   93,     30.4,   2.8000,  32.7000,2,  32.6990,2,    304.2,2,     4.70,2,     2.60,2,     0.97,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2071.8,2,   2234.8,2,   7.9700,2,    15.00
  90JS20080815,ISSS08,    49,  1,      3,2,20080906,   0, 71.4000,-174.5260,   93,     20.3,   4.4000,  32.5000,2,  32.5120,2,    339.2,2,     0.20,2,     0.10,2,     0.50,2,     -999,9,    6.150,2,    2.840,2,    0.370,2,    5.550,2,   1980.0,2,   2221.9,2,   8.1300,2,    15.00
  90JS20080815,ISSS08,    49,  1,      2,2,20080906,   0, 71.4000,-174.5260,   93,     10.4,   4.1000,  32.2000,2,  32.0800,2,    339.5,2,     1.30,2,     0.20,2,     0.37,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1970.5,2,   2149.4,2,   8.1100,2,    15.00
  90JS20080815,ISSS08,    49,  1,      1,2,20080906,   0, 71.4000,-174.5260,   93,      4.0,   2.9000,  31.3000,2,-999.0000,9,    342.9,2,     2.30,2,     0.10,2,     0.44,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,    15.00
  90JS20080815,ISSS08,    51,  1,      5,2,20080906,   0, 71.3990,-174.2000,   54,     43.5,   2.2000,  32.7000,2,-999.0000,9,    254.1,2,    13.90,2,     6.10,2,     1.79,2,     0.19,2,    6.790,2,    3.150,2,    0.410,2,    5.770,2,   2132.4,2,   2238.6,2,   7.8000,2,    15.00
  90JS20080815,ISSS08,    51,  1,      4,2,20080906,   0, 71.3990,-174.2000,   54,     20.2,   4.3000,  32.4000,2,-999.0000,9,    334.6,2,     0.30,2,     0.20,2,     0.34,2,     -999,9,    6.230,2,    2.870,2,    0.380,2,    5.530,2,   1972.3,2,   2217.3,2,   8.1400,2,    15.00
  90JS20080815,ISSS08,    51,  1,      3,2,20080906,   0, 71.3990,-174.2000,   54,     15.2,   4.6000,  32.1000,2,  32.1030,2,    331.2,2,     0.50,2,     0.10,2,     0.30,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1971.1,2,   2200.0,2,   8.1200,2,    15.00
  90JS20080815,ISSS08,    51,  1,      2,2,20080906,   0, 71.3990,-174.2000,   54,      9.9,   4.7000,  32.1000,2,  32.0830,2,    334.4,2,     0.20,2,     0.10,2,     0.36,2,     -999,9,    6.110,2,    2.900,2,    0.360,2,    5.900,2,   1968.5,2,   2197.5,2,   8.1200,2,    15.00
  90JS20080815,ISSS08,    51,  1,      1,2,20080906,   0, 71.3990,-174.2000,   54,      3.7,   4.7000,  32.1000,2,-999.0000,9,    334.6,2,     0.40,2,     0.10,2,     0.28,2,     0.85,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1965.6,2,   2197.4,2,   8.1200,2,    15.00
  90JS20080815,ISSS08,    52,  1,      5,2,20080906,   0, 71.8000,-176.0020,   58,     48.2,  -1.6000,  32.9000,2,-999.0000,9,    301.0,2,    22.70,2,    10.50,2,     2.09,2,     -999,9,    7.910,2,    3.690,2,    0.500,2,    6.520,2,   2222.0,2,   2259.4,2,   7.6300,2,    15.00
  90JS20080815,ISSS08,    52,  1,      4,2,20080906,   0, 71.8000,-176.0020,   58,     20.0,  -1.3000,  32.5000,2,  32.4410,2,    412.7,2,    17.70,2,     0.20,2,     1.40,2,     -999,9,    8.010,2,    3.690,2,    0.510,2,    6.710,2,   2096.4,2,   2229.8,2,   7.9000,2,    15.00
  90JS20080815,ISSS08,    52,  1,      3,2,20080906,   0, 71.8000,-176.0020,   58,     14.8,  -0.7000,  31.6000,2,  31.4660,2,    440.4,2,     9.70,2,     0.10,2,     1.09,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1970.0,2,   2161.4,2,   8.0800,2,    15.00
  90JS20080815,ISSS08,    52,  1,      2,2,20080906,   0, 71.8000,-176.0020,   58,     10.4,   0.2000,  30.1000,2,  30.0060,2,    378.3,2,     3.10,2,     0.10,2,     0.92,2,     -999,9,    8.160,2,    3.730,2,    0.520,2,    8.430,2,   1846.8,2,   2067.8,2,   8.1400,2,    15.00
  90JS20080815,ISSS08,    52,  1,      1,2,20080906,   0, 71.8000,-176.0020,   58,      4.2,   0.2000,  29.9000,2,-999.0000,9,    379.6,2,     3.40,2,     0.10,2,     0.87,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1846.6,2,   2062.8,2,   8.1300,2,    15.00
  90JS20080815,ISSS08,    54,  1,      8,2,20080906,   0, 71.8400,-175.6810,   72,     56.7,  -1.7000,  33.1000,2,-999.0000,9,    266.9,2,    26.00,2,    11.00,2,     2.23,2,     -999,9,    9.050,2,    3.790,2,    0.480,2,    6.240,2,   2252.5,2,   2266.4,2,   7.5400,2,    15.00
  90JS20080815,ISSS08,    54,  1,      7,2,20080906,   0, 71.8400,-175.6810,   72,     40.1,  -1.7000,  33.0000,2,-999.0000,9,    281.4,2,    23.30,2,    11.00,2,     2.24,2,     -999,9,    8.110,2,    3.790,2,    0.540,2,    6.890,2,   2241.1,2,   2257.7,2,   7.5800,2,    15.00
  90JS20080815,ISSS08,    54,  1,      6,2,20080906,   0, 71.8400,-175.6810,   72,     30.0,  -1.6000,  32.9000,2,-999.0000,9,    291.8,2,    21.70,2,    10.70,2,     2.11,2,     -999,9,    8.210,2,    3.650,2,    0.500,2,    6.720,2,   2228.9,2,   2255.6,2,   7.6000,2,    15.00
  90JS20080815,ISSS08,    54,  1,      5,2,20080906,   0, 71.8400,-175.6810,   72,     19.7,  -1.3000,  32.4000,2,  32.4020,2,    415.6,2,    17.00,2,     0.10,2,     1.30,2,     -999,9,    7.810,2,    3.590,2,    0.490,2,    6.270,2,   2094.5,2,   2224.6,2,   7.9000,2,    15.00
  90JS20080815,ISSS08,    54,  1,      4,2,20080906,   0, 71.8400,-175.6810,   72,     15.3,  -0.7000,  31.7000,2,  31.3420,2,    442.5,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,    15.00
  90JS20080815,ISSS08,    54,  1,      3,2,20080906,   0, 71.8400,-175.6810,   72,     10.1,   0.8000,  30.3000,2,  30.3260,2,   -999.0,9,     4.00,2,     0.10,2,     0.99,2,     -999,9,    7.270,2,    3.380,2,    0.430,2,    6.300,2,   1883.9,2,   2089.9,2,   8.1000,2,    15.00
  90JS20080815,ISSS08,    54,  1,      2,2,20080906,   0, 71.8400,-175.6810,   72,      3.9,   0.7000,  30.2000,2,  30.1450,2,    371.8,2,     3.30,2,     0.20,2,     0.92,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1872.2,2,   2072.3,2,   8.1100,2,    15.00
  90JS20080815,ISSS08,    54,  1,      1,2,20080906,   0, 71.8400,-175.6810,   72,      4.0,   0.7000,  30.2000,2,-999.0000,9,    369.9,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,    15.00
  90JS20080815,ISSS08,    56,  1,      8,2,20080906,   0, 71.8800,-175.3610,   84,     68.6,  -1.2000,  33.1000,2,-999.0000,9,    261.0,2,    37.30,2,    13.40,2,     2.44,2,     -999,9,    7.210,2,    3.290,2,    0.440,2,    6.230,2,   2240.4,2,   2262.2,2,   7.6000,2,    15.00
  90JS20080815,ISSS08,    56,  1,      7,2,20080906,   0, 71.8800,-175.3610,   84,     60.5,  -1.2000,  33.1000,2,-999.0000,9,    261.8,2,    37.70,2,    13.20,2,     2.44,2,     -999,9,    7.300,2,    3.300,2,    0.450,2,    5.950,2,   2226.8,2,   2260.6,2,   7.6000,2,    15.00
  90JS20080815,ISSS08,    56,  1,      6,2,20080906,   0, 71.8800,-175.3610,   84,     44.9,  -1.4000,  33.0000,2,-999.0000,9,    287.0,2,    25.40,2,    12.20,2,     2.33,2,     -999,9,    7.560,2,    3.460,2,    0.460,2,    6.630,2,   2222.9,2,   2259.2,2,   7.6100,2,    15.00
  90JS20080815,ISSS08,    56,  1,      5,2,20080906,   0, 71.8800,-175.3610,   84,     30.1,  -1.6000,  33.0000,2,-999.0000,9,    322.7,2,    17.90,2,    10.20,2,     2.10,2,     -999,9,    7.910,2,    3.610,2,    0.500,2,    6.950,2,   2205.0,2,   2265.8,2,   7.6600,2,    15.00
  90JS20080815,ISSS08,    56,  1,      4,2,20080906,   0, 71.8800,-175.3610,   84,     20.6,  -0.2000,  31.9000,2,  32.0100,2,    400.5,2,     4.20,2,     0.20,2,     1.15,2,     -999,9,    7.910,2,    3.590,2,    0.480,2,    7.260,2,   2027.4,2,   2201.6,2,   8.0000,2,    15.00
  90JS20080815,ISSS08,    56,  1,      3,2,20080906,   0, 71.8800,-175.3610,   84,     14.7,   0.3000,  31.5000,2,  31.5590,2,    400.6,2,     3.60,2,     0.30,2,     1.05,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1965.1,2,   2172.4,2,   8.0700,2,    15.00
  90JS20080815,ISSS08,    56,  1,      2,2,20080906,   0, 71.8800,-175.3610,   84,      9.9,   1.4000,  31.2000,2,  31.2800,2,    378.3,2,     1.80,2,     0.10,2,     0.91,2,     -999,9,    7.650,2,    3.470,2,    0.450,2,    7.570,2,   1931.7,2,   2152.0,2,   8.1100,2,    15.00
  90JS20080815,ISSS08,    56,  1,      1,2,20080906,   0, 71.8800,-175.3610,   84,      3.9,   1.4000,  30.7000,2,-999.0000,9,    367.7,2,     2.80,2,     0.30,2,     0.96,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1898.2,2,   2110.2,2,   8.1200,2,    15.00
  90JS20080815,ISSS08,    58,  1,      8,2,20080907,   0, 71.9200,-175.0400,   84,     69.4,   0.1000,  33.1000,2,-999.0000,9,    231.1,2,    17.20,2,     7.80,2,     2.15,2,     -999,9,    7.330,2,    3.430,2,    0.450,2,    5.990,2,   2235.7,2,   2264.2,2,   7.6200,2,    15.00
  90JS20080815,ISSS08,    58,  1,      7,2,20080907,   0, 71.9200,-175.0400,   84,     60.3,   0.1000,  33.1000,2,-999.0000,9,    233.9,2,    17.40,2,     7.80,2,     2.20,2,     -999,9,    7.320,2,    3.440,2,    0.440,2,    5.960,2,   2235.1,2,   2263.5,2,   7.6200,2,    15.00
  90JS20080815,ISSS08,    58,  1,      6,2,20080907,   0, 71.9200,-175.0400,   84,     50.4,  -0.3000,  33.0000,2,-999.0000,9,    251.6,2,    17.10,2,     7.10,2,     2.10,2,     -999,9,    7.440,2,    3.460,2,    0.450,2,    6.230,2,   2226.9,2,   2256.3,2,   7.6300,2,    15.00
  90JS20080815,ISSS08,    58,  1,      5,2,20080907,   0, 71.9200,-175.0400,   84,     40.1,  -0.3000,  32.8000,2,  31.7810,2,    279.2,2,     9.20,2,     4.50,2,     1.67,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2192.0,2,   2251.9,2,   7.7000,2,    15.00
  90JS20080815,ISSS08,    58,  1,      4,2,20080907,   0, 71.9200,-175.0400,   84,     30.3,   3.7000,  32.7000,2,-999.0000,9,    316.7,2,     1.50,2,     1.50,2,     1.28,2,     4.06,2,    6.520,2,    2.980,2,    0.380,2,    5.700,2,   2021.5,2,   2230.0,2,   8.0500,2,    15.00
