EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
58AA19961121, 75N, 40, 1, 8662, 2, 19961130, 0000, 74.2485, -5.9900, 3495,    452.8,  -0.4084,  34.8897, 2,    320.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.580, 2,    2.240, 2,   -999.0, 9,   -999.0, 9,  -0.4248
58AA19961121, 75N, 40, 1, 8663, 2, 19961130, 0000, 74.2485, -5.9900, 3495,    452.8,  -0.4087,  34.8896, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.4251
58AA19961121, 75N, 40, 1, 8665, 2, 19961130, 0000, 74.2485, -5.9900, 3495,    477.4,  -0.4383,  34.8893, 2,    320.9, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.350, 2,    2.100, 2,   -999.0, 9,   -999.0, 9,  -0.4556
58AA19961121, 75N, 40, 1, 8666, 2, 19961130, 0000, 74.2485, -5.9900, 3495,    477.5,  -0.4370,  34.8892, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.4543
58AA19961121, 75N, 40, 1, 8669, 2, 19961130, 0000, 74.2485, -5.9900, 3495,    502.3,  -0.4713,  34.8884, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.4895
58AA19961121, 75N, 40, 1, 8668, 2, 19961130, 0000, 74.2485, -5.9900, 3495,    502.4,  -0.4731,  34.8883, 2,    320.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.630, 2,    2.220, 2,   -999.0, 9,   -999.0, 9,  -0.4913
58AA19961121, 75N, 40, 1, 8671, 2, 19961130, 0000, 74.2485, -5.9900, 3495,    552.0,  -0.5823,  34.8842, 2,    320.0, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.700, 2,    2.090, 2,   -999.0, 9,   -999.0, 9,  -0.6020
58AA19961121, 75N, 40, 1, 8672, 2, 19961130, 0000, 74.2485, -5.9900, 3495,    553.2,  -0.5839,  34.8842, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.6037
58AA19961121, 75N, 40, 1, 8673, 2, 19961130, 0000, 74.2485, -5.9900, 3495,    602.5,  -0.6187,  34.8838, 2,    321.8, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.610, 2,    2.120, 2,   -999.0, 9,   -999.0, 9,  -0.6403
58AA19961121, 75N, 40, 1, 8674, 2, 19961130, 0000, 74.2485, -5.9900, 3495,    602.7,  -0.6185,  34.8840, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.6401
58AA19961121, 75N, 40, 1, 8676, 2, 19961130, 0000, 74.2485, -5.9900, 3495,    652.3,  -0.6806,  34.8828, 2,    322.3, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.570, 2,    2.070, 2,   -999.0, 9,   -999.0, 9,  -0.7040
58AA19961121, 75N, 40, 1, 8677, 2, 19961130, 0000, 74.2485, -5.9900, 3495,    653.2,  -0.6802,  34.8827, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.7036
58AA19961121, 75N, 40, 1, 8678, 2, 19961130, 0000, 74.2485, -5.9900, 3495,    703.3,  -0.7148,  34.8820, 2,    322.3, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.630, 2,    2.170, 2,   -999.0, 9,   -999.0, 9,  -0.7401
58AA19961121, 75N, 40, 1, 8679, 2, 19961130, 0000, 74.2485, -5.9900, 3495,    703.6,  -0.7159,  34.8820, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.7412
58AA19961121, 75N, 40, 1, 8681, 2, 19961130, 0000, 74.2485, -5.9900, 3495,   1003.7,  -0.8623,  34.8780, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.9000
58AA19961121, 75N, 40, 1, 8682, 2, 19961130, 0000, 74.2485, -5.9900, 3495,   1004.4,  -0.8614,  34.8788, 2,    325.4, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.880, 2,    2.180, 2,   -999.0, 9,   -999.0, 9,  -0.8991
58AA19961121, 75N, 41, 1, 8683, 2, 19961130, 0000, 74.4987, -6.0030, 3425,      6.7,  -0.9216,  34.6663, 2,    350.0, 2,     2.92, 9,     8.83, 9,  -999.00, 9,     0.43, 9,    7.300, 2,    3.310, 2,   2141.3, 9,   2286.9, 2,  -0.9218
58AA19961121, 75N, 41, 1, 8684, 2, 19961130, 0000, 74.4987, -6.0030, 3425,      6.9,  -0.9610,  34.6518, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.9612
58AA19961121, 75N, 41, 1, 8686, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    201.2,  -0.1373,  34.8833, 2,    318.6, 2,     3.69, 9,     9.79, 9,  -999.00, 9,     0.48, 9,    4.270, 2,    2.080, 2,   2159.2, 9,   2297.9, 2,  -0.1446
58AA19961121, 75N, 41, 1, 8687, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    201.9,  -0.1410,  34.8837, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.1483
58AA19961121, 75N, 41, 1, 8689, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    349.7,  -0.4897,  34.8859, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.5018
58AA19961121, 75N, 41, 1, 8690, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    350.8,  -0.4913,  34.8861, 2,    324.6, 2,     5.42, 2,    12.31, 2,  -999.00, 9,     0.58, 2,    4.910, 2,    2.240, 2,   2167.1, 2,   2299.0, 2,  -0.5035
58AA19961121, 75N, 41, 1, 8691, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    400.0,  -0.5852,  34.8834, 2,    324.6, 2,     1.85, 9,     6.65, 9,  -999.00, 9,     0.29, 9,    4.690, 2,    2.170, 2,   2159.5, 9,   2297.2, 9,  -0.5989
58AA19961121, 75N, 41, 1, 8692, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    400.6,  -0.5844,  34.8835, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.5982
58AA19961121, 75N, 41, 1, 8694, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    451.9,  -0.6679,  34.8810, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.6833
58AA19961121, 75N, 41, 1, 8695, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    452.3,  -0.6713,  34.8810, 2,    325.0, 2,     1.53, 2,     5.90, 2,  -999.00, 9,     0.25, 2,    4.790, 2,    2.170, 2,   2161.0, 2,   2297.7, 2,  -0.6867
58AA19961121, 75N, 41, 1, 8697, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    500.8,  -0.7157,  34.8800, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.7328
58AA19961121, 75N, 41, 1, 8696, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    500.9,  -0.7164,  34.8800, 2,    326.4, 2,     2.10, 9,     7.45, 9,  -999.00, 9,     0.32, 9,    4.640, 2,    2.130, 2,   2163.8, 9,   2299.5, 2,  -0.7335
58AA19961121, 75N, 41, 1, 8699, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    550.4,  -0.7578,  34.8790, 2,    325.9, 2,     2.63, 9,     7.58, 9,  -999.00, 9,     0.39, 9,    4.750, 2,    2.210, 2,   2163.2, 9,   2298.7, 2,  -0.7766
58AA19961121, 75N, 41, 1, 8700, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    550.7,  -0.7575,  34.8787, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.7764
58AA19961121, 75N, 41, 1, 8702, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    602.5,  -0.8026,  34.8774, 2,    326.4, 2,     4.96, 9,    11.58, 9,  -999.00, 9,     0.58, 9,    4.570, 2,    2.120, 2,   2162.7, 9,   2299.3, 2,  -0.8233
58AA19961121, 75N, 41, 1, 8703, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    602.5,  -0.8022,  34.8775, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.8229
58AA19961121, 75N, 41, 1, 8706, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    651.2,  -0.8326,  34.8769, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.8551
58AA19961121, 75N, 41, 1, 8705, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    651.4,  -0.8337,  34.8764, 2,    328.2, 2,     2.97, 9,     9.29, 9,  -999.00, 9,     0.44, 9,    4.990, 2,    2.200, 2,   2166.0, 9,   2297.6, 9,  -0.8562
58AA19961121, 75N, 41, 1, 8708, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    701.2,  -0.8528,  34.8762, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.8772
58AA19961121, 75N, 41, 1, 8709, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    701.3,  -0.8518,  34.8760, 2,    328.2, 2,     2.71, 9,     8.15, 9,  -999.00, 9,     0.36, 9,    5.030, 2,    2.190, 2,   2163.6, 9,   2297.9, 2,  -0.8762
58AA19961121, 75N, 41, 1, 8711, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    702.1,  -0.8494,  34.8762, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.8739
58AA19961121, 75N, 41, 1, 8713, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    800.0,  -0.8694,  34.8766, 2,    327.3, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    4.980, 2,    2.330, 2,   -999.0, 9,   -999.0, 9,  -0.8979
58AA19961121, 75N, 41, 1, 8712, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    800.1,  -0.8696,  34.8765, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.8981
58AA19961121, 75N, 41, 1, 8715, 2, 19961130, 0000, 74.4987, -6.0030, 3425,    999.4,  -0.8850,  34.8780, 2,    325.9, 2,     2.17, 2,     7.41, 2,  -999.00, 9,     0.37, 2,    4.500, 2,    2.070, 2,   2164.5, 2,   2301.1, 2,  -0.9223
58AA19961121, 75N, 42, 1, 8716, 2, 19961130, 0000, 74.7487, -6.0020, 3408,      5.2,  -1.1471,  34.6505, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.1472
58AA19961121, 75N, 42, 1, 8717, 2, 19961130, 0000, 74.7487, -6.0020, 3408,      6.1,  -1.1464,  34.6502, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 2, -999.000, 2,   -999.0, 9,   -999.0, 9,  -1.1466
58AA19961121, 75N, 42, 1, 8718, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    287.2,  -0.4965,  34.8832, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.5063
58AA19961121, 75N, 42, 1, 8719, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    301.0,  -0.5099,  34.8841, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 2, -999.000, 2,   -999.0, 9,   -999.0, 9,  -0.5201
58AA19961121, 75N, 42, 1, 8720, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    315.6,  -0.5060,  34.8862, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.5168
58AA19961121, 75N, 42, 1, 8721, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    325.6,  -0.5150,  34.8861, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 2, -999.000, 2,   -999.0, 9,   -999.0, 9,  -0.5261
58AA19961121, 75N, 42, 1, 8722, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    328.5,  -0.5168,  34.8852, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.5280
58AA19961121, 75N, 42, 1, 8723, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    350.7,  -0.5406,  34.8864, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 2, -999.000, 2,   -999.0, 9,   -999.0, 9,  -0.5526
58AA19961121, 75N, 42, 1, 8724, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    353.5,  -0.5425,  34.8853, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.5546
58AA19961121, 75N, 42, 1, 8725, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    375.3,  -0.5626,  34.8856, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 2, -999.000, 2,   -999.0, 9,   -999.0, 9,  -0.5755
58AA19961121, 75N, 42, 1, 8726, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    381.8,  -0.5759,  34.8846, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.5890
58AA19961121, 75N, 42, 1, 8727, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    401.5,  -0.5985,  34.8847, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 2, -999.000, 2,   -999.0, 9,   -999.0, 9,  -0.6122
58AA19961121, 75N, 42, 1, 8728, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    406.2,  -0.5988,  34.8847, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.6127
58AA19961121, 75N, 42, 1, 8729, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    426.2,  -0.6130,  34.8850, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 2, -999.000, 2,   -999.0, 9,   -999.0, 9,  -0.6276
58AA19961121, 75N, 42, 1, 8730, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    430.7,  -0.6146,  34.8843, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.6294
58AA19961121, 75N, 42, 1, 8731, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    450.1,  -0.6325,  34.8844, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.6480
58AA19961121, 75N, 42, 1, 8732, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    481.3,  -0.6582,  34.8837, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.6748
58AA19961121, 75N, 42, 1, 8733, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    500.1,  -0.6721,  34.8839, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 2, -999.000, 2,   -999.0, 9,   -999.0, 9,  -0.6894
58AA19961121, 75N, 42, 1, 8734, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    576.7,  -0.7343,  34.8808, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.7543
58AA19961121, 75N, 42, 1, 8735, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    598.2,  -0.7804,  34.8801, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 2, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.8010
58AA19961121, 75N, 42, 1, 8736, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    771.0,  -0.8576,  34.8782, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.8849
58AA19961121, 75N, 42, 1, 8737, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    796.0,  -0.8810,  34.8771, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 2, -999.000, 2,   -999.0, 9,   -999.0, 9,  -0.9092
58AA19961121, 75N, 42, 1, 8738, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    959.1,  -0.8764,  34.8798, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.9119
58AA19961121, 75N, 42, 1, 8739, 2, 19961130, 0000, 74.7487, -6.0020, 3408,    990.9,  -0.8923,  34.8795, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 2, -999.000, 2,   -999.0, 9,   -999.0, 9,  -0.9291
58AA19961121, 75N, 43, 1, 8740, 2, 19961130, 0000, 74.7500, -5.4900, 3499,      6.7,  -1.1125,  34.6686, 2,    350.9, 2,     3.68, 9,    10.56, 9,  -999.00, 9,     0.65, 9, -999.000, 9, -999.000, 9,   2147.3, 9,   2287.6, 2,  -1.1127
58AA19961121, 75N, 43, 1, 8741, 2, 19961130, 0000, 74.7500, -5.4900, 3499,      6.8,  -1.1176,  34.6680, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.1178
58AA19961121, 75N, 43, 1, 8743, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    301.4,  -0.5672,  34.8844, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.5773
58AA19961121, 75N, 43, 1, 8744, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    302.3,  -0.5684,  34.8839, 2,    325.9, 2,     7.17, 2,     9.52, 2,  -999.00, 9,     0.54, 2, -999.000, 9, -999.000, 9,   2168.7, 2,   2300.6, 2,  -0.5785
58AA19961121, 75N, 43, 1, 8745, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    326.7,  -0.6027,  34.8836, 2,    325.9, 2,     2.23, 2,     7.55, 2,  -999.00, 9,     0.49, 2, -999.000, 9, -999.000, 9,   2164.7, 2,   2288.5, 3,  -0.6136
58AA19961121, 75N, 43, 1, 8746, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    327.1,  -0.6087,  34.8844, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.6196
58AA19961121, 75N, 43, 1, 8747, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    351.7,  -0.6626,  34.8817, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.6743
58AA19961121, 75N, 43, 1, 8748, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    352.3,  -0.6625,  34.8817, 2,    326.8, 2,     5.06, 2,    12.26, 2,  -999.00, 9,     0.71, 2, -999.000, 9, -999.000, 9,   2166.2, 2,   2299.1, 2,  -0.6742
58AA19961121, 75N, 43, 1, 8749, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    376.4,  -0.6772,  34.8817, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.6897
58AA19961121, 75N, 43, 1, 8750, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    377.5,  -0.6795,  34.8818, 2,    326.4, 2,     1.98, 2,     7.12, 2,  -999.00, 9,     0.49, 2, -999.000, 9, -999.000, 9,   2165.0, 2,   2299.1, 2,  -0.6921
58AA19961121, 75N, 43, 1, 8751, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    401.6,  -0.7078,  34.8808, 2,    326.8, 2,     6.95, 2,    12.29, 2,  -999.00, 9,     0.81, 2, -999.000, 9, -999.000, 9,   2167.8, 2,   2297.2, 2,  -0.7212
58AA19961121, 75N, 43, 1, 8752, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    402.0,  -0.7090,  34.8804, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.7224
58AA19961121, 75N, 43, 1, 8753, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    426.7,  -0.7308,  34.8802, 2,    327.3, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.7450
58AA19961121, 75N, 43, 1, 8754, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    427.1,  -0.7286,  34.8796, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.7428
58AA19961121, 75N, 43, 1, 8755, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    451.6,  -0.7512,  34.8791, 2,    327.7, 2,     4.80, 9,    11.25, 9,  -999.00, 9,     0.64, 9, -999.000, 9, -999.000, 9,   2165.4, 9,   2296.2, 2,  -0.7663
58AA19961121, 75N, 43, 1, 8756, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    452.0,  -0.7515,  34.8792, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.7666
58AA19961121, 75N, 43, 1, 8758, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    500.8,  -0.7590,  34.8801, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.7759
58AA19961121, 75N, 43, 1, 8759, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    501.4,  -0.7589,  34.8803, 2,    327.3, 2,     6.75, 2,    12.31, 2,  -999.00, 9,     0.83, 2, -999.000, 9, -999.000, 9,   2164.8, 2,   2299.6, 2,  -0.7758
58AA19961121, 75N, 43, 1, 8760, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    600.9,  -0.8311,  34.8779, 2,    327.7, 2,     2.46, 2,     8.53, 2,  -999.00, 9,     0.42, 2, -999.000, 9, -999.000, 9,   2166.2, 2,   2298.2, 2,  -0.8516
58AA19961121, 75N, 43, 1, 8761, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    601.7,  -0.8338,  34.8775, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.8543
58AA19961121, 75N, 43, 1, 8762, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    799.5,  -0.8683,  34.8779, 2,    327.7, 2,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.8968
58AA19961121, 75N, 43, 1, 8763, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    799.8,  -0.8690,  34.8780, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.8975
58AA19961121, 75N, 43, 1, 8765, 2, 19961130, 0000, 74.7500, -5.4900, 3499,    997.3,  -0.8983,  34.8785, 2,    328.2, 2,     4.99, 2,    11.85, 2,  -999.00, 9,     0.68, 2, -999.000, 9, -999.000, 9,   2164.1, 2,   -999.0, 9,  -0.9354
